Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0014,7.14984,7.09943,7.29387,7.04181,7.45231,Y,Y,N,N,0.00040,0.00000,N,N,1,24
LOGZ,rf0014,8.23693,8.17100,8.39515,8.10507,8.59294,Y,Y,N,N,0.00000,0.00000,N,N,1,118
LOGQ,rf0015,7.19305,7.06342,7.32268,6.99140,7.50272,Y,Y,N,N,0.02324,0.00000,N,N,1,30
LOGZ,rf0015,8.90939,8.73139,8.93577,8.49405,8.96873,Y,Y,N,N,0.00000,0.00000,N,N,1,220
LOGQ,rf0017,7.26507,7.19305,7.38029,7.12823,7.48832,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGZ,rf0017,8.26330,8.19737,8.40175,8.13144,8.53360,Y,Y,N,N,0.00000,0.00000,N,N,1,122
LOGQ,rf0019,7.25066,7.17865,7.48112,7.09223,7.81239,Y,Y,N,N,0.00005,0.00000,N,N,1,38
LOGZ,rf0019,8.16440,8.08529,8.38197,7.98640,8.72480,Y,Y,N,N,0.00000,0.00000,N,N,1,107
LOGQ,rf0020,7.02021,7.01301,7.23626,-inf,7.43070,Y,Y,N,N,0.05849,0.00000,N,N,1,6
LOGZ,rf0020,8.42812,8.35560,8.61272,8.27648,8.78413,Y,Y,N,N,0.00000,0.00000,N,N,1,147
LOGQ,rf0023,7.28667,7.22186,7.42350,7.14984,7.56753,Y,Y,N,N,0.00000,0.00000,N,N,1,43
LOGZ,rf0023,8.23693,8.15122,8.37537,8.08529,8.54020,Y,Y,N,N,0.00000,0.00000,N,N,1,118
LOGQ,rf0024,6.97700,6.99140,7.13544,-inf,7.25066,N,Y,Y,N,0.14671,0.00000,N,N,1,0
LOGZ,rf0024,8.50723,8.42812,8.69183,8.33582,8.79732,Y,Y,N,N,0.00000,0.00000,N,N,1,159
LOGQ,rf0028,7.13544,7.07782,7.30107,7.02021,7.50272,Y,Y,N,N,0.00234,0.00000,N,N,1,22
LOGZ,rf0028,8.24352,8.18418,8.42152,8.11825,8.65227,Y,Y,N,N,0.00000,0.00000,N,N,1,119
LOGQ,rf0029,7.29387,7.22186,7.40190,7.15704,7.50992,Y,Y,N,N,0.00000,0.00000,N,N,1,44
LOGZ,rf0029,8.32263,8.24352,8.43471,8.17759,8.54679,Y,Y,N,N,0.00000,0.00000,N,N,1,131
LOGQ,rf0030,7.00581,7.01301,7.25066,-inf,7.39470,N,Y,N,N,0.05823,0.00000,N,N,1,4
LOGZ,rf0030,8.44790,8.37537,8.65227,8.28967,8.77754,Y,Y,N,N,0.00000,0.00000,N,N,1,150
LOGQ,rf0031,7.25786,7.09223,7.39470,6.99140,7.53873,Y,Y,N,N,0.01921,0.00000,N,N,2,39
LOGZ,rf0031,8.86984,8.65227,8.90280,8.46108,8.94236,Y,Y,N,N,0.00000,0.00000,N,N,1,214
LOGQ,rf0032,7.20025,7.12823,7.38029,7.04902,7.52433,Y,Y,N,N,0.00100,0.00000,N,N,2,31
LOGZ,rf0032,8.44790,8.37537,8.61272,8.29626,8.73798,Y,Y,N,N,0.00000,0.00000,N,N,1,150
LOGQ,rf0033,7.26507,7.20025,7.41630,7.12823,7.58914,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGZ,rf0033,8.23693,8.15122,8.37537,8.07870,8.55997,Y,Y,N,N,0.00000,0.00000,N,N,1,118
LOGQ,rf0034,7.40190,7.34428,7.57474,7.27947,7.74037,Y,Y,N,N,0.00000,0.00000,N,N,1,59
LOGZ,rf0034,8.17100,8.10507,8.34241,8.02595,8.54679,Y,Y,N,N,0.00000,0.00000,N,N,1,108
LOGQ,rf0040,7.25066,7.08502,7.39470,6.99140,7.55313,Y,Y,N,N,0.02332,0.00000,N,N,2,38
LOGZ,rf0040,8.87643,8.61931,8.90280,8.41493,8.94895,Y,Y,N,N,0.00000,0.00000,N,N,1,215
LOGQ,rf0042,7.43791,7.37309,7.68276,7.29387,7.91321,Y,Y,N,N,0.00000,0.00000,N,N,1,64
LOGZ,rf0042,8.16440,8.11166,8.37537,8.03914,8.59294,Y,Y,N,N,0.00000,0.00000,N,N,1,107
LOGQ,rf0043,7.21465,7.07062,7.37309,6.99140,7.55313,Y,Y,N,N,0.02345,0.00000,N,N,2,33
LOGZ,rf0043,8.87643,8.67865,8.91599,8.48086,8.96873,Y,Y,N,N,0.00000,0.00000,N,N,1,215
LOGQ,rf0045,7.34428,7.29387,7.47391,7.23626,7.60354,Y,Y,N,N,0.00000,0.00000,N,N,1,51
LOGZ,rf0045,8.17100,8.09848,8.30945,8.02595,8.44790,Y,Y,N,N,0.00000,0.00000,N,N,1,108
LOGQ,rf0048,7.27227,7.20745,7.38029,7.14264,7.48832,Y,Y,N,N,0.00000,0.00000,N,N,1,41
LOGZ,rf0048,8.23693,8.17759,8.37537,8.10507,8.50064,Y,Y,N,N,0.00000,0.00000,N,N,1,118
LOGQ,rf0049,7.30107,7.23626,7.45231,7.16424,7.62515,Y,Y,N,N,0.00000,0.00000,N,N,1,45
LOGZ,rf0049,8.20396,8.13144,8.35560,8.06551,8.54679,Y,Y,N,N,0.00000,0.00000,N,N,1,113
LOGQ,rf0051,7.45951,7.40190,7.66116,7.32268,7.87000,Y,Y,N,N,0.00000,0.00000,N,N,1,67
LOGZ,rf0051,8.09188,8.03255,8.27648,7.96003,8.48745,Y,Y,N,N,0.00000,0.00000,N,N,1,96
LOGQ,rf0053,7.35869,7.30828,7.46671,7.25066,7.56753,Y,Y,N,N,0.00000,0.00000,N,N,1,53
LOGZ,rf0053,8.23033,8.13144,8.33582,8.06551,8.44790,Y,Y,N,N,0.00000,0.00000,N,N,1,117
LOGQ,rf0058,7.10663,7.05622,7.27947,6.99860,7.46671,Y,Y,N,N,0.00954,0.00000,N,N,1,18
LOGZ,rf0058,8.34241,8.28307,8.50064,8.21055,8.67205,Y,Y,N,N,0.00000,0.00000,N,N,1,134
LOGQ,rf0059,7.34428,7.27947,7.47391,7.21465,7.59634,Y,Y,N,N,0.00000,0.00000,N,N,1,51
LOGZ,rf0059,8.36219,8.30285,8.49405,8.23033,8.61272,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0060,7.14264,7.09223,7.25066,7.04902,7.35149,Y,Y,N,N,0.00011,0.00000,N,N,1,23
LOGZ,rf0060,8.25670,8.19737,8.38856,8.13144,8.51382,Y,Y,N,N,0.00000,0.00000,N,N,1,121
LOGQ,rf0061,7.14264,7.07782,7.34428,7.00581,7.51712,Y,Y,N,N,0.00788,0.00000,N,N,1,23
LOGZ,rf0061,8.40834,8.33582,8.59294,8.25670,8.74457,Y,Y,N,N,0.00000,0.00000,N,N,1,144
LOGQ,rf0062,7.03461,7.00581,7.13544,-inf,7.21465,Y,Y,N,N,0.06329,0.00000,N,N,1,8
LOGZ,rf0062,8.52042,8.45449,8.61272,8.38856,8.67865,Y,Y,N,N,0.00000,0.00000,N,N,1,161
LOGQ,rf0064,7.40910,7.35149,7.53153,7.29387,7.63955,Y,Y,N,N,0.00000,0.00000,N,N,1,60
LOGZ,rf0064,8.12485,8.05892,8.27648,7.99299,8.40834,Y,Y,N,N,0.00000,0.00000,N,N,1,101
LOGQ,rf0065,7.19305,7.14264,7.30107,7.09223,7.39470,Y,Y,N,N,0.00000,0.00000,N,N,1,30
LOGZ,rf0065,8.23693,8.19078,8.37537,8.11825,8.48745,Y,Y,N,N,0.00000,0.00000,N,N,1,118
LOGQ,rf0068,7.25786,7.18585,7.41630,7.11383,7.63955,Y,Y,N,N,0.00000,0.00000,N,N,1,39
LOGZ,rf0068,8.11166,8.05233,8.27648,7.97980,8.52701,Y,Y,N,N,0.00000,0.00000,N,N,1,99
LOGQ,rf0071,7.23626,7.09223,7.38749,6.99140,7.53153,Y,Y,N,N,0.01687,0.00000,N,N,2,36
LOGZ,rf0071,8.86984,8.68524,8.90280,8.51382,8.95554,Y,Y,N,N,0.00000,0.00000,N,N,1,214
LOGQ,rf0072,7.83400,7.74037,7.97803,7.65395,8.10766,Y,Y,N,N,0.00000,0.00000,N,N,1,119
LOGZ,rf0072,8.05892,7.97980,8.21715,7.90728,8.36878,Y,Y,N,N,0.00000,0.00000,N,N,1,91
LOGQ,rf0073,7.51712,7.43070,7.65395,7.35149,7.76918,Y,Y,N,N,0.00000,0.00000,N,N,1,75
LOGZ,rf0073,8.27648,8.20396,8.40834,8.13144,8.52042,Y,Y,N,N,0.00000,0.00000,N,N,1,124
LOGQ,rf0074,7.03461,7.02021,7.32268,6.98420,7.54593,Y,Y,N,N,0.04386,0.00000,N,N,1,8
LOGZ,rf0074,8.56657,8.49405,8.76435,8.40834,8.90280,Y,Y,N,N,0.00000,0.00000,N,N,1,168
LOGQ,rf0076,7.24346,7.17144,7.37309,7.10663,7.51712,Y,Y,N,N,0.00000,0.00000,N,N,1,37
LOGZ,rf0076,8.24352,8.18418,8.40175,8.11166,8.55997,Y,Y,N,N,0.00000,0.00000,N,N,1,119
LOGQ,rf0077,7.21465,7.14984,7.35869,7.08502,7.49552,Y,Y,N,N,0.00000,0.00000,N,N,1,33
LOGZ,rf0077,8.24352,8.17759,8.38856,8.11825,8.54020,Y,Y,N,N,0.00000,0.00000,N,N,1,119
LOGQ,rf0079,7.09223,7.04902,7.25786,6.99860,7.44511,Y,Y,N,N,0.00954,0.00000,N,N,1,16
LOGZ,rf0079,8.28307,8.21715,8.44130,8.14463,8.63250,Y,Y,N,N,0.00000,0.00000,N,N,1,125
LOGQ,rf0083,7.20745,7.14264,7.36589,7.07782,7.54593,Y,Y,N,N,0.00003,0.00000,N,N,1,32
LOGZ,rf0083,8.23693,8.17100,8.40834,8.09848,8.61272,Y,Y,N,N,0.00000,0.00000,N,N,1,118
LOGQ,rf0084,7.05622,7.02741,7.26507,6.98420,7.45951,Y,Y,N,N,0.03085,0.00000,N,N,1,11
LOGZ,rf0084,8.30945,8.25670,8.52042,8.18418,8.72480,Y,Y,N,N,0.00000,0.00000,N,N,1,129
LOGQ,rf0092,7.27947,7.12823,7.42350,7.00581,7.58194,Y,Y,N,N,0.01006,0.00000,N,N,1,42
LOGZ,rf0092,8.92917,8.78413,8.95554,8.58635,8.98851,Y,Y,N,N,0.00000,0.00000,N,N,1,223
LOGQ,rf0098,6.97700,6.99860,7.17865,-inf,7.31548,N,Y,Y,N,0.10199,0.00000,N,N,1,0
LOGZ,rf0098,8.79732,8.46767,8.82369,8.34241,8.88962,Y,Y,N,N,0.00000,0.00000,N,N,2,203
LOGQ,rf0099,7.14984,7.09943,7.27947,7.04902,7.39470,Y,Y,N,N,0.00016,0.00000,N,N,1,24
LOGZ,rf0099,8.25670,8.19737,8.39515,8.13144,8.53360,Y,Y,N,N,0.00000,0.00000,N,N,1,121
LOGQ,rf0102,7.17144,7.10663,7.36589,7.04181,7.64675,Y,Y,N,N,0.00069,0.00000,N,N,1,27
LOGZ,rf0102,8.21055,8.13803,8.40175,8.06551,8.70502,Y,Y,N,N,0.00000,0.00000,N,N,1,114
LOGQ,rf0104,7.31548,7.25786,7.45951,7.19305,7.61074,Y,Y,N,N,0.00000,0.00000,N,N,1,47
LOGZ,rf0104,8.12485,8.05892,8.27648,7.99299,8.43471,Y,Y,N,N,0.00000,0.00000,N,N,1,101
LOGQ,rf0106,7.12103,7.06342,7.30828,6.99860,7.48112,Y,Y,N,N,0.01007,0.00000,N,N,1,20
LOGZ,rf0106,8.38856,8.32922,8.54679,8.25670,8.68524,Y,Y,N,N,0.00000,0.00000,N,N,1,141
LOGQ,rf0107,7.33708,7.27947,7.45951,7.21465,7.57474,Y,Y,N,N,0.00000,0.00000,N,N,1,50
LOGZ,rf0107,8.23033,8.13803,8.34900,8.06551,8.48086,Y,Y,N,N,0.00000,0.00000,N,N,1,117
LOGQ,rf0108,7.35149,7.29387,7.46671,7.23626,7.58914,Y,Y,N,N,0.00000,0.00000,N,N,1,52
LOGZ,rf0108,8.15122,8.08529,8.29626,8.01277,8.43471,Y,Y,N,N,0.00000,0.00000,N,N,1,105
LOGQ,rf0109,7.05622,7.02741,7.25786,6.98420,7.40910,Y,Y,N,N,0.03243,0.00000,N,N,1,11
LOGZ,rf0109,8.38856,8.30945,8.55997,8.24352,8.70502,Y,Y,N,N,0.00000,0.00000,N,N,1,141
LOGQ,rf0110,7.32268,7.26507,7.50272,7.18585,7.73317,Y,Y,N,N,0.00000,0.00000,N,N,1,48
LOGZ,rf0110,8.10507,8.03255,8.27648,7.95343,8.49405,Y,Y,N,N,0.00000,0.00000,N,N,1,98
LOGQ,rf0111,7.22186,7.14984,7.47391,7.07062,7.66116,Y,Y,N,N,0.00008,0.00000,N,N,1,34
LOGZ,rf0111,8.32263,8.27648,8.57975,8.19737,8.75117,Y,Y,N,N,0.00000,0.00000,N,N,1,131
LOGQ,rf0117,7.15704,7.10663,7.27227,7.06342,7.36589,Y,Y,N,N,0.00005,0.00000,N,N,1,25
LOGZ,rf0117,8.36219,8.31604,8.46767,8.25670,8.57316,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0118,7.17144,7.11383,7.31548,7.05622,7.50272,Y,Y,N,N,0.00008,0.00000,N,N,1,27
LOGZ,rf0118,8.15781,8.09188,8.31604,8.01936,8.55997,Y,Y,N,N,0.00000,0.00000,N,N,1,106
LOGQ,rf0119,7.12823,7.08502,7.27227,7.02741,7.41630,Y,Y,N,N,0.00118,0.00000,N,N,1,21
LOGZ,rf0119,8.23033,8.15122,8.36219,8.08529,8.53360,Y,Y,N,N,0.00000,0.00000,N,N,1,117
LOGQ,rf0120,7.17144,7.11383,7.32268,7.05622,7.50272,Y,Y,N,N,0.00018,0.00000,N,N,1,27
LOGZ,rf0120,8.00618,7.93365,8.15781,7.86113,8.34900,Y,Y,N,N,0.00000,0.00000,N,N,1,83
LOGQ,rf0122,7.32268,7.26507,7.47391,7.20025,7.63955,Y,Y,N,N,0.00000,0.00000,N,N,1,48
LOGZ,rf0122,8.16440,8.09188,8.32922,8.01277,8.52701,Y,Y,N,N,0.00000,0.00000,N,N,1,107
LOGQ,rf0125,6.97700,7.02021,7.27227,-inf,7.40910,N,Y,Y,N,0.05542,0.00000,N,N,2,0
LOGZ,rf0125,8.79072,8.49405,8.81709,8.37537,8.88302,Y,Y,N,N,0.00000,0.00000,N,N,2,202
LOGQ,rf0126,7.32268,7.15704,7.50992,7.01301,7.69716,Y,Y,N,N,0.00890,0.00000,N,N,2,48
LOGZ,rf0126,8.94895,8.79072,8.97532,8.54020,9.00829,Y,Y,N,N,0.00000,0.00002,N,N,1,226
LOGQ,rf0128,7.07782,7.03461,7.23626,6.99140,7.37309,Y,Y,N,N,0.01906,0.00000,N,N,1,14
LOGZ,rf0128,8.36878,8.31604,8.54020,8.24352,8.67865,Y,Y,N,N,0.00000,0.00000,N,N,1,138
LOGQ,rf0129,7.01301,7.00581,7.17144,-inf,7.29387,Y,Y,N,N,0.07479,0.00000,N,N,1,5
LOGZ,rf0129,8.35560,8.28967,8.51382,8.22374,8.65227,Y,Y,N,N,0.00000,0.00000,N,N,1,136
LOGQ,rf0132,7.07062,7.02741,7.16424,6.98420,7.23626,Y,Y,N,N,0.02534,0.00000,N,N,1,13
LOGZ,rf0132,8.50064,8.43471,8.58635,8.37537,8.65227,Y,Y,N,N,0.00000,0.00000,N,N,1,158
LOGQ,rf0134,6.97700,7.00581,7.31548,-inf,7.49552,N,Y,Y,N,0.06884,0.00000,N,N,1,0
LOGZ,rf0134,8.32922,8.30285,8.67205,8.21715,8.83028,Y,Y,N,N,0.00000,0.00000,N,N,2,132
LOGQ,rf0141,7.27947,7.21465,7.43791,7.14264,7.64675,Y,Y,N,N,0.00000,0.00000,N,N,1,42
LOGZ,rf0141,8.12485,8.05892,8.30285,7.97980,8.56657,Y,Y,N,N,0.00000,0.00000,N,N,1,101
LOGQ,rf0143,7.09223,7.04181,7.22906,6.99860,7.35869,Y,Y,N,N,0.01054,0.00000,N,N,1,16
LOGZ,rf0143,8.32263,8.25670,8.46108,8.19078,8.59294,Y,Y,N,N,0.00000,0.00000,N,N,1,131
LOGQ,rf0145,7.06342,7.02021,7.22906,6.98420,7.37309,Y,Y,N,N,0.03833,0.00000,N,N,1,12
LOGZ,rf0145,8.49405,8.42812,8.63250,8.35560,8.74457,Y,Y,N,N,0.00000,0.00000,N,N,1,157
LOGQ,rf0147,7.18585,7.05622,7.43070,6.99140,7.60354,Y,Y,N,N,0.02366,0.00000,N,N,1,29
LOGZ,rf0147,8.79732,8.57975,8.87643,8.46767,8.94895,Y,Y,N,N,0.00000,0.00000,N,N,2,203
LOGQ,rf0150,7.17144,7.04181,7.30107,6.98420,7.46671,Y,Y,N,N,0.03575,0.00000,N,N,2,27
LOGZ,rf0150,8.85665,8.60612,8.88962,8.42152,8.93577,Y,Y,N,N,0.00000,0.00000,N,N,1,212
LOGQ,rf0154,7.30828,7.25066,7.53873,7.17144,7.74758,Y,Y,N,N,0.00000,0.00000,N,N,1,46
LOGZ,rf0154,8.14463,8.09848,8.32922,8.03255,8.54679,Y,Y,N,N,0.00000,0.00000,N,N,1,104
LOGQ,rf0155,7.11383,7.06342,7.43070,6.99140,7.68996,Y,Y,N,N,0.01868,0.00000,N,N,1,19
LOGZ,rf0155,8.47427,8.40175,8.72480,8.30285,8.88302,Y,Y,N,N,0.00000,0.00000,N,N,1,154
LOGQ,rf0156,6.97700,7.05622,7.53153,6.98420,7.69716,N,N,Y,N,0.03090,0.00000,N,N,3,0
LOGZ,rf0156,8.86984,8.42812,8.88302,8.29626,8.94895,Y,Y,N,N,0.00000,0.00000,N,N,2,214
LOGQ,rf0157,7.59634,7.50992,7.81959,7.42350,8.00684,Y,Y,N,N,0.00000,0.00000,N,N,1,86
LOGZ,rf0157,8.07870,8.01936,8.26989,7.94684,8.46767,Y,Y,N,N,0.00000,0.00000,N,N,1,94
LOGQ,rf0160,6.97700,6.99860,7.30107,-inf,7.48832,N,Y,Y,N,0.08688,0.00000,N,N,1,0
LOGZ,rf0160,8.42152,8.34900,8.78413,8.25670,8.90939,Y,Y,N,N,0.00000,0.00000,N,N,2,146
LOGQ,rf0164,7.17144,7.03461,7.31548,6.98420,7.48832,Y,Y,N,N,0.03938,0.00000,N,N,2,27
LOGZ,rf0164,8.86984,8.54679,8.89621,8.35560,8.94895,Y,Y,N,N,0.00000,0.00000,N,N,2,214
LOGQ,rf0165,6.97700,6.99860,7.35869,-inf,7.59634,N,Y,Y,N,0.09070,0.00000,N,N,1,0
LOGZ,rf0165,8.31604,8.30945,8.89621,8.20396,8.98192,Y,Y,N,N,0.00000,0.00008,N,N,3,130
LOGQ,rf0167,7.20025,7.04902,7.33708,6.98420,7.52433,Y,Y,N,N,0.03269,0.00000,N,N,2,31
LOGZ,rf0167,8.90939,8.57316,8.92917,8.32263,8.97532,Y,Y,N,N,0.00000,0.00000,N,N,2,220
LOGQ,rf0169,7.25786,7.18585,7.37309,7.12103,7.50272,Y,Y,N,N,0.00000,0.00000,N,N,1,39
LOGZ,rf0169,8.23693,8.17100,8.37537,8.09848,8.51382,Y,Y,N,N,0.00000,0.00000,N,N,1,118
LOGQ,rf0170,7.22186,7.05622,7.34428,6.98420,7.48832,Y,Y,N,N,0.02591,0.00000,N,N,1,34
LOGZ,rf0170,8.71820,8.54020,8.80391,8.43471,8.88302,Y,Y,N,N,0.00000,0.00000,N,N,1,191
LOGQ,rf0171,7.38029,7.23626,7.79079,7.03461,8.05005,Y,Y,N,N,0.00607,0.00000,N,N,2,56
LOGZ,rf0171,9.00829,8.79072,9.02807,8.34900,9.04784,Y,Y,N,N,0.00000,0.02055,N,N,2,235
LOGQ,rf0172,6.97700,6.98420,7.14264,-inf,7.30828,N,Y,Y,N,0.16008,0.00000,N,N,1,0
LOGZ,rf0172,8.45449,8.36878,8.69842,8.27648,8.85665,Y,Y,N,N,0.00000,0.00000,N,N,1,151
LOGQ,rf0173,6.97700,7.02741,7.33708,6.98420,7.56033,N,N,Y,N,0.04683,0.00000,N,N,1,0
LOGZ,rf0173,8.88962,8.48086,8.90939,8.33582,8.96873,Y,Y,N,N,0.00000,0.00000,N,N,2,217
LOGQ,rf0175,7.00581,6.99860,7.17144,-inf,7.31548,Y,Y,N,N,0.08791,0.00000,N,N,1,4
LOGZ,rf0175,8.28967,8.23033,8.45449,8.15781,8.62590,Y,Y,N,N,0.00000,0.00000,N,N,1,126
LOGQ,rf0176,6.98420,7.02021,7.47391,-inf,7.65395,N,Y,Y,N,0.05074,0.00000,N,N,2,1
LOGZ,rf0176,8.30285,8.27648,8.75776,8.18418,8.87643,Y,Y,N,N,0.00000,0.00000,N,N,2,128
LOGQ,rf0177,7.06342,7.02021,7.17144,6.98420,7.27947,Y,Y,N,N,0.02895,0.00000,N,N,1,12
LOGZ,rf0177,8.36219,8.31604,8.48745,8.25670,8.59294,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0179,7.19305,7.14264,7.30828,7.09223,7.40190,Y,Y,N,N,0.00000,0.00000,N,N,1,30
LOGZ,rf0179,8.23693,8.17759,8.36878,8.11166,8.48086,Y,Y,N,N,0.00000,0.00000,N,N,1,118
LOGQ,rf0180,7.04181,7.02021,7.24346,6.98420,7.39470,Y,Y,N,N,0.04064,0.00000,N,N,1,9
LOGZ,rf0180,8.30285,8.25011,8.49405,8.17759,8.66546,Y,Y,N,N,0.00000,0.00000,N,N,1,128
LOGQ,rf0181,7.42350,7.35869,7.73317,7.26507,7.95642,Y,Y,N,N,0.00000,0.00000,N,N,1,62
LOGZ,rf0181,8.27648,8.21055,8.54020,8.11825,8.72480,Y,Y,N,N,0.00000,0.00000,N,N,1,124
LOGQ,rf0191,6.97700,6.99860,7.17865,-inf,7.31548,N,Y,Y,N,0.10105,0.00000,N,N,1,0
LOGZ,rf0191,8.81050,8.50723,8.84347,8.37537,8.90939,Y,Y,N,N,0.00000,0.00000,N,N,2,205
LOGQ,rf0192,7.18585,7.12823,7.31548,7.07782,7.43070,Y,Y,N,N,0.00001,0.00000,N,N,1,29
LOGZ,rf0192,8.32263,8.23033,8.42812,8.15781,8.55338,Y,Y,N,N,0.00000,0.00000,N,N,1,131
LOGQ,rf0193,6.97700,6.99860,7.20025,-inf,7.35149,N,Y,Y,N,0.08563,0.00000,N,N,1,0
LOGZ,rf0193,8.79072,8.55338,8.84347,8.42812,8.91599,Y,Y,N,N,0.00000,0.00000,N,N,1,202
LOGQ,rf0195,6.97700,7.00581,7.28667,-inf,7.47391,N,Y,Y,N,0.08238,0.00000,N,N,1,0
LOGZ,rf0195,8.43471,8.36219,8.77095,8.26989,8.88962,Y,Y,N,N,0.00000,0.00000,N,N,3,148
LOGQ,rf0197,7.12103,7.07782,7.20745,7.03461,7.30107,Y,Y,N,N,0.00035,0.00000,N,N,1,20
LOGZ,rf0197,8.29626,8.22374,8.39515,8.15122,8.49405,Y,Y,N,N,0.00000,0.00000,N,N,1,127
LOGQ,rf0199,7.00581,6.99860,7.19305,-inf,7.44511,Y,Y,N,N,0.08288,0.00000,N,N,1,4
LOGZ,rf0199,8.21715,8.15122,8.40175,8.08529,8.72480,Y,Y,N,N,0.00000,0.00000,N,N,1,115
LOGQ,rf0201,7.40190,7.33708,7.56753,7.27227,7.71157,Y,Y,N,N,0.00000,0.00000,N,N,1,59
LOGZ,rf0201,8.17759,8.11166,8.32922,8.04573,8.48745,Y,Y,N,N,0.00000,0.00000,N,N,1,109
LOGQ,rf0204,7.43791,7.37309,7.58194,7.30828,7.70437,Y,Y,N,N,0.00000,0.00000,N,N,1,64
LOGZ,rf0204,8.23693,8.15781,8.36219,8.08529,8.48745,Y,Y,N,N,0.00000,0.00000,N,N,1,118
LOGQ,rf0205,6.97700,7.02741,7.31548,6.98420,7.49552,N,N,Y,N,0.04563,0.00000,N,N,2,0
LOGZ,rf0205,8.83687,8.51382,8.86324,8.36219,8.92258,Y,Y,N,N,0.00000,0.00000,N,N,2,209
LOGQ,rf0206,7.27947,7.15704,7.50992,7.04181,7.65395,Y,Y,N,N,0.00220,0.00000,N,N,1,42
LOGZ,rf0206,8.67865,8.52701,8.80391,8.42812,8.88962,Y,Y,N,N,0.00000,0.00000,N,N,1,185
LOGQ,rf0207,7.29387,7.22906,7.44511,7.15704,7.60354,Y,Y,N,N,0.00000,0.00000,N,N,1,44
LOGZ,rf0207,8.23693,8.17100,8.39515,8.09848,8.57316,Y,Y,N,N,0.00000,0.00000,N,N,1,118
LOGQ,rf0209,7.27947,7.12823,7.56033,7.00581,7.78358,Y,Y,N,N,0.01204,0.00000,N,N,2,42
LOGZ,rf0209,8.97532,8.81050,9.00169,8.47427,9.03466,Y,Y,N,N,0.00000,0.00327,N,N,1,230
LOGQ,rf0210,7.15704,7.11383,7.26507,7.06342,7.35869,Y,Y,N,N,0.00001,0.00000,N,N,1,25
LOGZ,rf0210,8.36219,8.27648,8.42812,8.21055,8.52701,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0216,6.97700,7.01301,7.27227,-inf,7.46671,N,Y,Y,N,0.06485,0.00000,N,N,1,0
LOGZ,rf0216,8.86324,8.45449,8.88962,8.30285,8.95554,Y,Y,N,N,0.00000,0.00000,N,N,2,213
LOGQ,rf0217,7.76918,7.32268,7.88441,7.00581,8.02124,Y,Y,N,N,0.01124,0.00000,N,N,2,110
LOGZ,rf0217,8.93577,8.50064,8.94236,8.22374,8.97532,Y,Y,N,N,0.00000,0.00000,N,N,2,224
LOGQ,rf0218,6.99860,7.00581,7.21465,-inf,7.37309,N,Y,N,N,0.07121,0.00000,N,N,1,3
