Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0062,7.09943,7.03461,7.22186,6.99140,7.32268,Y,Y,N,N,0.02146,0.00000,N,N,1,17
LOGZ,rf0062,-0.09454,-0.16706,-0.02202,-0.23299,0.05050,Y,Y,N,N,0.00000,0.00000,N,N,1,183
LOGQ,rf0064,7.40910,7.35149,7.53873,7.28667,7.65395,Y,Y,N,N,0.00000,0.00000,N,N,1,60
LOGZ,rf0064,-0.52307,-0.61537,-0.41100,-0.68130,-0.29892,Y,Y,N,N,0.00000,0.00000,N,N,1,118
LOGQ,rf0065,7.20745,7.14984,7.32988,7.09943,7.42350,Y,Y,N,N,0.00000,0.00000,N,N,2,32
LOGZ,rf0065,-0.41100,-0.49670,-0.31870,-0.56263,-0.20662,Y,Y,N,N,0.00000,0.00000,N,N,1,135
LOGQ,rf0068,7.25066,7.17865,7.49552,7.09223,7.79799,Y,Y,N,N,0.00007,0.00000,N,N,1,38
LOGZ,rf0068,-0.54285,-0.60878,-0.32529,-0.68130,-0.02202,Y,Y,N,N,0.00000,0.00000,N,N,1,115
LOGQ,rf0071,7.27227,7.14264,7.50992,7.02021,7.71877,Y,Y,N,N,0.00589,0.00000,N,N,1,41
LOGZ,rf0071,0.20214,0.05050,0.22851,-0.06158,0.26807,Y,Y,N,N,0.00000,0.00284,N,N,1,228
LOGQ,rf0072,7.84120,7.73317,7.99963,7.63955,8.13647,Y,Y,N,N,0.00000,0.00000,N,N,1,120
LOGZ,rf0072,-0.64834,-0.70767,-0.47033,-0.78679,-0.33848,Y,Y,N,N,0.00000,0.00000,N,N,1,99
LOGQ,rf0073,7.56753,7.45231,7.68276,7.36589,7.79079,Y,Y,N,N,0.00000,0.00000,N,N,1,82
LOGZ,rf0073,-0.33188,-0.41100,-0.22640,-0.48352,-0.14069,Y,Y,N,N,0.00000,0.00000,N,N,1,147
LOGQ,rf0074,7.17144,7.07782,7.43070,6.99860,7.61795,Y,Y,N,N,0.01324,0.00000,N,N,1,27
LOGZ,rf0074,-0.01543,-0.10113,0.13621,-0.19343,0.21532,Y,Y,N,N,0.00000,0.00002,N,N,1,195
LOGQ,rf0076,7.26507,7.18585,7.44511,7.10663,7.61795,Y,Y,N,N,0.00001,0.00000,N,N,1,40
LOGZ,rf0076,-0.39781,-0.46374,-0.22640,-0.53626,-0.07476,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0077,7.25786,7.17865,7.43070,7.09943,7.56033,Y,Y,N,N,0.00000,0.00000,N,N,1,39
LOGZ,rf0077,-0.35825,-0.43078,-0.20662,-0.49670,-0.09454,Y,Y,N,N,0.00000,0.00000,N,N,1,143
LOGQ,rf0079,7.12823,7.07062,7.36589,6.99860,7.59634,Y,Y,N,N,0.01028,0.00000,N,N,1,21
LOGZ,rf0079,-0.33188,-0.40440,-0.13410,-0.48352,0.05050,Y,Y,N,N,0.00000,0.00000,N,N,1,147
LOGQ,rf0083,7.23626,7.14264,7.44511,7.05622,7.66116,Y,Y,N,N,0.00089,0.00000,N,N,1,36
LOGZ,rf0083,-0.41759,-0.49011,-0.20662,-0.57582,-0.00883,Y,Y,N,N,0.00000,0.00000,N,N,1,134
LOGQ,rf0084,7.16424,7.07782,7.40190,7.00581,7.58194,Y,Y,N,N,0.00893,0.00000,N,N,1,26
LOGZ,rf0084,-0.25936,-0.32529,-0.03520,-0.41100,0.09665,Y,Y,N,N,0.00000,0.00000,N,N,1,158
LOGQ,rf0092,7.28667,7.13544,7.43791,7.02021,7.58914,Y,Y,N,N,0.00684,0.00000,N,N,1,43
LOGZ,rf0092,0.20873,0.09006,0.23510,-0.02202,0.26807,Y,Y,N,N,0.00000,0.00135,N,N,1,229
LOGQ,rf0098,6.97700,7.04181,7.47391,6.98420,7.73317,N,N,Y,N,0.03493,0.00000,N,N,1,0
LOGZ,rf0098,0.17577,-0.04839,0.22192,-0.20003,0.28125,Y,Y,N,N,0.00000,0.01045,N,N,1,224
LOGQ,rf0099,7.19305,7.12103,7.35149,7.04902,7.49552,Y,Y,N,N,0.00037,0.00000,N,N,1,30
LOGZ,rf0099,-0.37144,-0.43737,-0.21980,-0.50330,-0.09454,Y,Y,N,N,0.00000,0.00000,N,N,1,141
LOGQ,rf0102,7.20025,7.12823,7.54593,7.04181,7.82679,Y,Y,N,N,0.00199,0.00000,N,N,1,31
LOGZ,rf0102,-0.42418,-0.47693,-0.09454,-0.57582,0.10324,Y,Y,N,N,0.00000,0.00000,N,N,1,133
LOGQ,rf0104,7.32268,7.25786,7.53873,7.17144,7.78358,Y,Y,N,N,0.00000,0.00000,N,N,1,48
LOGZ,rf0104,-0.52967,-0.60219,-0.35825,-0.68130,-0.14069,Y,Y,N,N,0.00000,0.00000,N,N,1,117
LOGQ,rf0107,7.33708,7.27947,7.47391,7.21465,7.59634,Y,Y,N,N,0.00000,0.00000,N,N,1,50
LOGZ,rf0107,-0.45715,-0.52967,-0.33188,-0.59560,-0.21321,Y,Y,N,N,0.00000,0.00000,N,N,1,128
LOGQ,rf0108,7.35869,7.30107,7.50272,7.23626,7.62515,Y,Y,N,N,0.00000,0.00000,N,N,1,53
LOGZ,rf0108,-0.52307,-0.58900,-0.38463,-0.65493,-0.25277,Y,Y,N,N,0.00000,0.00000,N,N,1,118
LOGQ,rf0109,7.19305,7.08502,7.35869,7.01301,7.50992,Y,Y,N,N,0.00677,0.00000,N,N,1,30
LOGZ,rf0109,-0.18025,-0.26595,-0.02861,-0.34507,0.07028,Y,Y,N,N,0.00000,0.00000,N,N,1,170
LOGQ,rf0111,7.42350,7.25066,7.62515,7.12823,7.79079,Y,Y,N,N,0.00003,0.00000,N,N,1,62
LOGZ,rf0111,-0.11432,-0.27914,0.01095,-0.37803,0.10984,Y,Y,N,N,0.00000,0.00000,N,N,1,180
LOGQ,rf0117,7.17144,7.09223,7.35869,7.00581,7.50992,Y,Y,N,N,0.00909,0.00000,N,N,2,27
LOGZ,rf0117,-0.28573,-0.36485,-0.14728,-0.43737,-0.02861,Y,Y,N,N,0.00000,0.00000,N,N,1,154
LOGQ,rf0118,7.17865,7.11383,7.36589,7.04902,7.60354,Y,Y,N,N,0.00064,0.00000,N,N,1,28
LOGZ,rf0118,-0.51648,-0.58241,-0.33188,-0.65493,-0.06817,Y,Y,N,N,0.00000,0.00000,N,N,1,119
LOGQ,rf0119,7.14984,7.08502,7.35149,7.01301,7.58194,Y,Y,N,N,0.00619,0.00000,N,N,1,24
LOGZ,rf0119,-0.43078,-0.49670,-0.24618,-0.58241,-0.03520,Y,Y,N,N,0.00000,0.00000,N,N,1,132
LOGQ,rf0122,7.32268,7.25066,7.52433,7.14984,7.74758,Y,Y,N,N,0.00001,0.00000,N,N,1,48
LOGZ,rf0122,-0.52307,-0.60878,-0.34507,-0.69449,-0.12750,Y,Y,N,N,0.00000,0.00000,N,N,1,118
LOGQ,rf0125,7.18585,7.06342,7.33708,6.99140,7.48832,Y,Y,N,N,0.02176,0.00000,N,N,1,29
LOGZ,rf0125,0.08347,-0.06817,0.14280,-0.18684,0.20214,Y,Y,N,N,0.00000,0.00001,N,N,1,210
LOGQ,rf0126,7.38029,7.19305,7.65395,7.03461,7.84840,Y,Y,N,N,0.00525,0.00000,N,N,1,56
LOGZ,rf0126,0.25488,0.12302,0.27466,-0.01543,0.29444,Y,Y,N,N,0.00000,0.04570,N,N,1,236
LOGQ,rf0128,7.13544,7.06342,7.32988,6.99860,7.49552,Y,Y,N,N,0.01391,0.00000,N,N,1,22
LOGZ,rf0128,-0.23958,-0.31870,-0.07476,-0.39781,0.05709,Y,Y,N,N,0.00000,0.00000,N,N,1,161
LOGQ,rf0129,7.07782,7.02741,7.24346,6.98420,7.36589,Y,Y,N,N,0.02853,0.00000,N,N,1,14
LOGZ,rf0129,-0.24618,-0.31870,-0.10773,-0.39122,0.00435,Y,Y,N,N,0.00000,0.00000,N,N,1,160
LOGQ,rf0132,7.12103,7.06342,7.21465,7.01301,7.30107,Y,Y,N,N,0.00452,0.00000,N,N,1,20
LOGZ,rf0132,-0.13410,-0.19343,-0.06817,-0.24618,-0.01543,Y,Y,N,N,0.00000,0.00000,N,N,1,177
LOGQ,rf0134,7.22906,7.07782,7.40190,6.99140,7.53873,Y,Y,N,N,0.01751,0.00000,N,N,1,35
LOGZ,rf0134,-0.02861,-0.23299,0.05709,-0.33848,0.13621,Y,Y,N,N,0.00000,0.00000,N,N,1,193
LOGQ,rf0141,7.27947,7.20025,7.48832,7.11383,7.74037,Y,Y,N,N,0.00005,0.00000,N,N,1,42
LOGZ,rf0141,-0.55604,-0.62856,-0.35825,-0.71427,-0.08135,Y,Y,N,N,0.00000,0.00000,N,N,1,113
LOGQ,rf0143,7.15704,7.08502,7.30828,7.02021,7.44511,Y,Y,N,N,0.00404,0.00000,N,N,1,25
LOGZ,rf0143,-0.27914,-0.35166,-0.14728,-0.42418,-0.04180,Y,Y,N,N,0.00000,0.00000,N,N,1,155
LOGQ,rf0147,7.28667,7.12823,7.49552,7.01301,7.64675,Y,Y,N,N,0.00801,0.00000,N,N,1,43
LOGZ,rf0147,0.18895,-0.00883,0.20873,-0.11432,0.25488,Y,Y,N,N,0.00000,0.00130,N,N,2,226
LOGQ,rf0150,7.20025,7.07062,7.40190,6.99140,7.62515,Y,Y,N,N,0.01822,0.00000,N,N,1,31
LOGZ,rf0150,0.15599,0.01095,0.20214,-0.12091,0.26147,Y,Y,N,N,0.00000,0.00203,N,N,1,221
LOGQ,rf0154,7.33708,7.27947,7.68276,7.17865,7.83400,Y,Y,N,N,0.00000,0.00000,N,N,1,50
LOGZ,rf0154,-0.44396,-0.49011,-0.18025,-0.58241,-0.04839,Y,Y,N,N,0.00000,0.00000,N,N,2,130
LOGQ,rf0156,7.42350,7.19305,7.58194,7.02741,7.73317,Y,Y,N,N,0.00567,0.00000,N,N,1,62
LOGZ,rf0156,0.15599,-0.07476,0.17577,-0.23299,0.22192,Y,Y,N,N,0.00000,0.00000,N,N,1,221
LOGQ,rf0157,7.61795,7.52433,7.91321,7.41630,8.10046,Y,Y,N,N,0.00000,0.00000,N,N,1,89
LOGZ,rf0157,-0.55604,-0.60878,-0.29892,-0.69449,-0.14069,Y,Y,N,N,0.00000,0.00000,N,N,1,113
LOGQ,rf0160,7.03461,7.04181,7.40190,6.98420,7.57474,N,Y,N,N,0.03127,0.00000,N,N,1,8
LOGZ,rf0160,0.06369,-0.21980,0.12302,-0.33848,0.20214,Y,Y,N,N,0.00000,0.00004,N,N,1,207
LOGQ,rf0164,7.17865,7.05622,7.32988,6.99140,7.48832,Y,Y,N,N,0.02465,0.00000,N,N,1,28
LOGZ,rf0164,0.14939,-0.01543,0.18236,-0.16706,0.22851,Y,Y,N,N,0.00000,0.00003,N,N,1,220
LOGQ,rf0167,7.22186,7.07062,7.40190,6.99140,7.58914,Y,Y,N,N,0.02032,0.00000,N,N,1,34
LOGZ,rf0167,0.17577,0.01754,0.21532,-0.17365,0.26147,Y,Y,N,N,0.00000,0.00170,N,N,1,224
LOGQ,rf0169,7.26507,7.19305,7.40190,7.12103,7.53873,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGZ,rf0169,-0.40440,-0.48352,-0.28573,-0.55604,-0.16047,Y,Y,N,N,0.00000,0.00000,N,N,1,136
LOGQ,rf0171,7.92042,7.36589,8.06445,7.09223,8.27330,Y,Y,N,N,0.00257,0.00001,N,N,1,131
LOGZ,rf0171,0.30103,0.18895,0.29444,0.01754,inf,N,Y,N,Y,0.00000,0.26820,N,N,1,243
LOGQ,rf0173,7.07062,7.04181,7.46671,6.98420,7.76198,Y,Y,N,N,0.03116,0.00000,N,N,1,13
LOGZ,rf0173,0.17577,0.02413,0.24829,-0.14728,0.29444,Y,Y,N,N,0.00000,0.02649,N,N,1,224
LOGQ,rf0175,7.04181,7.02021,7.27947,6.98420,7.49552,Y,Y,N,N,0.04260,0.00000,N,N,1,9
LOGZ,rf0175,-0.29892,-0.37144,-0.10773,-0.45055,0.06369,Y,Y,N,N,0.00000,0.00000,N,N,1,152
LOGQ,rf0176,7.42350,7.14984,7.53153,7.00581,7.66116,Y,Y,N,N,0.00921,0.00000,N,N,1,62
LOGZ,rf0176,0.07687,-0.20003,0.10984,-0.33848,0.16917,Y,Y,N,N,0.00000,0.00000,N,N,1,209
LOGQ,rf0177,7.11383,7.05622,7.27947,6.99860,7.43791,Y,Y,N,N,0.01358,0.00000,N,N,1,19
LOGZ,rf0177,-0.23958,-0.31210,-0.12091,-0.38463,-0.00224,Y,Y,N,N,0.00000,0.00000,N,N,1,161
LOGQ,rf0179,7.24346,7.15704,7.35149,7.09223,7.45951,Y,Y,N,N,0.00000,0.00000,N,N,2,37
LOGZ,rf0179,-0.39781,-0.47693,-0.29233,-0.54285,-0.18025,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0180,7.16424,7.07062,7.32988,6.99860,7.45951,Y,Y,N,N,0.01121,0.00000,N,N,1,26
LOGZ,rf0180,-0.25277,-0.32529,-0.08135,-0.40440,0.02413,Y,Y,N,N,0.00000,0.00000,N,N,1,159
LOGQ,rf0181,7.60354,7.41630,7.86280,7.27947,8.05005,Y,Y,N,N,0.00000,0.00000,N,N,1,87
LOGZ,rf0181,-0.23958,-0.37803,-0.04839,-0.49011,0.05709,Y,Y,N,N,0.00000,0.00000,N,N,1,161
LOGQ,rf0191,6.97700,7.00581,7.22186,-inf,7.38029,N,Y,Y,N,0.07119,0.00000,N,N,1,0
LOGZ,rf0191,0.10324,-0.05498,0.16258,-0.18025,0.22192,Y,Y,N,N,0.00000,0.00031,N,N,1,213
LOGQ,rf0192,7.19305,7.12823,7.35149,7.05622,7.50272,Y,Y,N,N,0.00052,0.00000,N,N,2,30
LOGZ,rf0192,-0.39781,-0.44396,-0.24618,-0.51648,-0.11432,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0193,7.04181,7.02021,7.29387,6.98420,7.52433,Y,Y,N,N,0.04537,0.00000,N,N,1,9
LOGZ,rf0193,0.09665,-0.03520,0.17577,-0.14069,0.24829,Y,Y,N,N,0.00000,0.00145,N,N,1,212
LOGQ,rf0195,7.17144,7.04902,7.38749,6.98420,7.58194,Y,Y,N,N,0.03125,0.00000,N,N,1,27
LOGZ,rf0195,0.04391,-0.16706,0.12962,-0.28573,0.20873,Y,Y,N,N,0.00000,0.00001,N,N,1,204
LOGQ,rf0197,7.14264,7.08502,7.25786,7.03461,7.36589,Y,Y,N,N,0.00104,0.00000,N,N,1,23
LOGZ,rf0197,-0.39781,-0.45055,-0.27914,-0.51648,-0.17365,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0201,7.44511,7.35869,7.63235,7.27227,7.77638,Y,Y,N,N,0.00000,0.00000,N,N,1,65
LOGZ,rf0201,-0.44396,-0.50989,-0.27255,-0.58900,-0.14728,Y,Y,N,N,0.00000,0.00000,N,N,1,130
LOGQ,rf0204,7.46671,7.38749,7.62515,7.30828,7.74758,Y,Y,N,N,0.00000,0.00000,N,N,1,68
LOGZ,rf0204,-0.39781,-0.47693,-0.27914,-0.55604,-0.16706,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0205,7.18585,7.06342,7.34428,6.99140,7.51712,Y,Y,N,N,0.02266,0.00000,N,N,1,29
LOGZ,rf0205,0.11643,-0.04180,0.16258,-0.18025,0.21532,Y,Y,N,N,0.00000,0.00006,N,N,1,215
LOGQ,rf0206,7.39470,7.23626,7.54593,7.09943,7.68276,Y,Y,N,N,0.00058,0.00000,N,N,1,58
LOGZ,rf0206,0.07028,-0.06158,0.13621,-0.16047,0.19554,Y,Y,N,N,0.00000,0.00000,N,N,1,208
LOGQ,rf0207,7.30828,7.24346,7.50272,7.16424,7.66836,Y,Y,N,N,0.00000,0.00000,N,N,1,46
LOGZ,rf0207,-0.39781,-0.47033,-0.23958,-0.54945,-0.09454,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0209,7.42350,7.17144,7.71157,7.01301,7.90601,Y,Y,N,N,0.00803,0.00000,N,N,1,62
LOGZ,rf0209,0.28125,0.12962,0.28125,-0.03520,inf,Y,Y,N,Y,0.00000,0.09357,N,N,1,240
LOGQ,rf0210,7.25066,7.11383,7.42350,7.02021,7.61795,Y,Y,N,N,0.00628,0.00000,N,N,2,38
LOGZ,rf0210,-0.31870,-0.39781,-0.15388,-0.48352,-0.00224,Y,Y,N,N,0.00000,0.00000,N,N,1,149
LOGQ,rf0216,7.04902,7.02741,7.33708,6.98420,7.56033,Y,Y,N,N,0.04070,0.00000,N,N,2,10
LOGZ,rf0216,0.14939,-0.04839,0.18895,-0.21980,0.25488,Y,Y,N,N,0.00000,0.00212,N,N,1,220
LOGQ,rf0217,7.78358,7.53153,7.91321,7.20025,8.05005,Y,Y,N,N,0.00104,0.00000,N,N,1,112
LOGZ,rf0217,0.18236,0.05050,0.21532,-0.20003,0.24169,Y,Y,N,N,0.00000,0.00000,N,N,1,225
LOGQ,rf0223,7.06342,7.02021,7.21465,6.98420,7.33708,Y,Y,N,N,0.05045,0.00000,N,N,1,12
LOGZ,rf0223,0.09006,-0.05498,0.13621,-0.18684,0.18236,Y,Y,N,N,0.00000,0.00000,N,N,1,211
LOGQ,rf0226,6.98420,7.01301,7.35149,-inf,7.60354,N,Y,Y,N,0.05629,0.00000,N,N,1,1
LOGZ,rf0226,-0.27914,-0.34507,0.01754,-0.43737,0.16917,Y,Y,N,N,0.00000,0.00000,N,N,1,155
LOGQ,rf0227,7.12103,7.05622,7.30828,6.99860,7.48112,Y,Y,N,N,0.01257,0.00000,N,N,1,20
LOGZ,rf0227,-0.29233,-0.36485,-0.12750,-0.43737,0.01754,Y,Y,N,N,0.00000,0.00000,N,N,1,153
LOGQ,rf0229,7.45951,7.17865,7.62515,7.01301,7.79079,Y,Y,N,N,0.00953,0.00000,N,N,1,67
LOGZ,rf0229,0.17577,-0.12091,0.18236,-0.29892,0.22851,Y,Y,N,N,0.00000,0.00000,N,N,1,224
LOGQ,rf0234,6.97700,7.01301,7.24346,-inf,7.40190,N,Y,Y,N,0.05669,0.00000,N,N,1,0
LOGZ,rf0234,0.05709,-0.11432,0.12302,-0.23958,0.18895,Y,Y,N,N,0.00000,0.00002,N,N,1,206
LOGQ,rf0236,7.16424,7.11383,7.29387,7.05622,7.41630,Y,Y,N,N,0.00013,0.00000,N,N,1,26
LOGZ,rf0236,-0.41759,-0.49670,-0.31210,-0.56922,-0.18025,Y,Y,N,N,0.00000,0.00000,N,N,1,134
LOGQ,rf0237,7.22906,7.09943,7.36589,7.00581,7.49552,Y,Y,N,N,0.01017,0.00000,N,N,1,35
LOGZ,rf0237,0.06369,-0.07476,0.11643,-0.18025,0.17577,Y,Y,N,N,0.00000,0.00000,N,N,1,207
LOGQ,rf0238,7.09943,7.04181,7.29387,6.99140,7.50272,Y,Y,N,N,0.02157,0.00000,N,N,1,17
LOGZ,rf0238,-0.39781,-0.47033,-0.23299,-0.55604,-0.05498,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0241,8.07885,7.92762,8.27330,7.79799,8.43893,Y,Y,N,N,0.00000,0.00005,N,N,1,153
LOGZ,rf0241,-0.56922,-0.66812,-0.39122,-0.76042,-0.26595,Y,Y,N,N,0.00000,0.00000,N,N,1,111
LOGQ,rf0242,7.29387,7.17144,7.58914,7.04902,7.81239,Y,Y,N,N,0.00199,0.00000,N,N,1,44
LOGZ,rf0242,0.01754,-0.08795,0.15599,-0.18025,0.22851,Y,Y,N,N,0.00000,0.00002,N,N,2,200
LOGQ,rf0246,8.01404,7.86280,8.26609,7.72597,8.47494,Y,Y,N,N,0.00000,0.00023,N,N,1,144
LOGZ,rf0246,-0.54945,-0.64175,-0.33848,-0.74064,-0.20003,Y,Y,N,N,0.00000,0.00000,N,N,1,114
LOGQ,rf0247,7.32988,7.25786,7.48832,7.18585,7.61074,Y,Y,N,N,0.00000,0.00000,N,N,1,49
