Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGZ,rf0024,8.51296,8.21784,8.72375,7.83841,8.93455,Y,Y,N,N,0.00324,0.00585,N,N,1,25
AGNFRAC,rf0029,0.02632,-inf,0.31579,-inf,0.71053,Y,Y,Y,N,0.40628,0.00277,N,N,1,1
LOGQ,rf0029,7.49016,7.21384,7.85858,7.02963,8.13489,Y,Y,N,N,0.00000,0.00000,N,N,1,11
LOGZ,rf0029,8.34432,7.92272,8.51296,7.58545,8.76591,Y,Y,N,N,0.01541,0.00072,N,N,1,21
AGNFRAC,rf0030,0.00000,-inf,0.13158,-inf,0.39474,Y,Y,Y,N,0.71375,0.00056,Y,N,1,0
LOGQ,rf0030,7.02963,6.93753,7.39805,6.66121,7.76647,Y,Y,N,N,0.01466,0.00000,N,N,1,6
LOGZ,rf0030,8.51296,8.30216,8.76591,7.88056,8.93455,Y,Y,N,N,0.00320,0.00759,N,N,1,25
AGNFRAC,rf0031,0.00000,-inf,0.07895,-inf,0.28947,Y,Y,Y,N,0.81355,0.00029,Y,N,1,0
LOGQ,rf0031,7.21384,6.93753,7.49016,6.66121,7.85858,Y,Y,N,N,0.02024,0.00000,N,N,1,8
LOGZ,rf0031,8.89239,8.59728,8.93455,8.26000,9.01887,Y,Y,N,N,0.00033,0.06430,N,N,1,34
AGNFRAC,rf0033,0.02632,-inf,0.31579,-inf,0.76316,Y,Y,Y,N,0.49611,0.00442,N,N,1,1
LOGQ,rf0033,7.30595,7.21384,7.85858,7.02963,8.13489,Y,Y,N,N,0.00000,0.00000,N,N,1,9
LOGZ,rf0033,8.26000,7.62761,8.34432,-inf,8.68159,Y,Y,N,N,0.07516,0.00053,N,N,3,19
AGNFRAC,rf0034,0.02632,-inf,0.34211,-inf,0.78947,Y,Y,Y,N,0.39283,0.00440,N,N,1,1
LOGQ,rf0034,7.95068,7.49016,8.13489,7.30595,8.41121,Y,Y,N,N,0.00000,0.00000,N,N,1,16
LOGZ,rf0034,8.21784,7.66977,8.38648,-inf,8.68159,Y,Y,N,N,0.05912,0.00064,N,N,1,18
AGNFRAC,rf0040,0.00000,-inf,0.07895,-inf,0.28947,Y,Y,Y,N,0.82897,0.00030,Y,N,1,0
LOGQ,rf0040,7.21384,6.93753,7.49016,6.66121,7.85858,Y,Y,N,N,0.02441,0.00000,N,N,1,8
LOGZ,rf0040,8.89239,8.51296,8.93455,8.17568,9.01887,Y,Y,N,N,0.00066,0.06987,N,N,1,34
AGNFRAC,rf0042,0.00000,-inf,0.31579,-inf,0.76316,Y,Y,Y,N,0.39285,0.00407,N,N,1,0
LOGQ,rf0042,8.04279,7.49016,8.31911,7.30595,8.59542,Y,Y,N,N,0.00000,0.00000,N,N,2,17
LOGZ,rf0042,8.30216,8.09136,8.59728,7.66977,8.85023,Y,Y,N,N,0.00763,0.00135,N,N,1,20
AGNFRAC,rf0043,0.00000,-inf,0.05263,-inf,0.28947,Y,Y,Y,N,0.84766,0.00040,Y,N,1,0
LOGQ,rf0043,7.39805,6.93753,7.76647,6.66121,8.04279,Y,Y,N,N,0.02170,0.00000,N,N,1,10
LOGZ,rf0043,9.01887,8.63944,9.01887,8.30216,inf,Y,Y,N,Y,0.00018,0.26944,N,N,1,37
AGNFRAC,rf0045,0.02632,-inf,0.42105,-inf,0.84211,Y,Y,Y,N,0.39073,0.00742,N,N,1,1
LOGQ,rf0045,7.95068,7.39805,8.13489,7.21384,8.41121,Y,Y,N,N,0.00000,0.00000,N,N,1,16
LOGZ,rf0045,8.21784,7.62761,8.34432,-inf,8.59728,Y,Y,N,N,0.06105,0.00021,N,N,1,18
AGNFRAC,rf0048,0.02632,-inf,0.34211,-inf,0.76316,Y,Y,Y,N,0.47781,0.00422,N,N,1,1
LOGQ,rf0048,7.30595,7.21384,7.85858,7.02963,8.13489,Y,Y,N,N,0.00000,0.00000,N,N,1,9
LOGZ,rf0048,8.26000,7.66977,8.38648,-inf,8.63944,Y,Y,N,N,0.05798,0.00033,N,N,2,19
AGNFRAC,rf0049,0.02632,-inf,0.31579,-inf,0.73684,Y,Y,Y,N,0.48797,0.00359,N,N,1,1
LOGQ,rf0049,7.76647,7.30595,8.04279,7.12174,8.22700,Y,Y,N,N,0.00000,0.00000,N,N,3,14
LOGZ,rf0049,8.26000,7.71193,8.42864,7.50113,8.72375,Y,Y,N,N,0.04153,0.00066,N,N,1,19
AGNFRAC,rf0051,0.02632,-inf,0.44737,-inf,0.86842,Y,Y,Y,N,0.33194,0.00823,N,N,1,1
LOGQ,rf0051,8.13489,7.67437,8.41121,7.30595,8.59542,Y,Y,N,N,0.00000,0.00000,N,N,1,18
LOGZ,rf0051,8.13352,7.62761,8.34432,-inf,8.63944,Y,Y,N,N,0.06333,0.00039,N,N,1,16
AGNFRAC,rf0053,0.02632,-inf,0.47368,-inf,0.86842,Y,Y,Y,N,0.35356,0.00833,N,N,1,1
LOGQ,rf0053,7.85858,7.39805,8.13489,7.21384,8.41121,Y,Y,N,N,0.00000,0.00000,N,N,1,15
LOGZ,rf0053,8.21784,7.66977,8.34432,-inf,8.59728,Y,Y,N,N,0.05679,0.00019,N,N,1,18
AGNFRAC,rf0057,0.02632,0.02632,0.31579,-inf,0.63158,Y,Y,Y,N,0.18940,0.00165,N,N,1,1
LOGQ,rf0057,7.02963,6.75332,7.30595,6.56911,7.49016,Y,Y,N,N,0.03053,0.00000,N,N,1,6
LOGZ,rf0057,8.51296,8.26000,8.76591,7.96488,8.93455,Y,Y,N,N,0.00078,0.00700,N,N,1,25
AGNFRAC,rf0058,0.00000,-inf,0.21053,-inf,0.57895,Y,Y,Y,N,0.56807,0.00150,Y,N,1,0
LOGQ,rf0058,7.12174,6.93753,7.58226,6.75332,7.85858,Y,Y,N,N,0.00345,0.00000,N,N,1,7
LOGZ,rf0058,8.42864,7.96488,8.63944,7.58545,8.89239,Y,Y,N,N,0.01462,0.00321,N,N,1,23
AGNFRAC,rf0060,0.02632,-inf,0.23684,-inf,0.68421,Y,Y,Y,N,0.60153,0.00267,Y,N,1,1
LOGQ,rf0060,7.12174,7.02963,7.67437,6.93753,7.95068,Y,Y,N,N,0.00009,0.00000,N,N,1,7
LOGZ,rf0060,8.30216,7.66977,8.38648,-inf,8.63944,Y,Y,N,N,0.05833,0.00045,N,N,3,20
AGNFRAC,rf0062,0.02632,-inf,0.21053,-inf,0.50000,Y,Y,Y,N,0.38450,0.00085,N,N,1,1
LOGQ,rf0062,7.02963,6.84542,7.21384,6.66121,7.49016,Y,Y,N,N,0.02335,0.00000,N,N,1,6
LOGZ,rf0062,8.55512,8.30216,8.76591,7.96488,8.93455,Y,Y,N,N,0.00084,0.00589,N,N,1,26
AGNFRAC,rf0064,0.02632,0.02632,0.57895,-inf,0.92105,Y,Y,Y,N,0.29146,0.01380,N,N,1,1
LOGQ,rf0064,8.13489,7.58226,8.31911,7.30595,8.50332,Y,Y,N,N,0.00000,0.00000,N,N,1,18
LOGZ,rf0064,7.79625,7.58545,8.26000,-inf,8.51296,Y,Y,N,N,0.08719,0.00011,N,N,1,8
AGNFRAC,rf0065,0.02632,-inf,0.31579,-inf,0.78947,Y,Y,Y,N,0.52674,0.00454,Y,N,1,1
LOGQ,rf0065,7.21384,7.12174,7.76647,7.02963,8.04279,Y,Y,N,N,0.00000,0.00000,N,N,1,8
LOGZ,rf0065,7.71193,7.58545,8.26000,-inf,8.55512,Y,Y,N,N,0.09754,0.00024,N,N,1,6
AGNFRAC,rf0071,0.00000,-inf,0.07895,-inf,0.26316,Y,Y,Y,N,0.81988,0.00026,Y,N,1,0
LOGQ,rf0071,7.21384,6.93753,7.58226,6.66121,7.95068,Y,Y,N,N,0.01663,0.00000,N,N,1,8
LOGZ,rf0071,8.93455,8.68159,8.97671,8.34432,inf,Y,Y,N,Y,0.00007,0.15173,N,N,1,35
AGNFRAC,rf0072,0.02632,0.05263,0.71053,-inf,0.94737,N,Y,Y,N,0.13915,0.02362,N,N,1,1
LOGQ,rf0072,8.77963,8.41121,9.05595,8.04279,9.51647,Y,Y,N,N,0.00000,0.00388,N,N,1,25
LOGZ,rf0072,7.96488,7.62761,8.26000,-inf,8.55512,Y,Y,N,N,0.07256,0.00009,N,N,1,12
AGNFRAC,rf0073,0.02632,0.02632,0.42105,-inf,0.81579,Y,Y,Y,N,0.24174,0.00575,N,N,1,1
LOGQ,rf0073,7.95068,7.67437,8.31911,7.39805,8.59542,Y,Y,N,N,0.00000,0.00000,N,N,1,16
LOGZ,rf0073,8.38648,8.13352,8.63944,7.75409,8.85023,Y,Y,N,N,0.00408,0.00123,N,N,1,22
AGNFRAC,rf0074,0.00000,-inf,0.18421,-inf,0.47368,Y,Y,Y,N,0.47946,0.00074,N,N,1,0
LOGQ,rf0074,7.02963,6.75332,7.30595,6.56911,7.67437,Y,Y,N,N,0.03194,0.00000,N,N,1,6
LOGZ,rf0074,8.59728,8.34432,8.85023,8.00704,8.97671,Y,Y,N,N,0.00070,0.01602,N,N,1,27
AGNFRAC,rf0076,0.02632,-inf,0.26316,-inf,0.71053,Y,Y,Y,N,0.52733,0.00293,Y,N,1,1
LOGQ,rf0076,7.30595,7.12174,7.76647,7.02963,8.04279,Y,Y,N,N,0.00001,0.00000,N,N,1,9
LOGZ,rf0076,8.30216,7.66977,8.42864,7.50113,8.72375,Y,Y,N,N,0.05151,0.00069,N,N,1,20
AGNFRAC,rf0077,0.00000,-inf,0.23684,-inf,0.65789,Y,Y,Y,N,0.60113,0.00238,Y,N,1,0
LOGQ,rf0077,7.21384,7.12174,7.85858,7.02963,8.22700,Y,Y,N,N,0.00002,0.00000,N,N,1,8
LOGZ,rf0077,8.30216,8.04920,8.55512,7.58545,8.76591,Y,Y,N,N,0.01165,0.00088,N,N,1,20
AGNFRAC,rf0079,0.02632,-inf,0.21053,-inf,0.63158,Y,Y,Y,N,0.60596,0.00214,Y,N,1,1
LOGQ,rf0079,7.02963,6.93753,7.58226,6.75332,7.85858,Y,Y,N,N,0.00244,0.00000,N,N,1,6
LOGZ,rf0079,8.34432,7.71193,8.47080,7.50113,8.76591,Y,Y,N,N,0.04444,0.00131,N,N,2,21
AGNFRAC,rf0084,0.00000,-inf,0.13158,-inf,0.42105,Y,Y,Y,N,0.72601,0.00074,Y,N,1,0
LOGQ,rf0084,7.02963,6.93753,7.49016,6.75332,7.85858,Y,Y,N,N,0.00361,0.00000,N,N,1,6
LOGZ,rf0084,8.38648,8.09136,8.68159,7.62761,8.89239,Y,Y,N,N,0.01037,0.00463,N,N,1,22
AGNFRAC,rf0092,0.00000,-inf,0.05263,-inf,0.23684,Y,Y,Y,N,0.87077,0.00020,Y,N,1,0
LOGQ,rf0092,7.30595,7.02963,7.58226,6.66121,7.95068,Y,Y,N,N,0.01870,0.00000,N,N,1,9
LOGZ,rf0092,8.93455,8.72375,9.01887,8.42864,inf,Y,Y,N,Y,0.00006,0.20354,N,N,1,35
AGNFRAC,rf0098,0.00000,-inf,0.07895,-inf,0.36842,Y,Y,Y,N,0.81480,0.00059,Y,N,1,0
LOGQ,rf0098,6.93753,6.66121,7.49016,-inf,7.85858,Y,Y,N,N,0.08345,0.00000,N,N,1,5
LOGZ,rf0098,9.01887,8.38648,8.97671,8.00704,inf,N,Y,N,Y,0.00138,0.11513,N,N,2,37
AGNFRAC,rf0099,0.00000,-inf,0.21053,-inf,0.63158,Y,Y,Y,N,0.61319,0.00213,Y,N,1,0
LOGQ,rf0099,7.12174,7.02963,7.67437,6.93753,7.95068,Y,Y,N,N,0.00013,0.00000,N,N,1,7
LOGZ,rf0099,8.30216,7.75409,8.47080,7.50113,8.72375,Y,Y,N,N,0.03612,0.00077,N,N,1,20
AGNFRAC,rf0104,0.00000,-inf,0.42105,-inf,0.86842,Y,Y,Y,N,0.42002,0.00790,N,N,1,0
LOGQ,rf0104,7.95068,7.39805,8.13489,7.12174,8.41121,Y,Y,N,N,0.00000,0.00000,N,N,2,16
LOGZ,rf0104,8.17568,7.62761,8.34432,-inf,8.63944,Y,Y,N,N,0.06606,0.00041,N,N,2,17
AGNFRAC,rf0107,0.02632,-inf,0.39474,-inf,0.84211,Y,Y,Y,N,0.40593,0.00617,N,N,1,1
LOGQ,rf0107,7.85858,7.39805,8.04279,7.21384,8.22700,Y,Y,N,N,0.00000,0.00000,N,N,2,15
LOGZ,rf0107,8.00704,7.62761,8.30216,-inf,8.59728,Y,Y,N,N,0.07240,0.00022,N,N,3,13
AGNFRAC,rf0108,0.02632,-inf,0.44737,-inf,0.86842,Y,Y,Y,N,0.37359,0.00836,N,N,1,1
LOGQ,rf0108,7.95068,7.49016,8.22700,7.21384,8.41121,Y,Y,N,N,0.00000,0.00000,N,N,1,16
LOGZ,rf0108,8.17568,7.62761,8.30216,-inf,8.55512,Y,Y,N,N,0.07295,0.00018,N,N,2,17
AGNFRAC,rf0109,0.00000,-inf,0.13158,-inf,0.44737,Y,Y,Y,N,0.68661,0.00080,Y,N,1,0
LOGQ,rf0109,7.12174,6.93753,7.49016,6.75332,7.85858,Y,Y,N,N,0.00587,0.00000,N,N,1,7
LOGZ,rf0109,8.47080,8.21784,8.72375,7.75409,8.89239,Y,Y,N,N,0.00492,0.00456,N,N,1,24
AGNFRAC,rf0111,0.00000,-inf,0.15789,-inf,0.47368,Y,Y,Y,N,0.60757,0.00085,Y,N,1,0
LOGQ,rf0111,7.58226,7.12174,7.76647,6.93753,8.04279,Y,Y,N,N,0.00013,0.00000,N,N,1,12
LOGZ,rf0111,8.47080,8.26000,8.76591,7.83841,8.93455,Y,Y,N,N,0.00335,0.00652,N,N,1,24
AGNFRAC,rf0117,0.02632,0.05263,0.50000,-inf,0.84211,N,Y,Y,N,0.13268,0.00598,N,N,1,1
LOGQ,rf0117,7.02963,6.84542,7.30595,6.75332,7.58226,Y,Y,N,N,0.00295,0.00000,N,N,1,6
LOGZ,rf0117,7.62761,7.54329,8.21784,-inf,8.51296,Y,Y,N,N,0.10876,0.00018,N,N,1,4
AGNFRAC,rf0119,0.02632,-inf,0.23684,-inf,0.71053,Y,Y,Y,N,0.61574,0.00321,Y,N,1,1
LOGQ,rf0119,7.12174,7.02963,7.76647,6.84542,8.04279,Y,Y,N,N,0.00031,0.00000,N,N,1,7
LOGZ,rf0119,8.26000,7.62761,8.38648,-inf,8.72375,Y,Y,N,N,0.06686,0.00094,N,N,3,19
AGNFRAC,rf0125,0.00000,-inf,0.10526,-inf,0.34211,Y,Y,Y,N,0.77995,0.00043,Y,N,1,0
LOGQ,rf0125,7.12174,6.84542,7.39805,6.56911,7.85858,Y,Y,N,N,0.03359,0.00000,N,N,1,7
LOGZ,rf0125,8.80807,8.42864,8.89239,8.04920,9.01887,Y,Y,N,N,0.00099,0.03245,N,N,2,32
AGNFRAC,rf0126,0.00000,-inf,0.02632,-inf,0.21053,Y,Y,Y,N,0.91808,0.00018,Y,N,1,0
LOGQ,rf0126,7.39805,7.12174,7.76647,6.66121,8.04279,Y,Y,N,N,0.01468,0.00000,N,N,1,10
LOGZ,rf0126,9.01887,8.80807,inf,8.42864,inf,Y,Y,N,Y,0.00015,0.46590,N,N,1,37
AGNFRAC,rf0127,0.44737,0.28947,0.73684,0.15789,0.94737,Y,Y,N,N,0.00070,0.02064,N,N,1,17
LOGQ,rf0127,7.21384,7.12174,7.49016,6.93753,7.67437,Y,Y,N,N,0.00000,0.00000,N,N,1,8
LOGZ,rf0127,8.34432,8.04920,8.59728,7.79625,8.80807,Y,Y,N,N,0.00214,0.00094,N,N,1,21
AGNFRAC,rf0128,0.02632,-inf,0.23684,-inf,0.60526,Y,Y,Y,N,0.46560,0.00150,N,N,1,1
LOGQ,rf0128,7.02963,6.84542,7.39805,6.66121,7.58226,Y,Y,N,N,0.00978,0.00000,N,N,1,6
LOGZ,rf0128,8.13352,7.75409,8.51296,7.50113,8.80807,Y,Y,N,N,0.03617,0.00145,N,N,1,16
AGNFRAC,rf0129,0.00000,-inf,0.15789,-inf,0.47368,Y,Y,Y,N,0.68495,0.00084,Y,N,1,0
LOGQ,rf0129,7.02963,6.84542,7.30595,6.66121,7.67437,Y,Y,N,N,0.01348,0.00000,N,N,1,6
LOGZ,rf0129,8.38648,7.96488,8.59728,7.58545,8.85023,Y,Y,N,N,0.01511,0.00215,N,N,1,22
AGNFRAC,rf0132,0.02632,0.02632,0.23684,-inf,0.55263,Y,Y,Y,N,0.30096,0.00109,N,N,1,1
LOGQ,rf0132,7.02963,6.84542,7.30595,6.66121,7.49016,Y,Y,N,N,0.01185,0.00000,N,N,1,6
LOGZ,rf0132,8.51296,8.26000,8.72375,7.92272,8.89239,Y,Y,N,N,0.00108,0.00391,N,N,1,25
AGNFRAC,rf0134,0.00000,-inf,0.10526,-inf,0.39474,Y,Y,Y,N,0.77994,0.00059,Y,N,1,0
LOGQ,rf0134,7.02963,6.84542,7.49016,6.66121,7.85858,Y,Y,N,N,0.01133,0.00000,N,N,2,6
LOGZ,rf0134,8.42864,8.30216,8.80807,7.83841,8.93455,Y,Y,N,N,0.00394,0.00992,N,N,2,23
AGNFRAC,rf0138,1.00000,0.73684,0.97368,0.63158,inf,N,Y,N,Y,0.00000,0.23361,N,N,1,38
LOGQ,rf0138,6.84542,6.66121,6.93753,6.56911,7.02963,Y,Y,N,N,0.03184,0.00000,N,N,1,4
LOGZ,rf0138,8.93455,8.80807,9.01887,8.72375,inf,Y,Y,N,Y,0.00000,0.18572,N,N,1,35
AGNFRAC,rf0143,0.00000,-inf,0.18421,-inf,0.57895,Y,Y,Y,N,0.62804,0.00154,Y,N,1,0
LOGQ,rf0143,7.12174,6.93753,7.49016,6.75332,7.85858,Y,Y,N,N,0.00214,0.00000,N,N,1,7
LOGZ,rf0143,8.38648,7.96488,8.55512,7.58545,8.80807,Y,Y,N,N,0.01460,0.00132,N,N,1,22
AGNFRAC,rf0150,0.00000,-inf,0.07895,-inf,0.36842,Y,Y,Y,N,0.80160,0.00062,Y,N,1,0
LOGQ,rf0150,7.21384,6.84542,7.58226,6.56911,8.04279,Y,Y,N,N,0.04171,0.00000,N,N,1,8
LOGZ,rf0150,8.89239,8.51296,8.97671,8.13352,inf,Y,Y,N,N,0.00060,0.09876,N,N,1,34
AGNFRAC,rf0154,0.00000,-inf,0.28947,-inf,0.71053,Y,Y,Y,N,0.51278,0.00324,Y,N,1,0
LOGQ,rf0154,7.30595,7.30595,8.22700,7.12174,8.59542,Y,Y,N,N,0.00000,0.00000,N,N,2,9
LOGZ,rf0154,8.26000,8.13352,8.59728,7.79625,8.85023,Y,Y,N,N,0.00436,0.00127,N,N,1,19
AGNFRAC,rf0156,0.00000,-inf,0.07895,-inf,0.28947,Y,Y,Y,N,0.82458,0.00032,Y,N,1,0
LOGQ,rf0156,7.39805,6.93753,7.67437,6.75332,7.85858,Y,Y,N,N,0.01023,0.00000,N,N,2,10
LOGZ,rf0156,8.89239,8.42864,8.93455,8.04920,9.01887,Y,Y,N,N,0.00173,0.05656,N,N,2,34
AGNFRAC,rf0157,0.00000,-inf,0.39474,-inf,0.84211,Y,Y,Y,N,0.31149,0.00651,N,N,1,0
LOGQ,rf0157,8.31911,7.85858,8.59542,7.49016,8.87174,Y,Y,N,N,0.00000,0.00003,N,N,2,20
LOGZ,rf0157,8.21784,7.92272,8.47080,7.58545,8.72375,Y,Y,N,N,0.01528,0.00047,N,N,1,18
AGNFRAC,rf0164,0.00000,-inf,0.07895,-inf,0.36842,Y,Y,Y,N,0.82243,0.00054,Y,N,1,0
LOGQ,rf0164,7.21384,6.75332,7.39805,6.56911,7.95068,Y,Y,N,N,0.05894,0.00000,N,N,1,8
LOGZ,rf0164,8.89239,8.42864,8.93455,8.04920,9.01887,Y,Y,N,N,0.00118,0.05366,N,N,2,34
AGNFRAC,rf0166,0.84211,0.63158,0.94737,0.50000,inf,Y,Y,N,N,0.00000,0.12241,N,N,1,32
LOGQ,rf0166,6.84542,6.66121,7.02963,6.56911,7.12174,Y,Y,N,N,0.03320,0.00000,N,N,1,4
LOGZ,rf0166,8.97671,8.80807,9.01887,8.68159,inf,Y,Y,N,Y,0.00000,0.25644,N,N,1,36
AGNFRAC,rf0167,0.00000,-inf,0.05263,-inf,0.26316,Y,Y,Y,N,0.88309,0.00033,Y,N,1,0
LOGQ,rf0167,7.21384,6.66121,7.49016,6.56911,7.85858,Y,Y,N,N,0.07423,0.00000,N,N,2,8
LOGZ,rf0167,8.97671,8.38648,8.97671,8.04920,inf,Y,Y,N,Y,0.00133,0.13872,N,N,2,36
AGNFRAC,rf0169,0.02632,-inf,0.31579,-inf,0.76316,Y,Y,Y,N,0.49983,0.00425,N,N,1,1
LOGQ,rf0169,7.30595,7.21384,7.85858,7.02963,8.13489,Y,Y,N,N,0.00000,0.00000,N,N,1,9
LOGZ,rf0169,8.04920,7.62761,8.34432,-inf,8.63944,Y,Y,N,N,0.06945,0.00033,N,N,3,14
AGNFRAC,rf0171,0.00000,-inf,0.05263,-inf,0.44737,Y,Y,Y,N,0.85935,0.00128,Y,N,1,0
LOGQ,rf0171,8.04279,7.39805,8.31911,6.56911,8.68753,Y,Y,N,N,0.02550,0.00028,N,N,2,17
LOGZ,rf0171,9.06103,8.85023,inf,8.30216,inf,Y,Y,N,Y,0.00031,0.72845,N,Y,2,38
AGNFRAC,rf0173,0.00000,-inf,0.10526,-inf,0.50000,Y,Y,Y,N,0.79185,0.00131,Y,N,1,0
LOGQ,rf0173,6.75332,6.66121,7.76647,-inf,8.22700,Y,Y,N,N,0.08406,0.00000,N,N,2,3
LOGZ,rf0173,9.06103,8.42864,9.01887,8.13352,inf,N,Y,N,Y,0.00073,0.19469,N,N,2,38
