Line,Galaxy Name,In_lhood?,Obs,Model,Resid_Stds,Obs_S/N
sii6731,rf0003,Y,0.35272,0.48601,-17.79274,47.08458
ariii7136,rf0003,Y,0.04846,0.08042,-3.53899,5.36628
oii3726,rf0006,Y,0.00000,1.38423,62.72782,-0.00000
oii3729,rf0006,Y,0.00000,1.87297,84.87522,-0.00000
neiii3869,rf0006,Y,-0.00099,0.09623,-1.04921,-0.01071
oiii4363,rf0006,Y,-0.06320,0.00306,-1.17825,-1.12391
hgamma,rf0006,Y,0.44495,0.47778,-0.55863,7.57172
hbeta,rf0006,Y,1.00000,1.00000,0.00000,18.96895
oiii4959,rf0006,Y,0.39701,0.33959,1.18846,8.21789
oiii5007,rf0006,Y,1.20190,1.01319,3.35837,21.38981
hei5875,rf0006,Y,0.12894,0.11491,0.30433,2.79729
oi6300,rf0006,Y,0.09483,0.03681,1.73104,2.82920
nii6548,rf0006,Y,0.19688,0.42039,-20.00575,17.62266
halpha,rf0006,Y,2.86000,2.81694,0.92390,61.36597
nii6584,rf0006,Y,0.59448,1.23924,-19.13369,17.64161
sii6717,rf0006,Y,0.75593,0.57313,4.66784,19.30300
sii6731,rf0006,Y,0.57028,0.43620,3.78079,16.08036
ariii7136,rf0006,Y,0.02808,0.15010,-3.57781,0.82322
oii3726,rf0007,Y,0.00000,1.61162,64.12030,-0.00000
oii3729,rf0007,Y,0.00000,2.17653,86.59573,-0.00000
neiii3869,rf0007,Y,-0.17408,0.05361,-2.65990,-2.03360
oiii4363,rf0007,Y,0.10169,0.00115,1.70913,1.72876
hgamma,rf0007,Y,0.31112,0.47822,-2.93719,5.46854
hbeta,rf0007,Y,1.00000,1.00000,0.00000,19.35663
oiii4959,rf0007,Y,0.21320,0.12235,1.86958,4.38720
oiii5007,rf0007,Y,0.47353,0.36503,2.20762,9.63494
hei5875,rf0007,Y,0.07936,0.11113,-0.71609,1.78922
oi6300,rf0007,Y,0.12910,0.06738,1.69099,3.53686
nii6548,rf0007,Y,0.43462,0.58375,-10.93685,31.87362
halpha,rf0007,Y,2.86000,2.81667,0.89319,58.96004
nii6584,rf0007,Y,1.30974,1.72082,-9.99498,31.84513
sii6717,rf0007,Y,0.83806,0.92262,-2.11487,20.96023
sii6731,rf0007,Y,0.41393,0.70322,-8.10620,11.59860
ariii7136,rf0007,Y,0.15869,0.13969,0.45620,3.81119
oii3726,rf0008,Y,0.00000,0.51807,62.03902,-0.00000
oii3729,rf0008,Y,0.00000,0.68851,82.44894,-0.00000
neiii3869,rf0008,Y,-0.15286,0.07366,-4.06220,-2.74122
oiii4363,rf0008,Y,-0.04229,0.00240,-1.23703,-1.17068
hgamma,rf0008,Y,0.66087,0.47946,5.13241,18.69788
hbeta,rf0008,Y,1.00000,1.00000,0.00000,31.01034
oiii4959,rf0008,Y,0.09624,0.43356,-11.80896,3.36936
oiii5007,rf0008,Y,0.21956,1.29354,-37.30750,7.62680
hei5875,rf0008,Y,0.09600,0.11900,-0.90910,3.79467
oi6300,rf0008,Y,0.02792,0.00703,0.94250,1.25952
nii6548,rf0008,Y,0.29594,0.41497,-12.38555,30.79445
halpha,rf0008,Y,2.86000,2.83923,0.56833,78.26470
nii6584,rf0008,Y,0.89042,1.22328,-11.48301,30.71795
sii6717,rf0008,Y,0.23359,0.17209,2.47432,9.39814
sii6731,rf0008,Y,0.16906,0.13355,1.55081,7.38173
ariii7136,rf0008,Y,-0.04334,0.09071,-5.67646,-1.83521
oii3726,rf0010,Y,0.00000,0.93594,144.15616,-0.00000
oii3729,rf0010,Y,0.00000,1.28399,197.76540,-0.00000
neiii3869,rf0010,Y,0.33755,0.46032,-5.34151,14.68607
oiii4363,rf0010,Y,0.05380,0.01889,2.27558,3.50733
hgamma,rf0010,Y,0.56584,0.47402,5.14094,31.68031
hbeta,rf0010,Y,1.00000,1.00000,0.00000,63.89095
oiii4959,rf0010,Y,0.73713,1.38078,-42.11184,48.22810
oiii5007,rf0010,Y,2.21207,4.11977,-96.69200,112.11878
hei5875,rf0010,Y,0.07194,0.10708,-2.72702,5.58470
oi6300,rf0010,Y,0.10549,0.04579,6.03831,10.66992
nii6548,rf0010,Y,0.10365,0.08431,6.31625,33.84628
halpha,rf0010,Y,2.86000,2.80699,2.97199,160.35536
nii6584,rf0010,Y,0.31146,0.24853,6.81237,33.71830
sii6717,rf0010,Y,0.53102,0.37237,12.90574,43.19665
sii6731,rf0010,Y,0.35267,0.27976,7.38750,35.73386
ariii7136,rf0010,Y,0.05753,0.19412,-14.14662,5.95743
oii3726,rf0011,Y,0.00000,1.94262,131.40864,-0.00000
oii3729,rf0011,Y,0.00000,2.63148,178.00709,-0.00000
neiii3869,rf0011,Y,0.12867,0.11733,0.15247,1.72932
oiii4363,rf0011,Y,0.02680,0.00240,0.49335,0.54185
hgamma,rf0011,Y,0.43530,0.47660,-0.84304,8.88586
hbeta,rf0011,Y,1.00000,1.00000,0.00000,22.00847
oiii4959,rf0011,Y,0.24073,0.21576,0.61475,5.92682
oiii5007,rf0011,Y,0.71373,0.64374,1.56280,15.93762
hei5875,rf0011,Y,0.17514,0.11050,1.82583,4.94697
oi6300,rf0011,Y,0.16203,0.09186,2.35732,5.44355
nii6548,rf0011,Y,0.27308,0.44380,-15.25319,24.39870
halpha,rf0011,Y,2.86000,2.80868,1.04887,58.45497
nii6584,rf0011,Y,0.82291,1.30824,-14.37671,24.37621
sii6717,rf0011,Y,0.78900,0.98357,-5.21247,21.13751
sii6731,rf0011,Y,0.51171,0.74661,-7.25189,15.79741
ariii7136,rf0011,Y,0.01275,0.17206,-5.26120,0.42118
oii3726,rf0013,Y,0.00000,1.49503,1332.63772,-0.00000
oii3729,rf0013,Y,0.00000,1.98992,1773.77434,-0.00000
neiii3869,rf0013,Y,0.95305,0.91383,4.36618,106.10731
oiii4363,rf0013,Y,0.08416,0.05289,5.02341,13.52124
hgamma,rf0013,Y,0.52970,0.47578,8.92899,87.72693
hbeta,rf0013,Y,1.00000,1.00000,0.00000,137.37950
oiii4959,rf0013,Y,1.74974,2.27234,-50.93668,170.54115
oiii5007,rf0013,Y,5.26247,6.77975,-80.54723,279.36728
hei5875,rf0013,Y,0.10966,0.11545,-1.16426,22.07007
oi6300,rf0013,Y,0.17049,0.12581,8.16293,31.14752
nii6548,rf0013,Y,0.73253,0.71352,5.49292,211.76381
halpha,rf0013,Y,2.86000,2.79899,4.70777,220.68609
nii6584,rf0013,Y,2.20391,2.10335,9.63815,211.23177
sii6717,rf0013,Y,0.77262,0.72155,6.76140,102.30164
sii6731,rf0013,Y,0.58596,0.55622,4.30194,84.75632
ariii7136,rf0013,Y,0.11527,0.26052,-26.82149,21.28508
oii3726,rf0014,Y,0.00000,1.49936,37.42007,-0.00000
oii3729,rf0014,Y,0.00000,2.03622,50.81852,-0.00000
neiii3869,rf0014,Y,0.20552,0.17704,0.28434,2.05172
oiii4363,rf0014,Y,-0.10978,0.00529,-1.57868,-1.50608
hgamma,rf0014,Y,0.76752,0.47639,4.01325,10.58021
hbeta,rf0014,Y,1.00000,1.00000,0.00000,14.52794
oiii4959,rf0014,Y,0.37366,0.50999,-2.15893,5.91693
oiii5007,rf0014,Y,1.21594,1.52158,-4.33588,17.24958
hei5875,rf0014,Y,0.13348,0.11263,0.35459,2.27009
oi6300,rf0014,Y,0.12128,0.04996,1.47824,2.51381
nii6548,rf0014,Y,0.12454,0.31299,-13.51686,8.93338
halpha,rf0014,Y,2.86000,2.81145,0.84749,49.92436
nii6584,rf0014,Y,0.37515,0.92262,-13.01956,8.92138
sii6717,rf0014,Y,0.79601,0.58840,4.07266,15.61499
sii6731,rf0014,Y,0.54925,0.44585,2.06076,10.94670
ariii7136,rf0014,Y,0.11952,0.17222,-0.89714,2.03474
oii3726,rf0015,Y,0.00000,0.96964,4079.68450,-0.00000
oii3729,rf0015,Y,0.00000,1.29353,5442.43933,-0.00000
neiii3869,rf0015,Y,0.04297,0.33752,-229.08280,33.41976
oiii4363,rf0015,Y,0.01575,0.01135,3.92392,14.04722
hgamma,rf0015,Y,0.51713,0.47838,31.88499,425.46172
hbeta,rf0015,Y,1.00000,1.00000,0.00000,636.90648
oiii4959,rf0015,Y,0.06927,0.99130,-889.43772,66.82230
oiii5007,rf0015,Y,0.15198,2.95763,-2533.81802,137.25983
hei5875,rf0015,Y,0.06261,0.11835,-57.42315,64.48947
oi6300,rf0015,Y,0.05717,0.03763,19.12584,55.95660
nii6548,rf0015,Y,0.36176,0.32145,60.08587,539.26360
halpha,rf0015,Y,2.86000,2.81717,10.56917,705.72948
nii6584,rf0015,Y,1.08322,0.94757,67.04314,535.35149
sii6717,rf0015,Y,0.36495,0.40466,-26.31396,241.87136
sii6731,rf0015,Y,0.27992,0.31192,-23.27033,203.52668
ariii7136,rf0015,Y,0.00132,0.16939,-162.57768,1.27955
oii3726,rf0016,Y,0.00000,2.40295,729.43502,-0.00000
oii3729,rf0016,Y,0.00000,3.25893,989.27185,-0.00000
neiii3869,rf0016,Y,0.08878,0.36428,-8.33357,2.68556
oiii4363,rf0016,Y,-0.15785,0.00347,-3.97103,-3.88564
hgamma,rf0016,Y,0.52379,0.47713,1.15472,12.96257
hbeta,rf0016,Y,1.00000,1.00000,0.00000,19.93865
oiii4959,rf0016,Y,0.29445,0.24868,0.92384,5.94353
oiii5007,rf0016,Y,1.23386,0.74198,9.28874,23.30040
hei5875,rf0016,Y,-0.25980,0.11646,-8.05898,-5.56452
oi6300,rf0016,Y,0.43985,0.25594,2.98145,7.13077
nii6548,rf0016,Y,0.80088,0.81237,-0.43969,30.64554
halpha,rf0016,Y,2.86000,2.81133,0.57500,33.78809
nii6584,rf0016,Y,2.41443,2.39471,0.25023,30.63012
sii6717,rf0016,Y,1.18032,1.65641,-6.75090,16.73658
sii6731,rf0016,Y,0.71583,1.25024,-7.84423,10.50717
ariii7136,rf0016,Y,-0.06434,0.19716,-4.14406,-1.01966
oii3726,rf0017,Y,0.00000,1.14653,149.18780,-0.00000
oii3729,rf0017,Y,0.00000,1.57007,204.29975,-0.00000
neiii3869,rf0017,Y,0.12890,0.39838,-9.69179,4.63609
oiii4363,rf0017,Y,0.06059,0.01420,2.51082,3.27960
hgamma,rf0017,Y,0.49076,0.47463,0.79158,24.08338
hbeta,rf0017,Y,1.00000,1.00000,0.00000,50.16413
oiii4959,rf0017,Y,0.53613,1.12230,-31.66725,28.96357
oiii5007,rf0017,Y,1.57151,3.34850,-75.05749,66.37883
hei5875,rf0017,Y,0.09506,0.10780,-0.87587,6.53435
oi6300,rf0017,Y,0.09850,0.05305,3.80011,8.23598
nii6548,rf0017,Y,0.14092,0.12127,5.06022,36.27779
halpha,rf0017,Y,2.86000,2.80877,2.31837,129.43444
nii6584,rf0017,Y,0.42499,0.35748,5.76135,36.27146
sii6717,rf0017,Y,0.64452,0.45446,13.21794,44.82394
sii6731,rf0017,Y,0.45663,0.34182,9.21645,36.65669
ariii7136,rf0017,Y,0.05926,0.19219,-11.63150,5.18540
oii3726,rf0019,Y,0.00000,0.94279,8.83504,-0.00000
oii3729,rf0019,Y,0.00000,1.28819,12.07190,-0.00000
neiii3869,rf0019,Y,0.43510,0.30903,0.46673,1.61077
oiii4363,rf0019,Y,0.17096,0.01152,0.76085,0.81582
hgamma,rf0019,Y,0.14449,0.47544,-1.38587,0.60503
hbeta,rf0019,Y,1.00000,1.00000,0.00000,4.82090
oiii4959,rf0019,Y,0.34922,1.02164,-3.87591,2.01293
oiii5007,rf0019,Y,1.57156,3.04816,-8.33746,8.87361
hei5875,rf0019,Y,0.27991,0.11070,0.89065,1.47333
oi6300,rf0019,Y,-0.02741,0.03417,-0.48719,-0.21686
nii6548,rf0019,Y,0.10987,0.13175,-0.60555,3.04122
halpha,rf0019,Y,2.86000,2.81315,0.29060,17.73887
nii6584,rf0019,Y,0.33119,0.38836,-0.52472,3.03936
sii6717,rf0019,Y,0.53327,0.33747,1.59322,4.33918
sii6731,rf0019,Y,0.45085,0.25447,1.71101,3.92809
ariii7136,rf0019,Y,0.11578,0.17465,-0.46944,0.92321
oii3726,rf0020,Y,0.00000,1.83751,48.75164,-0.00000
oii3729,rf0020,Y,0.00000,2.48671,65.97596,-0.00000
neiii3869,rf0020,Y,0.20571,0.09336,0.98638,1.80611
oiii4363,rf0020,Y,0.30864,0.00194,3.84407,3.86836
hgamma,rf0020,Y,0.50890,0.47714,0.41610,6.66831
hbeta,rf0020,Y,1.00000,1.00000,0.00000,14.68163
oiii4959,rf0020,Y,0.20386,0.18155,0.34198,3.12484
oiii5007,rf0020,Y,0.60883,0.54167,1.03725,9.40275
hei5875,rf0020,Y,0.12465,0.11087,0.22097,1.99902
oi6300,rf0020,Y,0.14851,0.08325,1.28998,2.93547
nii6548,rf0020,Y,0.28387,0.48874,-12.76719,17.69097
halpha,rf0020,Y,2.86000,2.81117,0.84237,49.33613
nii6584,rf0020,Y,0.84922,1.44074,-12.22157,17.54623
sii6717,rf0020,Y,0.84930,0.96249,-2.09029,15.68518
sii6731,rf0020,Y,0.59575,0.73161,-2.77335,12.16193
ariii7136,rf0020,Y,-0.00322,0.16174,-3.00698,-0.05869
oii3726,rf0022,Y,0.00000,2.63529,287.87359,-0.00000
oii3729,rf0022,Y,0.00000,3.57542,390.57190,-0.00000
neiii3869,rf0022,Y,0.64633,0.56808,2.47656,20.45617
oiii4363,rf0022,Y,0.04747,0.01098,1.72108,2.23905
hgamma,rf0022,Y,0.43145,0.47530,-2.02813,19.95285
hbeta,rf0022,Y,1.00000,1.00000,0.00000,49.78888
oiii4959,rf0022,Y,0.67066,0.65576,0.72839,32.78086
oiii5007,rf0022,Y,2.10993,1.95651,6.39623,87.96821
hei5875,rf0022,Y,0.14077,0.10844,1.82509,7.94547
oi6300,rf0022,Y,0.34623,0.23994,6.80333,22.16118
nii6548,rf0022,Y,0.53437,0.49784,6.06082,88.65626
halpha,rf0022,Y,2.86000,2.80566,2.41936,127.32948
nii6584,rf0022,Y,1.60507,1.46755,7.56454,88.28731
sii6717,rf0022,Y,0.91174,1.44803,-29.52329,50.19209
sii6731,rf0022,Y,0.66092,1.09292,-27.51679,42.09729
ariii7136,rf0022,Y,0.09581,0.23824,-9.65087,6.49176
oii3726,rf0023,Y,0.00000,1.03097,63.62644,-0.00000
oii3729,rf0023,Y,0.00000,1.41248,87.17186,-0.00000
neiii3869,rf0023,Y,-0.04791,0.40506,-6.34262,-0.67084
oiii4363,rf0023,Y,0.05492,0.01511,0.92011,1.26939
hgamma,rf0023,Y,0.42912,0.47458,-0.97315,9.18498
hbeta,rf0023,Y,1.00000,1.00000,0.00000,24.83350
oiii4959,rf0023,Y,0.50898,1.18919,-17.23351,12.89524
oiii5007,rf0023,Y,1.80302,3.54810,-35.13492,36.30155
hei5875,rf0023,Y,0.08341,0.10784,-0.73036,2.49385
oi6300,rf0023,Y,0.09046,0.04768,1.82898,3.86750
nii6548,rf0023,Y,0.10965,0.10792,0.22142,14.04329
halpha,rf0023,Y,2.86000,2.80933,1.06757,60.25751
nii6584,rf0023,Y,0.32995,0.31814,0.50127,14.00988
sii6717,rf0023,Y,0.61303,0.40783,6.63050,19.80836
sii6731,rf0023,Y,0.44710,0.30670,5.46967,17.41756
ariii7136,rf0023,Y,0.15161,0.18910,-1.36537,5.52166
oii3726,rf0024,Y,0.00000,1.73403,100.95840,-0.00000
oii3729,rf0024,Y,0.00000,2.34339,136.43691,-0.00000
neiii3869,rf0024,Y,0.11707,0.04022,1.50566,2.29372
oiii4363,rf0024,Y,0.09113,0.00059,2.51740,2.53371
hgamma,rf0024,Y,0.50436,0.47804,0.70759,13.55858
hbeta,rf0024,Y,1.00000,1.00000,0.00000,30.35192
oiii4959,rf0024,Y,0.07978,0.05968,0.64583,2.56342
oiii5007,rf0024,Y,0.34668,0.17805,5.50576,11.31941
hei5875,rf0024,Y,0.13132,0.10851,0.79326,4.56630
oi6300,rf0024,Y,0.14530,0.10009,1.87346,6.02089
nii6548,rf0024,Y,0.32654,0.60439,-32.67737,38.40273
halpha,rf0024,Y,2.86000,2.81494,1.36239,86.46836
nii6584,rf0024,Y,0.98371,1.78165,-31.11268,38.35594
sii6717,rf0024,Y,0.76278,1.17390,-14.49301,26.88946
sii6731,rf0024,Y,0.53954,0.89385,-14.93004,22.73500
ariii7136,rf0024,Y,0.04556,0.13862,-4.01986,1.96782
oii3726,rf0025,Y,0.00000,0.52766,14.00042,-0.00000
oii3729,rf0025,Y,0.00000,0.45052,11.95375,-0.00000
neiii3869,rf0025,Y,11.24794,1.49821,53.60396,61.84111
oiii4363,rf0025,Y,-2.13926,0.23770,-22.16363,-19.94720
hgamma,rf0025,Y,-1.06544,0.47576,-14.07050,-9.72703
hbeta,rf0025,Y,1.00000,1.00000,0.00000,9.88011
oiii4959,rf0025,Y,0.03841,4.76855,-52.04442,0.42258
oiii5007,rf0025,Y,1.14609,14.22718,-141.37792,12.38666
hei5875,rf0025,Y,0.03631,0.09486,-0.56488,0.35034
oi6300,rf0025,Y,0.38612,0.04265,5.00002,5.62083
nii6548,rf0025,Y,0.46749,0.32014,6.66590,21.14762
halpha,rf0025,Y,2.86000,2.75457,1.15131,31.23163
nii6584,rf0025,Y,1.39330,0.94370,6.74298,20.89616
sii6717,rf0025,Y,0.70959,0.12839,7.69842,9.39904
sii6731,rf0025,Y,0.89431,0.14407,11.06712,13.19239
ariii7136,rf0025,Y,0.08123,0.15921,-0.99766,1.03928
oii3726,rf0028,Y,0.00000,1.16986,39.08857,-0.00000
oii3729,rf0028,Y,0.00000,1.57742,52.70635,-0.00000
neiii3869,rf0028,Y,-0.07247,0.05440,-0.86590,-0.49463
oiii4363,rf0028,Y,-0.14470,0.00168,-1.70282,-1.68322
hgamma,rf0028,Y,0.51232,0.47917,0.37700,5.82564
hbeta,rf0028,Y,1.00000,1.00000,0.00000,13.13254
oiii4959,rf0028,Y,0.36050,0.22542,1.81846,4.85311
oiii5007,rf0028,Y,1.05072,0.67256,4.75795,13.22007
hei5875,rf0028,Y,0.26998,0.11427,2.28065,3.95440
oi6300,rf0028,Y,0.09694,0.02870,1.33841,1.90136
nii6548,rf0028,Y,0.14957,0.55305,-26.15212,9.69443
halpha,rf0028,Y,2.86000,2.82486,0.48967,39.85437
nii6584,rf0028,Y,0.45124,1.63028,-25.33648,9.69665
sii6717,rf0028,Y,0.88251,0.57361,5.45162,15.57495
sii6731,rf0028,Y,0.36627,0.43820,-1.11558,5.68008
ariii7136,rf0028,Y,-0.24118,0.11872,-2.48748,-1.66696
oii3726,rf0029,Y,0.00000,1.42158,285.88341,-0.00000
oii3729,rf0029,Y,0.00000,1.93645,389.42517,-0.00000
neiii3869,rf0029,Y,0.18400,0.25041,-2.53313,7.01832
oiii4363,rf0029,Y,0.00371,0.00802,-0.24949,0.21441
hgamma,rf0029,Y,0.54101,0.47582,3.28416,27.25790
hbeta,rf0029,Y,1.00000,1.00000,0.00000,46.80756
oiii4959,rf0029,Y,0.64044,0.71481,-3.55845,30.64050
oiii5007,rf0029,Y,1.56286,2.13269,-20.88941,57.29215
hei5875,rf0029,Y,0.11442,0.11059,0.26250,7.83558
oi6300,rf0029,Y,0.10803,0.05311,4.69996,9.24556
nii6548,rf0029,Y,0.17122,0.22502,-11.89226,37.85066
halpha,rf0029,Y,2.86000,2.81030,1.58603,91.26153
nii6584,rf0029,Y,0.51548,0.66333,-10.83558,37.77974
sii6717,rf0029,Y,0.57940,0.54280,2.43302,38.51558
sii6731,rf0029,Y,0.42916,0.41006,1.31854,29.61533
ariii7136,rf0029,Y,0.08414,0.18259,-7.45422,6.37137
oii3726,rf0030,Y,0.00000,1.51519,391.11338,-0.00000
oii3729,rf0030,Y,0.00000,2.04540,527.97654,-0.00000
neiii3869,rf0030,Y,0.10943,0.05409,2.33773,4.62251
oiii4363,rf0030,Y,-0.00301,0.00128,-0.25348,-0.17790
hgamma,rf0030,Y,0.40920,0.47846,-3.74035,22.09825
hbeta,rf0030,Y,1.00000,1.00000,0.00000,46.70307
oiii4959,rf0030,Y,0.17406,0.14114,2.00371,10.59347
oiii5007,rf0030,Y,0.52408,0.42109,5.22922,26.60914
hei5875,rf0030,Y,0.10597,0.11180,-0.40655,7.38313
oi6300,rf0030,Y,0.09328,0.05654,2.93422,7.44958
nii6548,rf0030,Y,0.30024,0.58895,-47.99264,49.91012
halpha,rf0030,Y,2.86000,2.81849,1.32353,91.18690
nii6584,rf0030,Y,0.90471,1.73612,-45.82178,49.86124
sii6717,rf0030,Y,0.72202,0.84099,-6.70784,40.71013
sii6731,rf0030,Y,0.50681,0.64144,-8.14551,30.66219
ariii7136,rf0030,Y,0.06398,0.13507,-5.15486,4.63890
oii3726,rf0031,Y,0.00000,1.14154,12297.85187,-0.00000
oii3729,rf0031,Y,93872.36016,1.53290,2.01365,2.01368
neiii3869,rf0031,Y,0.01850,0.30713,-260.48291,16.69236
oiii4363,rf0031,Y,0.01514,0.00939,6.80716,17.92112
hgamma,rf0031,Y,0.50643,0.47801,25.67241,457.42541
hbeta,rf0031,Y,1.00000,1.00000,0.00000,588.03303
oiii4959,rf0031,Y,0.09062,0.84301,-836.67582,100.77145
oiii5007,rf0031,Y,0.28982,2.51516,-1946.54390,253.51310
hei5875,rf0031,Y,0.08580,0.11681,-36.07767,99.80889
oi6300,rf0031,Y,0.05502,0.04401,11.86779,59.32349
nii6548,rf0031,Y,0.37196,0.35622,18.83193,445.22297
halpha,rf0031,Y,2.86000,2.81613,7.89868,514.90936
nii6584,rf0031,Y,1.11288,1.05009,24.91883,441.64166
sii6717,rf0031,Y,0.49678,0.47994,8.86740,261.67635
sii6731,rf0031,Y,0.38236,0.36758,8.80776,227.75006
ariii7136,rf0031,Y,0.03324,0.17092,-126.46871,30.52919
oii3726,rf0032,Y,0.00000,1.66800,37.56995,-0.00000
oii3729,rf0032,Y,0.00000,2.26118,50.93079,-0.00000
neiii3869,rf0032,Y,-0.42174,0.13907,-2.99565,-2.25279
oiii4363,rf0032,Y,-0.07515,0.00373,-0.58672,-0.55895
hgamma,rf0032,Y,0.54688,0.47676,0.52041,4.05889
hbeta,rf0032,Y,1.00000,1.00000,0.00000,8.10726
oiii4959,rf0032,Y,0.49175,0.35686,1.17449,4.28178
oiii5007,rf0032,Y,1.03637,1.06470,-0.22904,8.37740
hei5875,rf0032,Y,0.11216,0.11225,-0.00070,0.89149
oi6300,rf0032,Y,0.06424,0.06106,0.03880,0.78401
nii6548,rf0032,Y,0.26967,0.39065,-4.39916,9.80659
halpha,rf0032,Y,2.86000,2.81115,0.43699,25.58168
nii6584,rf0032,Y,0.81160,1.15157,-4.09881,9.78485
sii6717,rf0032,Y,0.92060,0.72784,1.95459,9.33492
sii6731,rf0032,Y,0.84465,0.55241,3.42913,9.91121
ariii7136,rf0032,Y,0.11792,0.16901,-0.57338,1.32349
oii3726,rf0033,Y,0.00000,1.14653,40.51199,-0.00000
oii3729,rf0033,Y,0.00000,1.57007,55.47765,-0.00000
neiii3869,rf0033,Y,-0.01052,0.39838,-3.19314,-0.08216
oiii4363,rf0033,Y,-0.03376,0.01420,-0.62996,-0.44341
hgamma,rf0033,Y,0.55949,0.47463,1.12489,7.41684
hbeta,rf0033,Y,1.00000,1.00000,0.00000,15.12874
oiii4959,rf0033,Y,0.48756,1.12230,-10.20109,7.83575
oiii5007,rf0033,Y,1.71236,3.34850,-21.41735,22.41519
hei5875,rf0033,Y,0.10899,0.10780,0.02057,1.88394
oi6300,rf0033,Y,0.13370,0.05305,1.81136,3.00297
nii6548,rf0033,Y,0.11465,0.12127,-0.52030,9.01765
halpha,rf0033,Y,2.86000,2.80877,0.79424,44.34261
nii6584,rf0033,Y,0.34567,0.35748,-0.30812,9.01367
sii6717,rf0033,Y,0.64680,0.45446,4.23325,14.23528
sii6731,rf0033,Y,0.41902,0.34182,0.62744,3.40573
ariii7136,rf0033,Y,-0.03110,0.19219,-1.56657,-0.21816
oii3726,rf0034,Y,0.00000,0.79985,68.05080,-0.00000
oii3729,rf0034,Y,0.00000,1.09732,93.35914,-0.00000
neiii3869,rf0034,Y,0.20128,0.41843,-4.39571,4.07459
oiii4363,rf0034,Y,0.07218,0.01693,1.80732,2.36116
hgamma,rf0034,Y,0.50600,0.47448,0.89725,14.40413
hbeta,rf0034,Y,1.00000,1.00000,0.00000,33.10948
oiii4959,rf0034,Y,0.74703,1.32296,-19.20531,24.91080
oiii5007,rf0034,Y,2.28167,3.94731,-40.61592,55.63773
hei5875,rf0034,Y,0.15612,0.10794,1.99010,6.44804
oi6300,rf0034,Y,0.05134,0.03693,0.88194,3.14215
