Line,Galaxy Name,In_lhood?,Obs,Model,Resid_Stds,Obs_S/N
hbeta,rf0015,Y,0.34965,0.34048,16.69829,636.90648
oiii4959,rf0015,Y,0.02422,0.01533,24.53333,66.82230
oiii5007,rf0015,Y,0.05314,0.04415,23.21150,137.25983
oi6300,rf0015,Y,0.01999,0.01505,13.83195,55.95660
nii6548,rf0015,Y,0.12649,0.12823,-7.42948,539.26360
halpha,rf0015,Y,1.00000,1.00000,0.00000,705.72948
nii6584,rf0015,Y,0.37875,0.37770,1.48710,535.35149
sii6717,rf0015,Y,0.12761,0.25557,-242.54531,241.87136
sii6731,rf0015,Y,0.09787,0.19120,-194.07351,203.52668
hbeta,rf0016,Y,0.34965,0.34377,0.33512,19.93865
oiii4959,rf0016,Y,0.10296,0.05101,2.99878,5.94353
oiii5007,rf0016,Y,0.43142,0.14692,15.36538,23.30040
oi6300,rf0016,Y,0.15379,0.01184,6.58159,7.13077
nii6548,rf0016,Y,0.28003,0.11013,18.59351,30.64554
halpha,rf0016,Y,1.00000,1.00000,0.00000,33.78809
nii6584,rf0016,Y,0.84421,0.32425,18.86535,30.63012
sii6717,rf0016,Y,0.41270,0.19059,9.00719,16.73658
sii6731,rf0016,Y,0.25029,0.14231,4.53291,10.50717
hbeta,rf0017,Y,0.34965,0.34836,0.18451,50.16413
oiii4959,rf0017,Y,0.18746,0.11056,11.88041,28.96357
oiii5007,rf0017,Y,0.54948,0.31843,27.91153,66.37883
oi6300,rf0017,Y,0.03444,0.01123,5.54976,8.23598
nii6548,rf0017,Y,0.04927,0.04065,6.35054,36.27779
halpha,rf0017,Y,1.00000,1.00000,0.00000,129.43444
nii6584,rf0017,Y,0.14860,0.11965,7.06509,36.27146
sii6717,rf0017,Y,0.22536,0.11806,21.34113,44.82394
sii6731,rf0017,Y,0.15966,0.08818,16.41059,36.65669
hbeta,rf0019,Y,0.34965,0.34795,0.02340,4.82090
oiii4959,rf0019,Y,0.12210,0.13254,-0.17200,2.01293
oiii5007,rf0019,Y,0.54949,0.38176,2.70875,8.87361
oi6300,rf0019,Y,-0.00958,0.01019,-0.44742,-0.21686
nii6548,rf0019,Y,0.03842,0.03820,0.01696,3.04122
halpha,rf0019,Y,1.00000,1.00000,0.00000,17.73887
nii6584,rf0019,Y,0.11580,0.11245,0.08780,3.03936
sii6717,rf0019,Y,0.18646,0.10748,1.83787,4.33918
sii6731,rf0019,Y,0.15764,0.08027,1.92781,3.92809
hbeta,rf0020,Y,0.34965,0.34563,0.16900,14.68163
oiii4959,rf0020,Y,0.07128,0.04814,1.01427,3.12484
oiii5007,rf0020,Y,0.21288,0.13866,3.27812,9.40275
oi6300,rf0020,Y,0.05193,0.01555,2.05663,2.93547
nii6548,rf0020,Y,0.09926,0.08755,2.08611,17.69097
halpha,rf0020,Y,1.00000,1.00000,0.00000,49.33613
nii6584,rf0020,Y,0.29693,0.25783,2.31066,17.54623
sii6717,rf0020,Y,0.29696,0.20328,4.94798,15.68518
sii6731,rf0020,Y,0.20831,0.15172,3.30345,12.16193
hbeta,rf0022,Y,0.34965,0.34675,0.41282,49.78888
oiii4959,rf0022,Y,0.23450,0.06714,23.39455,32.78086
oiii5007,rf0022,Y,0.73774,0.19338,64.90975,87.96821
oi6300,rf0022,Y,0.12106,0.01397,19.60325,22.16118
nii6548,rf0022,Y,0.18684,0.06733,56.70910,88.65626
halpha,rf0022,Y,1.00000,1.00000,0.00000,127.32948
nii6584,rf0022,Y,0.56121,0.19824,57.10115,88.28731
sii6717,rf0022,Y,0.31879,0.16757,23.80930,50.19209
sii6731,rf0022,Y,0.23109,0.12509,19.30969,42.09729
hbeta,rf0023,Y,0.34965,0.34816,0.10596,24.83350
oiii4959,rf0023,Y,0.17796,0.12156,4.08721,12.89524
oiii5007,rf0023,Y,0.63043,0.35011,16.14124,36.30155
oi6300,rf0023,Y,0.03163,0.01071,2.55777,3.86750
nii6548,rf0023,Y,0.03834,0.03942,-0.39718,14.04329
halpha,rf0023,Y,1.00000,1.00000,0.00000,60.25751
nii6584,rf0023,Y,0.11537,0.11605,-0.08312,14.00988
sii6717,rf0023,Y,0.21435,0.11277,9.38707,19.80836
sii6731,rf0023,Y,0.15633,0.08423,8.03339,17.41756
hbeta,rf0024,Y,0.34965,0.34519,0.38727,30.35192
oiii4959,rf0024,Y,0.02789,0.02646,0.13169,2.56342
oiii5007,rf0024,Y,0.12122,0.07622,4.20175,11.31941
oi6300,rf0024,Y,0.05080,0.01889,3.78208,6.02089
nii6548,rf0024,Y,0.11417,0.09898,5.11138,38.40273
halpha,rf0024,Y,1.00000,1.00000,0.00000,86.46836
nii6584,rf0024,Y,0.34395,0.29153,5.84560,38.35594
sii6717,rf0024,Y,0.26671,0.24748,1.93786,26.88946
sii6731,rf0024,Y,0.18865,0.18468,0.47868,22.73500
hbeta,rf0025,Y,0.34965,0.34466,0.14087,9.88011
oiii4959,rf0025,Y,0.01343,0.05396,-1.27553,0.42258
oiii5007,rf0025,Y,0.40073,0.15543,7.58241,12.38666
oi6300,rf0025,Y,0.13501,0.01295,5.08179,5.62083
nii6548,rf0025,Y,0.16346,0.10117,8.05881,21.14762
halpha,rf0025,Y,1.00000,1.00000,0.00000,31.23163
nii6584,rf0025,Y,0.48717,0.29789,8.11872,20.89616
sii6717,rf0025,Y,0.24811,0.19236,2.11178,9.39904
sii6731,rf0025,Y,0.31270,0.14360,7.13383,13.19239
hbeta,rf0028,Y,0.34965,0.34791,0.06535,13.13254
oiii4959,rf0028,Y,0.12605,0.08281,1.66487,4.85311
oiii5007,rf0028,Y,0.36738,0.23848,4.63855,13.22007
oi6300,rf0028,Y,0.03389,0.01329,1.15593,1.90136
nii6548,rf0028,Y,0.05230,0.04880,0.64802,9.69443
halpha,rf0028,Y,1.00000,1.00000,0.00000,39.85437
nii6584,rf0028,Y,0.15778,0.14367,0.86698,9.69665
sii6717,rf0028,Y,0.30857,0.14284,8.36538,15.57495
sii6731,rf0028,Y,0.12807,0.10665,0.95003,5.68008
hbeta,rf0029,Y,0.34965,0.34836,0.17216,46.80756
oiii4959,rf0029,Y,0.22393,0.11056,15.51176,30.64050
oiii5007,rf0029,Y,0.54645,0.31843,23.90676,57.29215
oi6300,rf0029,Y,0.03777,0.01123,6.49611,9.24556
nii6548,rf0029,Y,0.05987,0.04065,12.15122,37.85066
halpha,rf0029,Y,1.00000,1.00000,0.00000,91.26153
nii6584,rf0029,Y,0.18024,0.11965,12.69935,37.77974
sii6717,rf0029,Y,0.20259,0.11806,16.06991,38.51558
sii6731,rf0029,Y,0.15006,0.08818,12.21151,29.61533
hbeta,rf0030,Y,0.34965,0.34590,0.50036,46.70307
oiii4959,rf0030,Y,0.06086,0.04508,2.74743,10.59347
oiii5007,rf0030,Y,0.18325,0.12982,7.75727,26.60914
oi6300,rf0030,Y,0.03262,0.01637,3.71004,7.44958
nii6548,rf0030,Y,0.10498,0.08261,10.63405,49.91012
halpha,rf0030,Y,1.00000,1.00000,0.00000,91.18690
nii6584,rf0030,Y,0.31633,0.24329,11.51337,49.86124
sii6717,rf0030,Y,0.25246,0.20557,7.56032,40.71013
sii6731,rf0030,Y,0.17721,0.15342,4.11528,30.66219
hbeta,rf0031,Y,0.34965,0.34156,13.60538,588.03303
oiii4959,rf0031,Y,0.03169,0.02627,17.22941,100.77145
oiii5007,rf0031,Y,0.10134,0.07566,64.22922,253.51310
oi6300,rf0031,Y,0.01924,0.01404,16.03847,59.32349
nii6548,rf0031,Y,0.13005,0.12172,28.53654,445.22297
halpha,rf0031,Y,1.00000,1.00000,0.00000,514.90936
nii6584,rf0031,Y,0.38912,0.35847,34.78572,441.64166
sii6717,rf0031,Y,0.17370,0.23232,-88.31025,261.67635
sii6731,rf0031,Y,0.13369,0.17368,-68.12412,227.75006
hbeta,rf0032,Y,0.34965,0.34574,0.09067,8.10726
oiii4959,rf0032,Y,0.17194,0.06352,2.69999,4.28178
oiii5007,rf0032,Y,0.36237,0.18294,4.14815,8.37740
oi6300,rf0032,Y,0.02246,0.01306,0.32815,0.78401
nii6548,rf0032,Y,0.09429,0.08382,1.08888,9.80659
halpha,rf0032,Y,1.00000,1.00000,0.00000,25.58168
nii6584,rf0032,Y,0.28378,0.24680,1.27481,9.78485
sii6717,rf0032,Y,0.32189,0.17596,4.23208,9.33492
sii6731,rf0032,Y,0.29533,0.13136,5.50274,9.91121
hbeta,rf0033,Y,0.34965,0.34795,0.07345,15.12874
oiii4959,rf0033,Y,0.17048,0.13254,1.74381,7.83575
oiii5007,rf0033,Y,0.59873,0.38176,8.12299,22.41519
oi6300,rf0033,Y,0.04675,0.01019,2.34843,3.00297
nii6548,rf0033,Y,0.04009,0.03820,0.42448,9.01765
halpha,rf0033,Y,1.00000,1.00000,0.00000,44.34261
nii6584,rf0033,Y,0.12086,0.11245,0.62704,9.01367
sii6717,rf0033,Y,0.22616,0.10748,7.46983,14.23528
sii6731,rf0033,Y,0.14651,0.08027,1.53969,3.40573
hbeta,rf0034,Y,0.34965,0.34754,0.19961,33.10948
oiii4959,rf0034,Y,0.26120,0.15446,10.18007,24.91080
oiii5007,rf0034,Y,0.79779,0.44493,24.60809,55.63773
oi6300,rf0034,Y,0.01795,0.00915,1.54098,3.14215
nii6548,rf0034,Y,0.02667,0.03576,-4.82516,14.15069
halpha,rf0034,Y,1.00000,1.00000,0.00000,83.04479
nii6584,rf0034,Y,0.08022,0.10527,-4.40729,14.11356
sii6717,rf0034,Y,0.19021,0.09693,10.75533,21.93067
sii6731,rf0034,Y,0.12161,0.07238,7.50546,18.54229
hbeta,rf0040,Y,0.34965,0.34158,2.00471,86.81342
oiii4959,rf0040,Y,0.02628,0.02330,1.07895,9.52959
oiii5007,rf0040,Y,0.10493,0.06712,12.16814,33.77268
oi6300,rf0040,Y,0.01937,0.01478,2.18124,9.21213
nii6548,rf0040,Y,0.11844,0.12339,-4.14657,99.35590
halpha,rf0040,Y,1.00000,1.00000,0.00000,148.43428
nii6584,rf0040,Y,0.35554,0.36340,-2.18673,98.87893
sii6717,rf0040,Y,0.19307,0.24227,-15.67030,61.49592
sii6731,rf0040,Y,0.13589,0.18112,-15.11003,45.39966
hbeta,rf0042,Y,0.34965,0.34713,0.22800,31.66552
oiii4959,rf0042,Y,0.25619,0.17633,7.54238,24.19444
oiii5007,rf0042,Y,0.78913,0.50796,19.04071,53.43951
oi6300,rf0042,Y,0.01842,0.00811,1.86627,3.33465
nii6548,rf0042,Y,0.03469,0.03332,0.72486,18.39412
halpha,rf0042,Y,1.00000,1.00000,0.00000,72.86779
nii6584,rf0042,Y,0.10453,0.09811,1.12917,18.37595
sii6717,rf0042,Y,0.12235,0.08640,5.61804,19.11953
sii6731,rf0042,Y,0.09284,0.06451,4.30481,14.10866
hbeta,rf0043,Y,0.34965,0.34159,1.50695,65.38545
oiii4959,rf0043,Y,0.02209,0.02034,0.37607,4.75046
oiii5007,rf0043,Y,0.09135,0.05858,6.79508,18.94608
oi6300,rf0043,Y,0.02232,0.01553,1.77703,5.83819
nii6548,rf0043,Y,0.13504,0.12506,5.52957,74.79802
halpha,rf0043,Y,1.00000,1.00000,0.00000,125.48526
nii6584,rf0043,Y,0.40584,0.36833,6.88769,74.52862
sii6717,rf0043,Y,0.13890,0.25223,-25.75609,31.56651
sii6731,rf0043,Y,0.10532,0.18855,-18.41509,23.30237
hbeta,rf0045,Y,0.34965,0.34775,0.21019,38.62134
oiii4959,rf0045,Y,0.23681,0.14350,11.05125,28.04822
oiii5007,rf0045,Y,0.73495,0.41336,26.04096,59.51411
oi6300,rf0045,Y,0.03210,0.00967,4.78351,6.84491
nii6548,rf0045,Y,0.02974,0.03698,-4.84757,19.91526
halpha,rf0045,Y,1.00000,1.00000,0.00000,80.01405
nii6584,rf0045,Y,0.08965,0.10886,-4.26492,19.90341
sii6717,rf0045,Y,0.16357,0.10220,11.04939,29.45199
sii6731,rf0045,Y,0.10860,0.07633,6.49470,21.85214
hbeta,rf0048,Y,0.34965,0.34816,0.14100,33.04612
oiii4959,rf0048,Y,0.18699,0.12156,6.73401,19.24453
oiii5007,rf0048,Y,0.61952,0.35011,20.44308,47.01011
oi6300,rf0048,Y,0.04023,0.01071,4.90962,6.69129
nii6548,rf0048,Y,0.04233,0.03942,1.46578,21.32187
halpha,rf0048,Y,1.00000,1.00000,0.00000,83.54065
nii6584,rf0048,Y,0.12754,0.11605,1.91830,21.29660
sii6717,rf0048,Y,0.21660,0.11277,13.38415,27.92054
sii6731,rf0048,Y,0.14260,0.08423,8.58337,20.96896
hbeta,rf0049,Y,0.34965,0.34795,0.10831,22.30894
oiii4959,rf0049,Y,0.20452,0.13254,5.09990,14.48981
oiii5007,rf0049,Y,0.58111,0.38176,10.48147,30.55368
oi6300,rf0049,Y,0.02762,0.01019,2.08731,3.30744
nii6548,rf0049,Y,0.03713,0.03820,-0.39609,13.77177
halpha,rf0049,Y,1.00000,1.00000,0.00000,61.35411
nii6584,rf0049,Y,0.11223,0.11245,-0.02736,13.79996
sii6717,rf0049,Y,0.18917,0.10748,6.88079,15.93448
sii6731,rf0049,Y,0.14832,0.08027,7.24894,15.80070
hbeta,rf0051,Y,0.34965,0.34711,0.14053,19.32940
oiii4959,rf0051,Y,0.28250,0.18823,5.26418,15.77640
oiii5007,rf0051,Y,0.89915,0.54228,14.88364,37.49932
oi6300,rf0051,Y,0.02420,0.00748,1.64071,2.37529
nii6548,rf0051,Y,0.02117,0.02913,-2.57446,6.84897
halpha,rf0051,Y,1.00000,1.00000,0.00000,55.93737
nii6584,rf0051,Y,0.06384,0.08575,-2.35005,6.84837
sii6717,rf0051,Y,0.12749,0.07774,4.44280,11.38497
sii6731,rf0051,Y,0.10527,0.05805,3.01584,6.72337
hbeta,rf0053,Y,0.34965,0.34795,0.40849,84.13956
oiii4959,rf0053,Y,0.26120,0.13254,31.82641,64.61161
oiii5007,rf0053,Y,0.81025,0.38176,64.27427,121.53768
oi6300,rf0053,Y,0.03442,0.01019,11.08841,15.75169
nii6548,rf0053,Y,0.03221,0.03820,-7.73182,41.55565
halpha,rf0053,Y,1.00000,1.00000,0.00000,155.56363
nii6584,rf0053,Y,0.09674,0.11245,-6.72159,41.38121
sii6717,rf0053,Y,0.15011,0.10748,14.15291,49.83737
sii6731,rf0053,Y,0.10557,0.08027,9.52256,39.74362
hbeta,rf0055,Y,0.26946,1.00554,-10.40460,3.80876
oiii4959,rf0055,Y,0.13810,0.09227,0.55269,1.66541
oiii5007,rf0055,Y,0.62044,0.26575,3.91205,6.84312
oi6300,rf0055,Y,0.22217,0.02105,2.22395,2.45667
nii6548,rf0055,Y,0.33098,0.33967,-0.25103,9.55613
halpha,rf0055,Y,0.77064,2.97473,-23.64066,8.26577
nii6584,rf0055,Y,1.00000,1.00000,0.00000,9.57236
sii6717,rf0055,Y,0.31384,0.45974,-1.52601,3.28251
sii6731,rf0055,Y,0.33615,0.34469,-0.08806,3.46514
hbeta,rf0057,Y,0.34965,0.34432,0.15065,9.87673
oiii4959,rf0057,Y,0.09204,0.04282,1.32353,2.47489
oiii5007,rf0057,Y,0.23951,0.12332,2.83528,5.84486
oi6300,rf0057,Y,0.08474,0.01465,2.30732,2.78940
nii6548,rf0057,Y,0.16316,0.11017,4.70838,14.49840
halpha,rf0057,Y,1.00000,1.00000,0.00000,27.49416
nii6584,rf0057,Y,0.49151,0.32444,4.92233,14.48062
sii6717,rf0057,Y,0.40126,0.21866,5.17413,11.37038
sii6731,rf0057,Y,0.25076,0.16322,2.66622,7.63714
hbeta,rf0058,Y,0.34965,0.34682,0.12647,15.63375
oiii4959,rf0058,Y,0.11448,0.07313,2.00096,5.54007
oiii5007,rf0058,Y,0.30004,0.21062,3.97339,13.33262
oi6300,rf0058,Y,0.05096,0.01317,2.64609,3.56854
nii6548,rf0058,Y,0.08021,0.06637,2.74470,15.89913
halpha,rf0058,Y,1.00000,1.00000,0.00000,46.35019
nii6584,rf0058,Y,0.24121,0.19540,3.01030,15.85071
sii6717,rf0058,Y,0.22079,0.15945,3.54851,12.77240
sii6731,rf0058,Y,0.18317,0.11904,4.00581,11.44238
hbeta,rf0059,Y,0.34965,0.34674,0.08660,10.38683
oiii4959,rf0059,Y,0.29492,0.12676,5.24107,9.19207
oiii5007,rf0059,Y,0.65161,0.36513,8.12576,18.48231
oi6300,rf0059,Y,0.06773,0.00947,2.61194,3.03653
nii6548,rf0059,Y,0.05837,0.05240,0.88073,8.60949
halpha,rf0059,Y,1.00000,1.00000,0.00000,34.47419
nii6584,rf0059,Y,0.17504,0.15427,1.01549,8.55930
sii6717,rf0059,Y,0.29149,0.11422,6.96558,11.45375
sii6731,rf0059,Y,0.22135,0.08529,6.08742,9.90337
hbeta,rf0060,Y,0.34965,0.34816,0.22445,52.67150
oiii4959,rf0060,Y,0.13003,0.07890,8.55153,21.74744
oiii5007,rf0060,Y,0.44102,0.22722,27.08835,55.87686
oi6300,rf0060,Y,0.04445,0.01409,6.90229,10.10418
nii6548,rf0060,Y,0.04988,0.04351,4.64429,36.34816
halpha,rf0060,Y,1.00000,1.00000,0.00000,135.40860
nii6584,rf0060,Y,0.15024,0.12809,5.34939,36.29367
sii6717,rf0060,Y,0.25353,0.14407,21.35735,49.46711
sii6731,rf0060,Y,0.17320,0.10755,13.25362,34.96815
hbeta,rf0061,Y,0.34965,0.34610,0.05349,5.26718
oiii4959,rf0061,Y,0.13354,0.06672,1.09776,2.19377
oiii5007,rf0061,Y,0.37622,0.19215,2.79531,5.71319
oi6300,rf0061,Y,0.07567,0.01310,1.25309,1.51537
nii6548,rf0061,Y,0.08644,0.07802,0.55288,5.67235
halpha,rf0061,Y,1.00000,1.00000,0.00000,17.29222
nii6584,rf0061,Y,0.26080,0.22970,0.67662,5.67406
sii6717,rf0061,Y,0.35026,0.17047,3.38995,6.60402
sii6731,rf0061,Y,0.26833,0.12726,2.89674,5.51009
hbeta,rf0062,Y,0.34965,0.34555,1.51158,128.87858
oiii4959,rf0062,Y,0.07037,0.03790,12.12568,26.27766
oiii5007,rf0062,Y,0.18403,0.10916,25.93458,63.74978
oi6300,rf0062,Y,0.05806,0.01720,17.26310,24.53198
nii6548,rf0062,Y,0.14620,0.09004,58.48455,152.24235
halpha,rf0062,Y,1.00000,1.00000,0.00000,292.40370
nii6584,rf0062,Y,0.43781,0.26517,59.60119,151.14933
sii6717,rf0062,Y,0.28436,0.22149,20.37045,92.13232
sii6731,rf0062,Y,0.18732,0.16529,8.25958,70.25261
hbeta,rf0064,Y,0.34965,0.34767,0.29763,52.43930
oiii4959,rf0064,Y,0.28519,0.15514,21.43080,46.99547
oiii5007,rf0064,Y,0.89907,0.44689,43.69274,86.87460
oi6300,rf0064,Y,0.03154,0.00900,6.62859,9.27603
nii6548,rf0064,Y,0.02218,0.03246,-10.14804,21.89727
halpha,rf0064,Y,1.00000,1.00000,0.00000,124.46294
nii6584,rf0064,Y,0.06696,0.09557,-9.36414,21.91273
sii6717,rf0064,Y,0.12890,0.09277,9.47885,33.81618
sii6731,rf0064,Y,0.08378,0.06928,4.21418,24.34668
hbeta,rf0065,Y,0.34965,0.34827,0.16970,43.13742
oiii4959,rf0065,Y,0.17731,0.08605,12.49160,24.26956
oiii5007,rf0065,Y,0.51718,0.24780,29.65944,56.94334
oi6300,rf0065,Y,0.04747,0.01333,6.84704,9.51950
nii6548,rf0065,Y,0.04012,0.04292,-1.76720,25.30450
halpha,rf0065,Y,1.00000,1.00000,0.00000,122.09217
nii6584,rf0065,Y,0.12080,0.12635,-1.16074,25.26115
sii6717,rf0065,Y,0.24375,0.13727,18.27787,41.84254
sii6731,rf0065,Y,0.16252,0.10250,8.96493,24.27258
hbeta,rf0068,Y,0.34965,0.34823,0.05280,12.95284
oiii4959,rf0068,Y,0.18674,0.12193,2.76985,7.98123
oiii5007,rf0068,Y,0.43813,0.35120,3.27337,16.49821
oi6300,rf0068,Y,0.02406,0.01052,0.82309,1.46313
nii6548,rf0068,Y,0.03013,0.03581,-1.18949,6.30937
halpha,rf0068,Y,1.00000,1.00000,0.00000,45.20931
nii6584,rf0068,Y,0.09086,0.10543,-1.01147,6.30695
sii6717,rf0068,Y,0.20177,0.10784,5.16473,11.09465
sii6731,rf0068,Y,0.11897,0.08055,2.38349,7.38100
hbeta,rf0071,Y,0.34965,0.34156,2.13463,92.25996
oiii4959,rf0071,Y,0.03519,0.02627,2.73129,10.76804
oiii5007,rf0071,Y,0.08593,0.07566,3.00049,25.10385
oi6300,rf0071,Y,0.02102,0.01404,2.40295,7.23341
nii6548,rf0071,Y,0.14926,0.12172,19.11672,103.59926
halpha,rf0071,Y,1.00000,1.00000,0.00000,166.53554
nii6584,rf0071,Y,0.44855,0.35847,20.72883,103.21827
sii6717,rf0071,Y,0.14860,0.23232,-24.27670,43.09432
sii6731,rf0071,Y,0.12282,0.17368,-15.19500,36.68653
hbeta,rf0072,Y,0.20401,0.44246,-167.58202,143.37840
oiii4959,rf0072,Y,0.32110,0.34717,-11.88231,146.33521
oiii5007,rf0072,Y,1.00000,1.00000,0.00000,195.88543
oi6300,rf0072,Y,0.00766,0.00381,12.29015,24.47225
nii6548,rf0072,Y,0.00518,0.00881,-33.34830,47.48320
halpha,rf0072,Y,0.58347,1.27893,-199.91230,167.71992
nii6584,rf0072,Y,0.01558,0.02595,-31.54418,47.36543
sii6717,rf0072,Y,0.03500,0.03110,7.39663,66.39658
sii6731,rf0072,Y,0.02503,0.02336,3.96378,59.33213
hbeta,rf0073,Y,0.34320,0.68310,-132.11864,133.40244
oiii4959,rf0073,Y,0.32733,0.34714,-7.60761,125.71066
oiii5007,rf0073,Y,1.00000,1.00000,0.00000,178.30286
oi6300,rf0073,Y,0.02238,0.01300,10.55844,25.19071
