Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0014,7.48523,7.19716,7.61486,6.98112,7.75889,Y,Y,N,N,0.00000,0.00000,N,N,1,70
LOGZ,rf0014,8.23693,7.70291,8.44790,7.49853,8.69842,Y,Y,N,N,0.00750,0.00000,N,N,1,118
LOGQ,rf0015,7.16836,6.92350,7.39881,6.62103,7.67247,Y,Y,N,N,0.00273,0.00000,N,N,1,48
LOGZ,rf0015,8.93577,8.61272,8.97532,8.21715,9.04125,Y,Y,N,N,0.00003,0.01146,N,N,1,224
LOGQ,rf0017,7.57165,7.34120,7.67247,7.13955,7.78770,Y,Y,N,N,0.00000,0.00000,N,N,1,76
LOGZ,rf0017,8.23693,7.85454,8.40834,7.54468,8.57975,Y,Y,N,N,0.00333,0.00000,N,N,1,118
LOGQ,rf0019,7.74449,7.48523,7.91733,7.19716,8.10457,Y,Y,N,N,0.00000,0.00000,N,N,1,88
LOGZ,rf0019,8.45449,7.90728,8.65227,7.55127,8.87643,Y,Y,N,N,0.00334,0.00002,N,N,1,151
LOGQ,rf0020,7.16836,6.92350,7.35560,6.76507,7.52844,Y,Y,N,N,0.00000,0.00000,N,N,1,48
LOGZ,rf0020,8.46108,8.11166,8.66546,7.68972,8.85665,Y,Y,N,N,0.00098,0.00001,N,N,1,152
LOGQ,rf0023,7.67247,7.44202,7.77330,7.22597,7.88852,Y,Y,N,N,0.00000,0.00000,N,N,1,83
LOGZ,rf0023,8.23693,7.76224,8.39515,7.51831,8.60612,Y,Y,N,N,0.00513,0.00000,N,N,1,118
LOGQ,rf0024,6.98112,6.77947,7.15395,6.60663,7.34120,Y,Y,N,N,0.00099,0.00000,N,N,1,35
LOGZ,rf0024,8.60612,8.23033,8.72480,7.83476,8.86324,Y,Y,N,N,0.00036,0.00000,N,N,1,174
LOGQ,rf0028,7.48523,7.19716,7.62926,6.95231,7.77330,Y,Y,N,N,0.00000,0.00000,N,N,1,70
LOGZ,rf0028,8.23693,7.86113,8.58635,7.53808,8.81050,Y,Y,N,N,0.00387,0.00000,N,N,2,118
LOGQ,rf0029,7.52844,7.32679,7.64367,7.13955,7.74449,Y,Y,N,N,0.00000,0.00000,N,N,1,73
LOGZ,rf0029,8.24352,7.94025,8.40834,7.58423,8.55338,Y,Y,N,N,0.00215,0.00000,N,N,1,119
LOGQ,rf0030,7.24037,7.02433,7.39881,6.79387,7.55725,Y,Y,N,N,0.00000,0.00000,N,N,1,53
LOGZ,rf0030,8.68524,8.34900,8.76435,7.95343,8.88302,Y,Y,N,N,0.00027,0.00000,N,N,1,186
LOGQ,rf0031,7.22597,7.06753,7.47083,6.79387,7.65807,Y,Y,N,N,0.00014,0.00000,N,N,1,52
LOGZ,rf0031,8.93577,8.64568,8.94895,8.32263,9.01488,Y,Y,N,N,0.00002,0.00280,N,N,1,224
LOGQ,rf0032,7.29799,7.09634,7.44202,6.93791,7.58605,Y,Y,N,N,0.00000,0.00000,N,N,1,57
LOGZ,rf0032,8.42812,8.04573,8.55997,7.65676,8.73798,Y,Y,N,N,0.00112,0.00000,N,N,1,147
LOGQ,rf0033,7.60046,7.32679,7.73009,7.11074,7.87412,Y,Y,N,N,0.00000,0.00000,N,N,1,78
LOGZ,rf0033,8.19737,7.68972,8.36219,7.49853,8.60612,Y,Y,N,N,0.00788,0.00000,N,N,1,112
LOGQ,rf0034,7.87412,7.70128,7.97494,7.51404,8.07577,Y,Y,N,N,0.00000,0.00000,N,N,1,97
LOGZ,rf0034,8.23693,7.74905,8.37537,7.51171,8.59953,Y,Y,N,N,0.00529,0.00000,N,N,1,118
LOGQ,rf0040,7.22597,7.03873,7.48523,6.73626,7.67247,Y,Y,N,N,0.00043,0.00000,N,N,1,52
LOGZ,rf0040,8.93577,8.61272,8.94895,8.23033,9.02147,Y,Y,N,N,0.00005,0.00420,N,N,1,224
LOGQ,rf0042,7.94614,7.77330,8.07577,7.58605,8.17659,Y,Y,N,N,0.00000,0.00000,N,N,1,102
LOGZ,rf0042,8.38197,8.11166,8.52701,7.75565,8.69183,Y,Y,N,N,0.00066,0.00000,N,N,1,140
LOGQ,rf0043,7.21157,6.98112,7.41321,6.70745,7.65807,Y,Y,N,N,0.00057,0.00000,N,N,1,51
LOGZ,rf0043,8.93577,8.62590,8.95554,8.27648,9.02807,Y,Y,N,N,0.00001,0.00571,N,N,1,224
LOGQ,rf0045,7.80210,7.60046,7.90293,7.39881,8.00375,Y,Y,N,N,0.00000,0.00000,N,N,1,92
LOGZ,rf0045,8.05892,7.68313,8.26330,7.49853,8.46767,Y,Y,N,N,0.00752,0.00000,N,N,1,91
LOGQ,rf0048,7.60046,7.35560,7.70128,7.15395,7.81651,Y,Y,N,N,0.00000,0.00000,N,N,1,78
LOGZ,rf0048,8.13803,7.71609,8.31604,7.50512,8.50723,Y,Y,N,N,0.00636,0.00000,N,N,1,103
LOGQ,rf0049,7.71568,7.51404,7.84531,7.29799,7.94614,Y,Y,N,N,0.00000,0.00000,N,N,1,86
LOGZ,rf0049,8.23693,7.82817,8.44130,7.53808,8.65227,Y,Y,N,N,0.00370,0.00000,N,N,1,118
LOGQ,rf0051,7.98935,7.81651,8.11898,7.62926,8.23420,Y,Y,N,N,0.00000,0.00000,N,N,1,105
LOGZ,rf0051,8.15781,7.70291,8.33582,7.50512,8.57316,Y,Y,N,N,0.00691,0.00000,N,N,1,106
LOGQ,rf0053,7.74449,7.55725,7.85972,7.37000,7.94614,Y,Y,N,N,0.00000,0.00000,N,N,1,88
LOGZ,rf0053,8.05892,7.67653,8.23033,7.49853,8.41493,Y,Y,N,N,0.00771,0.00000,N,N,1,91
LOGQ,rf0058,7.24037,7.03873,7.48523,6.86589,7.65807,Y,Y,N,N,0.00000,0.00000,N,N,1,53
LOGZ,rf0058,8.45449,7.99299,8.56657,7.59742,8.75776,Y,Y,N,N,0.00202,0.00000,N,N,1,151
LOGQ,rf0059,7.37000,7.21157,7.52844,7.08194,7.65807,Y,Y,N,N,0.00000,0.00000,N,N,1,62
LOGZ,rf0059,8.04573,7.63698,8.23033,7.48534,8.43471,Y,Y,N,N,0.01016,0.00000,N,N,1,89
LOGQ,rf0060,7.44202,7.18276,7.57165,6.98112,7.68688,Y,Y,N,N,0.00000,0.00000,N,N,1,67
LOGZ,rf0060,8.23693,7.73587,8.37537,7.50512,8.55997,Y,Y,N,N,0.00615,0.00000,N,N,1,118
LOGQ,rf0061,7.15395,6.98112,7.37000,6.83708,7.55725,Y,Y,N,N,0.00000,0.00000,N,N,1,47
LOGZ,rf0061,8.23693,7.79520,8.47427,7.52490,8.70502,Y,Y,N,N,0.00442,0.00000,N,N,1,118
LOGQ,rf0062,7.06753,6.92350,7.18276,6.80828,7.29799,Y,Y,N,N,0.00000,0.00000,N,N,1,41
LOGZ,rf0062,8.49405,8.28307,8.60612,8.06551,8.70502,Y,Y,N,N,0.00001,0.00000,N,N,1,157
LOGQ,rf0064,7.90293,7.71568,8.00375,7.52844,8.10457,Y,Y,N,N,0.00000,0.00000,N,N,1,99
LOGZ,rf0064,7.87432,7.60401,8.14463,7.47875,8.36219,Y,Y,N,N,0.01294,0.00000,N,N,1,63
LOGQ,rf0065,7.51404,7.26918,7.62926,7.06753,7.74449,Y,Y,N,N,0.00000,0.00000,N,N,1,72
LOGZ,rf0065,8.05892,7.63038,8.25011,7.48534,8.46767,Y,Y,N,N,0.01090,0.00000,N,N,2,91
LOGQ,rf0068,7.81651,7.58605,7.91733,7.32679,8.04696,Y,Y,N,N,0.00000,0.00000,N,N,1,93
LOGZ,rf0068,8.23693,7.76883,8.51382,7.51831,8.80391,Y,Y,N,N,0.00519,0.00000,N,N,1,118
LOGQ,rf0071,7.22597,7.05313,7.42762,6.80828,7.62926,Y,Y,N,N,0.00005,0.00000,N,N,1,52
LOGZ,rf0071,8.93577,8.66546,8.94895,8.40175,9.02147,Y,Y,N,N,0.00000,0.00369,N,N,1,224
LOGQ,rf0072,8.43585,8.27741,8.53667,8.13338,8.63749,Y,Y,N,N,0.00000,0.00000,N,N,1,136
LOGZ,rf0072,7.88091,7.59742,8.09848,7.47875,8.30285,Y,Y,N,N,0.01321,0.00000,N,N,1,64
LOGQ,rf0073,7.84531,7.67247,7.93173,7.49963,8.03256,Y,Y,N,N,0.00000,0.00000,N,N,1,95
LOGZ,rf0073,8.32263,8.07870,8.42152,7.73587,8.54020,Y,Y,N,N,0.00071,0.00000,N,N,1,131
LOGQ,rf0074,7.09634,6.92350,7.32679,6.77947,7.52844,Y,Y,N,N,0.00001,0.00000,N,N,1,43
LOGZ,rf0074,8.59953,8.35560,8.76435,8.09848,8.92258,Y,Y,N,N,0.00001,0.00020,N,N,1,173
LOGQ,rf0076,7.55725,7.31239,7.67247,7.09634,7.80210,Y,Y,N,N,0.00000,0.00000,N,N,1,75
LOGZ,rf0076,8.23693,7.77543,8.40834,7.51831,8.61272,Y,Y,N,N,0.00503,0.00000,N,N,1,118
LOGQ,rf0077,7.61486,7.35560,7.71568,7.12515,7.83091,Y,Y,N,N,0.00000,0.00000,N,N,1,79
LOGZ,rf0077,8.32263,8.04573,8.50723,7.64357,8.65887,Y,Y,N,N,0.00143,0.00000,N,N,1,131
LOGQ,rf0079,7.24037,7.02433,7.49963,6.85149,7.67247,Y,Y,N,N,0.00000,0.00000,N,N,1,53
LOGZ,rf0079,8.23693,7.77543,8.49405,7.51831,8.73798,Y,Y,N,N,0.00539,0.00000,N,N,1,118
LOGQ,rf0083,7.57165,7.31239,7.68688,7.08194,7.81651,Y,Y,N,N,0.00000,0.00000,N,N,1,76
LOGZ,rf0083,8.23693,7.76224,8.47427,7.51171,8.71820,Y,Y,N,N,0.00561,0.00000,N,N,1,118
LOGQ,rf0084,7.38441,7.12515,7.54284,6.86589,7.67247,Y,Y,N,N,0.00000,0.00000,N,N,1,63
LOGZ,rf0084,8.60612,8.17100,8.72480,7.68972,8.87643,Y,Y,N,N,0.00117,0.00000,N,N,1,174
LOGQ,rf0092,7.22597,7.02433,7.51404,6.75066,7.71568,Y,Y,N,N,0.00043,0.00000,N,N,1,52
LOGZ,rf0092,8.93577,8.69842,8.99510,8.39515,9.04784,Y,Y,N,N,0.00000,0.02166,N,N,1,224
LOGQ,rf0098,7.00992,6.76507,7.18276,6.54902,7.42762,Y,Y,N,N,0.00604,0.00000,N,N,1,37
LOGZ,rf0098,8.76435,8.40175,8.87643,7.97980,8.95554,Y,Y,N,N,0.00018,0.00002,N,N,1,198
LOGQ,rf0099,7.45642,7.19716,7.58605,6.98112,7.71568,Y,Y,N,N,0.00000,0.00000,N,N,1,68
LOGZ,rf0099,8.23693,7.83476,8.44130,7.53149,8.61931,Y,Y,N,N,0.00396,0.00000,N,N,1,118
LOGQ,rf0102,7.62926,7.32679,7.77330,7.03873,7.91733,Y,Y,N,N,0.00000,0.00000,N,N,1,80
LOGZ,rf0102,8.45449,7.92706,8.66546,7.55786,8.88302,Y,Y,N,N,0.00313,0.00001,N,N,2,151
LOGQ,rf0104,7.81651,7.60046,7.91733,7.35560,8.04696,Y,Y,N,N,0.00000,0.00000,N,N,1,93
LOGZ,rf0104,8.05233,7.65016,8.26989,7.49193,8.51382,Y,Y,N,N,0.00939,0.00000,N,N,1,90
LOGQ,rf0106,6.95231,6.85149,7.12515,6.76507,7.31239,Y,Y,N,N,0.00000,0.00000,N,N,1,33
LOGZ,rf0106,7.80180,7.58423,8.11166,7.47875,8.37537,Y,Y,N,N,0.01515,0.00000,N,N,1,52
LOGQ,rf0107,7.71568,7.51404,7.83091,7.31239,7.93173,Y,Y,N,N,0.00000,0.00000,N,N,1,86
LOGZ,rf0107,8.05892,7.66994,8.26330,7.49193,8.46767,Y,Y,N,N,0.00820,0.00000,N,N,1,91
LOGQ,rf0108,7.84531,7.64367,7.93173,7.44202,8.03256,Y,Y,N,N,0.00000,0.00000,N,N,1,95
LOGZ,rf0108,8.00618,7.64357,8.22374,7.49193,8.44130,Y,Y,N,N,0.00961,0.00000,N,N,1,83
LOGQ,rf0109,7.29799,7.08194,7.47083,6.85149,7.61486,Y,Y,N,N,0.00000,0.00000,N,N,1,57
LOGZ,rf0109,8.59953,8.24352,8.69183,7.81498,8.82369,Y,Y,N,N,0.00057,0.00000,N,N,1,173
LOGQ,rf0110,7.77330,7.41321,7.93173,7.15395,8.11898,Y,Y,N,N,0.00000,0.00000,N,N,1,90
LOGZ,rf0110,7.75565,7.61061,8.30285,7.47875,8.60612,Y,Y,N,N,0.01331,0.00000,N,N,2,45
LOGQ,rf0111,7.58605,7.37000,7.71568,7.12515,7.83091,Y,Y,N,N,0.00000,0.00000,N,N,1,77
LOGZ,rf0111,8.59953,8.30945,8.71820,7.96003,8.86324,Y,Y,N,N,0.00034,0.00000,N,N,1,173
LOGQ,rf0117,7.05313,6.96671,7.19716,6.89470,7.32679,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGZ,rf0117,7.54468,7.54468,7.99299,7.47216,8.21055,Y,Y,N,N,0.02294,0.00000,N,N,1,13
LOGQ,rf0118,7.68688,7.44202,7.80210,7.16836,7.90293,Y,Y,N,N,0.00000,0.00000,N,N,1,84
LOGZ,rf0118,8.23693,7.70950,8.54020,7.49853,8.80391,Y,Y,N,N,0.00705,0.00000,N,N,2,118
LOGQ,rf0119,7.49963,7.18276,7.62926,6.95231,7.77330,Y,Y,N,N,0.00000,0.00000,N,N,1,71
LOGZ,rf0119,8.23693,7.70950,8.42152,7.49853,8.66546,Y,Y,N,N,0.00717,0.00000,N,N,1,118
LOGQ,rf0120,7.93173,7.70128,8.04696,7.42762,8.16219,Y,Y,N,N,0.00000,0.00000,N,N,1,101
LOGZ,rf0120,7.45897,7.55786,8.19078,7.47216,8.68524,N,N,Y,N,0.02169,0.00001,N,N,1,0
LOGQ,rf0122,7.78770,7.55725,7.90293,7.32679,8.01815,Y,Y,N,N,0.00000,0.00000,N,N,1,91
LOGZ,rf0122,7.76224,7.61061,8.27648,7.47875,8.56657,Y,Y,N,N,0.01278,0.00000,N,N,1,46
LOGQ,rf0125,7.19716,6.98112,7.34120,6.70745,7.54284,Y,Y,N,N,0.00021,0.00000,N,N,1,50
LOGZ,rf0125,8.80391,8.51382,8.88962,8.13144,8.96214,Y,Y,N,N,0.00007,0.00002,N,N,1,204
LOGQ,rf0126,7.22597,7.03873,7.62926,6.69305,7.83091,Y,Y,N,N,0.00133,0.00000,N,N,1,52
LOGZ,rf0126,8.93577,8.66546,8.99510,8.28967,9.05444,Y,Y,N,N,0.00003,0.02865,N,N,1,224
LOGQ,rf0128,7.15395,6.95231,7.32679,6.80828,7.48523,Y,Y,N,N,0.00000,0.00000,N,N,1,47
LOGZ,rf0128,8.23693,7.80839,8.46767,7.52490,8.67865,Y,Y,N,N,0.00430,0.00000,N,N,1,118
LOGQ,rf0129,7.19716,6.93791,7.34120,6.76507,7.51404,Y,Y,N,N,0.00000,0.00000,N,N,1,50
LOGZ,rf0129,8.46108,8.01936,8.59953,7.59083,8.74457,Y,Y,N,N,0.00211,0.00000,N,N,1,152
LOGQ,rf0132,7.09634,6.96671,7.21157,6.85149,7.32679,Y,Y,N,N,0.00000,0.00000,N,N,1,43
LOGZ,rf0132,8.46108,8.23693,8.55997,8.01936,8.65887,Y,Y,N,N,0.00002,0.00000,N,N,1,152
LOGQ,rf0134,7.32679,7.12515,7.52844,6.80828,7.68688,Y,Y,N,N,0.00000,0.00000,N,N,1,59
LOGZ,rf0134,8.75776,8.39515,8.83687,7.91388,8.93577,Y,Y,N,N,0.00047,0.00001,N,N,1,197
LOGQ,rf0141,7.81651,7.58605,7.91733,7.35560,8.04696,Y,Y,N,N,0.00000,0.00000,N,N,1,93
LOGZ,rf0141,8.05892,7.66335,8.43471,7.49193,8.75117,Y,Y,N,N,0.00933,0.00000,N,N,3,91
LOGQ,rf0143,7.25478,7.05313,7.45642,6.86589,7.61486,Y,Y,N,N,0.00000,0.00000,N,N,1,54
LOGZ,rf0143,8.44130,7.97980,8.52701,7.58423,8.67865,Y,Y,N,N,0.00224,0.00000,N,N,1,149
LOGQ,rf0145,7.11074,6.95231,7.28358,6.80828,7.44202,Y,Y,N,N,0.00000,0.00000,N,N,1,44
LOGZ,rf0145,8.46108,8.21715,8.61931,7.94025,8.77095,Y,Y,N,N,0.00011,0.00000,N,N,1,152
LOGQ,rf0147,7.22597,7.03873,7.42762,6.83708,7.60046,Y,Y,N,N,0.00001,0.00000,N,N,1,52
LOGZ,rf0147,8.76435,8.55338,8.90280,8.31604,8.98851,Y,Y,N,N,0.00000,0.00156,N,N,1,198
LOGQ,rf0150,7.16836,6.93791,7.35560,6.64984,7.61486,Y,Y,N,N,0.00140,0.00000,N,N,1,48
LOGZ,rf0150,8.93577,8.56657,8.93577,8.15781,9.00829,Y,Y,N,N,0.00005,0.00154,N,N,1,224
LOGQ,rf0154,7.90293,7.70128,7.98935,7.49963,8.09017,Y,Y,N,N,0.00000,0.00000,N,N,1,99
LOGZ,rf0154,8.40834,8.17100,8.54679,7.85454,8.69842,Y,Y,N,N,0.00039,0.00000,N,N,1,144
LOGQ,rf0155,7.12515,6.93791,7.42762,6.76507,7.65807,Y,Y,N,N,0.00006,0.00000,N,N,1,45
LOGZ,rf0155,8.46108,8.03255,8.67205,7.64357,8.88962,Y,Y,N,N,0.00128,0.00008,N,N,1,152
LOGQ,rf0156,7.42762,7.19716,7.60046,6.88029,7.77330,Y,Y,N,N,0.00000,0.00000,N,N,1,66
LOGZ,rf0156,8.92917,8.55997,8.92917,8.18418,9.00829,Y,Y,N,N,0.00014,0.00264,N,N,1,223
LOGQ,rf0157,8.17659,8.01815,8.27741,7.85972,8.37823,Y,Y,N,N,0.00000,0.00000,N,N,1,118
LOGZ,rf0157,8.23693,7.96003,8.40175,7.61720,8.55997,Y,Y,N,N,0.00153,0.00000,N,N,1,118
LOGQ,rf0160,7.22597,6.93791,7.39881,6.67865,7.57165,Y,Y,N,N,0.00017,0.00000,N,N,1,52
LOGZ,rf0160,8.76435,8.26330,8.86324,7.70291,8.96214,Y,Y,N,N,0.00109,0.00042,N,N,1,198
LOGQ,rf0164,7.16836,6.92350,7.39881,6.60663,7.65807,Y,Y,N,N,0.00333,0.00000,N,N,1,48
LOGZ,rf0164,8.93577,8.52701,8.94236,8.05892,9.01488,Y,Y,N,N,0.00017,0.00308,N,N,1,224
LOGQ,rf0165,7.12515,6.82268,7.45642,6.54902,7.70128,Y,Y,N,N,0.00656,0.00000,N,N,1,45
LOGZ,rf0165,8.76435,8.25670,8.90280,7.69631,9.01488,Y,Y,N,N,0.00113,0.00520,N,N,1,198
LOGQ,rf0167,7.18276,6.90910,7.44202,6.56342,7.70128,Y,Y,N,N,0.00634,0.00000,N,N,1,49
LOGZ,rf0167,8.93577,8.52042,8.97532,8.00618,9.04125,Y,Y,N,N,0.00028,0.01197,N,N,1,224
LOGQ,rf0169,7.57165,7.32679,7.68688,7.11074,7.81651,Y,Y,N,N,0.00000,0.00000,N,N,1,76
LOGZ,rf0169,8.12485,7.69631,8.32263,7.49853,8.53360,Y,Y,N,N,0.00736,0.00000,N,N,1,101
LOGQ,rf0170,7.24037,7.08194,7.41321,6.88029,7.57165,Y,Y,N,N,0.00000,0.00000,N,N,1,53
LOGZ,rf0170,8.76435,8.56657,8.86984,8.32263,8.95554,Y,Y,N,N,0.00000,0.00007,N,N,1,198
LOGQ,rf0171,7.94614,7.24037,8.06136,6.64984,8.20540,Y,Y,N,N,0.00539,0.00000,N,N,4,102
LOGZ,rf0171,8.67865,8.55997,8.92917,8.23693,9.04784,Y,Y,N,N,0.00020,0.02340,N,N,3,185
LOGQ,rf0172,6.95231,6.67865,7.12515,6.53461,7.35560,Y,Y,N,N,0.00762,0.00000,N,N,1,33
LOGZ,rf0172,8.46108,7.99958,8.67865,7.59083,8.86984,Y,Y,N,N,0.00204,0.00006,N,N,1,152
LOGQ,rf0173,7.02433,6.85149,7.49963,6.56342,7.73009,Y,Y,N,N,0.00675,0.00000,N,N,2,38
LOGZ,rf0173,8.93577,8.46108,8.92258,8.07210,9.02147,N,Y,N,N,0.00014,0.00461,N,N,1,224
LOGQ,rf0175,7.22597,6.95231,7.44202,6.76507,7.61486,Y,Y,N,N,0.00000,0.00000,N,N,1,52
LOGZ,rf0175,8.46108,7.90728,8.57975,7.54468,8.77095,Y,Y,N,N,0.00340,0.00000,N,N,2,152
LOGQ,rf0176,7.47083,7.28358,7.71568,6.93791,7.84531,Y,Y,N,N,0.00000,0.00000,N,N,1,69
LOGZ,rf0176,8.75776,8.47427,8.87643,8.11825,8.96214,Y,Y,N,N,0.00028,0.00006,N,N,1,197
LOGQ,rf0177,6.99552,6.88029,7.18276,6.77947,7.34120,Y,Y,N,N,0.00000,0.00000,N,N,1,36
LOGZ,rf0177,8.12485,7.72268,8.30945,7.51171,8.49405,Y,Y,N,N,0.00582,0.00000,N,N,1,101
LOGQ,rf0179,7.51404,7.25478,7.62926,7.05313,7.74449,Y,Y,N,N,0.00000,0.00000,N,N,1,72
LOGZ,rf0179,8.11166,7.70291,8.30945,7.50512,8.50064,Y,Y,N,N,0.00692,0.00000,N,N,1,99
LOGQ,rf0180,7.34120,7.11074,7.52844,6.85149,7.67247,Y,Y,N,N,0.00000,0.00000,N,N,1,60
LOGZ,rf0180,8.59953,8.19737,8.68524,7.72268,8.81709,Y,Y,N,N,0.00098,0.00000,N,N,1,173
LOGQ,rf0181,7.81651,7.60046,7.96054,7.37000,8.10457,Y,Y,N,N,0.00000,0.00000,N,N,1,93
LOGZ,rf0181,8.45449,8.11825,8.60612,7.69631,8.78413,Y,Y,N,N,0.00101,0.00000,N,N,1,151
LOGQ,rf0191,6.99552,6.76507,7.16836,6.54902,7.39881,Y,Y,N,N,0.00624,0.00000,N,N,1,36
LOGZ,rf0191,8.76435,8.43471,8.88302,8.03914,8.96873,Y,Y,N,N,0.00010,0.00018,N,N,1,198
LOGQ,rf0192,7.22597,7.08194,7.44202,6.95231,7.60046,Y,Y,N,N,0.00000,0.00000,N,N,1,52
LOGZ,rf0192,7.75565,7.58423,8.17100,7.47875,8.40834,Y,Y,N,N,0.01593,0.00000,N,N,1,45
LOGQ,rf0193,7.00992,6.82268,7.19716,6.60663,7.39881,Y,Y,N,N,0.00196,0.00000,N,N,1,37
LOGZ,rf0193,8.76435,8.48086,8.87643,8.14463,8.96873,Y,Y,N,N,0.00002,0.00030,N,N,1,198
LOGQ,rf0195,7.22597,6.96671,7.42762,6.66424,7.64367,Y,Y,N,N,0.00035,0.00000,N,N,1,52
LOGZ,rf0195,8.76435,8.37537,8.86324,7.86773,8.96214,Y,Y,N,N,0.00048,0.00038,N,N,1,198
LOGQ,rf0197,7.22597,7.05313,7.44202,6.90910,7.58605,Y,Y,N,N,0.00000,0.00000,N,N,1,52
LOGZ,rf0197,8.05892,7.62379,8.23693,7.48534,8.43471,Y,Y,N,N,0.01196,0.00000,N,N,2,91
LOGQ,rf0199,7.44202,7.02433,7.58605,6.76507,7.75889,Y,Y,N,N,0.00000,0.00000,N,N,1,67
LOGZ,rf0199,8.46108,7.88091,8.72480,7.53149,8.92258,Y,Y,N,N,0.00413,0.00021,N,N,3,152
LOGQ,rf0201,7.87412,7.68688,7.97494,7.51404,8.07577,Y,Y,N,N,0.00000,0.00000,N,N,1,97
LOGZ,rf0201,8.24352,7.97980,8.41493,7.62379,8.57316,Y,Y,N,N,0.00147,0.00000,N,N,1,119
LOGQ,rf0204,7.81651,7.64367,7.91733,7.45642,8.01815,Y,Y,N,N,0.00000,0.00000,N,N,1,93
LOGZ,rf0204,8.23693,7.88750,8.35560,7.57105,8.50723,Y,Y,N,N,0.00235,0.00000,N,N,1,118
LOGQ,rf0205,7.18276,6.92350,7.39881,6.63544,7.65807,Y,Y,N,N,0.00150,0.00000,N,N,1,49
LOGZ,rf0205,8.90939,8.50723,8.91599,8.03914,8.99510,Y,Y,N,N,0.00015,0.00078,N,N,1,220
LOGQ,rf0206,7.41321,7.21157,7.55725,7.02433,7.70128,Y,Y,N,N,0.00000,0.00000,N,N,1,65
LOGZ,rf0206,8.75117,8.53360,8.86324,8.30945,8.94895,Y,Y,N,N,0.00000,0.00009,N,N,1,196
LOGQ,rf0207,7.64367,7.41321,7.75889,7.19716,7.87412,Y,Y,N,N,0.00000,0.00000,N,N,1,81
LOGZ,rf0207,8.23693,7.78861,8.41493,7.52490,8.61931,Y,Y,N,N,0.00458,0.00000,N,N,1,118
LOGQ,rf0209,7.22597,6.93791,7.67247,6.57782,7.88852,Y,Y,N,N,0.00598,0.00000,N,N,3,52
LOGZ,rf0209,8.93577,8.59294,9.00169,8.13803,9.05444,Y,Y,N,N,0.00012,0.03256,N,N,2,224
LOGQ,rf0210,7.15395,7.02433,7.32679,6.92350,7.45642,Y,Y,N,N,0.00000,0.00000,N,N,1,47
LOGZ,rf0210,7.76883,7.59083,8.13144,7.47875,8.33582,Y,Y,N,N,0.01512,0.00000,N,N,1,47
LOGQ,rf0216,7.05313,6.82268,7.32679,6.54902,7.61486,Y,Y,N,N,0.00730,0.00000,N,N,1,40
LOGZ,rf0216,8.92917,8.44130,8.92258,7.94025,9.00829,N,Y,N,N,0.00032,0.00293,N,N,1,223
LOGQ,rf0217,7.83091,7.54284,7.94614,7.25478,8.07577,Y,Y,N,N,0.00000,0.00000,N,N,1,94
LOGZ,rf0217,8.93577,8.61931,8.95554,8.39515,9.04125,Y,Y,N,N,0.00008,0.01215,N,N,1,224
