Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGZ,rf0017,8.26219,8.24900,8.36767,8.20945,8.45997,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0019,7.38238,7.29668,7.55380,7.20438,7.74499,Y,Y,N,N,0.00000,0.00000,N,N,1,58
LOGZ,rf0019,8.26219,8.18967,8.47316,8.09737,8.65117,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0020,7.13845,7.07911,7.26371,7.02637,7.36920,Y,Y,N,N,0.00678,0.00000,N,N,1,21
LOGZ,rf0020,8.49294,8.41382,8.63139,8.34130,8.72369,Y,Y,N,N,0.00000,0.00000,N,N,1,172
LOGQ,rf0023,7.37579,7.31646,7.45491,7.25053,7.53402,Y,Y,N,N,0.00000,0.00000,N,N,1,57
LOGZ,rf0023,8.26219,8.24241,8.40723,8.18307,8.52590,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0024,7.00000,7.01319,7.11208,-inf,7.18460,N,Y,Y,N,0.15251,0.00000,N,N,1,0
LOGZ,rf0024,8.53909,8.44679,8.65117,8.37427,8.72369,Y,Y,N,N,0.00000,0.00000,N,N,1,179
LOGQ,rf0028,7.22416,7.17141,7.36920,7.11208,7.47468,Y,Y,N,N,0.00000,0.00000,N,N,1,34
LOGZ,rf0028,8.30834,8.26219,8.49953,8.20285,8.64457,Y,Y,N,N,0.00000,0.00000,N,N,1,144
LOGQ,rf0029,7.34283,7.27031,7.39557,7.22416,7.44831,Y,Y,N,N,0.00000,0.00000,N,N,2,52
LOGZ,rf0029,8.28856,8.26219,8.38086,8.22263,8.45997,Y,Y,N,N,0.00000,0.00000,N,N,1,141
LOGQ,rf0030,7.10549,7.05934,7.19779,7.01978,7.27031,Y,Y,N,N,0.01154,0.00000,N,N,1,16
LOGZ,rf0030,8.47316,8.40723,8.59842,8.34130,8.67754,Y,Y,N,N,0.00000,0.00000,N,N,1,169
LOGQ,rf0031,7.09889,7.03956,7.23075,7.00659,7.32305,Y,Y,N,N,0.04291,0.00000,N,N,1,15
LOGZ,rf0031,8.72369,8.52590,8.76324,8.42701,8.82258,Y,Y,N,N,0.00000,0.00000,N,N,2,207
LOGQ,rf0032,7.23734,7.17801,7.36920,7.11208,7.44831,Y,Y,N,N,0.00002,0.00000,N,N,2,36
LOGZ,rf0032,8.50612,8.42042,8.61820,8.34790,8.68413,Y,Y,N,N,0.00000,0.00000,N,N,1,174
LOGQ,rf0033,7.38238,7.31646,7.48128,7.24394,7.58676,Y,Y,N,N,0.00000,0.00000,N,N,1,58
LOGZ,rf0033,8.26219,8.23582,8.42701,8.16989,8.56546,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0034,7.46809,7.41535,7.54721,7.36920,7.63951,Y,Y,N,N,0.00000,0.00000,N,N,1,71
LOGZ,rf0034,8.26219,8.21604,8.36108,8.15670,8.47975,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0040,7.04615,7.03296,7.23075,-inf,7.33623,Y,Y,N,N,0.05299,0.00000,N,N,1,7
LOGZ,rf0040,8.73028,8.49953,8.76984,8.40064,8.82917,Y,Y,N,N,0.00000,0.00000,N,N,2,208
LOGQ,rf0042,7.52083,7.46150,7.64610,7.40216,7.76477,Y,Y,N,N,0.00000,0.00000,N,N,1,79
LOGZ,rf0042,8.26219,8.19626,8.37427,8.13033,8.49953,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0043,7.02637,7.03296,7.23075,-inf,7.34942,N,Y,N,N,0.05963,0.00000,N,N,1,4
LOGZ,rf0043,8.75006,8.55227,8.79621,8.44679,8.86214,Y,Y,N,N,0.00000,0.00002,N,N,1,211
LOGQ,rf0045,7.42194,7.36920,7.48787,7.32964,7.54721,Y,Y,N,N,0.00000,0.00000,N,N,1,64
LOGZ,rf0045,8.26219,8.20285,8.31493,8.14352,8.39405,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0048,7.34942,7.27690,7.40876,7.22416,7.47468,Y,Y,N,N,0.00000,0.00000,N,N,1,53
LOGZ,rf0048,8.26219,8.24241,8.36108,8.18967,8.45338,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0049,7.38898,7.33623,7.48128,7.27031,7.56698,Y,Y,N,N,0.00000,0.00000,N,N,1,59
LOGZ,rf0049,8.26219,8.22922,8.40064,8.16989,8.53250,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0051,7.55380,7.49446,7.68566,7.43513,7.79114,Y,Y,N,N,0.00000,0.00000,N,N,1,84
LOGZ,rf0051,8.26219,8.16330,8.34130,8.08418,8.47316,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0053,7.39557,7.35601,7.44172,7.32305,7.48128,Y,Y,N,N,0.00000,0.00000,N,N,1,60
LOGZ,rf0053,8.26219,8.22263,8.30175,8.18307,8.34790,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0058,7.22416,7.15823,7.36261,7.09889,7.47468,Y,Y,N,N,0.00003,0.00000,N,N,1,34
LOGZ,rf0058,8.40064,8.34130,8.56546,8.28197,8.67754,Y,Y,N,N,0.00000,0.00000,N,N,1,158
LOGQ,rf0059,7.42194,7.36261,7.49446,7.30986,7.55380,Y,Y,N,N,0.00000,0.00000,N,N,1,64
LOGZ,rf0059,8.38745,8.32152,8.49294,8.26219,8.57865,Y,Y,N,N,0.00000,0.00000,N,N,1,156
LOGQ,rf0060,7.18460,7.14504,7.23734,7.11208,7.29008,Y,Y,N,N,0.00000,0.00000,N,N,1,28
LOGZ,rf0060,8.26219,8.24900,8.34790,8.20285,8.42701,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0061,7.21097,7.13845,7.35601,7.06593,7.46809,Y,Y,N,N,0.00139,0.00000,N,N,1,32
LOGZ,rf0061,8.47316,8.38745,8.61820,8.30834,8.70391,Y,Y,N,N,0.00000,0.00000,N,N,1,169
LOGQ,rf0062,7.05934,7.03296,7.10549,7.00659,7.14504,Y,Y,N,N,0.03011,0.00000,N,N,1,9
LOGZ,rf0062,8.50612,8.45338,8.59183,8.40064,8.64457,Y,Y,N,N,0.00000,0.00000,N,N,1,174
LOGQ,rf0064,7.46150,7.41535,7.52083,7.37579,7.57358,Y,Y,N,N,0.00000,0.00000,N,N,1,70
LOGZ,rf0064,8.26219,8.18967,8.28856,8.13033,8.34130,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0065,7.23075,7.19119,7.29008,7.15823,7.35601,Y,Y,N,N,0.00000,0.00000,N,N,1,35
LOGZ,rf0065,8.26219,8.23582,8.32812,8.19626,8.39405,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0068,7.36920,7.29008,7.48128,7.21756,7.60654,Y,Y,N,N,0.00000,0.00000,N,N,1,56
LOGZ,rf0068,8.26219,8.18307,8.40064,8.10396,8.58524,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0071,7.09889,7.04615,7.23734,7.00659,7.33623,Y,Y,N,N,0.03936,0.00000,N,N,1,15
LOGZ,rf0071,8.73028,8.57205,8.78302,8.47975,8.84236,Y,Y,N,N,0.00000,0.00000,N,N,1,208
LOGQ,rf0072,7.79773,7.73840,7.85707,7.68566,7.93618,Y,Y,N,N,0.00000,0.00000,N,N,1,121
LOGZ,rf0072,8.26219,8.16330,8.27537,8.07759,8.31493,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0073,7.49446,7.44831,7.54061,7.40876,7.58676,Y,Y,N,N,0.00000,0.00000,N,N,1,75
LOGZ,rf0073,8.26219,8.22922,8.31493,8.18967,8.36767,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0074,7.15164,7.07911,7.29668,7.01978,7.40876,Y,Y,N,N,0.01119,0.00000,N,N,1,23
LOGZ,rf0074,8.65117,8.52590,8.72369,8.44679,8.80939,Y,Y,N,N,0.00000,0.00000,N,N,1,196
LOGQ,rf0076,7.34942,7.26371,7.42853,7.20438,7.51424,Y,Y,N,N,0.00000,0.00000,N,N,2,53
LOGZ,rf0076,8.27537,8.25560,8.44020,8.20285,8.56546,Y,Y,N,N,0.00000,0.00000,N,N,1,139
LOGQ,rf0077,7.25053,7.20438,7.32964,7.15823,7.39557,Y,Y,N,N,0.00000,0.00000,N,N,1,38
LOGZ,rf0077,8.26878,8.24241,8.36108,8.18967,8.44679,Y,Y,N,N,0.00000,0.00000,N,N,1,138
LOGQ,rf0079,7.21097,7.15164,7.34942,7.09230,7.46150,Y,Y,N,N,0.00003,0.00000,N,N,1,32
LOGZ,rf0079,8.34130,8.28856,8.52590,8.22263,8.65776,Y,Y,N,N,0.00000,0.00000,N,N,1,149
LOGQ,rf0083,7.27031,7.22416,7.41535,7.16482,7.51424,Y,Y,N,N,0.00000,0.00000,N,N,2,41
LOGZ,rf0083,8.26878,8.24900,8.47316,8.18967,8.61161,Y,Y,N,N,0.00000,0.00000,N,N,1,138
LOGQ,rf0084,7.16482,7.11208,7.28349,7.05934,7.38898,Y,Y,N,N,0.00050,0.00000,N,N,1,25
LOGZ,rf0084,8.38745,8.32812,8.55227,8.26878,8.66435,Y,Y,N,N,0.00000,0.00000,N,N,1,156
LOGQ,rf0092,7.13186,7.05274,7.25712,7.00659,7.36920,Y,Y,N,N,0.03600,0.00000,N,N,1,20
LOGZ,rf0092,8.80280,8.63139,8.84236,8.49953,8.88851,Y,Y,N,N,0.00000,0.00001,N,N,1,219
LOGQ,rf0098,7.00000,7.00659,7.09230,-inf,7.15823,N,Y,Y,N,0.22278,0.00000,N,N,1,0
LOGZ,rf0098,8.55227,8.45338,8.68413,8.37427,8.75665,Y,Y,N,N,0.00000,0.00000,N,N,1,181
LOGQ,rf0099,7.21097,7.16482,7.28349,7.12526,7.36920,Y,Y,N,N,0.00000,0.00000,N,N,1,32
LOGZ,rf0099,8.28197,8.24900,8.38745,8.20285,8.48635,Y,Y,N,N,0.00000,0.00000,N,N,1,140
LOGQ,rf0102,7.27690,7.21756,7.44831,7.14504,7.58017,Y,Y,N,N,0.00000,0.00000,N,N,2,42
LOGZ,rf0102,8.27537,8.22922,8.49294,8.15011,8.65776,Y,Y,N,N,0.00000,0.00000,N,N,1,139
LOGQ,rf0104,7.42194,7.36920,7.50765,7.31646,7.59995,Y,Y,N,N,0.00000,0.00000,N,N,1,64
LOGZ,rf0104,8.26219,8.18307,8.33471,8.11055,8.45997,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0106,7.22416,7.15164,7.38238,7.07911,7.48787,Y,Y,N,N,0.00069,0.00000,N,N,2,34
LOGZ,rf0106,8.45997,8.38086,8.60502,8.30834,8.69732,Y,Y,N,N,0.00000,0.00000,N,N,1,167
LOGQ,rf0107,7.40876,7.36261,7.47468,7.31646,7.53402,Y,Y,N,N,0.00000,0.00000,N,N,1,62
LOGZ,rf0107,8.26219,8.22263,8.33471,8.16989,8.42701,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0108,7.40876,7.36261,7.46150,7.32305,7.51424,Y,Y,N,N,0.00000,0.00000,N,N,1,62
LOGZ,rf0108,8.26219,8.20945,8.30175,8.15011,8.36767,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0109,7.15164,7.09889,7.23734,7.05274,7.31646,Y,Y,N,N,0.00072,0.00000,N,N,1,23
LOGZ,rf0109,8.41382,8.36108,8.53909,8.30175,8.63798,Y,Y,N,N,0.00000,0.00000,N,N,1,160
LOGQ,rf0110,7.45491,7.38898,7.59336,7.32305,7.75158,Y,Y,N,N,0.00000,0.00000,N,N,1,69
LOGZ,rf0110,8.26219,8.13692,8.36108,8.05781,8.53909,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0111,7.34283,7.24394,7.44172,7.17801,7.53402,Y,Y,N,N,0.00000,0.00000,N,N,1,52
LOGZ,rf0111,8.39405,8.33471,8.54568,8.27537,8.65776,Y,Y,N,N,0.00000,0.00000,N,N,1,157
LOGQ,rf0117,7.23734,7.19119,7.36261,7.14504,7.43513,Y,Y,N,N,0.00000,0.00000,N,N,2,36
LOGZ,rf0117,8.38745,8.32812,8.51931,8.27537,8.61820,Y,Y,N,N,0.00000,0.00000,N,N,1,156
LOGQ,rf0118,7.25053,7.20438,7.38238,7.15164,7.48787,Y,Y,N,N,0.00000,0.00000,N,N,1,38
LOGZ,rf0118,8.26219,8.21604,8.42701,8.14352,8.59842,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0119,7.22416,7.17141,7.34942,7.11867,7.45491,Y,Y,N,N,0.00000,0.00000,N,N,1,34
LOGZ,rf0119,8.26219,8.23582,8.43360,8.17648,8.59183,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0120,7.26371,7.21097,7.41535,7.15164,7.54721,Y,Y,N,N,0.00000,0.00000,N,N,2,40
LOGZ,rf0120,8.23582,8.10396,8.34790,8.01825,8.57205,Y,Y,N,N,0.00000,0.00000,N,N,1,133
LOGQ,rf0122,7.42194,7.36261,7.50765,7.30986,7.59995,Y,Y,N,N,0.00000,0.00000,N,N,1,64
LOGZ,rf0122,8.26219,8.21604,8.38745,8.14352,8.52590,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0125,7.02637,7.01978,7.15164,-inf,7.23075,Y,Y,N,N,0.09108,0.00000,N,N,1,4
LOGZ,rf0125,8.55227,8.46657,8.67754,8.38745,8.75006,Y,Y,N,N,0.00000,0.00000,N,N,1,181
LOGQ,rf0126,7.17141,7.05934,7.32305,7.00659,7.46150,Y,Y,N,N,0.03086,0.00000,N,N,1,26
LOGZ,rf0126,8.82917,8.61161,8.86873,8.45338,8.91488,Y,Y,N,N,0.00000,0.00104,N,N,1,223
LOGQ,rf0128,7.17801,7.11867,7.27031,7.06593,7.36920,Y,Y,N,N,0.00036,0.00000,N,N,1,27
LOGZ,rf0128,8.44679,8.37427,8.58524,8.30175,8.67095,Y,Y,N,N,0.00000,0.00000,N,N,1,165
LOGQ,rf0129,7.10549,7.05934,7.18460,7.02637,7.25712,Y,Y,N,N,0.00713,0.00000,N,N,1,16
LOGZ,rf0129,8.40064,8.34130,8.53250,8.28197,8.63139,Y,Y,N,N,0.00000,0.00000,N,N,1,158
LOGQ,rf0132,7.09889,7.06593,7.13845,7.03296,7.17801,Y,Y,N,N,0.00155,0.00000,N,N,1,15
LOGZ,rf0132,8.49294,8.43360,8.56546,8.38745,8.63139,Y,Y,N,N,0.00000,0.00000,N,N,1,172
LOGQ,rf0134,7.11208,7.05934,7.23075,7.01978,7.32305,Y,Y,N,N,0.01437,0.00000,N,N,1,17
LOGZ,rf0134,8.42042,8.36108,8.58524,8.30175,8.69732,Y,Y,N,N,0.00000,0.00000,N,N,1,161
LOGQ,rf0141,7.38238,7.32305,7.48787,7.25053,7.59995,Y,Y,N,N,0.00000,0.00000,N,N,1,58
LOGZ,rf0141,8.26219,8.20285,8.41382,8.12374,8.57865,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0143,7.17141,7.12526,7.25712,7.07911,7.35601,Y,Y,N,N,0.00002,0.00000,N,N,1,26
LOGZ,rf0143,8.35449,8.30175,8.46657,8.25560,8.57865,Y,Y,N,N,0.00000,0.00000,N,N,1,151
LOGQ,rf0145,7.14504,7.08571,7.25053,7.03296,7.34942,Y,Y,N,N,0.00595,0.00000,N,N,1,22
LOGZ,rf0145,8.55887,8.47316,8.65117,8.40064,8.72369,Y,Y,N,N,0.00000,0.00000,N,N,1,182
LOGQ,rf0147,7.13845,7.07252,7.28349,7.01319,7.39557,Y,Y,N,N,0.01703,0.00000,N,N,1,21
LOGZ,rf0147,8.66435,8.56546,8.76324,8.48635,8.84236,Y,Y,N,N,0.00000,0.00000,N,N,1,198
LOGQ,rf0150,7.00000,7.01978,7.17141,-inf,7.27031,N,Y,Y,N,0.09459,0.00000,N,N,1,0
LOGZ,rf0150,8.71709,8.49953,8.75665,8.40723,8.81599,Y,Y,N,N,0.00000,0.00000,N,N,2,206
LOGQ,rf0154,7.40216,7.34283,7.48787,7.27690,7.55380,Y,Y,N,N,0.00000,0.00000,N,N,1,61
LOGZ,rf0154,8.26219,8.18307,8.34130,8.12374,8.45338,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0155,7.21756,7.12526,7.40876,7.03956,7.56039,Y,Y,N,N,0.00618,0.00000,N,N,1,33
LOGZ,rf0155,8.55887,8.45338,8.69732,8.36108,8.80280,Y,Y,N,N,0.00000,0.00005,N,N,1,182
LOGQ,rf0156,7.15164,7.07911,7.32305,7.01978,7.44831,Y,Y,N,N,0.01148,0.00000,N,N,1,23
LOGZ,rf0156,8.49953,8.42701,8.71050,8.34790,8.80939,Y,Y,N,N,0.00000,0.00000,N,N,2,173
LOGQ,rf0157,7.65928,7.58017,7.74499,7.51424,7.82411,Y,Y,N,N,0.00000,0.00000,N,N,1,100
LOGZ,rf0157,8.26219,8.14352,8.30175,8.07100,8.38745,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0160,7.05934,7.03296,7.20438,7.00659,7.30327,Y,Y,N,N,0.05104,0.00000,N,N,1,9
LOGZ,rf0160,8.48635,8.40723,8.67095,8.32812,8.76984,Y,Y,N,N,0.00000,0.00000,N,N,1,171
LOGQ,rf0164,7.00000,7.01978,7.17141,-inf,7.27690,N,Y,Y,N,0.10444,0.00000,N,N,1,0
LOGZ,rf0164,8.73687,8.45997,8.76324,8.37427,8.82917,Y,Y,N,N,0.00000,0.00000,N,N,2,209
LOGQ,rf0165,7.00000,7.01978,7.23734,-inf,7.39557,N,Y,Y,N,0.09566,0.00000,N,N,1,0
LOGZ,rf0165,8.42042,8.38086,8.78302,8.29515,8.89510,Y,Y,N,N,0.00000,0.00108,N,N,2,161
LOGQ,rf0167,7.00000,7.01978,7.19119,-inf,7.30327,N,Y,Y,N,0.09584,0.00000,N,N,1,0
LOGZ,rf0167,8.78302,8.45338,8.80280,8.34790,8.86214,Y,Y,N,N,0.00000,0.00000,N,N,2,216
LOGQ,rf0169,7.34942,7.27690,7.42853,7.21756,7.50765,Y,Y,N,N,0.00000,0.00000,N,N,1,53
LOGZ,rf0169,8.26219,8.24241,8.39405,8.18967,8.51272,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0170,7.11208,7.05274,7.22416,7.01319,7.31646,Y,Y,N,N,0.02077,0.00000,N,N,1,17
LOGZ,rf0170,8.62480,8.51931,8.69732,8.44020,8.76984,Y,Y,N,N,0.00000,0.00000,N,N,1,192
LOGQ,rf0171,7.28349,7.11208,7.50765,7.01319,7.73181,Y,Y,N,N,0.01899,0.00000,N,N,2,43
LOGZ,rf0171,8.92147,8.58524,8.93466,8.32812,inf,Y,Y,N,N,0.00000,0.06006,N,N,2,237
LOGQ,rf0172,7.00000,7.01319,7.14504,-inf,7.25053,N,Y,Y,N,0.13332,0.00000,N,N,1,0
LOGZ,rf0172,8.50612,8.42042,8.69072,8.34130,8.80280,Y,Y,N,N,0.00000,0.00001,N,N,1,174
LOGQ,rf0173,7.00000,7.01978,7.18460,-inf,7.31646,N,Y,Y,N,0.10834,0.00000,N,N,1,0
LOGZ,rf0173,8.76324,8.45997,8.78962,8.36767,8.86873,Y,Y,N,N,0.00000,0.00009,N,N,2,213
LOGQ,rf0175,7.10549,7.06593,7.21756,7.01978,7.31646,Y,Y,N,N,0.00867,0.00000,N,N,1,16
LOGZ,rf0175,8.34790,8.29515,8.50612,8.23582,8.63798,Y,Y,N,N,0.00000,0.00000,N,N,1,150
LOGQ,rf0176,7.16482,7.09230,7.30986,7.03296,7.41535,Y,Y,N,N,0.00577,0.00000,N,N,1,25
LOGZ,rf0176,8.40064,8.34790,8.59183,8.28197,8.71709,Y,Y,N,N,0.00000,0.00000,N,N,1,158
LOGQ,rf0177,7.16482,7.11867,7.26371,7.06593,7.36261,Y,Y,N,N,0.00018,0.00000,N,N,1,25
LOGZ,rf0177,8.41382,8.35449,8.53909,8.30175,8.64457,Y,Y,N,N,0.00000,0.00000,N,N,1,160
LOGQ,rf0179,7.23734,7.19779,7.30327,7.15823,7.36920,Y,Y,N,N,0.00000,0.00000,N,N,1,36
LOGZ,rf0179,8.26219,8.23582,8.32812,8.18967,8.39405,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0180,7.13845,7.08571,7.21756,7.04615,7.28349,Y,Y,N,N,0.00104,0.00000,N,N,1,21
LOGZ,rf0180,8.36108,8.30834,8.48635,8.25560,8.59183,Y,Y,N,N,0.00000,0.00000,N,N,1,152
LOGQ,rf0181,7.51424,7.44831,7.67906,7.37579,7.80433,Y,Y,N,N,0.00000,0.00000,N,N,1,78
LOGZ,rf0181,8.32152,8.26878,8.48635,8.18967,8.60502,Y,Y,N,N,0.00000,0.00000,N,N,1,146
LOGQ,rf0191,7.00000,7.00659,7.09889,-inf,7.18460,N,Y,Y,N,0.20085,0.00000,N,N,1,0
LOGZ,rf0191,8.59842,8.47975,8.71709,8.39405,8.79621,Y,Y,N,N,0.00000,0.00000,N,N,1,188
LOGQ,rf0192,7.25712,7.21756,7.39557,7.16482,7.47468,Y,Y,N,N,0.00000,0.00000,N,N,2,39
LOGZ,rf0192,8.29515,8.26878,8.46657,8.22263,8.59183,Y,Y,N,N,0.00000,0.00000,N,N,1,142
LOGQ,rf0193,7.00000,7.01319,7.13186,-inf,7.23075,N,Y,Y,N,0.14988,0.00000,N,N,1,0
LOGZ,rf0193,8.65776,8.51931,8.74347,8.43360,8.82258,Y,Y,N,N,0.00000,0.00001,N,N,1,197
LOGQ,rf0195,7.03296,7.02637,7.19119,-inf,7.30327,Y,Y,N,N,0.07554,0.00000,N,N,1,5
LOGZ,rf0195,8.46657,8.40064,8.65117,8.32812,8.76984,Y,Y,N,N,0.00000,0.00000,N,N,1,168
LOGQ,rf0197,7.17801,7.13845,7.23734,7.10549,7.29668,Y,Y,N,N,0.00000,0.00000,N,N,1,27
LOGZ,rf0197,8.26219,8.24900,8.34790,8.20285,8.42701,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0199,7.11208,7.06593,7.26371,7.01319,7.40876,Y,Y,N,N,0.01480,0.00000,N,N,1,17
LOGZ,rf0199,8.30175,8.24241,8.51272,8.16330,8.69732,Y,Y,N,N,0.00000,0.00000,N,N,1,143
LOGQ,rf0201,7.44831,7.39557,7.50765,7.35601,7.56039,Y,Y,N,N,0.00000,0.00000,N,N,1,68
LOGZ,rf0201,8.26219,8.20285,8.31493,8.15011,8.38745,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0204,7.47468,7.42853,7.53402,7.38238,7.58676,Y,Y,N,N,0.00000,0.00000,N,N,1,72
LOGZ,rf0204,8.26219,8.22263,8.31493,8.16989,8.38086,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0205,7.00000,7.01978,7.17801,-inf,7.28349,N,Y,Y,N,0.09161,0.00000,N,N,1,0
LOGZ,rf0205,8.53909,8.45338,8.72369,8.37427,8.80280,Y,Y,N,N,0.00000,0.00000,N,N,2,179
LOGQ,rf0206,7.26371,7.18460,7.37579,7.11208,7.46809,Y,Y,N,N,0.00005,0.00000,N,N,1,40
LOGZ,rf0206,8.65117,8.52590,8.69732,8.45338,8.76324,Y,Y,N,N,0.00000,0.00000,N,N,1,196
LOGQ,rf0207,7.38898,7.33623,7.48128,7.27031,7.56698,Y,Y,N,N,0.00000,0.00000,N,N,1,59
LOGZ,rf0207,8.27537,8.24900,8.42701,8.18967,8.55227,Y,Y,N,N,0.00000,0.00000,N,N,1,139
LOGQ,rf0209,7.00000,7.05274,7.36920,7.00659,7.54061,N,N,Y,N,0.03884,0.00000,N,N,1,0
LOGZ,rf0209,8.87532,8.60502,8.90169,8.40723,8.94784,Y,Y,N,N,0.00000,0.01897,N,N,2,230
LOGQ,rf0210,7.23734,7.19779,7.35601,7.15164,7.44172,Y,Y,N,N,0.00000,0.00000,N,N,2,36
LOGZ,rf0210,8.32152,8.28197,8.44679,8.24241,8.56546,Y,Y,N,N,0.00000,0.00000,N,N,1,146
LOGQ,rf0216,7.00000,7.01319,7.15823,-inf,7.28349,N,Y,Y,N,0.13007,0.00000,N,N,1,0
LOGZ,rf0216,8.49953,8.44020,8.76324,8.34790,8.84895,Y,Y,N,N,0.00000,0.00005,N,N,2,173
LOGQ,rf0217,7.30327,7.19119,7.56039,7.07252,7.69884,Y,Y,N,N,0.00103,0.00000,N,N,2,46
LOGZ,rf0217,8.76984,8.38745,8.78302,8.29515,8.86214,Y,Y,N,N,0.00000,0.00000,N,N,2,214
LOGQ,rf0218,7.05274,7.02637,7.17801,-inf,7.27031,Y,Y,N,N,0.06746,0.00000,N,N,1,8
