Line,Galaxy Name,In_lhood?,Obs,Model,Resid_Stds,Obs_S/N
ariii7136,rf0023,Y,0.15161,0.18915,-1.36691,5.52166
oii3726,rf0024,Y,28483266190209.73047,1.50935,19650.87113,19650.87113
oii3729,rf0024,Y,0.00000,2.03920,-inf,
neiii3869,rf0024,Y,0.11707,0.08345,0.65863,2.29372
oiii4363,rf0024,Y,0.09113,0.00095,2.50725,2.53371
hgamma,rf0024,Y,0.50436,0.47253,0.85570,13.55858
hbeta,rf0024,Y,1.00000,1.00000,0.00000,30.35192
oiii4959,rf0024,Y,0.07978,0.10877,-0.93173,2.56342
oiii5007,rf0024,Y,0.34668,0.32741,0.62918,11.31941
hei5875,rf0024,Y,0.13132,0.13652,-0.18079,4.56630
oi6300,rf0024,Y,0.14530,0.10158,1.81157,6.02089
nii6548,rf0024,Y,0.32654,0.57198,-28.86534,38.40273
halpha,rf0024,Y,2.86000,2.97202,-3.38677,86.46836
nii6584,rf0024,Y,0.98371,1.68794,-27.45879,38.35594
sii6717,rf0024,Y,0.76278,0.88439,-4.28713,26.88946
sii6731,rf0024,Y,0.53954,0.68554,-6.15209,22.73500
ariii7136,rf0024,Y,0.04556,0.14470,-4.28247,1.96782
oii3726,rf0028,Y,0.00000,2.94139,-inf,
oii3729,rf0028,Y,-339.30670,4.01130,-inf,-inf
neiii3869,rf0028,Y,-0.07247,0.49994,-3.90662,-0.49463
oiii4363,rf0028,Y,-0.14470,0.00238,-1.71093,-1.68322
hgamma,rf0028,Y,0.51232,0.46868,0.49619,5.82564
hbeta,rf0028,Y,1.00000,1.00000,0.00000,13.13254
oiii4959,rf0028,Y,0.36050,0.15026,2.83035,4.85311
oiii5007,rf0028,Y,1.05072,0.45228,7.52953,13.22007
hei5875,rf0028,Y,0.26998,0.12955,2.05688,3.95440
oi6300,rf0028,Y,0.09694,0.48374,-7.58712,1.90136
nii6548,rf0028,Y,0.14957,0.21037,-3.94111,9.69443
halpha,rf0028,Y,2.86000,2.93683,-1.07063,39.85437
nii6584,rf0028,Y,0.45124,0.62080,-3.64369,9.69665
sii6717,rf0028,Y,0.88251,2.06744,-20.91229,15.57495
sii6731,rf0028,Y,0.36627,1.58361,-18.87844,5.68008
ariii7136,rf0028,Y,-0.24118,0.24018,-3.32696,-1.66696
oii3726,rf0029,Y,3.28722,1.51184,8.89136,16.46286
oii3729,rf0029,Y,1.79066,2.05925,-2.00561,13.37106
neiii3869,rf0029,Y,0.18400,0.31413,-4.96358,7.01832
oiii4363,rf0029,Y,0.00371,0.00508,-0.07954,0.21441
hgamma,rf0029,Y,0.54101,0.47072,3.54129,27.25790
hbeta,rf0029,Y,1.00000,1.00000,0.00000,46.80756
oiii4959,rf0029,Y,0.64044,0.49145,7.12784,30.64050
oiii5007,rf0029,Y,1.56286,1.47927,3.06431,57.29215
hei5875,rf0029,Y,0.11442,0.13424,-1.35716,7.83558
oi6300,rf0029,Y,0.10803,0.08880,1.64595,9.24556
nii6548,rf0029,Y,0.17122,0.28269,-24.64072,37.85066
halpha,rf0029,Y,2.86000,2.96105,-3.22443,91.26153
nii6584,rf0029,Y,0.51548,0.83420,-23.35926,37.77974
sii6717,rf0029,Y,0.57940,0.60229,-1.52168,38.51558
sii6731,rf0029,Y,0.42916,0.46303,-2.33672,29.61533
ariii7136,rf0029,Y,0.08414,0.18327,-7.50570,6.37137
oii3726,rf0030,Y,11.26005,2.93800,inf,inf
oii3729,rf0030,Y,1.77743,4.00659,-6.03588,4.81271
neiii3869,rf0030,Y,0.10943,0.50870,-16.86657,4.62251
oiii4363,rf0030,Y,-0.00301,0.00254,-0.32805,-0.17790
hgamma,rf0030,Y,0.40920,0.46869,-3.21280,22.09825
hbeta,rf0030,Y,1.00000,1.00000,0.00000,46.70307
oiii4959,rf0030,Y,0.17406,0.16039,0.83159,10.59347
oiii5007,rf0030,Y,0.52408,0.48279,2.09629,26.60914
hei5875,rf0030,Y,0.10597,0.12944,-1.63548,7.38313
oi6300,rf0030,Y,0.09328,0.47505,-30.48832,7.44958
nii6548,rf0030,Y,0.30024,0.20947,15.08862,49.91012
halpha,rf0030,Y,2.86000,2.93672,-2.44603,91.18690
nii6584,rf0030,Y,0.90471,0.61814,15.79363,49.86124
sii6717,rf0030,Y,0.72202,2.03780,-74.18764,40.71013
sii6731,rf0030,Y,0.50681,1.56104,-63.78117,30.66219
ariii7136,rf0030,Y,0.06398,0.24075,-12.81746,4.63890
oii3726,rf0031,Y,30.50640,2.86645,116.54248,128.62874
oii3729,rf0031,Y,5.59178,3.90982,62.46668,207.67468
neiii3869,rf0031,Y,0.01850,0.57944,-506.23527,16.69236
oiii4363,rf0031,Y,0.01514,0.00411,13.05720,17.92112
hgamma,rf0031,Y,0.50643,0.46871,34.07519,457.42541
hbeta,rf0031,Y,1.00000,1.00000,0.00000,588.03303
oiii4959,rf0031,Y,0.09062,0.26160,-190.13563,100.77145
oiii5007,rf0031,Y,0.28982,0.78741,-435.24961,253.51310
hei5875,rf0031,Y,0.08580,0.12857,-49.75521,99.80889
oi6300,rf0031,Y,0.05502,0.41043,-383.19824,59.32349
nii6548,rf0031,Y,0.37196,0.19961,206.29525,445.22297
halpha,rf0031,Y,2.86000,2.93617,-13.71434,514.90936
nii6584,rf0031,Y,1.11288,0.58904,207.88556,441.64166
sii6717,rf0031,Y,0.49678,1.80214,-687.59900,261.67635
sii6731,rf0031,Y,0.38236,1.38076,-594.67795,227.75006
ariii7136,rf0031,Y,0.03324,0.24408,-193.66629,30.52919
oii3726,rf0032,Y,-1085.73729,2.94139,-inf,-inf
oii3729,rf0032,Y,-1084.95450,4.01130,-inf,-inf
neiii3869,rf0032,Y,-0.42174,0.49994,-4.92327,-2.25279
oiii4363,rf0032,Y,-0.07515,0.00238,-0.57667,-0.55895
hgamma,rf0032,Y,0.54688,0.46868,0.58036,4.05889
hbeta,rf0032,Y,1.00000,1.00000,0.00000,8.10726
oiii4959,rf0032,Y,0.49175,0.15026,2.97346,4.28178
oiii5007,rf0032,Y,1.03637,0.45228,4.72145,8.37740
hei5875,rf0032,Y,0.11216,0.12955,-0.13822,0.89149
oi6300,rf0032,Y,0.06424,0.48374,-5.11981,0.78401
nii6548,rf0032,Y,0.26967,0.21037,2.15646,9.80659
halpha,rf0032,Y,2.86000,2.93683,-0.68722,25.58168
nii6584,rf0032,Y,0.81160,0.62080,2.30034,9.78485
sii6717,rf0032,Y,0.92060,2.06744,-11.62899,9.33492
sii6731,rf0032,Y,0.84465,1.58361,-8.67108,9.91121
ariii7136,rf0032,Y,0.11792,0.24018,-1.37213,1.32349
oii3726,rf0033,Y,698773782962536448.00000,1.27402,54988.93832,54988.93832
oii3729,rf0033,Y,0.00000,1.74549,-inf,
neiii3869,rf0033,Y,-0.01052,0.51221,-4.08209,-0.08216
oiii4363,rf0033,Y,-0.03376,0.00961,-0.56968,-0.44341
hgamma,rf0033,Y,0.55949,0.46958,1.19192,7.41684
hbeta,rf0033,Y,1.00000,1.00000,0.00000,15.12874
oiii4959,rf0033,Y,0.48756,0.83764,-5.62632,7.83575
oiii5007,rf0033,Y,1.71236,2.52129,-10.58901,22.41519
hei5875,rf0033,Y,0.10899,0.13116,-0.38327,1.88394
oi6300,rf0033,Y,0.13370,0.08597,1.07204,3.00297
nii6548,rf0033,Y,0.11465,0.16167,-3.69823,9.01765
halpha,rf0033,Y,2.86000,2.96003,-1.55097,44.34261
nii6584,rf0033,Y,0.34567,0.47710,-3.42720,9.01367
sii6717,rf0033,Y,0.64680,0.50428,3.13688,14.23528
sii6731,rf0033,Y,0.41902,0.38583,0.26974,3.40573
ariii7136,rf0033,Y,-0.03110,0.19175,-1.56348,-0.21816
oii3726,rf0034,Y,0.00000,0.83954,-inf,
oii3729,rf0034,Y,0.00000,1.15440,-inf,
neiii3869,rf0034,Y,0.20128,0.54988,-7.05669,4.07459
oiii4363,rf0034,Y,0.07218,0.01263,1.94785,2.36116
hgamma,rf0034,Y,0.50600,0.46912,1.04981,14.40413
hbeta,rf0034,Y,1.00000,1.00000,0.00000,33.10948
oiii4959,rf0034,Y,0.74703,1.08739,-11.34985,24.91080
oiii5007,rf0034,Y,2.28167,3.27304,-24.17418,55.63773
hei5875,rf0034,Y,0.15612,0.13185,1.00251,6.44804
oi6300,rf0034,Y,0.05134,0.05432,-0.18237,3.14215
nii6548,rf0034,Y,0.07627,0.10061,-4.51703,14.15069
halpha,rf0034,Y,2.86000,2.96723,-3.11357,83.04479
nii6584,rf0034,Y,0.22943,0.29691,-4.15054,14.11356
sii6717,rf0034,Y,0.54401,0.31674,9.16209,21.93067
sii6731,rf0034,Y,0.34780,0.24186,5.64787,18.54229
ariii7136,rf0034,Y,0.06768,0.17943,-6.17652,3.74061
oii3726,rf0040,Y,15.93634,1.07818,0.01097,0.01177
oii3729,rf0040,Y,2.85510,1.45110,0.10839,0.22042
neiii3869,rf0040,Y,0.06465,0.05287,0.75440,4.14031
oiii4363,rf0040,Y,-0.01091,0.00074,-1.19851,-1.12195
hgamma,rf0040,Y,0.53287,0.47264,5.53920,49.00889
hbeta,rf0040,Y,1.00000,1.00000,0.00000,86.81342
oiii4959,rf0040,Y,0.07516,0.11428,-4.96066,9.52959
oiii5007,rf0040,Y,0.30010,0.34397,-4.93766,33.77268
hei5875,rf0040,Y,0.08153,0.14055,-8.00113,11.05194
oi6300,rf0040,Y,0.05540,0.05184,0.59198,9.21213
nii6548,rf0040,Y,0.33875,0.65209,-91.90338,99.35590
halpha,rf0040,Y,2.86000,2.99154,-6.82697,148.43428
nii6584,rf0040,Y,1.01684,1.92429,-88.24087,98.87893
sii6717,rf0040,Y,0.55219,0.64222,-10.02694,61.49592
sii6731,rf0040,Y,0.38865,0.49969,-12.97119,45.39966
ariii7136,rf0040,Y,0.02388,0.11134,-9.51555,2.59736
oii3726,rf0042,Y,0.00000,0.73488,-inf,
oii3729,rf0042,Y,0.00000,1.00710,-inf,
neiii3869,rf0042,Y,0.22420,0.40474,-3.42118,4.24850
oiii4363,rf0042,Y,0.03754,0.00905,0.96408,1.27023
hgamma,rf0042,Y,0.50221,0.46967,0.97640,15.06655
hbeta,rf0042,Y,1.00000,1.00000,0.00000,31.66552
oiii4959,rf0042,Y,0.73271,0.91007,-5.85656,24.19444
oiii5007,rf0042,Y,2.25691,2.73935,-11.42325,53.43951
hei5875,rf0042,Y,0.11139,0.13682,-1.04344,4.57005
oi6300,rf0042,Y,0.05267,0.03637,1.03193,3.33465
nii6548,rf0042,Y,0.09922,0.12089,-4.01780,18.39412
halpha,rf0042,Y,2.86000,2.97765,-2.99754,72.86779
nii6584,rf0042,Y,0.29896,0.35674,-3.55163,18.37595
sii6717,rf0042,Y,0.34992,0.24222,5.88440,19.11953
sii6731,rf0042,Y,0.26552,0.18552,4.25085,14.10866
ariii7136,rf0042,Y,0.04840,0.16247,-4.04365,1.71544
oii3726,rf0043,Y,0.41861,0.62522,-1.82503,3.69760
oii3729,rf0043,Y,119452473117019389952.00000,0.83722,60894.89911,60894.89911
neiii3869,rf0043,Y,0.00603,0.02370,-0.74731,0.25517
oiii4363,rf0043,Y,0.08381,0.00027,5.17806,5.19488
hgamma,rf0043,Y,0.54042,0.47141,4.53079,35.48070
hbeta,rf0043,Y,1.00000,1.00000,0.00000,65.38545
oiii4959,rf0043,Y,0.06317,0.06057,0.19546,4.75046
oiii5007,rf0043,Y,0.26125,0.18231,5.72477,18.94608
hei5875,rf0043,Y,0.07752,0.13772,-4.91744,6.33175
oi6300,rf0043,Y,0.06385,0.03509,2.62957,5.83819
nii6548,rf0043,Y,0.38621,1.07409,-133.22171,74.79802
halpha,rf0043,Y,2.86000,3.02397,-7.19442,125.48526
nii6584,rf0043,Y,1.16071,3.16968,-128.99580,74.52862
sii6717,rf0043,Y,0.39724,0.51849,-9.63471,31.56651
sii6731,rf0043,Y,0.30122,0.40479,-8.01234,23.30237
ariii7136,rf0043,Y,-0.00083,0.07107,-4.83642,-0.05566
oii3726,rf0045,Y,-115.32586,2.94139,-inf,-inf
oii3729,rf0045,Y,-115.30354,4.01130,-inf,-inf
neiii3869,rf0045,Y,0.16973,0.49994,-8.25287,4.24218
oiii4363,rf0045,Y,0.06829,0.00238,2.71877,2.81706
hgamma,rf0045,Y,0.47902,0.46868,0.39281,18.21228
hbeta,rf0045,Y,1.00000,1.00000,0.00000,38.62134
oiii4959,rf0045,Y,0.67727,0.15026,21.82564,28.04822
oiii5007,rf0045,Y,2.10194,0.45228,46.70837,59.51411
hei5875,rf0045,Y,0.11813,0.12955,-0.66617,6.89444
oi6300,rf0045,Y,0.09182,0.48374,-29.21768,6.84491
nii6548,rf0045,Y,0.08506,0.21037,-29.34091,19.91526
halpha,rf0045,Y,2.86000,2.93683,-2.14947,80.01405
nii6584,rf0045,Y,0.25640,0.62080,-28.28639,19.90341
sii6717,rf0045,Y,0.46780,2.06744,-100.71069,29.45199
sii6731,rf0045,Y,0.31061,1.58361,-89.55821,21.85214
ariii7136,rf0045,Y,0.05135,0.24018,-13.65452,3.71296
oii3726,rf0048,Y,-153.75206,2.94139,-inf,-inf
oii3729,rf0048,Y,8.72911,4.01130,0.66475,1.22995
neiii3869,rf0048,Y,0.07315,0.49994,-9.89675,1.69620
oiii4363,rf0048,Y,-0.06243,0.00238,-2.19578,-2.11506
hgamma,rf0048,Y,0.52780,0.46868,1.98933,17.76071
hbeta,rf0048,Y,1.00000,1.00000,0.00000,33.04612
oiii4959,rf0048,Y,0.53479,0.15026,13.83753,19.24453
oiii5007,rf0048,Y,1.77183,0.45228,35.01026,47.01011
hei5875,rf0048,Y,0.11869,0.12955,-0.47261,5.16472
oi6300,rf0048,Y,0.11505,0.48374,-21.44359,6.69129
nii6548,rf0048,Y,0.12108,0.21037,-15.72524,21.32187
