Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0049,7.52312,7.42504,7.65390,7.39234,7.71929,Y,Y,N,N,0.00000,0.00000,N,N,1,16
LOGZ,rf0049,8.50330,8.40521,8.60138,8.33982,8.66677,Y,Y,N,N,0.00000,0.00000,N,N,1,35
LOGQ,rf0051,7.68660,7.58851,7.85007,7.49043,8.01355,Y,Y,N,N,0.00000,0.00001,N,N,1,21
LOGZ,rf0051,8.37252,8.30713,8.50330,8.20904,8.60138,Y,Y,N,N,0.00000,0.00000,N,N,1,31
LOGQ,rf0053,7.62121,7.52312,7.71929,7.45773,7.78468,Y,Y,N,N,0.00000,0.00000,N,N,1,19
LOGZ,rf0053,8.43791,8.37252,8.53599,8.33982,8.60138,Y,Y,N,N,0.00000,0.00000,N,N,1,33
LOGQ,rf0055,7.55582,7.42504,7.68660,7.29426,7.81738,Y,Y,N,N,0.00039,0.00000,N,N,1,17
LOGZ,rf0055,8.66677,8.56869,8.73216,8.50330,8.79755,Y,Y,N,N,0.00000,0.00012,N,N,1,40
LOGQ,rf0057,7.13078,7.06539,7.22887,-inf,7.29426,Y,Y,N,N,0.09233,0.00000,N,N,1,4
LOGZ,rf0057,8.66677,8.63408,8.76486,8.60138,8.79755,Y,Y,N,N,0.00000,0.00011,N,N,1,40
LOGQ,rf0058,7.35965,7.29426,7.45773,7.22887,7.52312,Y,Y,N,N,0.00000,0.00000,N,N,1,11
LOGZ,rf0058,8.66677,8.60138,8.69947,8.53599,8.76486,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGQ,rf0059,7.52312,7.45773,7.58851,7.42504,7.65390,Y,Y,N,N,0.00000,0.00000,N,N,1,16
LOGZ,rf0059,8.53599,8.47060,8.60138,8.40521,8.66677,Y,Y,N,N,0.00000,0.00000,N,N,1,36
LOGQ,rf0060,7.42504,7.35965,7.49043,7.29426,7.55582,Y,Y,N,N,0.00000,0.00000,N,N,1,13
LOGZ,rf0060,8.60138,8.50330,8.66677,8.43791,8.69947,Y,Y,N,N,0.00000,0.00000,N,N,1,38
LOGQ,rf0062,7.19617,7.13078,7.26156,7.09809,7.32695,Y,Y,N,N,0.00031,0.00000,N,N,1,6
LOGZ,rf0062,8.66677,8.63408,8.73216,8.63408,8.79755,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGQ,rf0064,7.68660,7.55582,7.78468,7.49043,7.85007,Y,Y,N,N,0.00000,0.00000,N,N,1,21
LOGZ,rf0064,8.40521,8.30713,8.50330,8.27443,8.56869,Y,Y,N,N,0.00000,0.00000,N,N,1,32
LOGQ,rf0065,7.45773,7.39234,7.52312,7.32695,7.58851,Y,Y,N,N,0.00000,0.00000,N,N,1,14
LOGZ,rf0065,8.53599,8.43791,8.60138,8.37252,8.66677,Y,Y,N,N,0.00000,0.00000,N,N,1,36
LOGQ,rf0071,7.09809,7.03270,7.22887,-inf,7.29426,Y,Y,N,N,0.19249,0.00000,N,N,1,3
LOGZ,rf0071,8.79755,8.69947,8.86294,8.66677,8.89564,Y,Y,N,N,0.00000,0.00585,N,N,1,44
LOGQ,rf0072,8.01355,7.94816,8.11163,7.91546,8.17702,Y,Y,N,N,0.00000,0.00000,N,N,1,31
LOGZ,rf0072,8.27443,8.20904,8.30713,8.14365,8.33982,Y,Y,N,N,0.00000,0.00000,N,N,1,28
LOGQ,rf0073,7.71929,7.62121,7.78468,7.58851,7.85007,Y,Y,N,N,0.00000,0.00000,N,N,1,22
LOGZ,rf0073,8.50330,8.43791,8.53599,8.40521,8.60138,Y,Y,N,N,0.00000,0.00000,N,N,1,35
LOGQ,rf0074,7.13078,7.06539,7.22887,-inf,7.32695,Y,Y,N,N,0.09901,0.00000,N,N,1,4
LOGZ,rf0074,8.73216,8.66677,8.79755,8.63408,8.86294,Y,Y,N,N,0.00000,0.00050,N,N,1,42
LOGQ,rf0075,7.52312,7.49043,7.55582,7.45773,7.58851,Y,Y,N,N,0.00000,0.00000,N,N,1,16
LOGZ,rf0075,8.60138,8.56869,8.66677,8.53599,8.66677,Y,Y,N,N,0.00000,0.00000,N,N,1,38
LOGQ,rf0076,7.45773,7.39234,7.55582,7.35965,7.62121,Y,Y,N,N,0.00000,0.00000,N,N,1,14
LOGZ,rf0076,8.56869,8.47060,8.63408,8.40521,8.69947,Y,Y,N,N,0.00000,0.00000,N,N,1,37
LOGQ,rf0077,7.49043,7.42504,7.58851,7.35965,7.65390,Y,Y,N,N,0.00000,0.00000,N,N,1,15
LOGZ,rf0077,8.63408,8.53599,8.66677,8.47060,8.73216,Y,Y,N,N,0.00000,0.00000,N,N,1,39
LOGQ,rf0079,7.39234,7.29426,7.49043,7.19617,7.55582,Y,Y,N,N,0.00000,0.00000,N,N,1,12
LOGZ,rf0079,8.63408,8.53599,8.69947,8.47060,8.76486,Y,Y,N,N,0.00000,0.00000,N,N,1,39
LOGQ,rf0083,7.45773,7.35965,7.55582,7.29426,7.62121,Y,Y,N,N,0.00000,0.00000,N,N,1,14
LOGZ,rf0083,8.53599,8.43791,8.63408,8.37252,8.69947,Y,Y,N,N,0.00000,0.00000,N,N,1,36
LOGQ,rf0084,7.32695,7.22887,7.39234,7.16348,7.45773,Y,Y,N,N,0.00001,0.00000,N,N,1,10
LOGZ,rf0084,8.66677,8.56869,8.69947,8.53599,8.76486,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGQ,rf0092,7.06539,7.03270,7.19617,-inf,7.29426,Y,Y,Y,N,0.27976,0.00000,N,N,1,2
LOGZ,rf0092,8.83025,8.73216,8.86294,8.66677,8.92833,Y,Y,N,N,0.00000,0.02892,N,N,1,45
LOGQ,rf0098,7.06539,7.03270,7.22887,-inf,7.32695,Y,Y,Y,N,0.24864,0.00000,N,N,1,2
LOGZ,rf0098,8.83025,8.69947,8.86294,8.63408,8.92833,Y,Y,N,N,0.00000,0.03930,N,N,1,45
LOGQ,rf0099,7.42504,7.35965,7.49043,7.29426,7.55582,Y,Y,N,N,0.00000,0.00000,N,N,1,13
LOGZ,rf0099,8.60138,8.50330,8.66677,8.47060,8.69947,Y,Y,N,N,0.00000,0.00000,N,N,1,38
LOGQ,rf0104,7.52312,7.45773,7.65390,7.39234,7.75199,Y,Y,N,N,0.00000,0.00000,N,N,1,16
LOGZ,rf0104,8.43791,8.37252,8.56869,8.30713,8.63408,Y,Y,N,N,0.00000,0.00000,N,N,1,33
LOGQ,rf0106,7.39234,7.29426,7.49043,7.19617,7.62121,Y,Y,N,N,0.00005,0.00000,N,N,1,12
LOGZ,rf0106,8.66677,8.56869,8.69947,8.47060,8.76486,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGQ,rf0107,7.55582,7.49043,7.65390,7.42504,7.75199,Y,Y,N,N,0.00000,0.00000,N,N,1,17
LOGZ,rf0107,8.47060,8.40521,8.56869,8.33982,8.63408,Y,Y,N,N,0.00000,0.00000,N,N,1,34
LOGQ,rf0108,7.55582,7.49043,7.65390,7.42504,7.75199,Y,Y,N,N,0.00000,0.00000,N,N,1,17
LOGZ,rf0108,8.37252,8.30713,8.47060,8.27443,8.53599,Y,Y,N,N,0.00000,0.00000,N,N,1,31
LOGQ,rf0109,7.29426,7.22887,7.39234,7.16348,7.42504,Y,Y,N,N,0.00000,0.00000,N,N,1,9
LOGZ,rf0109,8.66677,8.60138,8.73216,8.56869,8.76486,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGQ,rf0111,7.42504,7.35965,7.52312,7.32695,7.55582,Y,Y,N,N,0.00000,0.00000,N,N,1,13
LOGZ,rf0111,8.66677,8.56869,8.69947,8.53599,8.73216,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGQ,rf0115,7.32695,7.26156,7.35965,7.22887,7.39234,Y,Y,N,N,0.00000,0.00000,N,N,1,10
LOGZ,rf0115,8.66677,8.63408,8.69947,8.63408,8.73216,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGQ,rf0117,7.42504,7.35965,7.49043,7.32695,7.55582,Y,Y,N,N,0.00000,0.00000,N,N,1,13
LOGZ,rf0117,8.60138,8.53599,8.66677,8.47060,8.69947,Y,Y,N,N,0.00000,0.00000,N,N,1,38
LOGQ,rf0118,7.39234,7.32695,7.49043,7.22887,7.58851,Y,Y,N,N,0.00000,0.00000,N,N,1,12
LOGZ,rf0118,8.50330,8.37252,8.60138,8.30713,8.69947,Y,Y,N,N,0.00000,0.00000,N,N,1,35
LOGQ,rf0119,7.42504,7.32695,7.49043,7.26156,7.55582,Y,Y,N,N,0.00000,0.00000,N,N,1,13
LOGZ,rf0119,8.60138,8.47060,8.66677,8.40521,8.69947,Y,Y,N,N,0.00000,0.00000,N,N,1,38
LOGQ,rf0120,7.39234,7.29426,7.52312,7.22887,7.65390,Y,Y,N,N,0.00000,0.00000,N,N,1,12
LOGZ,rf0120,8.27443,8.20904,8.43791,8.11096,8.60138,Y,Y,N,N,0.00000,0.00000,N,N,1,28
LOGQ,rf0122,7.49043,7.42504,7.62121,7.35965,7.71929,Y,Y,N,N,0.00000,0.00000,N,N,1,15
LOGZ,rf0122,8.37252,8.30713,8.50330,8.24174,8.60138,Y,Y,N,N,0.00000,0.00000,N,N,1,31
LOGQ,rf0125,7.62121,7.58851,7.65390,7.55582,7.68660,Y,Y,N,N,0.00000,0.00000,N,N,1,19
LOGZ,rf0125,8.43791,8.40521,8.47060,8.40521,8.47060,Y,Y,N,N,0.00000,0.00000,N,N,1,33
LOGQ,rf0126,7.09809,7.03270,7.26156,-inf,7.35965,Y,Y,N,N,0.22569,0.00000,N,N,1,3
LOGZ,rf0126,8.83025,8.73216,8.89564,8.66677,8.92833,Y,Y,N,N,0.00000,0.06490,N,N,1,45
LOGQ,rf0127,7.55582,7.52312,7.62121,7.49043,7.65390,Y,Y,N,N,0.00000,0.00000,N,N,1,17
LOGZ,rf0127,8.63408,8.56869,8.66677,8.56869,8.69947,Y,Y,N,N,0.00000,0.00000,N,N,1,39
LOGQ,rf0128,7.26156,7.19617,7.39234,7.16348,7.45773,Y,Y,N,N,0.00002,0.00000,N,N,2,8
LOGZ,rf0128,8.63408,8.56869,8.69947,8.50330,8.73216,Y,Y,N,N,0.00000,0.00000,N,N,1,39
LOGQ,rf0129,7.22887,7.16348,7.32695,7.13078,7.39234,Y,Y,N,N,0.00009,0.00000,N,N,1,7
LOGZ,rf0129,8.66677,8.60138,8.69947,8.53599,8.76486,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGQ,rf0132,7.22887,7.19617,7.29426,7.13078,7.35965,Y,Y,N,N,0.00000,0.00000,N,N,1,7
LOGZ,rf0132,8.66677,8.63408,8.73216,8.60138,8.76486,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGQ,rf0133,7.39234,7.32695,7.42504,7.29426,7.45773,Y,Y,N,N,0.00000,0.00000,N,N,1,12
LOGZ,rf0133,8.66677,8.63408,8.69947,8.63408,8.69947,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGQ,rf0134,7.22887,7.16348,7.32695,7.09809,7.39234,Y,Y,N,N,0.00152,0.00000,N,N,1,7
LOGZ,rf0134,8.66677,8.63408,8.76486,8.56869,8.83025,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGQ,rf0138,7.13078,7.09809,7.19617,7.09809,7.19617,Y,Y,N,N,0.00000,0.00000,N,N,1,4
LOGZ,rf0138,8.69947,8.66677,8.73216,8.66677,8.76486,Y,Y,N,N,0.00000,0.00000,N,N,1,41
LOGQ,rf0143,7.35965,7.29426,7.45773,7.22887,7.52312,Y,Y,N,N,0.00000,0.00000,N,N,1,11
LOGZ,rf0143,8.66677,8.60138,8.69947,8.53599,8.76486,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGQ,rf0145,7.22887,7.16348,7.29426,7.09809,7.35965,Y,Y,N,N,0.00073,0.00000,N,N,1,7
LOGZ,rf0145,8.66677,8.63408,8.73216,8.60138,8.76486,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGQ,rf0147,7.09809,7.03270,7.19617,-inf,7.26156,Y,Y,N,N,0.17387,0.00000,N,N,1,3
LOGZ,rf0147,8.73216,8.66677,8.79755,8.63408,8.86294,Y,Y,N,N,0.00000,0.00022,N,N,1,42
LOGQ,rf0150,7.09809,7.03270,7.26156,-inf,7.35965,Y,Y,N,N,0.19186,0.00000,N,N,1,3
LOGZ,rf0150,8.83025,8.73216,8.86294,8.66677,8.92833,Y,Y,N,N,0.00000,0.03105,N,N,1,45
LOGQ,rf0154,7.58851,7.49043,7.71929,7.42504,7.78468,Y,Y,N,N,0.00000,0.00000,N,N,1,18
LOGZ,rf0154,8.56869,8.47060,8.66677,8.40521,8.69947,Y,Y,N,N,0.00000,0.00000,N,N,1,37
LOGQ,rf0156,7.19617,7.13078,7.29426,7.06539,7.39234,Y,Y,N,N,0.01101,0.00000,N,N,1,6
LOGZ,rf0156,8.69947,8.63408,8.76486,8.60138,8.83025,Y,Y,N,N,0.00000,0.00003,N,N,1,41
LOGQ,rf0157,7.75199,7.65390,7.85007,7.58851,7.94816,Y,Y,N,N,0.00000,0.00000,N,N,1,23
LOGZ,rf0157,8.37252,8.30713,8.47060,8.24174,8.53599,Y,Y,N,N,0.00000,0.00000,N,N,1,31
LOGQ,rf0158,7.55582,7.42504,7.75199,7.32695,7.91546,Y,Y,N,N,0.00000,0.00009,N,N,1,17
LOGZ,rf0158,8.63408,8.50330,8.69947,8.40521,8.76486,Y,Y,N,N,0.00000,0.00000,N,N,1,39
LOGQ,rf0160,7.13078,7.06539,7.22887,7.03270,7.29426,Y,Y,N,N,0.09139,0.00000,N,N,1,4
LOGZ,rf0160,8.66677,8.60138,8.73216,8.56869,8.79755,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGQ,rf0164,7.09809,7.03270,7.26156,-inf,7.35965,Y,Y,N,N,0.21250,0.00000,N,N,1,3
LOGZ,rf0164,8.83025,8.69947,8.86294,8.63408,8.92833,Y,Y,N,N,0.00000,0.03744,N,N,1,45
LOGQ,rf0165,7.09809,7.03270,7.26156,-inf,7.35965,Y,Y,N,N,0.22950,0.00000,N,N,1,3
LOGZ,rf0165,8.76486,8.66677,8.86294,8.60138,8.92833,Y,Y,N,N,0.00000,0.02999,N,N,1,43
LOGQ,rf0166,7.09809,7.06539,7.16348,7.06539,7.16348,Y,Y,N,N,0.00363,0.00000,N,N,1,3
LOGZ,rf0166,8.69947,8.66677,8.76486,8.66677,8.76486,Y,Y,N,N,0.00000,0.00000,N,N,1,41
LOGQ,rf0167,7.06539,7.03270,7.26156,-inf,7.35965,Y,Y,Y,N,0.26265,0.00000,N,N,1,2
LOGZ,rf0167,8.79755,8.69947,8.86294,8.60138,8.92833,Y,Y,N,N,0.00000,0.03940,N,N,1,44
LOGQ,rf0169,7.49043,7.42504,7.58851,7.35965,7.68660,Y,Y,N,N,0.00000,0.00000,N,N,1,15
LOGZ,rf0169,8.53599,8.43791,8.63408,8.37252,8.66677,Y,Y,N,N,0.00000,0.00000,N,N,1,36
LOGQ,rf0170,7.68660,7.65390,7.71929,7.62121,7.75199,Y,Y,N,N,0.00000,0.00000,N,N,1,21
LOGZ,rf0170,8.40521,8.37252,8.43791,8.37252,8.47060,Y,Y,N,N,0.00000,0.00000,N,N,1,32
LOGQ,rf0171,7.29426,7.06539,7.42504,-inf,7.58851,Y,Y,N,N,0.13129,0.00000,N,N,1,9
LOGZ,rf0171,8.92833,8.79755,inf,8.69947,inf,Y,Y,N,Y,0.00000,0.45443,N,N,1,48
LOGQ,rf0172,7.06539,7.03270,7.19617,-inf,7.29426,Y,Y,Y,N,0.29206,0.00000,N,N,1,2
LOGZ,rf0172,8.69947,8.63408,8.79755,8.60138,8.86294,Y,Y,N,N,0.00000,0.00155,N,N,1,41
LOGQ,rf0173,7.09809,7.03270,7.26156,-inf,7.39234,Y,Y,N,N,0.21561,0.00000,N,N,1,3
LOGZ,rf0173,8.83025,8.73216,8.89564,8.66677,8.92833,Y,Y,N,N,0.00000,0.10167,N,N,1,45
LOGQ,rf0175,7.26156,7.19617,7.35965,7.13078,7.42504,Y,Y,N,N,0.00022,0.00000,N,N,1,8
LOGZ,rf0175,8.66677,8.56869,8.69947,8.50330,8.76486,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGQ,rf0176,7.29426,7.19617,7.39234,7.13078,7.49043,Y,Y,N,N,0.00033,0.00000,N,N,1,9
LOGZ,rf0176,8.69947,8.63408,8.79755,8.56869,8.83025,Y,Y,N,N,0.00000,0.00006,N,N,1,41
LOGQ,rf0177,7.32695,7.26156,7.39234,7.19617,7.45773,Y,Y,N,N,0.00000,0.00000,N,N,1,10
LOGZ,rf0177,8.66677,8.60138,8.69947,8.53599,8.73216,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGQ,rf0179,7.49043,7.42504,7.58851,7.35965,7.65390,Y,Y,N,N,0.00000,0.00000,N,N,1,15
LOGZ,rf0179,8.56869,8.47060,8.63408,8.40521,8.69947,Y,Y,N,N,0.00000,0.00000,N,N,1,37
LOGQ,rf0180,7.32695,7.22887,7.39234,7.16348,7.45773,Y,Y,N,N,0.00000,0.00000,N,N,1,10
LOGZ,rf0180,8.66677,8.60138,8.73216,8.53599,8.76486,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGQ,rf0182,7.06539,7.03270,7.29426,-inf,7.42504,Y,Y,Y,N,0.21967,0.00000,N,N,1,2
LOGZ,rf0182,8.89564,8.79755,inf,8.69947,inf,Y,Y,N,Y,0.00000,0.37996,N,N,1,47
LOGQ,rf0190,7.42504,7.35965,7.45773,7.32695,7.49043,Y,Y,N,N,0.00000,0.00000,N,N,1,13
LOGZ,rf0190,8.63408,8.60138,8.69947,8.56869,8.69947,Y,Y,N,N,0.00000,0.00000,N,N,1,39
LOGQ,rf0191,7.06539,7.03270,7.22887,-inf,7.32695,Y,Y,Y,N,0.31197,0.00000,N,N,1,2
LOGZ,rf0191,8.83025,8.73216,8.89564,8.66677,8.92833,Y,Y,N,N,0.00000,0.06256,N,N,1,45
LOGQ,rf0192,7.45773,7.39234,7.55582,7.32695,7.62121,Y,Y,N,N,0.00000,0.00000,N,N,1,14
LOGZ,rf0192,8.56869,8.47060,8.63408,8.40521,8.69947,Y,Y,N,N,0.00000,0.00000,N,N,1,37
LOGQ,rf0193,7.06539,7.03270,7.19617,-inf,7.29426,Y,Y,Y,N,0.30739,0.00000,N,N,1,2
LOGZ,rf0193,8.83025,8.73216,8.86294,8.66677,8.92833,Y,Y,N,N,0.00000,0.03155,N,N,1,45
LOGQ,rf0195,7.16348,7.06539,7.26156,7.03270,7.35965,Y,Y,N,N,0.07894,0.00000,N,N,1,5
LOGZ,rf0195,8.73216,8.66677,8.79755,8.60138,8.86294,Y,Y,N,N,0.00000,0.00071,N,N,1,42
LOGQ,rf0197,7.42504,7.35965,7.52312,7.29426,7.55582,Y,Y,N,N,0.00000,0.00000,N,N,1,13
LOGZ,rf0197,8.60138,8.50330,8.66677,8.43791,8.69947,Y,Y,N,N,0.00000,0.00000,N,N,1,38
LOGQ,rf0199,7.26156,7.16348,7.39234,7.09809,7.49043,Y,Y,N,N,0.00136,0.00000,N,N,1,8
LOGZ,rf0199,8.60138,8.50330,8.69947,8.43791,8.79755,Y,Y,N,N,0.00000,0.00000,N,N,1,38
LOGQ,rf0201,7.65390,7.55582,7.71929,7.49043,7.78468,Y,Y,N,N,0.00000,0.00000,N,N,1,20
LOGZ,rf0201,8.40521,8.33982,8.47060,8.30713,8.50330,Y,Y,N,N,0.00000,0.00000,N,N,1,32
LOGQ,rf0204,7.68660,7.58851,7.75199,7.52312,7.81738,Y,Y,N,N,0.00000,0.00000,N,N,1,21
LOGZ,rf0204,8.50330,8.43791,8.56869,8.37252,8.63408,Y,Y,N,N,0.00000,0.00000,N,N,1,35
LOGQ,rf0205,7.13078,7.06539,7.29426,-inf,7.39234,Y,Y,N,N,0.12014,0.00000,N,N,1,4
LOGZ,rf0205,8.83025,8.69947,8.86294,8.63408,8.92833,Y,Y,N,N,0.00000,0.03370,N,N,1,45
LOGQ,rf0206,7.22887,7.16348,7.29426,7.13078,7.35965,Y,Y,N,N,0.00020,0.00000,N,N,1,7
LOGZ,rf0206,8.66677,8.63408,8.73216,8.63408,8.76486,Y,Y,N,N,0.00000,0.00000,N,N,1,40
LOGQ,rf0207,7.55582,7.45773,7.68660,7.39234,7.78468,Y,Y,N,N,0.00000,0.00000,N,N,1,17
