Line,Galaxy Name,In_lhood?,Obs,Model,Resid_Stds,Obs_S/N
oiii4959,rf0010,Y,0.73713,0.38091,23.30673,48.22810
oiii5007,rf0010,Y,2.21207,1.09715,56.50969,112.11878
hei5875,rf0010,Y,0.07194,0.11185,-3.09785,5.58470
oi6300,rf0010,Y,0.10549,0.02928,7.70797,10.66992
nii6548,rf0010,Y,0.10365,0.10979,-2.00373,33.84628
halpha,rf0010,Y,2.86000,2.87395,-0.78230,160.35536
nii6584,rf0010,Y,0.31146,0.32319,-1.27000,33.71830
sii6717,rf0010,Y,0.53102,0.30890,18.06872,43.19665
sii6731,rf0010,Y,0.35267,0.23070,12.35809,35.73386
ariii7136,rf0010,Y,0.05753,0.32744,-27.95328,5.95743
oii3726,rf0011,Y,0.00000,1.29744,87.76532,-0.00000
oii3729,rf0011,Y,0.00000,1.75191,118.50815,-0.00000
neiii3869,rf0011,Y,0.12867,0.18476,-0.75377,1.72932
oiii4363,rf0011,Y,0.02680,0.00297,0.48185,0.54185
hgamma,rf0011,Y,0.43530,0.46703,-0.64766,8.88586
hbeta,rf0011,Y,1.00000,1.00000,0.00000,22.00847
oiii4959,rf0011,Y,0.24073,0.15256,2.17089,5.92682
oiii5007,rf0011,Y,0.71373,0.43938,6.12627,15.93762
hei5875,rf0011,Y,0.17514,0.11735,1.63245,4.94697
oi6300,rf0011,Y,0.16203,0.04494,3.93369,5.44355
nii6548,rf0011,Y,0.27308,0.21764,4.95364,24.39870
halpha,rf0011,Y,2.86000,2.88782,-0.56871,58.45497
nii6584,rf0011,Y,0.82291,0.64088,5.39200,24.37621
sii6717,rf0011,Y,0.78900,0.54957,6.41450,21.13751
sii6731,rf0011,Y,0.51171,0.41018,3.13445,15.79741
ariii7136,rf0011,Y,0.01275,0.30770,-9.74091,0.42118
oii3726,rf0014,Y,0.00000,1.31728,32.87586,-0.00000
oii3729,rf0014,Y,0.00000,1.77898,44.39859,-0.00000
neiii3869,rf0014,Y,0.20552,0.29316,-0.87492,2.05172
oiii4363,rf0014,Y,-0.10978,0.00596,-1.58791,-1.50608
hgamma,rf0014,Y,0.76752,0.46838,4.12360,10.58021
hbeta,rf0014,Y,1.00000,1.00000,0.00000,14.52794
oiii4959,rf0014,Y,0.37366,0.24706,2.00463,5.91693
oiii5007,rf0014,Y,1.21594,0.71152,7.15584,17.24958
hei5875,rf0014,Y,0.13348,0.11093,0.38354,2.27009
oi6300,rf0014,Y,0.12128,0.03826,1.72068,2.51381
nii6548,rf0014,Y,0.12454,0.12324,0.09348,8.93338
halpha,rf0014,Y,2.86000,2.87130,-0.19718,49.92436
nii6584,rf0014,Y,0.37515,0.36280,0.29366,8.92138
sii6717,rf0014,Y,0.79601,0.39416,7.88302,15.61499
sii6731,rf0014,Y,0.54925,0.29430,5.08123,10.94670
ariii7136,rf0014,Y,0.11952,0.30843,-3.21608,2.03474
oii3726,rf0015,Y,0.00000,1.16511,4902.11325,-0.00000
oii3729,rf0015,Y,0.00000,1.57293,6617.98142,-0.00000
neiii3869,rf0015,Y,0.04297,0.27231,-178.36745,33.41976
oiii4363,rf0015,Y,0.01575,0.00617,8.54196,14.04722
hgamma,rf0015,Y,0.51713,0.46703,41.22348,425.46172
hbeta,rf0015,Y,1.00000,1.00000,0.00000,636.90648
oiii4959,rf0015,Y,0.06927,0.30885,-231.11485,66.82230
oiii5007,rf0015,Y,0.15198,0.88959,-666.13926,137.25983
hei5875,rf0015,Y,0.06261,0.11959,-58.69198,64.48947
oi6300,rf0015,Y,0.05717,0.02851,28.05653,55.95660
nii6548,rf0015,Y,0.36176,0.18641,261.38085,539.26360
halpha,rf0015,Y,2.86000,2.88848,-7.02739,705.72948
nii6584,rf0015,Y,1.08322,0.54881,264.11610,535.35149
sii6717,rf0015,Y,0.36495,0.37129,-4.20314,241.87136
sii6731,rf0015,Y,0.27992,0.27724,1.94782,203.52668
ariii7136,rf0015,Y,0.00132,0.34136,-328.94084,1.27955
oii3726,rf0017,Y,0.00000,1.27914,166.44416,-0.00000
oii3729,rf0017,Y,0.00000,1.72713,224.73626,-0.00000
neiii3869,rf0017,Y,0.12890,0.33836,-7.53335,4.63609
oiii4363,rf0017,Y,0.06059,0.00775,2.86028,3.27960
hgamma,rf0017,Y,0.49076,0.46844,1.09543,24.08338
hbeta,rf0017,Y,1.00000,1.00000,0.00000,50.16413
oiii4959,rf0017,Y,0.53613,0.31738,11.81735,28.96357
oiii5007,rf0017,Y,1.57151,0.91407,27.76952,66.37883
hei5875,rf0017,Y,0.09506,0.11137,-1.12120,6.53435
oi6300,rf0017,Y,0.09850,0.03225,5.53984,8.23598
nii6548,rf0017,Y,0.14092,0.11668,6.24006,36.27779
halpha,rf0017,Y,2.86000,2.87056,-0.47783,129.43444
nii6584,rf0017,Y,0.42499,0.34347,6.95727,36.27146
sii6717,rf0017,Y,0.64452,0.33890,21.25444,44.82394
sii6731,rf0017,Y,0.45663,0.25313,16.33584,36.65669
ariii7136,rf0017,Y,0.05926,0.32235,-23.02052,5.18540
oii3726,rf0019,Y,0.00000,1.21702,11.40487,-0.00000
oii3729,rf0019,Y,0.00000,1.64357,15.40217,-0.00000
neiii3869,rf0019,Y,0.43510,0.37078,0.23815,1.61077
oiii4363,rf0019,Y,0.17096,0.00938,0.77105,0.81582
hgamma,rf0019,Y,0.14449,0.46829,-1.35594,0.60503
hbeta,rf0019,Y,1.00000,1.00000,0.00000,4.82090
oiii4959,rf0019,Y,0.34922,0.38091,-0.18266,2.01293
oiii5007,rf0019,Y,1.57156,1.09715,2.67868,8.87361
hei5875,rf0019,Y,0.27991,0.11185,0.88459,1.47333
oi6300,rf0019,Y,-0.02741,0.02928,-0.44855,-0.21686
nii6548,rf0019,Y,0.10987,0.10979,0.00221,3.04122
halpha,rf0019,Y,2.86000,2.87395,-0.08654,17.73887
nii6584,rf0019,Y,0.33119,0.32319,0.07340,3.03936
sii6717,rf0019,Y,0.53327,0.30890,1.82567,4.33918
sii6731,rf0019,Y,0.45085,0.23070,1.91805,3.92809
ariii7136,rf0019,Y,0.11578,0.32744,-1.68781,0.92321
oii3726,rf0020,Y,0.00000,1.28979,34.22000,-0.00000
oii3729,rf0020,Y,0.00000,1.74140,46.20176,-0.00000
neiii3869,rf0020,Y,0.20571,0.17187,0.29707,1.80611
oiii4363,rf0020,Y,0.30864,0.00268,3.83482,3.86836
hgamma,rf0020,Y,0.50890,0.46679,0.55176,6.66831
hbeta,rf0020,Y,1.00000,1.00000,0.00000,14.68163
oiii4959,rf0020,Y,0.20386,0.14593,0.88805,3.12484
oiii5007,rf0020,Y,0.60883,0.42028,2.91191,9.40275
hei5875,rf0020,Y,0.12465,0.11870,0.09553,1.99902
oi6300,rf0020,Y,0.14851,0.04496,2.04677,2.93547
nii6548,rf0020,Y,0.28387,0.23548,3.01619,17.69097
halpha,rf0020,Y,2.86000,2.89056,-0.52725,49.33613
nii6584,rf0020,Y,0.84922,0.69343,3.21896,17.54623
sii6717,rf0020,Y,0.84930,0.56886,5.17930,15.68518
sii6731,rf0020,Y,0.59575,0.42458,3.49434,12.16193
ariii7136,rf0020,Y,-0.00322,0.31079,-5.72388,-0.05869
oii3726,rf0023,Y,0.00000,1.24808,77.02559,-0.00000
oii3729,rf0023,Y,0.00000,1.68535,104.01166,-0.00000
neiii3869,rf0023,Y,-0.04791,0.35457,-5.63560,-0.67084
oiii4363,rf0023,Y,0.05492,0.00856,1.07146,1.26939
hgamma,rf0023,Y,0.42912,0.46837,-0.84010,9.18498
hbeta,rf0023,Y,1.00000,1.00000,0.00000,24.83350
oiii4959,rf0023,Y,0.50898,0.34914,4.04947,12.89524
oiii5007,rf0023,Y,1.80302,1.00561,16.05485,36.30155
hei5875,rf0023,Y,0.08341,0.11161,-0.84296,2.49385
oi6300,rf0023,Y,0.09046,0.03076,2.55216,3.86750
nii6548,rf0023,Y,0.10965,0.11324,-0.45906,14.04329
halpha,rf0023,Y,2.86000,2.87226,-0.25821,60.25751
nii6584,rf0023,Y,0.32995,0.33333,-0.14351,14.00988
sii6717,rf0023,Y,0.61303,0.32390,9.34242,19.80836
sii6731,rf0023,Y,0.44710,0.24192,7.99317,17.41756
ariii7136,rf0023,Y,0.15161,0.32490,-6.31080,5.52166
oii3726,rf0024,Y,0.00000,1.32070,76.89351,-0.00000
oii3729,rf0024,Y,0.00000,1.78318,103.81991,-0.00000
neiii3869,rf0024,Y,0.11707,0.11361,0.06783,2.29372
oiii4363,rf0024,Y,0.09113,0.00118,2.50102,2.53371
hgamma,rf0024,Y,0.50436,0.46624,1.02478,13.55858
hbeta,rf0024,Y,1.00000,1.00000,0.00000,30.35192
oiii4959,rf0024,Y,0.07978,0.07666,0.10027,2.56342
oiii5007,rf0024,Y,0.34668,0.22081,4.10976,11.31941
hei5875,rf0024,Y,0.13132,0.11996,0.39513,4.56630
oi6300,rf0024,Y,0.14530,0.05473,3.75315,6.02089
nii6548,rf0024,Y,0.32654,0.28673,4.68112,38.40273
halpha,rf0024,Y,2.86000,2.89696,-1.11753,86.46836
nii6584,rf0024,Y,0.98371,0.84457,5.42543,38.35594
sii6717,rf0024,Y,0.76278,0.71695,1.61539,26.88946
sii6731,rf0024,Y,0.53954,0.53500,0.19104,22.73500
ariii7136,rf0024,Y,0.04556,0.29600,-10.81773,1.96782
oii3726,rf0028,Y,0.00000,1.29793,43.36762,-0.00000
oii3729,rf0028,Y,0.00000,1.75256,58.55815,-0.00000
neiii3869,rf0028,Y,-0.07247,0.26249,-2.28608,-0.49463
oiii4363,rf0028,Y,-0.14470,0.00517,-1.74336,-1.68322
hgamma,rf0028,Y,0.51232,0.46788,0.50536,5.82564
hbeta,rf0028,Y,1.00000,1.00000,0.00000,13.13254
oiii4959,rf0028,Y,0.36050,0.22896,1.77075,4.85311
oiii5007,rf0028,Y,1.05072,0.65940,4.92348,13.22007
hei5875,rf0028,Y,0.26998,0.11382,2.28732,3.95440
oi6300,rf0028,Y,0.09694,0.03812,1.15357,1.90136
nii6548,rf0028,Y,0.14957,0.15730,-0.50096,9.69443
halpha,rf0028,Y,2.86000,2.87731,-0.24122,39.85437
nii6584,rf0028,Y,0.45124,0.46310,-0.25484,9.69665
sii6717,rf0028,Y,0.88251,0.42695,8.03996,15.57495
sii6731,rf0028,Y,0.36627,0.31877,0.73663,5.68008
ariii7136,rf0028,Y,-0.24118,0.31450,-3.84062,-1.66696
oii3726,rf0029,Y,0.00000,1.26819,255.03672,-0.00000
oii3729,rf0029,Y,0.00000,1.71223,344.33316,-0.00000
neiii3869,rf0029,Y,0.18400,0.32050,-5.20645,7.01832
oiii4363,rf0029,Y,0.00371,0.00722,-0.20340,0.21441
hgamma,rf0029,Y,0.54101,0.46818,3.66920,27.25790
hbeta,rf0029,Y,1.00000,1.00000,0.00000,46.80756
oiii4959,rf0029,Y,0.64044,0.30554,16.02263,30.64050
oiii5007,rf0029,Y,1.56286,0.87996,25.03406,57.29215
hei5875,rf0029,Y,0.11442,0.11289,0.10521,7.83558
oi6300,rf0029,Y,0.10803,0.03210,6.49803,9.24556
nii6548,rf0029,Y,0.17122,0.13280,8.49334,37.85066
halpha,rf0029,Y,2.86000,2.87368,-0.43645,91.26153
nii6584,rf0029,Y,0.51548,0.39093,9.12846,37.77974
sii6717,rf0029,Y,0.57940,0.35266,15.07258,38.51558
sii6731,rf0029,Y,0.42916,0.26340,11.43916,29.61533
ariii7136,rf0029,Y,0.08414,0.32528,-18.25901,6.37137
oii3726,rf0030,Y,0.00000,1.29998,335.56332,-0.00000
oii3729,rf0030,Y,0.00000,1.75530,453.09225,-0.00000
neiii3869,rf0030,Y,0.10943,0.16212,-2.22584,4.62251
oiii4363,rf0030,Y,-0.00301,0.00238,-0.31831,-0.17790
hgamma,rf0030,Y,0.40920,0.46676,-3.10873,22.09825
hbeta,rf0030,Y,1.00000,1.00000,0.00000,46.70307
oiii4959,rf0030,Y,0.17406,0.13031,2.66246,10.59347
oiii5007,rf0030,Y,0.52408,0.37532,7.55311,26.60914
hei5875,rf0030,Y,0.10597,0.11840,-0.86621,7.38313
oi6300,rf0030,Y,0.09328,0.04733,3.66954,7.44958
nii6548,rf0030,Y,0.30024,0.23883,10.20871,49.91012
halpha,rf0030,Y,2.86000,2.89097,-0.98752,91.18690
nii6584,rf0030,Y,0.90471,0.70334,11.09807,49.86124
sii6717,rf0030,Y,0.72202,0.59430,7.20132,40.71013
sii6731,rf0030,Y,0.50681,0.44354,3.82778,30.66219
ariii7136,rf0030,Y,0.06398,0.30551,-17.51348,4.63890
oii3726,rf0031,Y,0.00000,1.16511,12551.70949,-0.00000
oii3729,rf0031,Y,93872.36016,1.57293,2.01365,2.01368
neiii3869,rf0031,Y,0.01850,0.27231,-229.05655,16.69236
oiii4363,rf0031,Y,0.01514,0.00617,10.61420,17.92112
hgamma,rf0031,Y,0.50643,0.46703,35.59318,457.42541
hbeta,rf0031,Y,1.00000,1.00000,0.00000,588.03303
oiii4959,rf0031,Y,0.09062,0.30885,-242.68378,100.77145
oiii5007,rf0031,Y,0.28982,0.88959,-524.62335,253.51310
hei5875,rf0031,Y,0.08580,0.11959,-39.30174,99.80889
oi6300,rf0031,Y,0.05502,0.02851,28.58912,59.32349
nii6548,rf0031,Y,0.37196,0.18641,222.09173,445.22297
halpha,rf0031,Y,2.86000,2.88848,-5.12727,514.90936
nii6584,rf0031,Y,1.11288,0.54881,223.84814,441.64166
sii6717,rf0031,Y,0.49678,0.37129,66.09766,261.67635
sii6731,rf0031,Y,0.38236,0.27724,62.61833,227.75006
ariii7136,rf0031,Y,0.03324,0.34136,-283.01958,30.52919
oii3726,rf0032,Y,0.00000,1.24954,28.14473,-0.00000
oii3729,rf0032,Y,0.00000,1.68651,37.98687,-0.00000
neiii3869,rf0032,Y,-0.42174,0.18581,-3.24531,-2.25279
oiii4363,rf0032,Y,-0.07515,0.00318,-0.58262,-0.55895
hgamma,rf0032,Y,0.54688,0.46661,0.59574,4.05889
hbeta,rf0032,Y,1.00000,1.00000,0.00000,8.10726
oiii4959,rf0032,Y,0.49175,0.18372,2.68210,4.28178
oiii5007,rf0032,Y,1.03637,0.52912,4.10032,8.37740
hei5875,rf0032,Y,0.11216,0.12103,-0.07052,0.89149
oi6300,rf0032,Y,0.06424,0.03777,0.32300,0.78401
nii6548,rf0032,Y,0.26967,0.24244,0.99028,9.80659
halpha,rf0032,Y,2.86000,2.89235,-0.28933,25.58168
nii6584,rf0032,Y,0.81160,0.71384,1.17856,9.78485
sii6717,rf0032,Y,0.92060,0.50893,4.17437,9.33492
sii6731,rf0032,Y,0.84465,0.37994,5.45288,9.91121
ariii7136,rf0032,Y,0.11792,0.32966,-2.37639,1.32349
oii3726,rf0033,Y,0.00000,1.21702,43.00270,-0.00000
oii3729,rf0033,Y,0.00000,1.64357,58.07474,-0.00000
neiii3869,rf0033,Y,-0.01052,0.37078,-2.97759,-0.08216
oiii4363,rf0033,Y,-0.03376,0.00938,-0.56662,-0.44341
hgamma,rf0033,Y,0.55949,0.46829,1.20895,7.41684
hbeta,rf0033,Y,1.00000,1.00000,0.00000,15.12874
oiii4959,rf0033,Y,0.48756,0.38091,1.71409,7.83575
oiii5007,rf0033,Y,1.71236,1.09715,8.05326,22.41519
hei5875,rf0033,Y,0.10899,0.11185,-0.04954,1.88394
oi6300,rf0033,Y,0.13370,0.02928,2.34524,3.00297
nii6548,rf0033,Y,0.11465,0.10979,0.38255,9.01765
halpha,rf0033,Y,2.86000,2.87395,-0.21633,44.34261
nii6584,rf0033,Y,0.34567,0.32319,0.58613,9.01367
sii6717,rf0033,Y,0.64680,0.30890,7.43682,14.23528
sii6731,rf0033,Y,0.41902,0.23070,1.53059,3.40573
ariii7136,rf0033,Y,-0.03110,0.32744,-2.51549,-0.21816
oii3726,rf0034,Y,0.00000,1.15489,98.25735,-0.00000
oii3729,rf0034,Y,0.00000,1.56001,132.72505,-0.00000
neiii3869,rf0034,Y,0.20128,0.40319,-4.08713,4.07459
oiii4363,rf0034,Y,0.07218,0.01101,2.00087,2.36116
hgamma,rf0034,Y,0.50600,0.46814,1.07771,14.40413
hbeta,rf0034,Y,1.00000,1.00000,0.00000,33.10948
oiii4959,rf0034,Y,0.74703,0.44443,10.09072,24.91080
oiii5007,rf0034,Y,2.28167,1.28023,24.41988,55.63773
hei5875,rf0034,Y,0.15612,0.11234,1.80818,6.44804
oi6300,rf0034,Y,0.05134,0.02632,1.53126,3.14215
nii6548,rf0034,Y,0.07627,0.10289,-4.94026,14.15069
halpha,rf0034,Y,2.86000,2.87735,-0.50370,83.04479
nii6584,rf0034,Y,0.22943,0.30291,-4.51963,14.11356
sii6717,rf0034,Y,0.54401,0.27890,10.68755,21.93067
sii6731,rf0034,Y,0.34780,0.20827,7.43852,18.54229
ariii7136,rf0034,Y,0.06768,0.33253,-14.63898,3.74061
oii3726,rf0040,Y,0.00000,0.84543,329.95946,-0.00000
oii3729,rf0040,Y,0.00000,1.13853,444.35345,-0.00000
neiii3869,rf0040,Y,0.06465,0.05664,0.51311,4.14031
oiii4363,rf0040,Y,-0.01091,0.00055,-1.17861,-1.12195
hgamma,rf0040,Y,0.53287,0.46312,6.41506,49.00889
hbeta,rf0040,Y,1.00000,1.00000,0.00000,86.81342
oiii4959,rf0040,Y,0.07516,0.06572,1.19592,9.52959
oiii5007,rf0040,Y,0.30010,0.18931,12.46803,33.77268
hei5875,rf0040,Y,0.08153,0.13028,-6.60835,11.05194
oi6300,rf0040,Y,0.05540,0.03334,3.66840,9.21213
nii6548,rf0040,Y,0.33875,0.36298,-7.10593,99.35590
halpha,rf0040,Y,2.86000,2.94730,-4.53094,148.43428
nii6584,rf0040,Y,1.01684,1.06891,-5.06319,98.87893
sii6717,rf0040,Y,0.55219,0.62425,-8.02477,61.49592
sii6731,rf0040,Y,0.38865,0.46750,-9.21060,45.39966
ariii7136,rf0040,Y,0.02388,0.24220,-23.75045,2.59736
oii3726,rf0042,Y,0.00000,1.09276,101.19380,-0.00000
oii3729,rf0042,Y,0.00000,1.47645,136.72534,-0.00000
neiii3869,rf0042,Y,0.22420,0.43560,-4.00589,4.24850
oiii4363,rf0042,Y,0.03754,0.01265,0.84226,1.27023
hgamma,rf0042,Y,0.50221,0.46799,1.02655,15.06655
hbeta,rf0042,Y,1.00000,1.00000,0.00000,31.66552
oiii4959,rf0042,Y,0.73271,0.50795,7.42161,24.19444
oiii5007,rf0042,Y,2.25691,1.46330,18.79123,53.43951
hei5875,rf0042,Y,0.11139,0.11283,-0.05906,4.57005
oi6300,rf0042,Y,0.05267,0.02336,1.85562,3.33465
nii6548,rf0042,Y,0.09922,0.09600,0.59671,18.39412
halpha,rf0042,Y,2.86000,2.88074,-0.52846,72.86779
nii6584,rf0042,Y,0.29896,0.28263,1.00409,18.37595
sii6717,rf0042,Y,0.34992,0.24889,5.52012,19.11953
sii6731,rf0042,Y,0.26552,0.18584,4.23371,14.10866
ariii7136,rf0042,Y,0.04840,0.33763,-10.25223,1.71544
oii3726,rf0043,Y,0.00000,0.75033,223.67514,-0.00000
oii3729,rf0043,Y,0.00000,1.00970,300.99428,-0.00000
neiii3869,rf0043,Y,0.00603,0.04699,-1.73266,0.25517
oiii4363,rf0043,Y,0.08381,0.00045,5.16719,5.19488
hgamma,rf0043,Y,0.54042,0.46258,5.11044,35.48070
hbeta,rf0043,Y,1.00000,1.00000,0.00000,65.38545
oiii4959,rf0043,Y,0.06317,0.05579,0.55465,4.75046
oiii5007,rf0043,Y,0.26125,0.16070,7.29195,18.94608
hei5875,rf0043,Y,0.07752,0.13117,-4.38267,6.33175
oi6300,rf0043,Y,0.06385,0.03055,3.04491,5.83819
nii6548,rf0043,Y,0.38621,0.36872,3.38757,74.79802
halpha,rf0043,Y,2.86000,2.95701,-4.25661,125.48526
nii6584,rf0043,Y,1.16071,1.08581,4.80916,74.52862
sii6717,rf0043,Y,0.39724,0.61084,-16.97319,31.56651
sii6731,rf0043,Y,0.30122,0.45786,-12.11806,23.30237
ariii7136,rf0043,Y,-0.00083,0.22164,-14.96404,-0.05566
oii3726,rf0045,Y,0.00000,1.16180,157.51227,-0.00000
oii3729,rf0045,Y,0.00000,1.56915,212.73783,-0.00000
neiii3869,rf0045,Y,0.16973,0.39151,-5.54302,4.24218
oiii4363,rf0045,Y,0.06829,0.01060,2.37991,2.81706
hgamma,rf0045,Y,0.47902,0.46839,0.40409,18.21228
hbeta,rf0045,Y,1.00000,1.00000,0.00000,38.62134
oiii4959,rf0045,Y,0.67727,0.41420,10.89462,28.04822
oiii5007,rf0045,Y,2.10194,1.19312,25.73241,59.51411
hei5875,rf0045,Y,0.11813,0.11100,0.41634,6.89444
oi6300,rf0045,Y,0.09182,0.02733,4.80733,6.84491
nii6548,rf0045,Y,0.08506,0.09654,-2.68730,19.91526
halpha,rf0045,Y,2.86000,2.87479,-0.41365,80.01405
nii6584,rf0045,Y,0.25640,0.28418,-2.15648,19.90341
sii6717,rf0045,Y,0.46780,0.28111,11.75369,29.45199
sii6731,rf0045,Y,0.31061,0.20996,7.08106,21.85214
ariii7136,rf0045,Y,0.05135,0.32061,-19.47093,3.71296
oii3726,rf0048,Y,0.00000,1.24808,143.62902,-0.00000
oii3729,rf0048,Y,0.00000,1.68535,193.94973,-0.00000
neiii3869,rf0048,Y,0.07315,0.35457,-6.52583,1.69620
oiii4363,rf0048,Y,-0.06243,0.00856,-2.40521,-2.11506
hgamma,rf0048,Y,0.52780,0.46837,2.00004,17.76071
hbeta,rf0048,Y,1.00000,1.00000,0.00000,33.04612
oiii4959,rf0048,Y,0.53479,0.34914,6.68040,19.24453
oiii5007,rf0048,Y,1.77183,1.00561,20.32924,47.01011
hei5875,rf0048,Y,0.11869,0.11161,0.30803,5.16472
oi6300,rf0048,Y,0.11505,0.03076,4.90199,6.69129
nii6548,rf0048,Y,0.12108,0.11324,1.38069,21.32187
