Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGZ,rf0014,8.23693,7.69631,8.42812,7.49853,8.64568,Y,Y,N,N,0.00769,0.00000,N,N,1,118
LOGQ,rf0015,7.24037,7.08194,7.58605,6.77947,7.77330,Y,Y,N,N,0.00100,0.00000,N,N,1,53
LOGZ,rf0015,8.93577,8.69183,9.00169,8.40175,9.04784,Y,Y,N,N,0.00002,0.02236,N,N,2,224
LOGQ,rf0017,7.58605,7.39881,7.68688,7.21157,7.78770,Y,Y,N,N,0.00000,0.00000,N,N,1,77
LOGZ,rf0017,8.23693,7.87432,8.42812,7.55786,8.59294,Y,Y,N,N,0.00297,0.00000,N,N,1,118
LOGQ,rf0019,7.68688,7.47083,7.84531,7.22597,8.01815,Y,Y,N,N,0.00000,0.00000,N,N,1,84
LOGZ,rf0019,8.23693,7.83476,8.55338,7.53149,8.79072,Y,Y,N,N,0.00435,0.00000,N,N,1,118
LOGQ,rf0020,7.22597,7.00992,7.38441,6.80828,7.51404,Y,Y,N,N,0.00000,0.00000,N,N,1,52
LOGZ,rf0020,8.50064,8.16440,8.67205,7.73587,8.83687,Y,Y,N,N,0.00080,0.00000,N,N,1,158
LOGQ,rf0023,7.65807,7.47083,7.75889,7.26918,7.85972,Y,Y,N,N,0.00000,0.00000,N,N,1,82
LOGZ,rf0023,8.23693,7.74905,8.38856,7.51171,8.58635,Y,Y,N,N,0.00556,0.00000,N,N,1,118
LOGQ,rf0024,7.12515,6.89470,7.25478,6.66424,7.42762,Y,Y,N,N,0.00038,0.00000,N,N,1,45
LOGZ,rf0024,8.71161,8.34241,8.79072,7.91388,8.90280,Y,Y,N,N,0.00030,0.00000,N,N,1,190
LOGQ,rf0028,7.47083,7.24037,7.60046,7.00992,7.71568,Y,Y,N,N,0.00000,0.00000,N,N,1,69
LOGZ,rf0028,8.23693,7.84135,8.53360,7.53149,8.73798,Y,Y,N,N,0.00403,0.00000,N,N,2,118
LOGQ,rf0029,7.57165,7.39881,7.67247,7.21157,7.77330,Y,Y,N,N,0.00000,0.00000,N,N,1,76
LOGZ,rf0029,8.27648,7.99958,8.43471,7.62379,8.57316,Y,Y,N,N,0.00150,0.00000,N,N,1,124
LOGQ,rf0030,7.32679,7.13955,7.45642,6.89470,7.58605,Y,Y,N,N,0.00000,0.00000,N,N,1,59
LOGZ,rf0030,8.72480,8.42152,8.80391,8.05892,8.90280,Y,Y,N,N,0.00019,0.00000,N,N,1,192
LOGQ,rf0031,7.38441,7.18276,7.55725,6.93791,7.70128,Y,Y,N,N,0.00005,0.00000,N,N,1,63
LOGZ,rf0031,8.93577,8.70502,8.96873,8.45449,9.02807,Y,Y,N,N,0.00001,0.00452,N,N,1,224
LOGQ,rf0032,7.28358,7.11074,7.41321,6.95231,7.52844,Y,Y,N,N,0.00000,0.00000,N,N,1,56
LOGZ,rf0032,8.30285,7.97321,8.47427,7.60401,8.64568,Y,Y,N,N,0.00172,0.00000,N,N,1,128
LOGQ,rf0033,7.60046,7.38441,7.71568,7.18276,7.84531,Y,Y,N,N,0.00000,0.00000,N,N,1,78
LOGZ,rf0033,8.23693,7.68972,8.34241,7.49853,8.56657,Y,Y,N,N,0.00765,0.00000,N,N,1,118
LOGQ,rf0034,7.84531,7.67247,7.93173,7.49963,8.03256,Y,Y,N,N,0.00000,0.00000,N,N,1,95
LOGZ,rf0034,8.14463,7.68313,8.32922,7.49853,8.55338,Y,Y,N,N,0.00768,0.00000,N,N,1,104
LOGQ,rf0040,7.35560,7.16836,7.54284,6.89470,7.70128,Y,Y,N,N,0.00016,0.00000,N,N,1,61
LOGZ,rf0040,8.93577,8.67865,8.96873,8.38856,9.02807,Y,Y,N,N,0.00004,0.00597,N,N,1,224
LOGQ,rf0042,7.93173,7.77330,8.03256,7.60046,8.13338,Y,Y,N,N,0.00000,0.00000,N,N,1,101
LOGZ,rf0042,8.34241,8.08529,8.50064,7.72268,8.65227,Y,Y,N,N,0.00077,0.00000,N,N,1,134
LOGQ,rf0043,7.26918,7.12515,7.55725,6.86589,7.74449,Y,Y,N,N,0.00022,0.00000,N,N,1,55
LOGZ,rf0043,8.93577,8.69183,8.97532,8.44130,9.04125,Y,Y,N,N,0.00001,0.01089,N,N,1,224
LOGQ,rf0045,7.81651,7.64367,7.91733,7.47083,8.00375,Y,Y,N,N,0.00000,0.00000,N,N,1,93
LOGZ,rf0045,8.11825,7.70950,8.30285,7.50512,8.50064,Y,Y,N,N,0.00649,0.00000,N,N,1,100
LOGQ,rf0048,7.62926,7.42762,7.73009,7.24037,7.83091,Y,Y,N,N,0.00000,0.00000,N,N,1,80
LOGZ,rf0048,8.23693,7.74905,8.34900,7.51831,8.53360,Y,Y,N,N,0.00527,0.00000,N,N,1,118
LOGQ,rf0049,7.70128,7.52844,7.81651,7.34120,7.91733,Y,Y,N,N,0.00000,0.00000,N,N,1,85
LOGZ,rf0049,8.23693,7.79520,8.42152,7.52490,8.61931,Y,Y,N,N,0.00425,0.00000,N,N,1,118
LOGQ,rf0051,7.96054,7.80210,8.09017,7.62926,8.19099,Y,Y,N,N,0.00000,0.00000,N,N,1,103
LOGZ,rf0051,8.06551,7.66335,8.28967,7.49193,8.51382,Y,Y,N,N,0.00862,0.00000,N,N,1,92
LOGQ,rf0053,7.80210,7.62926,7.88852,7.45642,7.98935,Y,Y,N,N,0.00000,0.00000,N,N,1,92
LOGZ,rf0053,8.11825,7.72928,8.27648,7.51171,8.45449,Y,Y,N,N,0.00564,0.00000,N,N,1,100
LOGQ,rf0058,7.38441,7.15395,7.51404,6.93791,7.64367,Y,Y,N,N,0.00000,0.00000,N,N,1,63
LOGZ,rf0058,8.45449,8.08529,8.58635,7.65676,8.74457,Y,Y,N,N,0.00128,0.00000,N,N,1,151
LOGQ,rf0059,7.41321,7.25478,7.52844,7.12515,7.64367,Y,Y,N,N,0.00000,0.00000,N,N,1,65
LOGZ,rf0059,8.01277,7.63038,8.18418,7.48534,8.37537,Y,Y,N,N,0.01072,0.00000,N,N,1,84
LOGQ,rf0060,7.47083,7.26918,7.60046,7.06753,7.71568,Y,Y,N,N,0.00000,0.00000,N,N,1,69
LOGZ,rf0060,8.23693,7.78202,8.42152,7.51831,8.59953,Y,Y,N,N,0.00478,0.00000,N,N,1,118
LOGQ,rf0061,7.19716,7.00992,7.35560,6.86589,7.49963,Y,Y,N,N,0.00000,0.00000,N,N,1,50
LOGZ,rf0061,8.23693,7.76883,8.40834,7.51831,8.61272,Y,Y,N,N,0.00489,0.00000,N,N,1,118
LOGQ,rf0062,7.16836,7.00992,7.26918,6.86589,7.38441,Y,Y,N,N,0.00000,0.00000,N,N,1,48
LOGZ,rf0062,8.56657,8.34241,8.65227,8.10507,8.74457,Y,Y,N,N,0.00002,0.00000,N,N,1,168
LOGQ,rf0064,7.94614,7.77330,8.04696,7.61486,8.13338,Y,Y,N,N,0.00000,0.00000,N,N,1,102
LOGZ,rf0064,7.98640,7.63698,8.20396,7.48534,8.40175,Y,Y,N,N,0.01021,0.00000,N,N,1,80
LOGQ,rf0065,7.55725,7.34120,7.65807,7.15395,7.77330,Y,Y,N,N,0.00000,0.00000,N,N,1,75
LOGZ,rf0065,8.06551,7.66335,8.29626,7.49193,8.50064,Y,Y,N,N,0.00907,0.00000,N,N,1,92
LOGQ,rf0068,7.75889,7.55725,7.87412,7.34120,7.98935,Y,Y,N,N,0.00000,0.00000,N,N,1,89
LOGZ,rf0068,8.23693,7.72268,8.45449,7.50512,8.71161,Y,Y,N,N,0.00664,0.00000,N,N,1,118
LOGQ,rf0071,7.35560,7.16836,7.54284,6.95231,7.70128,Y,Y,N,N,0.00002,0.00000,N,N,1,61
LOGZ,rf0071,8.93577,8.72480,8.96873,8.50723,9.03466,Y,Y,N,N,0.00000,0.00615,N,N,1,224
LOGQ,rf0072,8.46465,8.32062,8.57988,8.17659,8.66630,Y,Y,N,N,0.00000,0.00000,N,N,1,138
LOGZ,rf0072,7.90728,7.61061,8.11825,7.48534,8.31604,Y,Y,N,N,0.01224,0.00000,N,N,1,68
LOGQ,rf0073,7.88852,7.73009,7.97494,7.57165,8.07577,Y,Y,N,N,0.00000,0.00000,N,N,1,98
LOGZ,rf0073,8.34900,8.11166,8.44130,7.80180,8.55338,Y,Y,N,N,0.00048,0.00000,N,N,1,135
LOGQ,rf0074,7.21157,7.00992,7.37000,6.83708,7.52844,Y,Y,N,N,0.00000,0.00000,N,N,1,51
LOGZ,rf0074,8.63250,8.40175,8.77754,8.13803,8.91599,Y,Y,N,N,0.00002,0.00003,N,N,1,178
LOGQ,rf0076,7.55725,7.35560,7.67247,7.16836,7.78770,Y,Y,N,N,0.00000,0.00000,N,N,1,75
LOGZ,rf0076,8.23693,7.78202,8.40834,7.51831,8.59953,Y,Y,N,N,0.00480,0.00000,N,N,1,118
LOGQ,rf0077,7.64367,7.44202,7.74449,7.24037,7.84531,Y,Y,N,N,0.00000,0.00000,N,N,1,81
LOGZ,rf0077,8.43471,8.10507,8.54679,7.71609,8.68524,Y,Y,N,N,0.00089,0.00000,N,N,1,148
LOGQ,rf0079,7.37000,7.12515,7.51404,6.92350,7.65807,Y,Y,N,N,0.00000,0.00000,N,N,1,62
LOGZ,rf0079,8.23693,7.83476,8.49405,7.53149,8.69842,Y,Y,N,N,0.00416,0.00000,N,N,1,118
LOGQ,rf0083,7.54284,7.32679,7.65807,7.12515,7.77330,Y,Y,N,N,0.00000,0.00000,N,N,1,74
LOGZ,rf0083,8.23693,7.72928,8.42152,7.50512,8.63909,Y,Y,N,N,0.00647,0.00000,N,N,1,118
LOGQ,rf0084,7.41321,7.18276,7.52844,6.92350,7.64367,Y,Y,N,N,0.00000,0.00000,N,N,1,65
LOGZ,rf0084,8.60612,8.18418,8.71820,7.71609,8.86324,Y,Y,N,N,0.00100,0.00000,N,N,1,174
LOGQ,rf0092,7.38441,7.16836,7.60046,6.90910,7.75889,Y,Y,N,N,0.00017,0.00000,N,N,1,63
LOGZ,rf0092,8.93577,8.75117,9.01488,8.52701,9.05444,Y,Y,N,N,0.00000,0.03295,N,N,2,224
LOGQ,rf0098,7.12515,6.92350,7.32679,6.63544,7.55725,Y,Y,N,N,0.00258,0.00000,N,N,1,45
LOGZ,rf0098,8.89621,8.52042,8.91599,8.09848,8.98192,Y,Y,N,N,0.00014,0.00010,N,N,1,218
LOGQ,rf0099,7.48523,7.28358,7.61486,7.06753,7.71568,Y,Y,N,N,0.00000,0.00000,N,N,1,70
LOGZ,rf0099,8.23693,7.89410,8.48086,7.55786,8.64568,Y,Y,N,N,0.00300,0.00000,N,N,1,118
LOGQ,rf0102,7.58605,7.32679,7.71568,7.08194,7.84531,Y,Y,N,N,0.00000,0.00000,N,N,1,77
LOGZ,rf0102,8.23693,7.86773,8.58635,7.53808,8.80391,Y,Y,N,N,0.00374,0.00000,N,N,2,118
LOGQ,rf0104,7.81651,7.62926,7.91733,7.42762,8.03256,Y,Y,N,N,0.00000,0.00000,N,N,1,93
LOGZ,rf0104,8.05892,7.66335,8.29626,7.49193,8.52701,Y,Y,N,N,0.00880,0.00000,N,N,1,91
LOGQ,rf0106,7.02433,6.90910,7.19716,6.80828,7.35560,Y,Y,N,N,0.00000,0.00000,N,N,1,38
LOGZ,rf0106,7.85454,7.59742,8.14463,7.47875,8.37537,Y,Y,N,N,0.01340,0.00000,N,N,1,60
LOGQ,rf0107,7.73009,7.55725,7.83091,7.38441,7.93173,Y,Y,N,N,0.00000,0.00000,N,N,1,87
LOGZ,rf0107,8.08529,7.68313,8.28967,7.49853,8.48745,Y,Y,N,N,0.00752,0.00000,N,N,1,95
LOGQ,rf0108,7.85972,7.67247,7.94614,7.49963,8.04696,Y,Y,N,N,0.00000,0.00000,N,N,1,96
LOGZ,rf0108,8.05892,7.66335,8.26989,7.49193,8.48086,Y,Y,N,N,0.00835,0.00000,N,N,1,91
LOGQ,rf0109,7.39881,7.18276,7.51404,6.95231,7.62926,Y,Y,N,N,0.00000,0.00000,N,N,1,64
LOGZ,rf0109,8.60612,8.30945,8.72480,7.93365,8.85006,Y,Y,N,N,0.00036,0.00000,N,N,1,174
LOGQ,rf0110,7.74449,7.47083,7.90293,7.22597,8.06136,Y,Y,N,N,0.00000,0.00000,N,N,1,88
LOGZ,rf0110,7.76224,7.60401,8.26989,7.47875,8.53360,Y,Y,N,N,0.01368,0.00000,N,N,2,46
LOGQ,rf0111,7.58605,7.39881,7.68688,7.18276,7.78770,Y,Y,N,N,0.00000,0.00000,N,N,1,77
LOGZ,rf0111,8.59953,8.29626,8.70502,7.96662,8.83687,Y,Y,N,N,0.00031,0.00000,N,N,1,173
LOGQ,rf0117,7.12515,7.02433,7.26918,6.93791,7.38441,Y,Y,N,N,0.00000,0.00000,N,N,1,45
LOGZ,rf0117,7.67653,7.56446,8.03914,7.47216,8.24352,Y,Y,N,N,0.01949,0.00000,N,N,1,33
LOGQ,rf0118,7.64367,7.41321,7.75889,7.18276,7.87412,Y,Y,N,N,0.00000,0.00000,N,N,1,81
LOGZ,rf0118,8.23693,7.68313,8.50723,7.49193,8.73798,Y,Y,N,N,0.00851,0.00000,N,N,3,118
LOGQ,rf0119,7.49963,7.26918,7.62926,7.03873,7.75889,Y,Y,N,N,0.00000,0.00000,N,N,1,71
LOGZ,rf0119,8.23693,7.73587,8.44130,7.50512,8.65227,Y,Y,N,N,0.00630,0.00000,N,N,1,118
LOGQ,rf0120,7.88852,7.64367,8.00375,7.39881,8.11898,Y,Y,N,N,0.00000,0.00000,N,N,1,98
LOGZ,rf0120,7.45897,7.55127,8.23693,7.47216,8.68524,N,N,Y,N,0.02257,0.00000,N,N,1,0
LOGQ,rf0122,7.75889,7.55725,7.87412,7.37000,7.97494,Y,Y,N,N,0.00000,0.00000,N,N,1,89
LOGZ,rf0122,7.75565,7.59742,8.25670,7.47875,8.52042,Y,Y,N,N,0.01427,0.00000,N,N,1,45
LOGQ,rf0125,7.25478,7.11074,7.44202,6.83708,7.60046,Y,Y,N,N,0.00006,0.00000,N,N,1,54
LOGZ,rf0125,8.87643,8.59953,8.91599,8.27648,8.97532,Y,Y,N,N,0.00005,0.00006,N,N,1,215
LOGQ,rf0126,7.47083,7.19716,7.68688,6.89470,7.84531,Y,Y,N,N,0.00047,0.00000,N,N,1,69
LOGZ,rf0126,9.03466,8.72480,9.01488,8.47427,9.05444,N,Y,N,N,0.00002,0.04171,N,N,2,239
LOGQ,rf0128,7.21157,6.99552,7.34120,6.85149,7.47083,Y,Y,N,N,0.00000,0.00000,N,N,1,51
LOGZ,rf0128,8.23693,7.82158,8.45449,7.53149,8.63909,Y,Y,N,N,0.00417,0.00000,N,N,1,118
LOGQ,rf0129,7.25478,7.03873,7.39881,6.82268,7.52844,Y,Y,N,N,0.00000,0.00000,N,N,1,54
LOGZ,rf0129,8.52042,8.09188,8.63909,7.63698,8.77754,Y,Y,N,N,0.00154,0.00000,N,N,1,161
LOGQ,rf0132,7.19716,7.03873,7.29799,6.89470,7.39881,Y,Y,N,N,0.00000,0.00000,N,N,1,50
LOGZ,rf0132,8.50064,8.28307,8.59953,8.05233,8.69183,Y,Y,N,N,0.00003,0.00000,N,N,1,158
LOGQ,rf0134,7.41321,7.22597,7.55725,6.93791,7.68688,Y,Y,N,N,0.00000,0.00000,N,N,1,65
LOGZ,rf0134,8.76435,8.46767,8.86324,8.07870,8.94895,Y,Y,N,N,0.00027,0.00001,N,N,1,198
LOGQ,rf0141,7.75889,7.55725,7.87412,7.34120,7.98935,Y,Y,N,N,0.00000,0.00000,N,N,1,89
LOGZ,rf0141,7.76224,7.63038,8.37537,7.48534,8.65227,Y,Y,N,N,0.01160,0.00000,N,N,3,46
LOGQ,rf0143,7.38441,7.16836,7.52844,6.95231,7.64367,Y,Y,N,N,0.00000,0.00000,N,N,1,63
LOGZ,rf0143,8.46108,8.08529,8.57316,7.66335,8.71161,Y,Y,N,N,0.00128,0.00000,N,N,1,152
LOGQ,rf0145,7.21157,7.02433,7.34120,6.85149,7.45642,Y,Y,N,N,0.00000,0.00000,N,N,1,51
LOGZ,rf0145,8.50723,8.25670,8.64568,7.97321,8.77754,Y,Y,N,N,0.00012,0.00000,N,N,1,159
LOGQ,rf0147,7.26918,7.09634,7.42762,6.90910,7.57165,Y,Y,N,N,0.00000,0.00000,N,N,1,55
LOGZ,rf0147,8.76435,8.57316,8.89621,8.34241,8.96873,Y,Y,N,N,0.00000,0.00031,N,N,1,198
LOGQ,rf0150,7.24037,7.09634,7.52844,6.79387,7.70128,Y,Y,N,N,0.00051,0.00000,N,N,1,53
LOGZ,rf0150,8.93577,8.65227,8.96214,8.33582,9.02807,Y,Y,N,N,0.00004,0.00395,N,N,1,224
LOGQ,rf0154,7.88852,7.71568,7.98935,7.54284,8.09017,Y,Y,N,N,0.00000,0.00000,N,N,1,98
LOGZ,rf0154,8.45449,8.18418,8.59294,7.87432,8.73139,Y,Y,N,N,0.00034,0.00000,N,N,1,151
LOGQ,rf0155,7.21157,6.98112,7.41321,6.80828,7.61486,Y,Y,N,N,0.00003,0.00000,N,N,1,51
LOGZ,rf0155,8.45449,8.02595,8.61931,7.63698,8.83687,Y,Y,N,N,0.00139,0.00002,N,N,1,151
LOGQ,rf0156,7.45642,7.25478,7.58605,6.98112,7.71568,Y,Y,N,N,0.00000,0.00000,N,N,1,68
LOGZ,rf0156,8.93577,8.59953,8.92917,8.25670,8.99510,N,Y,N,N,0.00011,0.00071,N,N,1,224
LOGQ,rf0157,8.16219,8.00375,8.26301,7.85972,8.34943,Y,Y,N,N,0.00000,0.00000,N,N,1,117
LOGZ,rf0157,8.23693,7.90069,8.38856,7.58423,8.55338,Y,Y,N,N,0.00214,0.00000,N,N,1,118
LOGQ,rf0160,7.25478,6.98112,7.38441,6.70745,7.51404,Y,Y,N,N,0.00008,0.00000,N,N,1,54
LOGZ,rf0160,8.75776,8.26330,8.85006,7.70291,8.94895,Y,Y,N,N,0.00113,0.00003,N,N,1,197
LOGQ,rf0164,7.22597,7.08194,7.51404,6.73626,7.70128,Y,Y,N,N,0.00121,0.00000,N,N,1,52
LOGZ,rf0164,8.93577,8.61931,8.96873,8.24352,9.03466,Y,Y,N,N,0.00011,0.00638,N,N,1,224
LOGQ,rf0165,7.22597,6.98112,7.47083,6.63544,7.65807,Y,Y,N,N,0.00258,0.00000,N,N,1,52
LOGZ,rf0165,8.93577,8.37537,8.92258,7.82817,9.01488,N,Y,N,N,0.00070,0.00419,N,N,1,224
LOGQ,rf0167,7.22597,7.05313,7.51404,6.67865,7.70128,Y,Y,N,N,0.00257,0.00000,N,N,1,52
LOGZ,rf0167,8.93577,8.63250,8.99510,8.17759,9.04784,Y,Y,N,N,0.00018,0.01904,N,N,1,224
LOGQ,rf0169,7.60046,7.39881,7.70128,7.19716,7.81651,Y,Y,N,N,0.00000,0.00000,N,N,1,78
LOGZ,rf0169,8.23693,7.72268,8.34241,7.50512,8.54020,Y,Y,N,N,0.00638,0.00000,N,N,1,118
LOGQ,rf0170,7.35560,7.18276,7.49963,6.98112,7.62926,Y,Y,N,N,0.00000,0.00000,N,N,1,61
LOGZ,rf0170,8.79072,8.61931,8.89621,8.40834,8.96214,Y,Y,N,N,0.00000,0.00006,N,N,1,202
LOGQ,rf0171,7.94614,7.58605,8.06136,7.03873,8.17659,Y,Y,N,N,0.00125,0.00000,N,N,4,102
LOGZ,rf0171,9.06103,8.59953,8.94895,8.42152,9.05444,N,N,N,Y,0.00006,0.02996,N,N,3,243
LOGQ,rf0172,7.00992,6.76507,7.22597,6.57782,7.41321,Y,Y,N,N,0.00331,0.00000,N,N,1,37
LOGZ,rf0172,8.60612,8.11166,8.74457,7.63698,8.90280,Y,Y,N,N,0.00155,0.00003,N,N,1,174
LOGQ,rf0173,7.22597,7.03873,7.62926,6.70745,7.77330,Y,Y,N,N,0.00232,0.00000,N,N,2,52
LOGZ,rf0173,8.93577,8.53360,8.94895,8.22374,9.03466,Y,Y,N,N,0.00009,0.00832,N,N,2,224
LOGQ,rf0175,7.32679,7.08194,7.48523,6.83708,7.61486,Y,Y,N,N,0.00000,0.00000,N,N,1,59
LOGZ,rf0175,8.46108,8.00618,8.62590,7.59083,8.79732,Y,Y,N,N,0.00224,0.00000,N,N,1,152
LOGQ,rf0176,7.57165,7.38441,7.71568,7.13955,7.84531,Y,Y,N,N,0.00000,0.00000,N,N,1,76
LOGZ,rf0176,8.86324,8.54020,8.90280,8.26330,8.97532,Y,Y,N,N,0.00012,0.00007,N,N,1,213
LOGQ,rf0177,7.12515,6.95231,7.28358,6.83708,7.41321,Y,Y,N,N,0.00000,0.00000,N,N,1,45
LOGZ,rf0177,8.23693,7.80180,8.37537,7.53149,8.54679,Y,Y,N,N,0.00414,0.00000,N,N,1,118
LOGQ,rf0179,7.57165,7.37000,7.68688,7.16836,7.78770,Y,Y,N,N,0.00000,0.00000,N,N,1,76
LOGZ,rf0179,8.23693,7.77543,8.36219,7.52490,8.54020,Y,Y,N,N,0.00470,0.00000,N,N,1,118
LOGQ,rf0180,7.42762,7.22597,7.57165,6.96671,7.68688,Y,Y,N,N,0.00000,0.00000,N,N,1,66
LOGZ,rf0180,8.61272,8.26989,8.73139,7.85454,8.85006,Y,Y,N,N,0.00055,0.00000,N,N,1,175
LOGQ,rf0181,7.75889,7.57165,7.88852,7.38441,8.00375,Y,Y,N,N,0.00000,0.00000,N,N,1,89
LOGZ,rf0181,8.34241,8.00618,8.50064,7.61720,8.66546,Y,Y,N,N,0.00164,0.00000,N,N,1,134
LOGQ,rf0191,7.11074,6.90910,7.29799,6.62103,7.52844,Y,Y,N,N,0.00273,0.00000,N,N,1,44
LOGZ,rf0191,8.90280,8.54020,8.92258,8.13803,8.98851,Y,Y,N,N,0.00009,0.00050,N,N,1,219
LOGQ,rf0192,7.34120,7.15395,7.48523,7.00992,7.61486,Y,Y,N,N,0.00000,0.00000,N,N,1,60
LOGZ,rf0192,7.76224,7.60401,8.20396,7.47875,8.42152,Y,Y,N,N,0.01360,0.00000,N,N,2,46
LOGQ,rf0193,7.13955,6.95231,7.31239,6.69305,7.51404,Y,Y,N,N,0.00088,0.00000,N,N,1,46
LOGZ,rf0193,8.86984,8.57316,8.91599,8.23033,8.98851,Y,Y,N,N,0.00003,0.00062,N,N,1,214
LOGQ,rf0195,7.26918,7.09634,7.48523,6.77947,7.64367,Y,Y,N,N,0.00009,0.00000,N,N,1,55
LOGZ,rf0195,8.80391,8.47427,8.89621,8.04573,8.97532,Y,Y,N,N,0.00029,0.00026,N,N,1,204
LOGQ,rf0197,7.38441,7.16836,7.52844,6.99552,7.64367,Y,Y,N,N,0.00000,0.00000,N,N,1,63
LOGZ,rf0197,8.11825,7.67653,8.30285,7.49193,8.49405,Y,Y,N,N,0.00838,0.00000,N,N,1,100
LOGQ,rf0199,7.42762,7.12515,7.57165,6.85149,7.71568,Y,Y,N,N,0.00000,0.00000,N,N,1,66
LOGZ,rf0199,8.60612,7.92047,8.71161,7.54468,8.90280,Y,Y,N,N,0.00346,0.00002,N,N,3,174
LOGQ,rf0201,7.87412,7.71568,7.97494,7.55725,8.07577,Y,Y,N,N,0.00000,0.00000,N,N,1,97
LOGZ,rf0201,8.24352,7.98640,8.43471,7.63038,8.59294,Y,Y,N,N,0.00142,0.00000,N,N,1,119
LOGQ,rf0204,7.84531,7.68688,7.93173,7.51404,8.03256,Y,Y,N,N,0.00000,0.00000,N,N,1,95
LOGZ,rf0204,8.23693,7.91388,8.37537,7.58423,8.52042,Y,Y,N,N,0.00204,0.00000,N,N,1,118
LOGQ,rf0205,7.25478,7.11074,7.58605,6.79387,7.77330,Y,Y,N,N,0.00045,0.00000,N,N,1,54
LOGZ,rf0205,8.93577,8.59953,8.94236,8.26330,9.01488,Y,Y,N,N,0.00009,0.00210,N,N,1,224
LOGQ,rf0206,7.41321,7.24037,7.52844,7.05313,7.64367,Y,Y,N,N,0.00000,0.00000,N,N,1,65
LOGZ,rf0206,8.71161,8.50723,8.82369,8.28967,8.92258,Y,Y,N,N,0.00000,0.00000,N,N,1,190
LOGQ,rf0207,7.62926,7.44202,7.74449,7.25478,7.84531,Y,Y,N,N,0.00000,0.00000,N,N,1,80
LOGZ,rf0207,8.23693,7.77543,8.38856,7.51831,8.57975,Y,Y,N,N,0.00481,0.00000,N,N,1,118
LOGQ,rf0209,7.24037,7.11074,7.70128,6.73626,7.87412,Y,Y,N,N,0.00214,0.00000,N,N,3,53
LOGZ,rf0209,9.05444,8.66546,9.02147,8.34241,9.05444,N,Y,N,Y,0.00008,0.04888,N,N,2,242
LOGQ,rf0210,7.25478,7.11074,7.39881,6.98112,7.52844,Y,Y,N,N,0.00000,0.00000,N,N,1,54
LOGZ,rf0210,8.05233,7.62379,8.19078,7.48534,8.38197,Y,Y,N,N,0.01147,0.00000,N,N,1,90
LOGQ,rf0216,7.22597,6.99552,7.45642,6.64984,7.65807,Y,Y,N,N,0.00283,0.00000,N,N,1,52
LOGZ,rf0216,8.93577,8.55338,8.95554,8.10507,9.02807,Y,Y,N,N,0.00021,0.00514,N,N,1,224
LOGQ,rf0217,7.74449,7.54284,7.85972,7.31239,7.97494,Y,Y,N,N,0.00000,0.00000,N,N,1,88
LOGZ,rf0217,8.93577,8.64568,8.95554,8.40175,9.02807,Y,Y,N,N,0.00005,0.00553,N,N,1,224
