Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0016,6.91670,6.80784,7.06186,6.77155,7.17072,Y,Y,N,N,0.01907,0.00000,N,N,1,6
LOGZ,rf0016,8.68480,8.59436,8.86567,8.50392,8.98625,Y,Y,N,N,0.00000,0.00000,N,N,1,33
LOGQ,rf0017,7.06186,6.98928,7.17072,6.91670,7.31588,Y,Y,N,N,0.00000,0.00000,N,N,1,10
LOGZ,rf0017,8.17232,8.11203,8.35320,8.05174,8.53407,Y,Y,N,N,0.00000,0.00000,N,N,2,16
LOGQ,rf0020,6.77155,6.73526,6.91670,-inf,7.06186,Y,Y,Y,N,0.33822,0.00000,N,N,1,2
LOGZ,rf0020,8.26276,8.20247,8.41349,8.14218,8.56421,Y,Y,N,N,0.00000,0.00083,N,N,2,19
LOGQ,rf0022,7.09815,7.02557,7.24330,6.95299,7.35217,Y,Y,N,N,0.00000,0.00000,N,N,1,11
LOGZ,rf0022,8.59436,8.50392,8.77523,8.41349,8.89581,Y,Y,N,N,0.00000,0.00000,N,N,1,30
LOGQ,rf0023,7.06186,7.02557,7.20701,6.95299,7.31588,Y,Y,N,N,0.00000,0.00000,N,N,1,10
LOGZ,rf0023,8.14218,8.08189,8.32305,8.02160,8.50392,Y,Y,N,N,0.00000,0.00000,N,N,2,15
LOGQ,rf0024,6.69897,-inf,6.88041,-inf,7.09815,Y,Y,Y,N,0.60056,0.00000,Y,N,1,0
LOGZ,rf0024,8.29291,8.23262,8.44363,8.17232,9.10683,Y,Y,N,N,0.00000,0.02484,N,N,2,20
LOGQ,rf0025,6.88041,6.80784,7.06186,6.73526,7.20701,Y,Y,N,N,0.05713,0.00000,N,N,1,5
LOGZ,rf0025,8.44363,8.38334,8.65465,8.29291,8.92596,Y,Y,N,N,0.00000,0.00008,N,N,1,25
LOGQ,rf0029,7.09815,7.02557,7.24330,6.95299,7.38846,Y,Y,N,N,0.00000,0.00000,N,N,1,11
LOGZ,rf0029,8.20247,8.14218,8.38334,8.08189,8.59436,Y,Y,N,N,0.00000,0.00000,N,N,2,17
LOGQ,rf0030,6.73526,-inf,6.91670,-inf,7.09815,Y,Y,Y,N,0.43066,0.00000,N,N,1,1
LOGZ,rf0030,8.26276,8.20247,8.41349,8.14218,8.74509,Y,Y,N,N,0.00000,0.00498,N,N,2,19
LOGQ,rf0031,6.69897,-inf,7.24330,-inf,7.46103,Y,Y,Y,N,0.37863,0.00000,N,N,2,0
LOGZ,rf0031,9.16712,8.26276,9.13698,8.17232,inf,N,Y,N,Y,0.00000,0.23463,N,N,2,49
LOGQ,rf0033,7.06186,6.98928,7.20701,6.91670,7.31588,Y,Y,N,N,0.00000,0.00000,N,N,1,10
LOGZ,rf0033,8.14218,8.08189,8.32305,8.02160,8.50392,Y,Y,N,N,0.00000,0.00000,N,N,2,15
LOGQ,rf0034,7.17072,7.09815,7.31588,7.06186,7.46103,Y,Y,N,N,0.00000,0.00000,N,N,1,13
LOGZ,rf0034,8.08189,8.02160,8.29291,7.96131,8.50392,Y,Y,N,N,0.00000,0.00000,N,N,1,13
LOGQ,rf0040,6.69897,-inf,7.06186,-inf,7.35217,Y,Y,Y,N,0.48311,0.00000,N,N,1,0
LOGZ,rf0040,8.26276,8.23262,9.01639,8.17232,inf,Y,Y,N,N,0.00000,0.11681,N,N,2,19
LOGQ,rf0042,7.20701,7.13444,7.42475,7.06186,7.60619,Y,Y,N,N,0.00000,0.00000,N,N,1,14
LOGZ,rf0042,8.08189,8.02160,8.23262,7.99145,8.44363,Y,Y,N,N,0.00000,0.00000,N,N,2,13
LOGQ,rf0043,6.69897,6.77155,7.46103,-inf,7.64248,N,Y,Y,N,0.15765,0.00000,N,N,3,0
LOGZ,rf0043,9.16712,8.38334,inf,8.23262,inf,Y,Y,N,Y,0.00000,0.50725,N,Y,2,49
LOGQ,rf0045,7.17072,7.09815,7.31588,7.02557,7.46103,Y,Y,N,N,0.00000,0.00000,N,N,1,13
LOGZ,rf0045,8.05174,8.02160,8.23262,7.96131,8.41349,Y,Y,N,N,0.00000,0.00000,N,N,2,12
LOGQ,rf0048,7.09815,7.02557,7.20701,6.95299,7.35217,Y,Y,N,N,0.00000,0.00000,N,N,1,11
LOGZ,rf0048,8.14218,8.08189,8.32305,8.02160,8.50392,Y,Y,N,N,0.00000,0.00000,N,N,2,15
LOGQ,rf0049,7.09815,7.02557,7.20701,6.95299,7.35217,Y,Y,N,N,0.00000,0.00000,N,N,1,11
LOGZ,rf0049,8.11203,8.05174,8.29291,8.02160,8.47378,Y,Y,N,N,0.00000,0.00000,N,N,2,14
LOGQ,rf0051,7.24330,7.17072,7.38846,7.09815,7.56990,Y,Y,N,N,0.00000,0.00000,N,N,1,15
LOGZ,rf0051,8.02160,7.96131,8.17232,7.90102,8.38334,Y,Y,N,N,0.00000,0.00000,N,N,2,11
LOGQ,rf0053,7.20701,7.13444,7.35217,7.06186,7.53361,Y,Y,N,N,0.00000,0.00000,N,N,1,14
LOGZ,rf0053,8.08189,8.02160,8.23262,7.96131,8.44363,Y,Y,N,N,0.00000,0.00000,N,N,2,13
LOGQ,rf0055,7.06186,6.95299,7.20701,6.84413,7.31588,Y,Y,N,N,0.00054,0.00000,N,N,1,10
LOGZ,rf0055,8.83552,8.71494,8.89581,8.65465,8.98625,Y,Y,N,N,0.00000,0.00001,N,N,1,38
LOGQ,rf0057,6.77155,6.73526,6.95299,-inf,7.09815,Y,Y,Y,N,0.28570,0.00000,N,N,1,2
LOGZ,rf0057,8.47378,8.41349,8.68480,8.32305,8.95610,Y,Y,N,N,0.00000,0.00052,N,N,1,26
LOGQ,rf0058,6.88041,6.80784,7.02557,6.73526,7.17072,Y,Y,N,N,0.02807,0.00000,N,N,1,5
LOGZ,rf0058,8.20247,8.14218,8.35320,8.11203,8.53407,Y,Y,N,N,0.00000,0.00015,N,N,2,17
LOGQ,rf0059,7.09815,7.02557,7.20701,6.98928,7.31588,Y,Y,N,N,0.00000,0.00000,N,N,1,11
LOGZ,rf0059,8.35320,8.23262,8.50392,8.14218,8.71494,Y,Y,N,N,0.00000,0.00000,N,N,1,22
LOGQ,rf0060,6.95299,6.88041,7.09815,6.80784,7.20701,Y,Y,N,N,0.00054,0.00000,N,N,1,7
LOGZ,rf0060,8.17232,8.11203,8.32305,8.05174,8.47378,Y,Y,N,N,0.00000,0.00000,N,N,2,16
LOGQ,rf0062,6.73526,-inf,6.95299,-inf,7.17072,Y,Y,Y,N,0.39028,0.00000,N,N,1,1
LOGZ,rf0062,8.41349,8.32305,8.59436,8.23262,9.07668,Y,Y,N,N,0.00000,0.01190,N,N,2,24
LOGQ,rf0064,7.24330,7.17072,7.42475,7.09815,7.56990,Y,Y,N,N,0.00000,0.00000,N,N,1,15
LOGZ,rf0064,8.02160,7.96131,8.17232,7.90102,8.35320,Y,Y,N,N,0.00000,0.00000,N,N,2,11
LOGQ,rf0065,7.06186,6.95299,7.13444,6.88041,7.27959,Y,Y,N,N,0.00000,0.00000,N,N,1,10
LOGZ,rf0065,8.14218,8.08189,8.32305,8.02160,8.50392,Y,Y,N,N,0.00000,0.00000,N,N,2,15
LOGQ,rf0071,6.69897,6.77155,7.38846,-inf,7.53361,N,Y,Y,N,0.15409,0.00000,N,N,2,0
LOGZ,rf0071,9.16712,8.44363,inf,8.26276,inf,Y,Y,N,Y,0.00000,0.51337,N,Y,3,49
LOGQ,rf0072,7.67877,7.56990,7.86021,7.46103,8.04166,Y,Y,N,N,0.00000,0.00003,N,N,1,27
LOGZ,rf0072,7.99145,7.87087,8.11203,7.81058,8.35320,Y,Y,N,N,0.00083,0.00000,N,N,1,10
LOGQ,rf0073,7.31588,7.24330,7.53361,7.13444,7.78763,Y,Y,N,N,0.00000,0.00000,N,N,1,17
LOGZ,rf0073,8.14218,8.11203,8.35320,8.05174,8.68480,Y,Y,N,N,0.00000,0.00000,N,N,1,15
LOGQ,rf0074,6.69897,-inf,7.02557,-inf,7.24330,Y,Y,Y,N,0.37872,0.00000,N,N,1,0
LOGZ,rf0074,8.41349,8.32305,8.77523,8.23262,9.13698,Y,Y,N,N,0.00000,0.04158,N,N,2,24
LOGQ,rf0075,7.13444,7.06186,7.20701,7.02557,7.27959,Y,Y,N,N,0.00000,0.00000,N,N,1,12
LOGZ,rf0075,8.68480,8.47378,8.71494,8.38334,8.77523,Y,Y,N,N,0.00000,0.00000,N,N,1,33
LOGQ,rf0076,7.02557,6.95299,7.17072,6.88041,7.27959,Y,Y,N,N,0.00001,0.00000,N,N,1,9
LOGZ,rf0076,8.17232,8.11203,8.35320,8.05174,8.50392,Y,Y,N,N,0.00000,0.00000,N,N,2,16
LOGQ,rf0077,7.02557,6.95299,7.17072,6.88041,7.31588,Y,Y,N,N,0.00004,0.00000,N,N,1,9
LOGZ,rf0077,8.14218,8.08189,8.29291,8.05174,8.44363,Y,Y,N,N,0.00000,0.00001,N,N,2,15
LOGQ,rf0079,6.88041,6.80784,7.02557,6.77155,7.13444,Y,Y,N,N,0.02207,0.00000,N,N,1,5
LOGZ,rf0079,8.17232,8.11203,8.32305,8.05174,8.47378,Y,Y,N,N,0.00000,0.00004,N,N,2,16
LOGQ,rf0083,7.02557,6.91670,7.09815,6.84413,7.20701,Y,Y,N,N,0.00020,0.00000,N,N,1,9
LOGZ,rf0083,8.17232,8.11203,8.35320,8.05174,8.53407,Y,Y,N,N,0.00000,0.00000,N,N,1,16
LOGQ,rf0084,6.80784,6.77155,6.95299,-inf,7.06186,Y,Y,N,N,0.13231,0.00000,N,N,1,3
LOGZ,rf0084,8.20247,8.14218,8.35320,8.08189,8.47378,Y,Y,N,N,0.00000,0.00017,N,N,2,17
LOGQ,rf0092,6.69897,6.73526,7.42475,-inf,7.56990,N,Y,Y,N,0.18224,0.00000,N,N,2,0
LOGZ,rf0092,9.16712,8.38334,inf,8.23262,inf,Y,Y,N,Y,0.00000,0.45805,N,N,3,49
LOGQ,rf0098,6.69897,-inf,7.06186,-inf,7.42475,Y,Y,Y,N,0.47735,0.00000,N,N,1,0
LOGZ,rf0098,8.23262,8.20247,8.68480,8.14218,inf,Y,Y,N,N,0.00000,0.10202,N,N,2,18
LOGQ,rf0099,6.95299,6.88041,7.09815,6.80784,7.20701,Y,Y,N,N,0.00074,0.00000,N,N,1,7
LOGZ,rf0099,8.17232,8.11203,8.32305,8.05174,8.47378,Y,Y,N,N,0.00000,0.00000,N,N,2,16
LOGQ,rf0104,7.13444,7.06186,7.27959,7.02557,7.42475,Y,Y,N,N,0.00000,0.00000,N,N,1,12
LOGZ,rf0104,8.05174,7.99145,8.17232,7.90102,8.35320,Y,Y,N,N,0.00000,0.00000,N,N,2,12
LOGQ,rf0106,6.91670,6.80784,7.06186,6.77155,7.17072,Y,Y,N,N,0.02317,0.00000,N,N,1,6
LOGZ,rf0106,8.32305,8.23262,8.44363,8.14218,8.68480,Y,Y,N,N,0.00000,0.00002,N,N,1,21
LOGQ,rf0107,7.13444,7.06186,7.27959,7.02557,7.42475,Y,Y,N,N,0.00000,0.00000,N,N,1,12
LOGZ,rf0107,8.11203,8.05174,8.29291,7.99145,8.50392,Y,Y,N,N,0.00000,0.00000,N,N,1,14
LOGQ,rf0108,7.17072,7.09815,7.31588,7.06186,7.46103,Y,Y,N,N,0.00000,0.00000,N,N,1,13
LOGZ,rf0108,8.05174,7.99145,8.20247,7.93116,8.38334,Y,Y,N,N,0.00000,0.00000,N,N,2,12
LOGQ,rf0109,6.80784,6.73526,6.98928,-inf,7.13444,Y,Y,N,N,0.17670,0.00000,N,N,1,3
LOGZ,rf0109,8.23262,8.17232,8.38334,8.11203,8.56421,Y,Y,N,N,0.00000,0.00108,N,N,2,18
LOGQ,rf0111,6.98928,6.88041,7.09815,6.80784,7.27959,Y,Y,N,N,0.00145,0.00000,N,N,1,8
LOGZ,rf0111,8.20247,8.14218,8.35320,8.08189,8.53407,Y,Y,N,N,0.00000,0.00003,N,N,2,17
LOGQ,rf0115,6.98928,6.91670,7.13444,6.84413,7.27959,Y,Y,N,N,0.00032,0.00000,N,N,1,8
LOGZ,rf0115,8.59436,8.50392,8.77523,8.44363,8.92596,Y,Y,N,N,0.00000,0.00000,N,N,1,30
LOGQ,rf0117,6.95299,6.88041,7.06186,6.84413,7.17072,Y,Y,N,N,0.00021,0.00000,N,N,1,7
LOGZ,rf0117,8.38334,8.26276,8.50392,8.20247,8.74509,Y,Y,N,N,0.00000,0.00000,N,N,1,23
LOGQ,rf0118,6.98928,6.88041,7.09815,6.84413,7.20701,Y,Y,N,N,0.00040,0.00000,N,N,1,8
LOGZ,rf0118,8.11203,8.05174,8.26276,7.99145,8.44363,Y,Y,N,N,0.00000,0.00000,N,N,2,14
LOGQ,rf0119,6.95299,6.88041,7.06186,6.80784,7.17072,Y,Y,N,N,0.00172,0.00000,N,N,1,7
LOGZ,rf0119,8.11203,8.08189,8.29291,8.02160,8.44363,Y,Y,N,N,0.00000,0.00001,N,N,2,14
LOGQ,rf0120,7.02557,6.95299,7.13444,6.88041,7.24330,Y,Y,N,N,0.00007,0.00000,N,N,1,9
LOGZ,rf0120,7.99145,7.90102,8.08189,7.84073,8.26276,Y,Y,N,N,0.00008,0.00001,N,N,2,10
LOGQ,rf0122,7.13444,7.06186,7.24330,6.98928,7.35217,Y,Y,N,N,0.00000,0.00000,N,N,1,12
LOGZ,rf0122,8.08189,8.02160,8.26276,7.96131,8.47378,Y,Y,N,N,0.00000,0.00000,N,N,2,13
LOGQ,rf0125,6.69897,-inf,7.02557,-inf,7.31588,Y,Y,Y,N,0.50658,0.00000,Y,N,1,0
LOGZ,rf0125,8.26276,8.20247,8.62450,8.14218,inf,Y,Y,N,N,0.00000,0.09134,N,N,2,19
LOGQ,rf0126,6.69897,-inf,7.42475,-inf,7.60619,Y,Y,Y,N,0.28042,0.00000,N,N,2,0
LOGZ,rf0126,9.16712,8.26276,inf,8.17232,inf,Y,Y,N,Y,0.00000,0.33184,N,N,2,49
LOGQ,rf0127,7.20701,7.13444,7.35217,7.06186,7.46103,Y,Y,N,N,0.00000,0.00000,N,N,1,14
LOGZ,rf0127,8.50392,8.44363,8.68480,8.35320,8.80538,Y,Y,N,N,0.00000,0.00000,N,N,1,27
LOGQ,rf0128,6.84413,6.77155,6.95299,-inf,7.06186,Y,Y,N,N,0.11926,0.00000,N,N,1,4
LOGZ,rf0128,8.29291,8.20247,8.44363,8.14218,8.62450,Y,Y,N,N,0.00000,0.00001,N,N,1,20
LOGQ,rf0129,6.77155,6.73526,6.91670,-inf,7.02557,Y,Y,Y,N,0.29654,0.00000,N,N,1,2
LOGZ,rf0129,8.23262,8.17232,8.38334,8.11203,8.50392,Y,Y,N,N,0.00000,0.00024,N,N,2,18
LOGQ,rf0132,6.77155,6.73526,6.98928,-inf,7.17072,Y,Y,Y,N,0.23951,0.00000,N,N,1,2
LOGZ,rf0132,8.41349,8.32305,8.59436,8.26276,9.01639,Y,Y,N,N,0.00000,0.00175,N,N,2,24
LOGQ,rf0133,7.06186,6.95299,7.20701,6.88041,7.31588,Y,Y,N,N,0.00000,0.00000,N,N,1,10
LOGZ,rf0133,8.71494,8.59436,8.86567,8.50392,8.95610,Y,Y,N,N,0.00000,0.00000,N,N,1,34
LOGQ,rf0134,6.73526,-inf,6.91670,-inf,7.09815,Y,Y,Y,N,0.41534,0.00000,N,N,1,1
LOGZ,rf0134,8.20247,8.14218,8.35320,8.11203,8.50392,Y,Y,N,N,0.00000,0.00451,N,N,2,17
LOGQ,rf0138,6.98928,6.88041,7.06186,6.84413,7.13444,Y,Y,N,N,0.00021,0.00000,N,N,1,8
LOGZ,rf0138,8.86567,8.80538,8.95610,8.74509,8.98625,Y,Y,N,N,0.00000,0.00000,N,N,1,39
LOGQ,rf0143,6.88041,6.80784,7.02557,6.73526,7.17072,Y,Y,N,N,0.02804,0.00000,N,N,1,5
LOGZ,rf0143,8.20247,8.14218,8.35320,8.08189,8.50392,Y,Y,N,N,0.00000,0.00013,N,N,2,17
LOGQ,rf0145,6.77155,6.73526,6.95299,-inf,7.13444,Y,Y,Y,N,0.28509,0.00000,N,N,1,2
LOGZ,rf0145,8.35320,8.26276,8.50392,8.20247,8.92596,Y,Y,N,N,0.00000,0.00174,N,N,2,22
LOGQ,rf0147,6.69897,-inf,7.02557,-inf,7.24330,Y,Y,Y,N,0.41929,0.00000,N,N,1,0
LOGZ,rf0147,8.44363,8.35320,9.01639,8.26276,inf,Y,Y,N,N,0.00000,0.07494,N,N,2,25
LOGQ,rf0150,6.69897,-inf,7.38846,-inf,7.60619,Y,Y,Y,N,0.29208,0.00000,N,N,2,0
LOGZ,rf0150,9.16712,8.26276,inf,8.17232,inf,Y,Y,N,Y,0.00000,0.34089,N,N,2,49
LOGQ,rf0154,7.09815,7.02557,7.31588,6.98928,7.53361,Y,Y,N,N,0.00000,0.00000,N,N,1,11
LOGZ,rf0154,8.08189,8.02160,8.20247,7.99145,8.38334,Y,Y,N,N,0.00000,0.00000,N,N,2,13
LOGQ,rf0156,6.69897,-inf,6.91670,-inf,7.13444,Y,Y,Y,N,0.48670,0.00000,N,N,1,0
LOGZ,rf0156,8.23262,8.17232,8.38334,8.14218,9.01639,Y,Y,N,N,0.00000,0.01317,N,N,2,18
LOGQ,rf0157,7.35217,7.27959,7.53361,7.20701,7.71506,Y,Y,N,N,0.00000,0.00000,N,N,1,18
LOGZ,rf0157,8.02160,7.93116,8.14218,7.87087,8.32305,Y,Y,N,N,0.00001,0.00000,N,N,2,11
LOGQ,rf0158,6.91670,6.84413,7.06186,6.77155,7.13444,Y,Y,N,N,0.00624,0.00000,N,N,1,6
LOGZ,rf0158,8.68480,8.56421,8.77523,8.47378,8.86567,Y,Y,N,N,0.00000,0.00000,N,N,1,33
LOGQ,rf0160,6.69897,-inf,6.84413,-inf,6.95299,Y,Y,Y,N,0.63987,0.00000,Y,N,1,0
LOGZ,rf0160,8.23262,8.17232,8.35320,8.11203,8.50392,Y,Y,N,N,0.00000,0.00151,N,N,2,18
LOGQ,rf0164,6.69897,-inf,7.06186,-inf,7.42475,Y,Y,Y,N,0.49506,0.00000,N,N,1,0
LOGZ,rf0164,8.23262,8.17232,8.62450,8.14218,inf,Y,Y,N,N,0.00000,0.10020,N,N,2,18
LOGQ,rf0165,6.69897,-inf,6.88041,-inf,7.06186,Y,Y,Y,N,0.61698,0.00000,Y,N,1,0
LOGZ,rf0165,8.17232,8.11203,8.32305,8.08189,8.47378,Y,Y,N,N,0.00000,0.00805,N,N,2,16
LOGQ,rf0166,6.88041,6.80784,6.95299,6.77155,7.02557,Y,Y,N,N,0.00925,0.00000,N,N,1,5
LOGZ,rf0166,8.86567,8.77523,8.89581,8.71494,8.95610,Y,Y,N,N,0.00000,0.00000,N,N,1,39
LOGQ,rf0167,6.69897,-inf,6.91670,-inf,7.24330,Y,Y,Y,N,0.57000,0.00000,Y,N,1,0
LOGZ,rf0167,8.20247,8.14218,8.35320,8.08189,9.13698,Y,Y,N,N,0.00000,0.03526,N,N,2,17
LOGQ,rf0169,7.06186,6.98928,7.17072,6.91670,7.31588,Y,Y,N,N,0.00000,0.00000,N,N,1,10
LOGZ,rf0169,8.14218,8.08189,8.32305,8.02160,8.50392,Y,Y,N,N,0.00000,0.00000,N,N,2,15
LOGQ,rf0170,6.69897,-inf,7.27959,-inf,7.46103,Y,Y,Y,N,0.28882,0.00000,N,N,3,0
LOGZ,rf0170,9.16712,8.32305,9.13698,8.23262,inf,N,Y,N,Y,0.00000,0.20488,N,N,3,49
LOGQ,rf0171,6.69897,6.73526,7.67877,-inf,7.93279,N,Y,Y,N,0.23656,0.00000,N,N,2,0
LOGZ,rf0171,9.16712,8.11203,inf,8.05174,inf,Y,Y,N,Y,0.00000,0.34048,N,N,2,49
LOGQ,rf0172,6.69897,-inf,6.84413,-inf,6.98928,Y,Y,Y,N,0.67135,0.00000,Y,N,1,0
LOGZ,rf0172,8.23262,8.17232,8.38334,8.11203,8.59436,Y,Y,N,N,0.00000,0.00698,N,N,2,18
LOGQ,rf0173,6.69897,-inf,7.35217,-inf,7.64248,Y,Y,Y,N,0.28991,0.00000,N,N,2,0
LOGZ,rf0173,8.23262,8.20247,9.04654,8.14218,inf,Y,Y,N,N,0.00000,0.10992,N,N,2,18
LOGQ,rf0175,6.80784,6.73526,6.95299,-inf,7.06186,Y,Y,N,N,0.22215,0.00000,N,N,1,3
LOGZ,rf0175,8.17232,8.11203,8.32305,8.05174,8.44363,Y,Y,N,N,0.00000,0.00033,N,N,2,16
LOGQ,rf0176,6.77155,6.73526,6.98928,-inf,7.27959,Y,Y,Y,N,0.31255,0.00000,N,N,1,2
LOGZ,rf0176,8.17232,8.11203,8.32305,8.08189,9.01639,Y,Y,N,N,0.00000,0.01377,N,N,2,16
LOGQ,rf0177,6.84413,6.77155,6.98928,6.73526,7.09815,Y,Y,N,N,0.07565,0.00000,N,N,1,4
LOGZ,rf0177,8.26276,8.20247,8.41349,8.14218,8.59436,Y,Y,N,N,0.00000,0.00005,N,N,2,19
LOGQ,rf0179,7.06186,6.98928,7.17072,6.91670,7.31588,Y,Y,N,N,0.00000,0.00000,N,N,1,10
LOGZ,rf0179,8.11203,8.08189,8.29291,8.02160,8.44363,Y,Y,N,N,0.00000,0.00000,N,N,2,14
LOGQ,rf0180,6.80784,6.77155,6.98928,-inf,7.13444,Y,Y,N,N,0.13614,0.00000,N,N,1,3
LOGZ,rf0180,8.20247,8.14218,8.32305,8.08189,8.47378,Y,Y,N,N,0.00000,0.00073,N,N,2,17
LOGQ,rf0182,6.69897,6.80784,7.67877,-inf,7.82392,N,Y,Y,N,0.12136,0.00000,N,N,2,0
LOGZ,rf0182,9.16712,8.29291,inf,8.17232,inf,Y,Y,N,Y,0.00000,0.51156,N,Y,2,49
LOGQ,rf0190,6.95299,6.88041,7.06186,6.84413,7.17072,Y,Y,N,N,0.00012,0.00000,N,N,1,7
LOGZ,rf0190,8.41349,8.35320,8.62450,8.26276,8.80538,Y,Y,N,N,0.00000,0.00000,N,N,1,24
LOGQ,rf0191,6.69897,-inf,7.02557,-inf,7.35217,Y,Y,Y,N,0.47682,0.00000,N,N,1,0
LOGZ,rf0191,8.26276,8.23262,8.98625,8.17232,inf,Y,Y,N,N,0.00000,0.11416,N,N,2,19
LOGQ,rf0192,7.02557,6.91670,7.09815,6.84413,7.20701,Y,Y,N,N,0.00009,0.00000,N,N,1,9
LOGZ,rf0192,8.23262,8.14218,8.41349,8.08189,8.62450,Y,Y,N,N,0.00000,0.00000,N,N,1,18
LOGQ,rf0193,6.69897,-inf,7.17072,-inf,7.42475,Y,Y,Y,N,0.36693,0.00000,N,N,1,0
LOGZ,rf0193,9.16712,8.29291,9.13698,8.20247,inf,N,Y,N,Y,0.00000,0.23167,N,N,2,49
LOGQ,rf0195,6.69897,-inf,6.91670,-inf,7.13444,Y,Y,Y,N,0.55669,0.00000,Y,N,1,0
LOGZ,rf0195,8.23262,8.17232,8.38334,8.11203,9.01639,Y,Y,N,N,0.00000,0.01511,N,N,2,18
LOGQ,rf0197,6.98928,6.88041,7.09815,6.84413,7.20701,Y,Y,N,N,0.00046,0.00000,N,N,1,8
LOGZ,rf0197,8.14218,8.11203,8.32305,8.05174,8.47378,Y,Y,N,N,0.00000,0.00000,N,N,2,15
LOGQ,rf0199,6.80784,6.73526,6.95299,-inf,7.06186,Y,Y,N,N,0.19506,0.00000,N,N,1,3
LOGZ,rf0199,8.11203,8.05174,8.23262,8.02160,8.38334,Y,Y,N,N,0.00000,0.00033,N,N,2,14
LOGQ,rf0201,7.20701,7.13444,7.38846,7.06186,7.56990,Y,Y,N,N,0.00000,0.00000,N,N,1,14
LOGZ,rf0201,8.08189,8.02160,8.23262,7.99145,8.41349,Y,Y,N,N,0.00000,0.00000,N,N,2,13
LOGQ,rf0204,7.24330,7.17072,7.42475,7.09815,7.60619,Y,Y,N,N,0.00000,0.00000,N,N,1,15
LOGZ,rf0204,8.11203,8.05174,8.29291,8.02160,8.53407,Y,Y,N,N,0.00000,0.00000,N,N,1,14
LOGQ,rf0205,6.69897,6.73526,7.53361,-inf,7.71506,N,Y,Y,N,0.18708,0.00000,N,N,2,0
LOGZ,rf0205,9.16712,8.26276,inf,8.17232,inf,Y,Y,N,Y,0.00000,0.50211,N,Y,2,49
LOGQ,rf0206,6.80784,6.73526,7.02557,-inf,7.27959,Y,Y,N,N,0.16907,0.00000,N,N,1,3
LOGZ,rf0206,8.41349,8.32305,8.62450,8.26276,9.04654,Y,Y,N,N,0.00000,0.00386,N,N,2,24
LOGQ,rf0207,7.06186,7.02557,7.20701,6.95299,7.35217,Y,Y,N,N,0.00000,0.00000,N,N,1,10
LOGZ,rf0207,8.14218,8.08189,8.32305,8.02160,8.53407,Y,Y,N,N,0.00000,0.00000,N,N,1,15
