Line,Galaxy Name,In_lhood?,Obs,Model,Resid_Stds,Obs_S/N
hbeta,rf0020,Y,1.00000,1.00000,0.00000,32.78034
oiii5007,rf0020,Y,0.60603,0.52511,2.79055,20.89755
nii6548,rf0020,Y,0.27108,0.21859,7.30337,37.71909
halpha,rf0020,Y,2.73334,2.90473,-6.60137,105.27642
nii6584,rf0020,Y,0.81069,0.64360,7.70843,37.39885
sii6717,rf0020,Y,0.80932,0.68613,5.07982,33.37214
sii6731,rf0020,Y,0.56740,0.58973,-1.01786,25.86213
oiii4959,rf0022,Y,0.66974,0.59518,5.47917,49.21706
hbeta,rf0022,Y,1.00000,1.00000,0.00000,74.85552
oiii5007,rf0022,Y,2.10500,1.71396,24.51187,131.94782
nii6548,rf0022,Y,0.52200,0.48659,8.83302,130.20649
halpha,rf0022,Y,2.79498,2.89597,-6.75972,187.08247
nii6584,rf0022,Y,1.56768,1.43264,11.16775,129.64416
sii6717,rf0022,Y,0.88969,0.63381,21.17812,73.63664
sii6731,rf0022,Y,0.64476,0.54142,9.89622,61.74400
oiii4959,rf0023,Y,0.50858,0.42587,2.64512,16.26588
hbeta,rf0023,Y,1.00000,1.00000,0.00000,31.34920
oiii5007,rf0023,Y,1.80062,1.22642,14.59386,45.76505
nii6548,rf0023,Y,0.10820,0.13579,-4.46205,17.49233
halpha,rf0023,Y,2.82267,2.90558,-2.20541,75.07460
nii6584,rf0023,Y,0.32554,0.39983,-3.98221,17.44914
sii6717,rf0023,Y,0.60452,0.38819,8.82410,24.65824
sii6731,rf0023,Y,0.44082,0.33584,5.16284,21.67869
oiii4959,rf0024,Y,0.07974,0.12756,-1.73105,2.88686
hbeta,rf0024,Y,1.00000,1.00000,0.00000,34.19533
oiii5007,rf0024,Y,0.34644,0.36732,-0.76813,12.74407
nii6548,rf0024,Y,0.32431,0.23976,11.20291,42.97043
halpha,rf0024,Y,2.84083,2.90417,-2.15748,96.76487
nii6584,rf0024,Y,0.97695,0.70593,11.90583,42.91611
sii6717,rf0024,Y,0.75734,0.77474,-0.69126,30.07834
sii6731,rf0024,Y,0.53565,0.66467,-6.12529,25.42916
oiii4959,rf0025,Y,0.03826,0.31349,-9.75288,1.35564
hbeta,rf0025,Y,1.00000,1.00000,0.00000,31.82009
oiii5007,rf0025,Y,1.13843,0.90263,8.20777,39.62629
nii6548,rf0025,Y,0.43713,0.35622,11.78814,63.68490
halpha,rf0025,Y,2.67744,2.89172,-7.53611,94.16477
nii6584,rf0025,Y,1.30222,1.04881,12.23986,62.89911
sii6717,rf0025,Y,0.66147,0.75985,-4.19662,28.21799
sii6731,rf0025,Y,0.83301,0.65442,8.48497,39.57554
oiii4959,rf0029,Y,0.64004,0.51898,6.95798,36.78557
hbeta,rf0029,Y,1.00000,1.00000,0.00000,56.22972
oiii5007,rf0029,Y,1.56122,1.49441,2.94194,68.75248
nii6548,rf0029,Y,0.16943,0.16021,2.44843,44.99351
halpha,rf0029,Y,2.83057,2.89887,-2.61801,108.50397
nii6584,rf0029,Y,0.51005,0.47171,3.37520,44.90604
sii6717,rf0029,Y,0.57306,0.40981,13.03628,45.76191
sii6731,rf0029,Y,0.42441,0.35426,5.81566,35.18285
oiii4959,rf0030,Y,0.17400,0.15244,1.44403,11.65531
hbeta,rf0030,Y,1.00000,1.00000,0.00000,51.40095
oiii5007,rf0030,Y,0.52380,0.43897,4.74013,29.26969
nii6548,rf0030,Y,0.29859,0.22057,14.27478,54.62912
halpha,rf0030,Y,2.84458,2.90589,-2.15134,99.81841
nii6584,rf0030,Y,0.89971,0.64943,15.18139,54.57362
sii6717,rf0030,Y,0.71788,0.71351,0.27125,44.54808
sii6731,rf0030,Y,0.50387,0.61268,-7.24551,33.55072
oiii4959,rf0031,Y,0.09013,0.04781,49.64766,105.72793
hbeta,rf0031,Y,1.00000,1.00000,0.00000,620.30427
oiii5007,rf0031,Y,0.28759,0.13770,138.30451,265.36329
nii6548,rf0031,Y,0.35561,1.42100,-1345.22788,449.01740
halpha,rf0031,Y,2.73656,3.01500,-52.88055,519.72444
nii6584,rf0031,Y,1.06373,4.18300,-1305.79812,445.30409
sii6717,rf0031,Y,0.47456,0.77460,-166.72111,263.69131
sii6731,rf0031,Y,0.36515,0.69510,-207.31565,229.43240
oiii4959,rf0033,Y,0.48749,0.42587,1.03403,8.18111
hbeta,rf0033,Y,1.00000,1.00000,0.00000,15.79785
oiii5007,rf0033,Y,1.71194,1.22642,6.63655,23.40074
nii6548,rf0033,Y,0.11437,0.13579,-1.75974,9.39310
halpha,rf0033,Y,2.85303,2.90558,-0.85089,46.19089
nii6584,rf0033,Y,0.34480,0.39983,-1.49834,9.38880
sii6717,rf0033,Y,0.64513,0.38819,5.90499,14.82629
sii6731,rf0033,Y,0.41792,0.33584,0.69663,3.54702
oiii4959,rf0034,Y,0.74639,0.56763,7.70686,32.17987
hbeta,rf0034,Y,1.00000,1.00000,0.00000,42.80796
oiii5007,rf0034,Y,2.27832,1.63465,20.29296,71.82943
nii6548,rf0034,Y,0.07515,0.09628,-5.06827,18.02783
halpha,rf0034,Y,2.81886,2.90561,-3.25680,105.82600
nii6584,rf0034,Y,0.22605,0.28350,-4.56884,17.97875
sii6717,rf0034,Y,0.53568,0.29609,12.48775,27.92064
sii6731,rf0034,Y,0.34241,0.25562,5.98247,23.60274
oiii4959,rf0040,Y,0.07504,0.12253,-9.64049,15.23164
hbeta,rf0040,Y,1.00000,1.00000,0.00000,138.97826
oiii5007,rf0040,Y,0.29929,0.35283,-9.64580,53.92056
nii6548,rf0040,Y,0.32972,0.22255,50.32189,154.81739
halpha,rf0040,Y,2.78510,2.90705,-10.13243,231.40305
nii6584,rf0040,Y,0.98956,0.65526,52.04142,154.04606
sii6717,rf0040,Y,0.53681,0.74090,-36.38628,95.70540
sii6731,rf0040,Y,0.37770,0.63563,-48.23478,70.63276
oiii4959,rf0042,Y,0.73247,0.62470,3.91986,26.64223
hbeta,rf0042,Y,1.00000,1.00000,0.00000,34.88052
oiii5007,rf0042,Y,2.25566,1.79898,11.91141,58.83264
nii6548,rf0042,Y,0.09867,0.09302,1.15303,20.14949
halpha,rf0042,Y,2.84445,2.90388,-1.66793,79.82951
nii6584,rf0042,Y,0.29730,0.27391,1.58327,20.12883
sii6717,rf0042,Y,0.34789,0.27965,4.10744,20.93881
sii6731,rf0042,Y,0.26396,0.24123,1.33054,15.45014
oiii4959,rf0043,Y,0.06301,0.04781,1.17128,4.85349
hbeta,rf0043,Y,1.00000,1.00000,0.00000,66.96527
oiii5007,rf0043,Y,0.26035,0.13770,9.10933,19.33683
nii6548,rf0043,Y,0.37853,1.42100,-206.77406,75.08222
halpha,rf0043,Y,2.80417,3.01500,-9.47406,126.00823
nii6584,rf0043,Y,1.13751,4.18300,-200.27481,74.80415
sii6717,rf0043,Y,0.38920,0.77460,-31.36482,31.67489
sii6731,rf0043,Y,0.29508,0.69510,-31.69310,23.37913
oiii4959,rf0045,Y,0.67714,0.54797,5.67039,29.72567
hbeta,rf0045,Y,1.00000,1.00000,0.00000,40.93917
oiii5007,rf0045,Y,2.10124,1.57809,15.70138,63.06473
nii6548,rf0045,Y,0.08477,0.08296,0.45041,21.03993
halpha,rf0045,Y,2.85061,2.90804,-1.70297,84.53770
nii6584,rf0045,Y,0.25554,0.24429,0.92576,21.02694
sii6717,rf0045,Y,0.46617,0.27823,12.54213,31.11047
sii6731,rf0045,Y,0.30951,0.24027,5.16352,23.08176
oiii4959,rf0048,Y,0.53458,0.48623,1.95356,21.60266
hbeta,rf0048,Y,1.00000,1.00000,0.00000,37.10991
oiii5007,rf0048,Y,1.77065,1.40021,11.03715,52.75605
nii6548,rf0048,Y,0.12027,0.13150,-2.22032,23.78497
halpha,rf0048,Y,2.84135,2.90398,-2.05413,93.20229
nii6584,rf0048,Y,0.36233,0.38719,-1.63028,23.75573
sii6717,rf0048,Y,0.61518,0.36940,12.43985,31.13645
sii6731,rf0048,Y,0.40496,0.31933,4.94419,23.38236
oiii4959,rf0049,Y,0.58532,0.46986,2.34221,11.87361
hbeta,rf0049,Y,1.00000,1.00000,0.00000,18.26867
oiii5007,rf0049,Y,1.66386,1.35311,4.67829,25.04891
nii6548,rf0049,Y,0.10743,0.11715,-1.03214,11.40775
halpha,rf0049,Y,2.89241,2.90653,-0.24808,50.81189
nii6584,rf0049,Y,0.32471,0.34493,-0.71188,11.43199
sii6717,rf0049,Y,0.54755,0.34919,4.78420,13.20614
sii6731,rf0049,Y,0.42937,0.30187,3.88901,13.09701
oiii4959,rf0051,Y,0.80791,0.63587,3.38889,15.91423
hbeta,rf0051,Y,1.00000,1.00000,0.00000,19.49884
oiii5007,rf0051,Y,2.57145,1.83124,10.88852,37.82613
nii6548,rf0051,Y,0.06051,0.06520,-0.53506,6.90555
halpha,rf0051,Y,2.85859,2.90674,-0.94990,56.39995
nii6584,rf0051,Y,0.18250,0.19201,-0.35979,6.90492
sii6717,rf0051,Y,0.36443,0.23217,4.16585,11.47875
sii6731,rf0051,Y,0.30091,0.20036,2.26519,6.77871
oiii4959,rf0053,Y,0.74599,0.62470,15.82927,97.35618
hbeta,rf0053,Y,1.00000,1.00000,0.00000,126.95628
oiii5007,rf0053,Y,2.31186,1.79898,40.58834,182.95378
nii6548,rf0053,Y,0.08997,0.09302,-2.07877,61.23874
halpha,rf0053,Y,2.79441,2.90388,-8.98385,229.34369
nii6584,rf0053,Y,0.27018,0.27391,-0.84270,60.97194
sii6717,rf0053,Y,0.41885,0.27965,24.38122,73.36395
sii6731,rf0053,Y,0.29448,0.24123,10.57584,58.48920
oiii4959,rf0055,Y,0.51309,0.40740,0.33960,1.64871
hbeta,rf0055,Y,1.00000,1.00000,0.00000,3.76628
oiii5007,rf0055,Y,2.30630,1.17332,3.32964,6.77780
nii6548,rf0055,Y,1.23997,0.85422,2.96755,9.53911
halpha,rf0055,Y,2.88661,2.92874,-0.12040,8.24963
nii6584,rf0055,Y,3.74655,2.51529,3.14041,9.55577
sii6717,rf0055,Y,1.17596,0.70168,1.32175,3.27723
sii6731,rf0055,Y,1.25964,0.60441,1.79968,3.45979
oiii4959,rf0057,Y,0.26312,0.21239,0.53786,2.78965
hbeta,rf0057,Y,1.00000,1.00000,0.00000,11.13739
oiii5007,rf0057,Y,0.68452,0.61155,0.70206,6.58636
nii6548,rf0057,Y,0.46342,0.41428,1.72166,16.23658
halpha,rf0057,Y,2.84069,2.89535,-0.59249,30.79415
nii6584,rf0057,Y,1.39600,1.21980,2.04670,16.21591
sii6717,rf0057,Y,1.13935,0.89627,2.71577,12.72953
sii6731,rf0057,Y,0.71196,0.77071,-0.70547,8.54936
oiii4959,rf0058,Y,0.32709,0.25373,1.67272,7.45817
hbeta,rf0058,Y,1.00000,1.00000,0.00000,21.06765
oiii5007,rf0058,Y,0.85665,0.73066,2.63775,17.93601
nii6548,rf0058,Y,0.22552,0.17999,4.25185,21.06140
halpha,rf0058,Y,2.81229,2.90682,-2.06450,61.41831
nii6584,rf0058,Y,0.67806,0.52994,4.58622,20.99483
sii6717,rf0058,Y,0.62025,0.54890,1.94481,16.90622
sii6731,rf0058,Y,0.51445,0.47331,1.21098,15.14273
oiii4959,rf0059,Y,0.84184,0.60084,4.65217,16.25049
hbeta,rf0059,Y,1.00000,1.00000,0.00000,18.39805
oiii5007,rf0059,Y,1.85751,1.72991,2.24155,32.63039
nii6548,rf0059,Y,0.16155,0.23198,-6.43362,14.75741
halpha,rf0059,Y,2.76926,2.88610,-2.49460,59.12624
nii6584,rf0059,Y,0.48433,0.68301,-6.01695,14.66813
sii6717,rf0059,Y,0.80553,0.51084,7.17154,19.60329
sii6731,rf0059,Y,0.61145,0.44157,4.70752,16.94333
oiii4959,rf0060,Y,0.37169,0.29939,4.89695,25.17249
hbeta,rf0060,Y,1.00000,1.00000,0.00000,60.99697
oiii5007,rf0060,Y,1.26026,0.86218,20.42226,64.65463
nii6548,rf0060,Y,0.14147,0.16075,-5.68831,41.74031
halpha,rf0060,Y,2.83643,2.90717,-3.87898,155.51942
nii6584,rf0060,Y,0.42604,0.47330,-4.62208,41.67538
sii6717,rf0060,Y,0.71873,0.47416,19.32234,56.78356
sii6731,rf0060,Y,0.49096,0.40993,6.62357,40.13619
oiii4959,rf0062,Y,0.20029,0.17733,3.14528,27.42777
hbeta,rf0062,Y,1.00000,1.00000,0.00000,135.17062
oiii5007,rf0062,Y,0.52269,0.51060,1.53527,66.40179
nii6548,rf0062,Y,0.40170,0.32887,27.81230,153.39941
halpha,rf0062,Y,2.74961,2.89456,-15.54357,294.84190
nii6584,rf0062,Y,1.20268,0.96831,29.67297,152.26708
sii6717,rf0062,Y,0.78074,0.87432,-11.11883,92.76498
sii6731,rf0062,Y,0.51415,0.75106,-32.58456,70.71539
oiii4959,rf0064,Y,0.81583,0.63587,9.67872,43.87802
hbeta,rf0064,Y,1.00000,1.00000,0.00000,48.94940
oiii5007,rf0064,Y,2.57235,1.83124,23.37267,81.12500
nii6548,rf0064,Y,0.06370,0.06520,-0.48389,20.52096
halpha,rf0064,Y,2.87113,2.90674,-1.44646,116.63188
nii6584,rf0064,Y,0.19227,0.19201,0.02771,20.53599
sii6717,rf0064,Y,0.37017,0.23217,11.81627,31.69646
sii6731,rf0064,Y,0.24063,0.20036,3.81916,22.82158
oiii4959,rf0065,Y,0.50681,0.42587,4.58091,28.68549
hbeta,rf0065,Y,1.00000,1.00000,0.00000,51.01520
oiii5007,rf0065,Y,1.47772,1.22642,11.44117,67.27765
nii6548,rf0065,Y,0.11364,0.13579,-5.77749,29.63879
halpha,rf0065,Y,2.83307,2.90558,-3.66077,143.02926
nii6584,rf0065,Y,0.34216,0.39983,-4.98644,29.58609
sii6717,rf0065,Y,0.69014,0.38819,21.43359,48.98800
sii6731,rf0065,Y,0.46011,0.33584,7.67445,28.41442
oiii4959,rf0071,Y,0.10041,0.04781,5.76610,11.00656
hbeta,rf0071,Y,1.00000,1.00000,0.00000,94.53683
oiii5007,rf0071,Y,0.24490,0.13770,11.22034,25.63267
nii6548,rf0071,Y,0.41822,1.42100,-249.36435,104.00121
halpha,rf0071,Y,2.80300,3.01500,-12.64943,167.24433
nii6584,rf0071,Y,1.25669,4.18300,-241.26090,103.60792
sii6717,rf0071,Y,0.41622,0.77460,-37.23520,43.24542
sii6731,rf0071,Y,0.34395,0.69510,-37.58126,36.80993
oiii4959,rf0072,Y,1.57264,1.33837,27.76911,186.41023
hbeta,rf0072,Y,1.00000,1.00000,0.00000,182.79316
oiii5007,rf0072,Y,4.89490,3.85576,52.94237,249.38703
nii6548,rf0072,Y,0.02503,0.03055,-13.17260,59.69801
halpha,rf0072,Y,2.82109,2.88665,-4.90133,210.91737
nii6584,rf0072,Y,0.07529,0.08995,-11.59215,59.54435
sii6717,rf0072,Y,0.16909,0.11312,27.61685,83.42366
sii6731,rf0072,Y,0.12091,0.09773,14.29098,74.53545
oiii4959,rf0073,Y,0.95321,0.85062,16.08779,149.47704
hbeta,rf0073,Y,1.00000,1.00000,0.00000,158.71581
oiii5007,rf0073,Y,2.91086,2.44941,33.59549,211.92510
nii6548,rf0073,Y,0.12397,0.10570,17.19622,116.70831
halpha,rf0073,Y,2.83211,2.89443,-4.40485,200.17947
nii6584,rf0073,Y,0.37324,0.31126,19.34398,116.49335
sii6717,rf0073,Y,0.33458,0.25953,21.41259,95.46130
sii6731,rf0073,Y,0.24399,0.22295,6.95176,80.61582
oiii4959,rf0074,Y,0.16200,0.14369,0.28385,2.51141
hbeta,rf0074,Y,1.00000,1.00000,0.00000,14.02682
oiii5007,rf0074,Y,0.48586,0.41376,1.06096,7.14966
nii6548,rf0074,Y,0.41645,0.33240,4.48352,22.21388
halpha,rf0074,Y,2.85284,2.89557,-0.63670,42.51213
nii6584,rf0074,Y,1.25553,0.97871,4.89550,22.20343
sii6717,rf0074,Y,0.68300,0.90853,-3.67192,11.11980
sii6731,rf0074,Y,0.52761,0.77991,-5.00297,10.46205
oiii4959,rf0075,Y,0.86783,0.63516,3.70634,13.82408
hbeta,rf0075,Y,1.00000,1.00000,0.00000,14.97378
oiii5007,rf0075,Y,3.45505,1.82934,24.60003,52.28141
nii6548,rf0075,Y,0.36771,0.57075,-15.31684,27.73960
halpha,rf0075,Y,2.68782,2.90199,-4.02116,50.46699
nii6584,rf0075,Y,1.09621,1.68037,-14.61048,27.41729
sii6717,rf0075,Y,1.03072,0.64323,8.99942,23.93820
sii6731,rf0075,Y,1.19135,0.54721,15.43076,28.53967
oiii4959,rf0076,Y,0.47778,0.37860,2.59002,12.47672
hbeta,rf0076,Y,1.00000,1.00000,0.00000,24.17359
oiii5007,rf0076,Y,1.53805,1.09027,8.96195,30.78300
nii6548,rf0076,Y,0.13125,0.15548,-2.95140,15.98532
halpha,rf0076,Y,2.83858,2.90451,-1.56233,67.26528
nii6584,rf0076,Y,0.39531,0.45778,-2.52242,15.96274
sii6717,rf0076,Y,0.69221,0.42953,8.12642,21.41444
sii6731,rf0076,Y,0.44954,0.37192,2.83566,16.42233
oiii4959,rf0077,Y,0.41700,0.36551,5.11949,41.46589
hbeta,rf0077,Y,1.00000,1.00000,0.00000,81.43908
oiii5007,rf0077,Y,1.33113,1.05264,20.11041,96.12296
nii6548,rf0077,Y,0.15495,0.14009,6.46469,67.39438
halpha,rf0077,Y,2.82288,2.90719,-5.27478,176.61190
nii6584,rf0077,Y,0.46622,0.41247,7.75139,67.22893
sii6717,rf0077,Y,0.53110,0.40698,15.65419,66.98306
sii6731,rf0077,Y,0.35892,0.35234,0.95998,52.36186
oiii4959,rf0079,Y,0.20152,0.24454,-0.56450,2.64415
hbeta,rf0079,Y,1.00000,1.00000,0.00000,12.05585
oiii5007,rf0079,Y,1.10994,0.70423,4.39724,12.03000
nii6548,rf0079,Y,0.17772,0.16366,0.78830,9.96065
halpha,rf0079,Y,2.85479,2.90961,-0.71068,37.01055
nii6584,rf0079,Y,0.53586,0.48185,1.00361,9.95724
sii6717,rf0079,Y,0.70326,0.52136,2.90547,11.23299
sii6731,rf0079,Y,0.56856,0.44953,1.92109,9.17674
oiii4959,rf0083,Y,0.53536,0.37860,2.62103,8.95119
hbeta,rf0083,Y,1.00000,1.00000,0.00000,15.53038
oiii5007,rf0083,Y,1.08832,1.09027,-0.02922,16.28287
nii6548,rf0083,Y,0.12242,0.15548,-2.46042,9.11169
halpha,rf0083,Y,2.83489,2.90451,-1.19699,48.74102
nii6584,rf0083,Y,0.36864,0.45778,-2.19957,9.09658
sii6717,rf0083,Y,0.79003,0.42953,6.31616,13.84166
sii6731,rf0083,Y,0.45160,0.37192,1.93263,10.95255
oiii4959,rf0084,Y,0.26624,0.19722,2.38658,9.20618
hbeta,rf0084,Y,1.00000,1.00000,0.00000,30.18705
oiii5007,rf0084,Y,0.68556,0.56794,3.56957,20.80502
nii6548,rf0084,Y,0.21011,0.18324,3.29702,25.78900
halpha,rf0084,Y,2.84579,2.90922,-1.61852,72.61979
nii6584,rf0084,Y,0.63313,0.53953,3.80922,25.76486
sii6717,rf0084,Y,0.78798,0.59862,5.74422,23.90344
sii6731,rf0084,Y,0.52351,0.51501,0.34223,21.09201
oiii4959,rf0092,Y,0.08441,0.04781,9.38821,21.64987
hbeta,rf0092,Y,1.00000,1.00000,0.00000,171.83121
oiii5007,rf0092,Y,0.15452,0.13770,4.10670,37.72686
nii6548,rf0092,Y,0.39390,1.42100,-441.90958,169.47449
halpha,rf0092,Y,2.78530,3.01500,-19.23566,233.24936
nii6584,rf0092,Y,1.18218,4.18300,-428.05074,168.63243
sii6717,rf0092,Y,0.40848,0.77460,-71.22586,79.46798
sii6731,rf0092,Y,0.33866,0.69510,-74.14047,70.44120
oiii4959,rf0098,Y,0.05041,0.11750,-11.34006,8.52140
hbeta,rf0098,Y,1.00000,1.00000,0.00000,156.09900
oiii5007,rf0098,Y,0.23025,0.33834,-17.53417,37.35081
nii6548,rf0098,Y,0.30778,0.20534,42.77336,128.50809
halpha,rf0098,Y,2.71739,2.90993,-19.30219,272.42027
nii6584,rf0098,Y,0.91945,0.60458,43.58573,127.27678
sii6717,rf0098,Y,0.51840,0.70705,-28.01693,76.98794
sii6731,rf0098,Y,0.34342,0.60660,-40.18314,52.43626
oiii4959,rf0099,Y,0.39078,0.29939,5.81069,24.84623
hbeta,rf0099,Y,1.00000,1.00000,0.00000,57.23376
oiii5007,rf0099,Y,1.14851,0.86218,14.92862,59.88136
nii6548,rf0099,Y,0.15168,0.16075,-2.42736,40.58401
halpha,rf0099,Y,2.79588,2.90717,-5.39959,135.64184
nii6584,rf0099,Y,0.45555,0.47330,-1.57438,40.41118
sii6717,rf0099,Y,0.70281,0.47416,17.17053,52.77820
sii6731,rf0099,Y,0.44474,0.40993,2.50111,31.96348
oiii4959,rf0104,Y,0.49754,0.49254,0.20302,20.21913
hbeta,rf0104,Y,1.00000,1.00000,0.00000,41.29382
oiii5007,rf0104,Y,2.05704,1.41850,20.65551,66.54154
nii6548,rf0104,Y,0.07705,0.08570,-1.86100,16.58737
halpha,rf0104,Y,2.79024,2.90984,-4.90272,114.37671
nii6584,rf0104,Y,0.23133,0.25235,-1.50011,16.51046
sii6717,rf0104,Y,0.45681,0.29351,7.98002,22.32224
