Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0104,6.97700,-inf,6.98420,-inf,6.98420,Y,Y,Y,N,1.00000,0.00000,Y,N,1,0
LOGZ,rf0104,8.46108,8.45449,8.46767,8.45449,8.46767,Y,Y,N,N,0.00000,0.00000,N,N,1,152
LOGQ,rf0106,6.97700,-inf,6.98420,-inf,6.98420,Y,Y,Y,N,1.00000,0.00000,Y,N,1,0
LOGZ,rf0106,8.46108,8.45449,8.46767,8.45449,8.46767,Y,Y,N,N,0.00000,0.00000,N,N,1,152
LOGQ,rf0107,7.30107,7.25066,7.41630,7.18585,7.57474,Y,Y,N,N,0.00000,0.00000,N,N,1,45
LOGZ,rf0107,8.19078,8.11825,8.32263,8.05892,8.50723,Y,Y,N,N,0.00000,0.00000,N,N,1,111
LOGQ,rf0108,6.97700,-inf,6.98420,-inf,6.98420,Y,Y,Y,N,1.00000,0.00000,Y,N,1,0
LOGZ,rf0108,8.46108,8.45449,8.46767,8.45449,8.46767,Y,Y,N,N,0.00000,0.00000,N,N,1,152
LOGQ,rf0109,6.97700,-inf,6.98420,-inf,6.98420,Y,Y,Y,N,0.99989,0.00000,Y,N,1,0
LOGZ,rf0109,8.46108,8.45449,8.46767,8.45449,8.46767,Y,Y,N,N,0.00000,0.00000,N,N,1,152
LOGQ,rf0110,7.22906,7.16424,7.26507,7.11383,7.31548,Y,Y,N,N,0.00000,0.00000,N,N,1,35
LOGZ,rf0110,8.36219,8.34241,8.42152,8.30945,8.48745,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0111,7.14264,7.09943,7.48832,7.03461,7.78358,Y,Y,N,N,0.00057,0.00000,N,N,2,23
LOGZ,rf0111,8.26989,8.21055,8.63250,8.15122,8.90280,Y,Y,N,N,0.00000,0.00000,N,N,3,123
LOGQ,rf0117,7.18585,7.12103,7.29387,7.06342,7.38749,Y,Y,N,N,0.00006,0.00000,N,N,1,29
LOGZ,rf0117,8.45449,8.38856,8.50064,8.32263,8.56657,Y,Y,N,N,0.00000,0.00000,N,N,1,151
LOGQ,rf0118,7.37309,7.32988,7.42350,7.28667,7.45951,Y,Y,N,N,0.00000,0.00000,N,N,2,55
LOGZ,rf0118,7.45897,-inf,7.46556,-inf,7.47216,Y,Y,Y,N,0.99818,0.00000,Y,N,1,0
LOGQ,rf0119,6.97700,-inf,6.98420,-inf,6.98420,Y,Y,Y,N,1.00000,0.00000,Y,N,1,0
LOGZ,rf0119,8.46108,8.45449,8.46767,8.45449,8.46767,Y,Y,N,N,0.00000,0.00000,N,N,1,152
LOGQ,rf0120,7.27227,7.17865,7.48112,7.09223,7.70437,Y,Y,N,N,0.00003,0.00000,N,N,1,41
LOGZ,rf0120,8.05233,7.96662,8.19078,7.89410,8.34241,Y,Y,N,N,0.00000,0.00000,N,N,1,90
LOGQ,rf0122,6.97700,-inf,6.98420,-inf,6.98420,Y,Y,Y,N,1.00000,0.00000,Y,N,1,0
LOGZ,rf0122,8.17100,8.16440,8.17759,8.16440,8.17759,Y,Y,N,N,0.00000,0.00000,N,N,1,108
LOGQ,rf0125,7.54593,7.49552,7.61795,7.43791,7.67556,Y,Y,N,N,0.00000,0.00000,N,N,1,79
LOGZ,rf0125,8.37537,8.34241,8.38856,8.30945,8.40175,Y,Y,N,N,0.00000,0.00000,N,N,2,139
LOGQ,rf0126,6.97700,-inf,6.98420,-inf,6.98420,Y,Y,Y,N,1.00000,0.00000,Y,N,1,0
LOGZ,rf0126,8.46108,8.45449,8.46767,8.45449,8.46767,Y,Y,N,N,0.00000,0.00000,N,N,1,152
LOGQ,rf0128,6.97700,-inf,6.98420,-inf,6.98420,Y,Y,Y,N,1.00000,0.00000,Y,N,1,0
LOGZ,rf0128,8.46108,8.45449,8.46767,8.45449,8.46767,Y,Y,N,N,0.00000,0.00000,N,N,1,152
LOGQ,rf0129,6.97700,-inf,6.99860,-inf,7.01301,Y,Y,Y,N,0.78210,0.00000,Y,N,1,0
LOGZ,rf0129,8.46108,8.45449,8.47427,8.44790,8.48745,Y,Y,N,N,0.00000,0.00000,N,N,1,152
LOGQ,rf0132,6.97700,-inf,6.99140,-inf,6.99860,Y,Y,Y,N,0.92080,0.00000,Y,N,1,0
LOGZ,rf0132,8.46108,8.45449,8.46767,8.44790,8.47427,Y,Y,N,N,0.00000,0.00000,N,N,1,152
LOGQ,rf0134,6.97700,7.00581,7.38029,-inf,7.50992,N,Y,Y,N,0.08516,0.00000,N,N,2,0
LOGZ,rf0134,8.84347,8.28307,8.86984,8.19078,8.92258,Y,Y,N,N,0.00000,0.00000,N,N,2,210
LOGQ,rf0141,7.24346,7.19305,7.66836,7.12103,7.92042,Y,Y,N,N,0.00000,0.00000,N,N,2,37
LOGZ,rf0141,8.09848,8.05892,8.71161,7.98640,8.87643,Y,Y,N,N,0.00000,0.00000,N,N,3,97
LOGQ,rf0143,7.03461,7.01301,7.16424,6.98420,7.31548,Y,Y,N,N,0.04566,0.00000,N,N,1,8
LOGZ,rf0143,8.28307,8.21715,8.37537,8.15781,8.64568,Y,Y,N,N,0.00000,0.00000,N,N,2,125
LOGQ,rf0145,7.16424,7.06342,7.35149,6.99140,7.49552,Y,Y,N,N,0.01718,0.00000,N,N,1,26
LOGZ,rf0145,8.41493,8.38856,8.53360,8.33582,8.62590,Y,Y,N,N,0.00000,0.00000,N,N,1,145
LOGQ,rf0147,6.97700,-inf,6.98420,-inf,6.98420,Y,Y,Y,N,1.00000,0.00000,Y,N,1,0
LOGZ,rf0147,8.46108,8.45449,8.46767,8.45449,8.46767,Y,Y,N,N,0.00000,0.00000,N,N,1,152
LOGQ,rf0150,6.97700,-inf,6.98420,-inf,6.98420,Y,Y,Y,N,1.00000,0.00000,Y,N,1,0
LOGZ,rf0150,8.46108,8.45449,8.46767,8.45449,8.46767,Y,Y,N,N,0.00000,0.00000,N,N,1,152
LOGQ,rf0154,7.22906,7.16424,7.32268,7.11383,7.44511,Y,Y,N,N,0.00000,0.00000,N,N,1,35
LOGZ,rf0154,8.27648,8.21055,8.36219,8.14463,8.59294,Y,Y,N,N,0.00000,0.00000,N,N,2,124
LOGQ,rf0155,6.97700,-inf,6.98420,-inf,6.98420,Y,Y,Y,N,1.00000,0.00000,Y,N,1,0
LOGZ,rf0155,8.46108,8.45449,8.46767,8.45449,8.46767,Y,Y,N,N,0.00000,0.00000,N,N,1,152
LOGQ,rf0156,6.97700,7.04902,7.48832,6.98420,7.68276,N,N,Y,N,0.04127,0.00000,N,N,2,0
LOGZ,rf0156,8.81709,8.59953,8.90280,8.30285,8.97532,Y,Y,N,N,0.00000,0.00000,N,N,2,206
LOGQ,rf0157,7.48832,7.43791,7.67556,7.37309,8.02124,Y,Y,N,N,0.00000,0.00000,N,N,2,71
LOGZ,rf0157,8.05892,7.99958,8.21055,7.93365,8.53360,Y,Y,N,N,0.00000,0.00000,N,N,3,91
LOGQ,rf0160,6.97700,-inf,6.98420,-inf,6.98420,Y,Y,Y,N,1.00000,0.00000,Y,N,1,0
LOGZ,rf0160,8.46108,8.45449,8.46767,8.45449,8.46767,Y,Y,N,N,0.00000,0.00000,N,N,1,152
LOGQ,rf0164,6.97700,7.02741,7.58194,-inf,7.71877,N,Y,Y,N,0.05319,0.00000,N,N,2,0
LOGZ,rf0164,8.35560,8.30945,8.62590,8.25011,8.71161,Y,Y,N,N,0.00000,0.00000,N,N,2,136
LOGQ,rf0165,6.97700,6.99860,7.50992,-inf,7.73317,N,Y,Y,N,0.10616,0.00000,N,N,2,0
LOGZ,rf0165,9.01488,8.25011,9.00169,8.17100,9.04784,N,Y,N,N,0.00000,0.01829,N,N,3,236
LOGQ,rf0167,6.97700,6.99860,7.22906,-inf,7.32988,N,Y,Y,N,0.10031,0.00000,N,N,2,0
LOGZ,rf0167,8.36219,8.32263,8.44790,8.27648,8.61272,Y,Y,N,N,0.00000,0.00000,N,N,2,137
LOGQ,rf0169,7.23626,7.16424,7.34428,7.10663,7.50992,Y,Y,N,N,0.00000,0.00000,N,N,2,36
LOGZ,rf0169,8.22374,8.15122,8.33582,8.08529,8.50723,Y,Y,N,N,0.00000,0.00000,N,N,1,116
LOGQ,rf0170,7.38029,7.27947,7.43070,7.20745,7.48112,Y,Y,N,N,0.00008,0.00000,N,N,1,56
LOGZ,rf0170,8.36219,8.34900,8.37537,8.33582,8.38856,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0171,7.39470,7.29387,7.76198,7.14264,8.02844,Y,Y,N,N,0.00048,0.00000,N,N,1,58
LOGZ,rf0171,9.06103,9.02807,inf,8.98192,inf,Y,Y,N,Y,0.00000,0.55599,N,Y,3,243
LOGQ,rf0172,8.72700,8.71980,inf,8.71980,inf,Y,Y,N,Y,0.00000,1.00000,N,Y,1,243
LOGZ,rf0172,7.94025,7.93365,7.94684,7.93365,7.94684,Y,Y,N,N,0.00000,0.00000,N,N,1,73
LOGQ,rf0173,6.97700,-inf,6.98420,-inf,6.98420,Y,Y,Y,N,0.99999,0.00000,Y,N,1,0
LOGZ,rf0173,8.46108,8.45449,8.46767,8.45449,8.46767,Y,Y,N,N,0.00000,0.00000,N,N,1,152
LOGQ,rf0175,6.99140,6.99140,7.12823,-inf,7.24346,Y,Y,Y,N,0.12161,0.00000,N,N,1,2
LOGZ,rf0175,8.26330,8.19737,8.34241,8.13803,8.40834,Y,Y,N,N,0.00000,0.00000,N,N,2,122
LOGQ,rf0176,7.22906,7.22186,7.23626,7.22186,7.23626,Y,Y,N,N,0.00000,0.00000,N,N,1,35
LOGZ,rf0176,7.47216,7.46556,7.47875,7.46556,7.48534,Y,Y,Y,N,0.47079,0.00000,N,N,1,2
LOGQ,rf0177,7.08502,7.03461,7.21465,6.99140,7.35149,Y,Y,N,N,0.01709,0.00000,N,N,1,15
LOGZ,rf0177,8.36878,8.30285,8.41493,8.24352,8.49405,Y,Y,N,N,0.00000,0.00000,N,N,1,138
LOGQ,rf0179,7.16424,7.11383,7.25066,7.07062,7.32988,Y,Y,N,N,0.00000,0.00000,N,N,1,26
LOGZ,rf0179,8.36219,8.25670,8.38856,8.18418,8.54020,Y,Y,N,N,0.00000,0.00000,N,N,2,137
LOGQ,rf0180,7.00581,6.99860,7.17144,-inf,7.35869,Y,Y,N,N,0.09377,0.00000,N,N,1,4
LOGZ,rf0180,8.28967,8.22374,8.38856,8.15781,8.71161,Y,Y,N,N,0.00000,0.00000,N,N,2,126
LOGQ,rf0181,7.39470,7.33708,7.76918,7.25786,7.99963,Y,Y,N,N,0.00000,0.00000,N,N,1,58
LOGZ,rf0181,8.25670,8.18418,8.49405,8.10507,8.71161,Y,Y,N,N,0.00000,0.00000,N,N,1,121
LOGQ,rf0191,6.97700,-inf,6.98420,-inf,6.98420,Y,Y,Y,N,1.00000,0.00000,Y,N,1,0
LOGZ,rf0191,8.46108,8.45449,8.46767,8.45449,8.46767,Y,Y,N,N,0.00000,0.00000,N,N,1,152
LOGQ,rf0192,7.17144,7.11383,7.27227,7.06342,7.37309,Y,Y,N,N,0.00004,0.00000,N,N,1,27
LOGZ,rf0192,8.36219,8.28967,8.43471,8.22374,8.55338,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0193,6.97700,6.98420,7.12103,-inf,7.25066,N,Y,Y,N,0.19259,0.00000,N,N,1,0
LOGZ,rf0193,8.60612,8.52701,8.69842,8.37537,8.77095,Y,Y,N,N,0.00000,0.00000,N,N,2,174
LOGQ,rf0195,6.97700,6.99860,7.32988,-inf,7.59634,N,Y,Y,N,0.09218,0.00000,N,N,1,0
LOGZ,rf0195,8.32922,8.26989,8.44790,8.21055,8.72480,Y,Y,N,N,0.00000,0.00000,N,N,2,132
LOGQ,rf0197,7.10663,7.06342,7.20745,7.02021,7.29387,Y,Y,N,N,0.00143,0.00000,N,N,1,18
LOGZ,rf0197,8.36219,8.29626,8.46108,8.23033,8.57316,Y,Y,N,N,0.00000,0.00000,N,N,1,137
LOGQ,rf0199,6.97700,-inf,7.02021,-inf,7.05622,Y,Y,Y,N,0.45217,0.00000,N,N,1,0
LOGZ,rf0199,8.46108,8.44790,8.48086,8.43471,8.50723,Y,Y,N,N,0.00000,0.00000,N,N,1,152
LOGQ,rf0201,7.39470,7.32988,7.48832,7.27947,7.57474,Y,Y,N,N,0.00000,0.00000,N,N,1,58
LOGZ,rf0201,8.23693,8.17100,8.32263,8.10507,8.36878,Y,Y,N,N,0.00000,0.00000,N,N,2,118
LOGQ,rf0204,7.38029,7.32268,7.51712,7.27227,7.66116,Y,Y,N,N,0.00000,0.00000,N,N,1,56
LOGZ,rf0204,8.26330,8.20396,8.38197,8.12485,8.58635,Y,Y,N,N,0.00000,0.00000,N,N,2,122
LOGQ,rf0205,6.97700,6.99860,7.35869,-inf,7.57474,N,Y,Y,N,0.09151,0.00000,N,N,1,0
LOGZ,rf0205,8.68524,8.42152,8.79072,8.30285,8.87643,Y,Y,N,N,0.00000,0.00000,N,N,2,186
LOGQ,rf0206,7.22906,7.09223,7.38749,7.00581,7.53153,Y,Y,N,N,0.01051,0.00000,N,N,1,35
LOGZ,rf0206,8.60612,8.45449,8.70502,8.36878,8.80391,Y,Y,N,N,0.00000,0.00000,N,N,2,174
LOGQ,rf0207,7.23626,7.18585,7.45951,7.12823,7.70437,Y,Y,N,N,0.00000,0.00000,N,N,1,36
LOGZ,rf0207,8.23693,8.17100,8.51382,8.09848,8.75117,Y,Y,N,N,0.00000,0.00000,N,N,2,118
LOGQ,rf0209,6.97700,-inf,6.99140,-inf,7.00581,Y,Y,Y,N,0.87049,0.00000,Y,N,1,0
LOGZ,rf0209,8.46108,8.45449,8.47427,8.44790,8.48745,Y,Y,N,N,0.00000,0.00000,N,N,1,152
LOGQ,rf0210,6.97700,-inf,6.98420,-inf,6.98420,Y,Y,Y,N,1.00000,0.00000,Y,N,1,0
LOGZ,rf0210,8.46108,8.45449,8.46767,8.45449,8.46767,Y,Y,N,N,0.00000,0.00000,N,N,1,152
LOGQ,rf0216,6.97700,-inf,6.98420,-inf,6.98420,Y,Y,Y,N,0.99997,0.00000,Y,N,1,0
LOGZ,rf0216,8.46108,8.45449,8.46767,8.45449,8.46767,Y,Y,N,N,0.00000,0.00000,N,N,1,152
LOGQ,rf0217,7.89881,7.69716,8.02124,7.47391,8.13647,Y,Y,N,N,0.00105,0.00000,N,N,2,128
LOGZ,rf0217,8.94895,8.86984,8.98192,8.75776,9.00829,Y,Y,N,N,0.00000,0.00000,N,N,2,226
LOGQ,rf0218,6.98420,7.02741,7.32268,6.98420,7.48112,N,Y,Y,N,0.04260,0.00000,N,N,1,1
