Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
LOGQ,rf0028,7.12515,7.06753,7.28358,7.00992,7.55725,Y,Y,N,N,0,0,N,N,1,45
LOGZ,rf0028,8.23693,8.171,8.36219,8.10507,8.65227,Y,Y,N,N,0,0,N,N,1,118
LOGQ,rf0029,7.26918,7.21157,7.44202,7.13955,7.61486,Y,Y,N,N,0,0,N,N,1,55
LOGZ,rf0029,8.30945,8.23693,8.42152,8.171,8.55997,Y,Y,N,N,0,0,N,N,1,129
LOGQ,rf0030,6.98112,6.9235,7.25478,6.85149,7.44202,Y,Y,N,N,0,0,N,N,1,35
LOGZ,rf0030,8.36219,8.30285,8.65227,8.25011,8.8105,Y,Y,N,N,0,0,N,N,2,137
LOGQ,rf0031,7.31239,6.93791,7.45642,6.76507,7.61486,Y,Y,N,N,0,0,N,N,2,58
LOGZ,rf0031,8.93577,8.52042,8.93577,8.32263,8.98851,Y,Y,N,N,0,0,N,N,3,224
LOGQ,rf0032,7.28358,7.13955,7.42762,7.03873,7.57165,Y,Y,N,N,0,0,N,N,1,56
LOGZ,rf0032,8.40175,8.36878,8.61931,8.28967,8.77095,Y,Y,N,N,0,0,N,N,1,143
LOGQ,rf0033,7.25478,7.18276,7.41321,7.12515,7.64367,Y,Y,N,N,0,0,N,N,1,54
LOGZ,rf0033,8.22374,8.13803,8.349,8.0721,8.55338,Y,Y,N,N,0,0,N,N,1,116
LOGQ,rf0034,7.39881,7.32679,7.58605,7.26918,7.83091,Y,Y,N,N,0,0,N,N,1,64
LOGZ,rf0034,8.15781,8.09188,8.32263,8.01936,8.54679,Y,Y,N,N,0,0,N,N,1,106
LOGQ,rf0040,7.29799,6.83708,7.44202,6.73626,7.62926,Y,Y,N,N,0,0,N,N,3,57
LOGZ,rf0040,8.93577,8.3556,8.92917,8.28307,8.98851,N,Y,N,N,0,0.00001,N,N,3,224
LOGQ,rf0042,7.42762,7.3556,7.71568,7.28358,8.03256,Y,Y,N,N,0,0,N,N,1,66
LOGZ,rf0042,8.15122,8.09848,8.3556,8.03255,8.59294,Y,Y,N,N,0,0,N,N,2,105
LOGQ,rf0043,7.22597,6.88029,7.41321,6.72186,7.62926,Y,Y,N,N,0,0,N,N,2,52
LOGZ,rf0043,8.93577,8.52042,8.94236,8.32922,9.00169,Y,Y,N,N,0,0.0003,N,N,3,224
LOGQ,rf0045,7.3412,7.28358,7.47083,7.22597,7.64367,Y,Y,N,N,0,0,N,N,1,60
LOGZ,rf0045,8.15781,8.09188,8.28967,8.01936,8.43471,Y,Y,N,N,0,0,N,N,1,106
LOGQ,rf0048,7.26918,7.19716,7.38441,7.12515,7.55725,Y,Y,N,N,0,0,N,N,1,55
LOGZ,rf0048,8.23693,8.1644,8.3556,8.09848,8.50723,Y,Y,N,N,0,0,N,N,1,118
LOGQ,rf0049,7.28358,7.22597,7.45642,7.15395,7.68688,Y,Y,N,N,0,0,N,N,1,56
LOGZ,rf0049,8.18418,8.11825,8.32922,8.05233,8.5402,Y,Y,N,N,0,0,N,N,1,110
LOGQ,rf0051,7.45642,7.38441,7.65807,7.31239,7.94614,Y,Y,N,N,0,0,N,N,1,68
LOGZ,rf0051,8.08529,8.02595,8.2567,7.95343,8.48745,Y,Y,N,N,0,0,N,N,2,95
LOGQ,rf0053,7.3556,7.29799,7.47083,7.24037,7.61486,Y,Y,N,N,0,0,N,N,1,61
LOGZ,rf0053,8.21055,8.12485,8.32263,8.05892,8.45449,Y,Y,N,N,0,0,N,N,1,114
LOGQ,rf0058,7.08194,7.03873,7.28358,6.96671,7.52844,Y,Y,N,N,0,0,N,N,1,42
LOGZ,rf0058,8.32922,8.2567,8.46108,8.19078,8.68524,Y,Y,N,N,0,0,N,N,2,132
LOGQ,rf0059,7.3412,7.28358,7.55725,7.21157,7.68688,Y,Y,N,N,0,0,N,N,1,60
LOGZ,rf0059,8.39515,8.30945,8.50064,8.23033,8.61272,Y,Y,N,N,0,0,N,N,1,142
LOGQ,rf0060,7.12515,7.08194,7.25478,7.03873,7.39881,Y,Y,N,N,0,0,N,N,1,45
LOGZ,rf0060,8.24352,8.18418,8.36219,8.12485,8.51382,Y,Y,N,N,0,0,N,N,1,119
LOGQ,rf0061,7.13955,7.06753,7.38441,6.96671,7.57165,Y,Y,N,N,0,0,N,N,1,46
LOGZ,rf0061,8.38856,8.32263,8.59294,8.24352,8.77095,Y,Y,N,N,0,0,N,N,1,141
LOGQ,rf0062,7.05313,6.96671,7.16836,6.88029,7.26918,Y,Y,N,N,0,0,N,N,1,40
LOGZ,rf0062,8.40834,8.40175,8.61272,8.36219,8.70502,Y,Y,N,N,0,0,N,N,2,144
LOGQ,rf0064,7.39881,7.3412,7.52844,7.28358,7.67247,Y,Y,N,N,0,0,N,N,1,64
LOGZ,rf0064,8.11166,8.05233,8.2633,7.9864,8.40175,Y,Y,N,N,0,0,N,N,1,99
LOGQ,rf0065,7.18276,7.13955,7.31239,7.08194,7.44202,Y,Y,N,N,0,0,N,N,1,49
LOGZ,rf0065,8.23693,8.18418,8.36878,8.11166,8.50723,Y,Y,N,N,0,0,N,N,1,118
LOGQ,rf0068,7.25478,7.16836,7.41321,7.09634,7.67247,Y,Y,N,N,0,0,N,N,1,54
LOGZ,rf0068,8.10507,8.03914,8.25011,7.97321,8.47427,Y,Y,N,N,0,0,N,N,1,98
LOGQ,rf0071,7.24037,6.99552,7.44202,6.80828,7.61486,Y,Y,N,N,0,0,N,N,1,53
LOGZ,rf0071,8.93577,8.61272,8.94236,8.38856,8.9951,Y,Y,N,N,0,0.00002,N,N,2,224
LOGQ,rf0072,7.83091,7.73009,7.98935,7.64367,8.14778,Y,Y,N,N,0,0,N,N,1,94
LOGZ,rf0072,8.05892,7.97321,8.21055,7.90069,8.38197,Y,Y,N,N,0,0,N,N,1,91
LOGQ,rf0073,7.49963,7.42762,7.71568,7.3412,7.90293,Y,Y,N,N,0,0,N,N,1,71
LOGZ,rf0073,8.2633,8.19737,8.41493,8.12485,8.5402,Y,Y,N,N,0,0,N,N,1,122
LOGQ,rf0074,7.03873,6.93791,7.29799,6.83708,7.55725,Y,Y,N,N,0,0,N,N,1,39
LOGZ,rf0074,8.60612,8.42152,8.75117,8.3556,8.91599,Y,Y,N,N,0,0,N,N,2,174
LOGQ,rf0076,7.21157,7.15395,7.37,7.09634,7.58605,Y,Y,N,N,0,0,N,N,1,51
LOGZ,rf0076,8.23693,8.171,8.36878,8.10507,8.55997,Y,Y,N,N,0,0,N,N,1,118
LOGQ,rf0077,7.19716,7.13955,7.3556,7.06753,7.54284,Y,Y,N,N,0,0,N,N,1,50
LOGZ,rf0077,8.23033,8.1644,8.34241,8.10507,8.52701,Y,Y,N,N,0,0,N,N,1,117
LOGQ,rf0079,7.08194,7.03873,7.25478,6.96671,7.48523,Y,Y,N,N,0,0,N,N,1,42
LOGZ,rf0079,8.26989,8.20396,8.38197,8.13803,8.6325,Y,Y,N,N,0,0,N,N,1,123
LOGQ,rf0083,7.19716,7.12515,7.37,7.06753,7.61486,Y,Y,N,N,0,0,N,N,1,50
LOGZ,rf0083,8.23693,8.15781,8.36219,8.08529,8.61272,Y,Y,N,N,0,0,N,N,1,118
LOGQ,rf0084,7.03873,6.98112,7.24037,6.9235,7.49963,Y,Y,N,N,0,0,N,N,1,39
LOGZ,rf0084,8.28967,8.22374,8.41493,8.1644,8.74457,Y,Y,N,N,0,0,N,N,2,126
LOGQ,rf0092,7.3412,6.99552,7.51404,6.73626,7.70128,Y,Y,N,N,0,0,N,N,2,60
LOGZ,rf0092,8.97532,8.65227,8.98851,8.37537,9.02807,Y,Y,N,N,0,0.00128,N,N,2,230
LOGQ,rf0098,6.73626,6.69305,7.02433,6.62103,7.26918,Y,Y,N,N,0,0,N,N,1,18
LOGZ,rf0098,8.3556,8.29626,8.69183,8.24352,8.88962,Y,Y,N,N,0,0,N,N,2,136
LOGQ,rf0099,7.13955,7.08194,7.26918,7.03873,7.42762,Y,Y,N,N,0,0,N,N,1,46
LOGZ,rf0099,8.25011,8.18418,8.3556,8.12485,8.5336,Y,Y,N,N,0,0,N,N,1,120
LOGQ,rf0102,7.15395,7.09634,7.3556,7.02433,7.68688,Y,Y,N,N,0,0,N,N,1,47
LOGZ,rf0102,8.19737,8.12485,8.34241,8.05892,8.70502,Y,Y,N,N,0,0,N,N,1,112
LOGQ,rf0104,7.31239,7.25478,7.45642,7.18276,7.62926,Y,Y,N,N,0,0,N,N,1,58
LOGZ,rf0104,8.11166,8.05233,8.2567,7.9864,8.40834,Y,Y,N,N,0,0,N,N,1,99
LOGQ,rf0106,7.12515,7.05313,7.3412,6.95231,7.52844,Y,Y,N,N,0,0,N,N,1,45
LOGZ,rf0106,8.38856,8.32263,8.5336,8.25011,8.68524,Y,Y,N,N,0,0,N,N,1,141
LOGQ,rf0107,7.32679,7.26918,7.45642,7.21157,7.62926,Y,Y,N,N,0,0,N,N,1,59
LOGZ,rf0107,8.21055,8.13144,8.33582,8.05892,8.48086,Y,Y,N,N,0,0,N,N,1,114
LOGQ,rf0108,7.3412,7.28358,7.47083,7.22597,7.61486,Y,Y,N,N,0,0,N,N,1,60
LOGZ,rf0108,8.13803,8.0721,8.27648,8.00618,8.41493,Y,Y,N,N,0,0,N,N,1,103
LOGQ,rf0109,7.02433,6.98112,7.26918,6.9091,7.47083,Y,Y,N,N,0,0,N,N,1,38
LOGZ,rf0109,8.33582,8.26989,8.55338,8.21055,8.73798,Y,Y,N,N,0,0,N,N,2,133
LOGQ,rf0110,7.31239,7.25478,7.49963,7.16836,7.7733,Y,Y,N,N,0,0,N,N,1,58
LOGZ,rf0110,8.09188,8.02595,8.2567,7.94684,8.48086,Y,Y,N,N,0,0,N,N,1,96
LOGQ,rf0111,7.18276,7.12515,7.52844,7.05313,7.74449,Y,Y,N,N,0,0,N,N,1,49
LOGZ,rf0111,8.30945,8.25011,8.58635,8.17759,8.79072,Y,Y,N,N,0,0,N,N,2,129
LOGQ,rf0117,7.18276,7.12515,7.32679,7.06753,7.42762,Y,Y,N,N,0,0,N,N,2,49
LOGZ,rf0117,8.4479,8.37537,8.48745,8.28967,8.55338,Y,Y,N,N,0,0,N,N,1,150
LOGQ,rf0118,7.15395,7.11074,7.31239,7.05313,7.51404,Y,Y,N,N,0,0,N,N,1,47
LOGZ,rf0118,8.14463,8.0787,8.28307,8.01277,8.52042,Y,Y,N,N,0,0,N,N,1,104
LOGQ,rf0119,7.12515,7.06753,7.25478,7.02433,7.44202,Y,Y,N,N,0,0,N,N,1,45
LOGZ,rf0119,8.21715,8.14463,8.32922,8.0787,8.51382,Y,Y,N,N,0,0,N,N,1,115
LOGQ,rf0120,7.16836,7.11074,7.31239,7.05313,7.49963,Y,Y,N,N,0,0,N,N,1,48
LOGZ,rf0120,7.99958,7.93365,8.14463,7.86113,8.30285,Y,Y,N,N,0,0,N,N,1,82
LOGQ,rf0122,7.31239,7.25478,7.47083,7.18276,7.70128,Y,Y,N,N,0,0,N,N,1,58
LOGZ,rf0122,8.15122,8.0787,8.30285,8.00618,8.52042,Y,Y,N,N,0,0,N,N,1,105
LOGQ,rf0125,6.83708,6.83708,7.28358,6.75066,7.47083,Y,Y,N,N,0,0,N,N,3,25
LOGZ,rf0125,8.36878,8.34241,8.81709,8.28307,8.92258,Y,Y,N,N,0,0,N,N,3,138
LOGQ,rf0126,7.39881,6.8947,7.61486,6.67865,7.81651,Y,Y,N,N,0,0,N,N,3,64
LOGZ,rf0126,9.00169,8.52701,9.00169,8.30285,9.04125,Y,Y,N,N,0,0.01044,N,N,2,234
LOGQ,rf0128,7.06753,7.00992,7.26918,6.93791,7.42762,Y,Y,N,N,0,0,N,N,1,41
LOGZ,rf0128,8.37537,8.29626,8.5336,8.23033,8.70502,Y,Y,N,N,0,0,N,N,1,139
LOGQ,rf0129,6.99552,6.93791,7.13955,6.86589,7.31239,Y,Y,N,N,0,0,N,N,1,36
LOGZ,rf0129,8.32263,8.2567,8.41493,8.19078,8.65887,Y,Y,N,N,0,0,N,N,2,131
LOGQ,rf0132,7.09634,7.00992,7.19716,6.93791,7.29799,Y,Y,N,N,0,0,N,N,1,43
LOGZ,rf0132,8.42152,8.40834,8.58635,8.36219,8.66546,Y,Y,N,N,0,0,N,N,2,146
LOGQ,rf0134,6.96671,6.8947,7.25478,6.83708,7.52844,Y,Y,N,N,0,0,N,N,1,34
LOGZ,rf0134,8.30285,8.24352,8.57316,8.17759,8.84347,Y,Y,N,N,0,0,N,N,2,128
LOGQ,rf0141,7.26918,7.19716,7.42762,7.12515,7.68688,Y,Y,N,N,0,0,N,N,1,55
LOGZ,rf0141,8.11825,8.04573,8.26989,7.97321,8.54679,Y,Y,N,N,0,0,N,N,1,100
LOGQ,rf0143,7.06753,7.02433,7.22597,6.96671,7.39881,Y,Y,N,N,0,0,N,N,1,41
LOGZ,rf0143,8.30945,8.23693,8.40175,8.17759,8.60612,Y,Y,N,N,0,0,N,N,2,129
LOGQ,rf0145,7.08194,6.98112,7.25478,6.88029,7.41321,Y,Y,N,N,0,0,N,N,1,42
LOGZ,rf0145,8.39515,8.38197,8.6325,8.32263,8.76435,Y,Y,N,N,0,0,N,N,2,142
LOGQ,rf0147,7.21157,6.99552,7.45642,6.85149,7.65807,Y,Y,N,N,0,0,N,N,1,51
LOGZ,rf0147,8.60612,8.55338,8.9028,8.39515,8.98192,Y,Y,N,N,0,0.00003,N,N,3,174
LOGQ,rf0150,6.76507,6.77947,7.31239,6.67865,7.54284,N,Y,N,N,0,0,N,N,3,20
LOGZ,rf0150,8.36219,8.349,8.89621,8.28307,8.97532,Y,Y,N,N,0,0,N,N,3,137
LOGQ,rf0154,7.29799,7.24037,7.54284,7.15395,7.85972,Y,Y,N,N,0,0,N,N,1,57
LOGZ,rf0154,8.13803,8.08529,8.29626,8.01936,8.52701,Y,Y,N,N,0,0,N,N,2,103
LOGQ,rf0155,7.11074,7.00992,7.44202,6.86589,7.71568,Y,Y,N,N,0.00003,0,N,N,1,44
LOGZ,rf0155,8.38856,8.3556,8.7182,8.27648,8.9028,Y,Y,N,N,0,0.00001,N,N,2,141
LOGQ,rf0156,6.96671,6.9091,7.55725,6.82268,7.75889,Y,Y,N,N,0,0,N,N,3,34
LOGZ,rf0156,8.33582,8.30285,8.89621,8.23693,8.97532,Y,Y,N,N,0,0,N,N,3,133
LOGQ,rf0157,7.58605,7.49963,7.83091,7.41321,8.13338,Y,Y,N,N,0,0,N,N,1,77
LOGZ,rf0157,8.0721,8.01277,8.2633,7.94025,8.48745,Y,Y,N,N,0,0,N,N,2,93
LOGQ,rf0160,6.8947,6.83708,7.15395,6.76507,7.47083,Y,Y,N,N,0,0,N,N,1,29
LOGZ,rf0160,8.30945,8.25011,8.60612,8.19078,8.90939,Y,Y,N,N,0,0,N,N,3,129
LOGQ,rf0164,6.75066,6.72186,7.24037,6.64984,7.52844,Y,Y,N,N,0,0,N,N,2,19
LOGZ,rf0164,8.34241,8.28967,8.84347,8.23033,8.96873,Y,Y,N,N,0,0,N,N,3,134
LOGQ,rf0165,6.76507,6.69305,6.96671,6.59223,7.32679,Y,Y,N,N,0.00117,0,N,N,1,20
LOGZ,rf0165,8.2633,8.19737,8.3556,8.13803,8.83028,Y,Y,N,N,0,0.0003,N,N,3,122
LOGQ,rf0167,6.72186,6.67865,7.13955,6.60663,7.51404,Y,Y,N,N,0,0,N,N,2,17
LOGZ,rf0167,8.30285,8.25011,8.73798,8.18418,8.98851,Y,Y,N,N,0,0.00011,N,N,3,128
LOGQ,rf0169,7.25478,7.16836,7.37,7.11074,7.55725,Y,Y,N,N,0,0,N,N,1,54
LOGZ,rf0169,8.23693,8.15781,8.3556,8.09188,8.51382,Y,Y,N,N,0,0,N,N,1,118
LOGQ,rf0170,7.22597,7.00992,7.39881,6.86589,7.55725,Y,Y,N,N,0,0,N,N,1,52
LOGZ,rf0170,8.61272,8.5336,8.83687,8.36878,8.92917,Y,Y,N,N,0,0,N,N,2,175
LOGQ,rf0171,6.67865,6.62103,7.7733,6.54902,8.10457,Y,Y,N,N,0.00137,0,N,N,3,14
LOGZ,rf0171,8.21715,8.17759,8.94236,8.11825,9.05444,Y,Y,N,N,0,0.03812,N,N,3,115
LOGQ,rf0172,6.77947,6.70745,6.95231,6.62103,7.13955,Y,Y,N,N,0.00033,0,N,N,1,21
LOGZ,rf0172,8.32922,8.2633,8.40834,8.20396,8.70502,Y,Y,N,N,0,0,N,N,2,132
LOGQ,rf0173,6.72186,6.64984,7.22597,6.56342,7.60046,Y,Y,N,N,0.00035,0,N,N,2,17
LOGZ,rf0173,8.34241,8.28967,8.76435,8.23033,8.96873,Y,Y,N,N,0,0.00021,N,N,3,134
LOGQ,rf0175,6.99552,6.9235,7.12515,6.86589,7.29799,Y,Y,N,N,0,0,N,N,1,36
LOGZ,rf0175,8.2633,8.19737,8.36219,8.13803,8.59294,Y,Y,N,N,0,0,N,N,2,122
LOGQ,rf0176,6.98112,6.9235,7.45642,6.85149,7.71568,Y,Y,N,N,0,0,N,N,2,35
LOGZ,rf0176,8.27648,8.21715,8.65227,8.15122,8.9028,Y,Y,N,N,0,0,N,N,3,124
LOGQ,rf0177,7.05313,6.99552,7.19716,6.93791,7.32679,Y,Y,N,N,0,0,N,N,1,40
LOGZ,rf0177,8.38197,8.30945,8.48745,8.24352,8.59953,Y,Y,N,N,0,0,N,N,1,140
LOGQ,rf0179,7.18276,7.13955,7.31239,7.08194,7.44202,Y,Y,N,N,0,0,N,N,1,49
LOGZ,rf0179,8.23693,8.171,8.349,8.10507,8.48086,Y,Y,N,N,0,0,N,N,1,118
LOGQ,rf0180,7.02433,6.98112,7.21157,6.9091,7.44202,Y,Y,N,N,0,0,N,N,1,38
LOGZ,rf0180,8.28307,8.21715,8.38197,8.15781,8.67205,Y,Y,N,N,0,0,N,N,2,125
LOGQ,rf0181,7.39881,7.3412,7.81651,7.25478,8.01815,Y,Y,N,N,0,0,N,N,1,64
LOGZ,rf0181,8.2633,8.19737,8.5402,8.11166,8.74457,Y,Y,N,N,0,0,N,N,2,122
LOGQ,rf0191,6.73626,6.67865,7.03873,6.59223,7.26918,Y,Y,N,N,0.00006,0,N,N,1,18
LOGZ,rf0191,8.36219,8.31604,8.73139,8.2633,8.90939,Y,Y,N,N,0,0,N,N,2,137
LOGQ,rf0192,7.16836,7.12515,7.3412,7.06753,7.49963,Y,Y,N,N,0,0,N,N,1,48
LOGZ,rf0192,8.30945,8.23033,8.43471,8.15781,8.56657,Y,Y,N,N,0,0,N,N,1,129
LOGQ,rf0193,6.96671,6.75066,7.13955,6.64984,7.3412,Y,Y,N,N,0,0,N,N,2,34
LOGZ,rf0193,8.37537,8.36878,8.80391,8.30945,8.92917,Y,Y,N,N,0,0.00001,N,N,2,139
LOGQ,rf0195,6.85149,6.80828,7.15395,6.75066,7.47083,Y,Y,N,N,0,0,N,N,1,26
LOGZ,rf0195,8.31604,8.2633,8.60612,8.19737,8.88302,Y,Y,N,N,0,0,N,N,2,130
LOGQ,rf0197,7.11074,7.06753,7.22597,7.02433,7.3556,Y,Y,N,N,0,0,N,N,1,44
LOGZ,rf0197,8.28967,8.21715,8.40175,8.15122,8.52042,Y,Y,N,N,0,0,N,N,1,126
LOGQ,rf0199,6.99552,6.9091,7.12515,6.83708,7.3556,Y,Y,N,N,0,0,N,N,1,36
LOGZ,rf0199,8.19737,8.13144,8.31604,8.06551,8.58635,Y,Y,N,N,0,0,N,N,2,112
LOGQ,rf0201,7.39881,7.32679,7.57165,7.25478,7.8021,Y,Y,N,N,0,0,N,N,1,64
LOGZ,rf0201,8.1644,8.10507,8.30945,8.03914,8.48745,Y,Y,N,N,0,0,N,N,1,107
LOGQ,rf0204,7.42762,7.37,7.60046,7.29799,7.81651,Y,Y,N,N,0,0,N,N,1,66
LOGZ,rf0204,8.22374,8.14463,8.3556,8.0787,8.50064,Y,Y,N,N,0,0,N,N,1,116
LOGQ,rf0205,6.77947,6.77947,7.28358,6.69305,7.55725,Y,Y,N,N,0,0,N,N,2,21
LOGZ,rf0205,8.36219,8.31604,8.83687,8.2567,8.95554,Y,Y,N,N,0,0,N,N,3,137
LOGQ,rf0206,7.3556,7.18276,7.57165,7.03873,7.73009,Y,Y,N,N,0,0,N,N,1,61
LOGZ,rf0206,8.63909,8.5336,8.85006,8.39515,8.93577,Y,Y,N,N,0,0,N,N,2,179
LOGQ,rf0207,7.28358,7.21157,7.45642,7.13955,7.68688,Y,Y,N,N,0,0,N,N,1,56
LOGZ,rf0207,8.23693,8.15781,8.36878,8.09188,8.57316,Y,Y,N,N,0,0,N,N,1,118
LOGQ,rf0209,6.72186,6.67865,7.57165,6.57782,7.85972,Y,Y,N,N,0.0004,0,N,N,3,17
LOGZ,rf0209,8.32922,8.29626,9.00169,8.22374,9.05444,Y,Y,N,N,0,0.03285,N,N,3,132
LOGQ,rf0210,7.16836,7.11074,7.31239,7.05313,7.42762,Y,Y,N,N,0,0,N,N,1,48
LOGZ,rf0210,8.38856,8.28967,8.46767,8.21715,8.54679,Y,Y,N,N,0,0,N,N,1,141
LOGQ,rf0216,6.73626,6.66424,7.02433,6.59223,7.38441,Y,Y,N,N,0.00016,0,N,N,1,18
LOGZ,rf0216,8.31604,8.2633,8.6259,8.20396,8.93577,Y,Y,N,N,0,0.00008,N,N,3,130
LOGQ,rf0217,7.84531,7.03873,7.94614,6.8947,8.09017,Y,Y,N,N,0,0,N,N,2,95
LOGZ,rf0217,8.93577,8.27648,8.96214,8.171,9.00169,Y,Y,N,N,0,0,N,N,2,224
LOGQ,rf0218,6.99552,6.85149,7.19716,6.69305,7.37,Y,Y,N,N,0.00096,0,N,N,1,36
LOGZ,rf0218,8.38856,8.349,8.65227,8.27648,8.84347,Y,Y,N,N,0,0.00001,N,N,2,141
LOGQ,rf0223,6.75066,6.72186,7.12515,6.63544,7.3556,Y,Y,N,N,0,0,N,N,1,19
LOGZ,rf0223,8.36219,8.30945,8.77095,8.25011,8.92917,Y,Y,N,N,0,0,N,N,2,137
LOGQ,rf0226,6.9235,6.85149,7.05313,6.79387,7.25478,Y,Y,N,N,0,0,N,N,1,31
LOGZ,rf0226,8.25011,8.17759,8.33582,8.12485,8.59294,Y,Y,N,N,0,0,N,N,2,120
LOGQ,rf0227,7.03873,6.99552,7.19716,6.9235,7.39881,Y,Y,N,N,0,0,N,N,1,39
LOGZ,rf0227,8.28307,8.21715,8.38197,8.15122,8.6325,Y,Y,N,N,0,0,N,N,2,125
LOGQ,rf0229,6.93791,6.88029,7.47083,6.80828,7.73009,Y,Y,N,N,0,0,N,N,2,32
LOGZ,rf0229,8.28307,8.23033,8.78413,8.1644,8.96214,Y,Y,N,N,0,0,N,N,3,125
LOGQ,rf0234,6.76507,6.72186,7.03873,6.64984,7.29799,Y,Y,N,N,0,0,N,N,1,20
LOGZ,rf0234,8.34241,8.28307,8.63909,8.23033,8.87643,Y,Y,N,N,0,0,N,N,2,134
LOGQ,rf0236,7.15395,7.09634,7.28358,7.05313,7.42762,Y,Y,N,N,0,0,N,N,1,47
LOGZ,rf0236,8.23693,8.1644,8.3556,8.09848,8.50723,Y,Y,N,N,0,0,N,N,1,118
LOGQ,rf0237,7.22597,6.93791,7.38441,6.80828,7.54284,Y,Y,N,N,0,0,N,N,2,52
LOGZ,rf0237,8.37537,8.38856,8.83028,8.30945,8.92917,N,Y,N,N,0,0,N,N,3,139
LOGQ,rf0238,7.08194,7.03873,7.21157,6.98112,7.3556,Y,Y,N,N,0,0,N,N,1,42
LOGZ,rf0238,8.2633,8.19737,8.39515,8.12485,8.54679,Y,Y,N,N,0,0,N,N,1,122
LOGQ,rf0241,8.03256,7.91733,8.2486,7.81651,8.53667,Y,Y,N,N,0,0,N,N,1,108
LOGZ,rf0241,8.05892,7.9798,8.2567,7.90069,8.4479,Y,Y,N,N,0,0,N,N,1,91
LOGQ,rf0242,7.16836,7.06753,7.29799,6.98112,7.39881,Y,Y,N,N,0,0,N,N,1,48
LOGZ,rf0242,8.59953,8.4479,8.66546,8.38197,8.75117,Y,Y,N,N,0,0,N,N,2,173
