Parameter,Galaxy Name,Estimate,CI68_low,CI68_high,CI95_low,CI95_high,Est_in_CI68?,Est_in_CI95?,Est_at_lower?,Est_at_upper?,P(lower),P(upper),P(lower)>50%?,P(upper)>50%?,n_local_maxima,Index_of_peak
AGNFRAC,rf0013,0.81579,0.71053,0.94737,0.63158,inf,Y,Y,N,N,0,0.11489,N,N,1,31
LOGQ,rf0013,5.83226,5.74016,5.92437,5.64805,6.01647,Y,Y,N,N,0,0,N,N,1,24
LOGZ,rf0013,0.21671,0.04807,0.25887,-0.07841,inf,Y,Y,N,Y,0,0.28676,N,N,1,36
AGNFRAC,rf0014,0,#NAME?,0.02632,#NAME?,0.05263,Y,Y,Y,N,0.99009,0,Y,N,1,0
LOGQ,rf0014,5.97042,5.87832,6.10858,5.83226,6.20068,Y,Y,N,N,0,0,N,N,1,27
LOGZ,rf0014,-0.07841,-0.33136,0.09023,-0.58432,0.17455,Y,Y,N,N,0.00038,0.00313,N,N,1,29
AGNFRAC,rf0015,0,#NAME?,0.02632,#NAME?,0.15789,Y,Y,Y,N,0.91671,0,Y,N,1,0
LOGQ,rf0015,5.87832,5.78621,5.97042,5.74016,6.01647,Y,Y,N,N,0,0,N,N,1,25
LOGZ,rf0015,-0.20488,-0.33136,-0.12056,-0.41568,0.04807,Y,Y,N,N,0,0.00076,N,N,1,26
AGNFRAC,rf0016,1,0.73684,0.97368,0.57895,inf,N,Y,N,Y,0,0.26401,N,N,2,38
LOGQ,rf0016,6.33884,6.29279,6.43095,6.24674,6.43095,Y,Y,N,Y,0,0.24323,N,N,1,35
LOGZ,rf0016,-0.2892,-0.45784,-0.12056,-0.58432,0.04807,Y,Y,N,N,0,0.00003,N,N,1,24
AGNFRAC,rf0017,0,0.05263,0.44737,#NAME?,0.71053,N,Y,Y,N,0.13863,0.00161,N,N,1,0
LOGQ,rf0017,5.83226,5.69411,5.92437,5.602,6.01647,Y,Y,N,N,0,0,N,N,1,24
LOGZ,rf0017,-0.5,-0.79512,-0.24704,-1.13239,0.04807,Y,Y,N,N,0.00945,0.00136,N,N,1,19
AGNFRAC,rf0019,0,#NAME?,0.26316,#NAME?,0.60526,Y,Y,Y,N,0.33371,0.00154,N,N,1,0
LOGQ,rf0019,5.78621,5.64805,5.92437,5.50989,6.06253,Y,Y,N,N,0.00003,0,N,N,1,23
LOGZ,rf0019,-0.33136,-0.75296,-0.03625,-1.17455,0.17455,Y,Y,N,N,0.01443,0.00951,N,N,1,23
AGNFRAC,rf0020,1,0.65789,0.97368,0.36842,inf,N,Y,N,Y,0.00075,0.2538,N,N,1,38
LOGQ,rf0020,6.38489,6.29279,6.43095,6.24674,inf,Y,Y,N,Y,0,0.34263,N,N,1,36
LOGZ,rf0020,-1.30103,-1.25887,-0.83728,#NAME?,-0.58432,N,Y,Y,N,0.20417,0,N,N,1,0
AGNFRAC,rf0022,0.42105,0.31579,0.65789,0.18421,0.86842,Y,Y,N,N,0.00014,0.00687,N,N,1,16
LOGQ,rf0022,6.15463,6.01647,6.20068,5.97042,6.29279,Y,Y,N,N,0,0,N,N,1,31
LOGZ,rf0022,-0.24704,-0.45784,-0.03625,-0.62648,0.17455,Y,Y,N,N,0.00001,0.00448,N,N,1,25
AGNFRAC,rf0023,0,#NAME?,0.13158,#NAME?,0.31579,Y,Y,Y,N,0.56146,0.00005,Y,N,1,0
LOGQ,rf0023,5.87832,5.78621,6.01647,5.69411,6.15463,Y,Y,N,N,0,0,N,N,1,25
LOGZ,rf0023,-0.2892,-0.75296,-0.07841,-1.17455,0.13239,Y,Y,N,N,0.01345,0.00406,N,N,1,24
AGNFRAC,rf0024,0,#NAME?,0.13158,#NAME?,0.23684,Y,Y,Y,N,0.54303,0.00013,Y,N,1,0
LOGQ,rf0024,6.20068,6.10858,6.33884,5.97042,6.43095,Y,Y,N,N,0,0.037,N,N,1,32
LOGZ,rf0024,0.00591,-0.33136,0.13239,-0.66864,0.25887,Y,Y,N,N,0.00063,0.04773,N,N,1,31
AGNFRAC,rf0025,1,0.97368,inf,0.97368,inf,Y,Y,N,Y,0,1,N,Y,1,38
LOGQ,rf0025,4.727,#NAME?,4.77305,#NAME?,4.81911,Y,Y,Y,N,0.99383,0,Y,N,2,0
LOGZ,rf0025,0.25887,0.21671,inf,0.17455,inf,Y,Y,N,Y,0,0.94709,N,Y,1,37
AGNFRAC,rf0028,1,0.97368,inf,0.97368,inf,Y,Y,N,Y,0,1,N,Y,1,38
LOGQ,rf0028,6.33884,6.29279,6.38489,6.29279,6.38489,Y,Y,N,Y,0,0,N,N,1,35
LOGZ,rf0028,-1.30103,#NAME?,-1.25887,#NAME?,-1.25887,Y,Y,Y,N,1,0,Y,N,1,0
AGNFRAC,rf0029,0,#NAME?,0.02632,#NAME?,0.07895,Y,Y,Y,N,0.96718,0,Y,N,1,0
LOGQ,rf0029,6.01647,5.92437,6.06253,5.87832,6.15463,Y,Y,N,N,0,0,N,N,1,28
LOGZ,rf0029,-0.2892,-0.54216,-0.20488,-0.75296,-0.12056,Y,Y,N,N,0.00093,0.00001,N,N,1,24
AGNFRAC,rf0030,1,0.73684,0.97368,0.63158,inf,N,Y,N,Y,0,0.25196,N,N,1,38
LOGQ,rf0030,6.43095,6.33884,inf,6.29279,inf,Y,Y,N,Y,0,0.63642,N,Y,1,37
LOGZ,rf0030,-1.21671,-1.21671,-0.7108,#NAME?,-0.41568,Y,Y,Y,N,0.14343,0,N,N,1,2
AGNFRAC,rf0031,1,0.94737,inf,0.89474,inf,Y,Y,N,Y,0,0.86347,N,Y,1,38
LOGQ,rf0031,6.33884,6.29279,6.38489,6.29279,6.38489,Y,Y,N,Y,0,0.01114,N,N,1,35
LOGZ,rf0031,-1.25887,-1.25887,-0.87944,#NAME?,-0.7108,Y,Y,Y,N,0.21386,0,N,N,1,1
AGNFRAC,rf0032,1,0.97368,inf,0.97368,inf,Y,Y,N,Y,0,1,N,Y,1,38
LOGQ,rf0032,6.33884,6.29279,6.38489,6.29279,6.38489,Y,Y,N,Y,0,0,N,N,1,35
LOGZ,rf0032,-1.30103,#NAME?,-1.25887,#NAME?,-1.25887,Y,Y,Y,N,1,0,Y,N,1,0
AGNFRAC,rf0033,0,#NAME?,0.13158,#NAME?,0.26316,Y,Y,Y,N,0.59914,0.00003,Y,N,1,0
LOGQ,rf0033,5.97042,5.83226,6.10858,5.74016,6.20068,Y,Y,N,N,0,0,N,N,1,27
LOGZ,rf0033,-0.2892,-0.7108,0.00591,-1.17455,0.17455,Y,Y,N,N,0.01451,0.0082,N,N,1,24
AGNFRAC,rf0034,0,0.02632,0.28947,#NAME?,0.52632,N,Y,Y,N,0.24896,0.00025,N,N,1,0
LOGQ,rf0034,5.69411,5.602,5.83226,5.50989,5.87832,Y,Y,N,N,0,0,N,N,1,21
LOGZ,rf0034,-0.54216,-0.92159,-0.24704,-1.21671,0.09023,Y,Y,N,N,0.01907,0.00425,N,N,1,18
AGNFRAC,rf0040,0,#NAME?,0.07895,#NAME?,0.13158,Y,Y,Y,N,0.77688,0,Y,N,1,0
LOGQ,rf0040,6.10858,6.01647,6.24674,5.87832,6.33884,Y,Y,N,N,0,0.00864,N,N,1,30
LOGZ,rf0040,0.17455,0.00591,0.25887,-0.24704,inf,Y,Y,N,Y,0.00009,0.30091,N,N,2,35
AGNFRAC,rf0042,0,#NAME?,0.02632,#NAME?,0.07895,Y,Y,Y,N,0.966,0,Y,N,1,0
LOGQ,rf0042,5.69411,5.602,5.78621,5.55595,5.87832,Y,Y,N,N,0,0,N,N,1,21
LOGZ,rf0042,-0.2892,-0.41568,-0.07841,-0.58432,0.04807,Y,Y,N,N,0.00006,0.00026,N,N,1,24
AGNFRAC,rf0043,0,#NAME?,0.42105,#NAME?,0.68421,Y,Y,Y,N,0.73966,0.00114,Y,N,2,0
LOGQ,rf0043,6.10858,5.64805,6.20068,5.46384,6.29279,Y,Y,N,N,0,0.00224,N,N,2,30
LOGZ,rf0043,0.30103,0.09023,inf,-0.12056,inf,Y,Y,N,Y,0,0.48636,N,N,1,38
AGNFRAC,rf0045,1,0.97368,inf,0.97368,inf,Y,Y,N,Y,0,1,N,Y,1,38
LOGQ,rf0045,6.33884,6.29279,6.38489,6.29279,6.38489,Y,Y,N,Y,0,0,N,N,1,35
LOGZ,rf0045,-1.30103,#NAME?,-1.25887,#NAME?,-1.21671,Y,Y,Y,N,0.99829,0,Y,N,1,0
AGNFRAC,rf0048,1,0.97368,inf,0.97368,inf,Y,Y,N,Y,0,1,N,Y,1,38
LOGQ,rf0048,6.33884,6.29279,6.38489,6.29279,6.38489,Y,Y,N,Y,0,0,N,N,1,35
LOGZ,rf0048,-1.30103,#NAME?,-1.25887,#NAME?,-1.21671,Y,Y,Y,N,0.99928,0,Y,N,1,0
AGNFRAC,rf0049,1,0.97368,inf,0.97368,inf,Y,Y,N,Y,0,1,N,Y,1,38
LOGQ,rf0049,6.33884,6.29279,6.38489,6.29279,6.38489,Y,Y,N,Y,0,0,N,N,1,35
LOGZ,rf0049,-1.30103,#NAME?,-1.21671,#NAME?,-1.17455,Y,Y,Y,N,0.94892,0,Y,N,1,0
AGNFRAC,rf0051,0,#NAME?,0.15789,#NAME?,0.31579,Y,Y,Y,N,0.53579,0.00006,Y,N,1,0
LOGQ,rf0051,5.69411,5.55595,5.78621,5.46384,5.92437,Y,Y,N,N,0,0,N,N,1,21
LOGZ,rf0051,-0.5,-0.79512,-0.16272,-1.17455,0.09023,Y,Y,N,N,0.01335,0.00246,N,N,1,19
AGNFRAC,rf0053,0,#NAME?,0.02632,#NAME?,0.07895,Y,Y,Y,N,0.95508,0,Y,N,1,0
LOGQ,rf0053,5.87832,5.78621,5.97042,5.74016,6.06253,Y,Y,N,N,0,0,N,N,1,25
LOGZ,rf0053,-0.41568,-0.66864,-0.2892,-1.00591,-0.20488,Y,Y,N,N,0.00384,0.00001,N,N,1,21
AGNFRAC,rf0055,0,0.21053,0.63158,#NAME?,0.89474,N,Y,Y,N,0.03488,0.00827,N,N,2,0
LOGQ,rf0055,6.15463,6.01647,6.24674,5.83226,6.33884,Y,Y,N,N,0,0.0004,N,N,1,31
LOGZ,rf0055,0.21671,0.00591,0.25887,-0.12056,inf,Y,Y,N,Y,0,0.28486,N,N,1,36
AGNFRAC,rf0057,0,#NAME?,0.02632,#NAME?,0.15789,Y,Y,Y,N,0.91998,0.00001,Y,N,1,0
LOGQ,rf0057,6.15463,6.06253,6.24674,5.97042,6.33884,Y,Y,N,N,0,0.00114,N,N,1,31
LOGZ,rf0057,-0.2892,-0.45784,-0.03625,-0.62648,0.09023,Y,Y,N,N,0.00002,0.00051,N,N,1,24
AGNFRAC,rf0058,0,#NAME?,0.15789,#NAME?,0.31579,Y,Y,Y,N,0.52111,0.00015,Y,N,1,0
LOGQ,rf0058,6.10858,6.01647,6.24674,5.87832,6.33884,Y,Y,N,N,0,0.00373,N,N,1,30
LOGZ,rf0058,-0.2892,-0.66864,-0.03625,-1.13239,0.13239,Y,Y,N,N,0.0116,0.00471,N,N,1,24
AGNFRAC,rf0059,1,0.78947,inf,0.63158,inf,Y,Y,N,Y,0,0.34712,N,N,1,38
LOGQ,rf0059,6.24674,6.15463,6.29279,6.06253,6.33884,Y,Y,N,N,0,0.00001,N,N,1,33
LOGZ,rf0059,-1.30103,-1.25887,-0.87944,#NAME?,-0.58432,N,Y,Y,N,0.25649,0,N,N,1,0
AGNFRAC,rf0060,0.10526,0.02632,0.28947,#NAME?,0.44737,Y,Y,N,N,0.17669,0.00016,N,N,1,4
LOGQ,rf0060,6.01647,5.83226,6.10858,5.74016,6.24674,Y,Y,N,N,0,0.00007,N,N,1,28
LOGZ,rf0060,-0.2892,-0.66864,0.00591,-1.13239,0.25887,Y,Y,N,N,0.00872,0.02968,N,N,2,24
AGNFRAC,rf0061,0,#NAME?,0.02632,#NAME?,0.05263,Y,Y,Y,N,0.98805,0,Y,N,1,0
LOGQ,rf0061,6.01647,5.92437,6.15463,5.83226,6.24674,Y,Y,N,N,0,0.00009,N,N,1,28
LOGZ,rf0061,0.00591,-0.33136,0.13239,-0.62648,0.21671,Y,Y,N,N,0.00064,0.00787,N,N,1,31
AGNFRAC,rf0062,1,0.97368,inf,0.97368,inf,Y,Y,N,Y,0,0.99985,N,Y,1,38
LOGQ,rf0062,6.33884,6.29279,6.38489,6.29279,6.38489,Y,Y,N,Y,0,0.00001,N,N,1,35
LOGZ,rf0062,-1.30103,#NAME?,-1.09023,#NAME?,-0.96375,Y,Y,Y,N,0.50373,0,Y,N,1,0
AGNFRAC,rf0064,0,#NAME?,0.05263,#NAME?,0.15789,Y,Y,Y,N,0.8942,0,Y,N,1,0
LOGQ,rf0064,5.78621,5.69411,5.92437,5.602,6.01647,Y,Y,N,N,0,0,N,N,1,23
LOGZ,rf0064,-0.54216,-0.92159,-0.33136,-1.21671,-0.16272,Y,Y,N,N,0.02165,0.00001,N,N,1,18
AGNFRAC,rf0065,0,#NAME?,0.13158,#NAME?,0.26316,Y,Y,Y,N,0.5721,0.00002,Y,N,1,0
LOGQ,rf0065,6.06253,5.92437,6.15463,5.83226,6.24674,Y,Y,N,N,0,0,N,N,1,29
LOGZ,rf0065,-0.2892,-0.79512,-0.16272,-1.21671,0.04807,Y,Y,N,N,0.02006,0.00244,N,N,1,24
AGNFRAC,rf0068,0,#NAME?,0.02632,#NAME?,0.02632,Y,Y,Y,N,0.99794,0,Y,N,1,0
LOGQ,rf0068,5.83226,5.74016,5.92437,5.64805,6.01647,Y,Y,N,N,0,0,N,N,1,24
LOGZ,rf0068,0.17455,-0.07841,0.21671,-0.33136,0.25887,Y,Y,N,Y,0.00004,0.06448,N,N,1,35
AGNFRAC,rf0071,1,0.60526,0.94737,0.42105,inf,N,Y,N,Y,0.0004,0.14667,N,N,1,38
LOGQ,rf0071,6.20068,6.10858,6.38489,6.01647,inf,Y,Y,N,N,0,0.1025,N,N,2,32
LOGZ,rf0071,-0.58432,-0.87944,-0.33136,-1.17455,-0.12056,Y,Y,N,N,0.00983,0.00005,N,N,1,17
AGNFRAC,rf0072,1,0.94737,inf,0.92105,inf,Y,Y,N,Y,0,0.95763,N,Y,1,38
LOGQ,rf0072,6.24674,6.15463,6.29279,6.15463,6.29279,Y,Y,N,N,0,0,N,N,1,33
LOGZ,rf0072,-1.30103,#NAME?,-1.00591,#NAME?,-0.79512,Y,Y,Y,N,0.38639,0,N,N,1,0
AGNFRAC,rf0073,0,#NAME?,0.10526,#NAME?,0.15789,Y,Y,Y,N,0.65096,0,Y,N,1,0
LOGQ,rf0073,5.87832,5.78621,5.97042,5.74016,6.06253,Y,Y,N,N,0,0,N,N,1,25
LOGZ,rf0073,-0.33136,-0.66864,-0.24704,-1.00591,-0.07841,Y,Y,N,N,0.00494,0.00001,N,N,1,23
AGNFRAC,rf0074,0,#NAME?,0.02632,#NAME?,0.05263,Y,Y,Y,N,0.97909,0,Y,N,1,0
LOGQ,rf0074,6.10858,5.97042,6.24674,5.87832,6.29279,Y,Y,N,N,0,0.00083,N,N,1,30
LOGZ,rf0074,0.00591,-0.2892,0.13239,-0.45784,0.21671,Y,Y,N,N,0.00001,0.02125,N,N,1,31
AGNFRAC,rf0075,0.26316,0.13158,0.52632,0.02632,0.81579,Y,Y,N,N,0.03279,0.00451,N,N,1,10
LOGQ,rf0075,6.10858,6.01647,6.20068,5.92437,6.24674,Y,Y,N,N,0,0,N,N,2,30
LOGZ,rf0075,-0.41568,-0.66864,-0.12056,-0.96375,0.09023,Y,Y,N,N,0.00221,0.0018,N,N,1,21
AGNFRAC,rf0076,0,#NAME?,0.10526,#NAME?,0.23684,Y,Y,Y,N,0.60874,0.00001,Y,N,1,0
LOGQ,rf0076,5.97042,5.87832,6.10858,5.83226,6.20068,Y,Y,N,N,0,0,N,N,1,27
LOGZ,rf0076,-0.2892,-0.66864,-0.12056,-1.09023,0.09023,Y,Y,N,N,0.00847,0.00121,N,N,1,24
AGNFRAC,rf0077,1,0.97368,inf,0.97368,inf,Y,Y,N,Y,0,1,N,Y,1,38
LOGQ,rf0077,6.15463,6.10858,6.20068,6.10858,6.20068,Y,Y,N,N,0,0,N,N,1,31
LOGZ,rf0077,-1.30103,#NAME?,-1.21671,#NAME?,-1.13239,Y,Y,Y,N,0.87213,0,Y,N,1,0
AGNFRAC,rf0079,1,0.97368,inf,0.97368,inf,Y,Y,N,Y,0,1,N,Y,1,38
LOGQ,rf0079,6.33884,6.29279,6.38489,6.29279,6.38489,Y,Y,N,Y,0,0,N,N,1,35
LOGZ,rf0079,-1.30103,#NAME?,-1.25887,#NAME?,-1.25887,Y,Y,Y,N,1,0,Y,N,1,0
AGNFRAC,rf0083,1,0.97368,inf,0.97368,inf,Y,Y,N,Y,0,1,N,Y,1,38
LOGQ,rf0083,6.33884,6.29279,6.38489,6.29279,6.38489,Y,Y,N,Y,0,0,N,N,1,35
LOGZ,rf0083,-1.30103,#NAME?,-1.25887,#NAME?,-1.25887,Y,Y,Y,N,1,0,Y,N,1,0
AGNFRAC,rf0084,1,0.97368,inf,0.97368,inf,Y,Y,N,Y,0,1,N,Y,1,38
LOGQ,rf0084,6.33884,6.29279,6.38489,6.29279,6.38489,Y,Y,N,Y,0,0,N,N,1,35
LOGZ,rf0084,-1.30103,#NAME?,-1.25887,#NAME?,-1.25887,Y,Y,Y,N,1,0,Y,N,1,0
AGNFRAC,rf0092,1,0.78947,inf,0.57895,inf,Y,Y,N,Y,0.00062,0.3666,N,N,2,38
LOGQ,rf0092,6.33884,6.24674,6.43095,6.20068,inf,Y,Y,N,Y,0,0.18498,N,N,1,35
LOGZ,rf0092,-0.92159,-1.17455,-0.66864,#NAME?,-0.45784,Y,Y,N,N,0.0739,0,N,N,1,9
AGNFRAC,rf0098,0.55263,0.44737,0.73684,0.36842,0.92105,Y,Y,N,N,0,0.0113,N,N,1,21
LOGQ,rf0098,5.74016,5.64805,5.87832,5.55595,6.01647,Y,Y,N,N,0,0,N,N,1,22
LOGZ,rf0098,-0.03625,-0.2892,0.13239,-0.54216,0.21671,Y,Y,N,N,0.00007,0.01276,N,N,1,30
AGNFRAC,rf0099,0,0.05263,0.42105,#NAME?,0.71053,N,Y,Y,N,0.1577,0.00159,N,N,1,0
LOGQ,rf0099,5.92437,5.83226,6.10858,5.69411,6.29279,Y,Y,N,N,0,0.00026,N,N,1,26
LOGZ,rf0099,-0.5,-0.92159,-0.16272,-1.25887,0.09023,Y,Y,N,N,0.02583,0.00304,N,N,1,19
AGNFRAC,rf0102,0,#NAME?,0.26316,#NAME?,0.65789,Y,Y,Y,N,0.42673,0.00226,N,N,1,0
LOGQ,rf0102,5.87832,5.78621,6.01647,5.64805,6.15463,Y,Y,N,N,0,0.00004,N,N,1,25
LOGZ,rf0102,0.00591,-0.79512,0.04807,-1.21671,0.21671,Y,Y,N,N,0.01629,0.01247,N,N,4,31
AGNFRAC,rf0104,1,0.97368,inf,0.97368,inf,Y,Y,N,Y,0,1,N,Y,1,38
LOGQ,rf0104,6.33884,6.29279,6.38489,6.29279,6.38489,Y,Y,N,Y,0,0,N,N,1,35
LOGZ,rf0104,-1.30103,#NAME?,-1.25887,#NAME?,-1.25887,Y,Y,Y,N,1,0,Y,N,1,0
AGNFRAC,rf0106,1,0.97368,inf,0.97368,inf,Y,Y,N,Y,0,1,N,Y,1,38
LOGQ,rf0106,6.33884,6.29279,6.38489,6.29279,6.38489,Y,Y,N,Y,0,0,N,N,1,35
LOGZ,rf0106,-1.30103,#NAME?,-1.25887,#NAME?,-1.25887,Y,Y,Y,N,1,0,Y,N,1,0
AGNFRAC,rf0107,0,#NAME?,0.02632,#NAME?,0.07895,Y,Y,Y,N,0.97368,0,Y,N,1,0
LOGQ,rf0107,5.92437,5.83226,6.01647,5.74016,6.06253,Y,Y,N,N,0,0,N,N,1,26
LOGZ,rf0107,-0.2892,-0.54216,-0.16272,-0.87944,-0.07841,Y,Y,N,N,0.00254,0.00003,N,N,1,24
AGNFRAC,rf0108,1,0.97368,inf,0.97368,inf,Y,Y,N,Y,0,1,N,Y,1,38
LOGQ,rf0108,6.33884,6.29279,6.38489,6.29279,6.38489,Y,Y,N,Y,0,0,N,N,1,35
LOGZ,rf0108,-1.30103,#NAME?,-1.25887,#NAME?,-1.25887,Y,Y,Y,N,0.99997,0,Y,N,1,0
AGNFRAC,rf0109,1,0.97368,inf,0.94737,inf,Y,Y,N,Y,0,0.99732,N,Y,1,38
LOGQ,rf0109,6.33884,6.29279,6.38489,6.29279,6.38489,Y,Y,N,Y,0,0.00031,N,N,1,35
LOGZ,rf0109,-1.30103,#NAME?,-1.09023,#NAME?,-0.96375,Y,Y,Y,N,0.55513,0,Y,N,1,0
AGNFRAC,rf0110,0.21053,0.10526,0.68421,#NAME?,0.94737,Y,Y,N,N,0.06274,0.01672,N,N,1,8
LOGQ,rf0110,6.24674,6.15463,6.29279,6.10858,6.33884,Y,Y,N,N,0,0.00065,N,N,2,33
LOGZ,rf0110,-1.30103,-1.25887,-0.83728,#NAME?,-0.54216,N,Y,Y,N,0.24991,0,N,N,1,0
AGNFRAC,rf0111,0,#NAME?,0.10526,#NAME?,0.26316,Y,Y,Y,N,0.67851,0.00003,Y,N,1,0
LOGQ,rf0111,5.92437,5.83226,6.01647,5.74016,6.15463,Y,Y,N,N,0,0.00002,N,N,1,26
LOGZ,rf0111,0.00591,-0.2892,0.17455,-0.58432,0.25887,Y,Y,N,N,0.00066,0.04427,N,N,1,31
AGNFRAC,rf0113,0.26316,0.15789,0.5,0.05263,0.73684,Y,Y,N,N,0.01282,0.00207,N,N,1,10
LOGQ,rf0113,6.15463,6.06253,6.24674,6.01647,6.33884,Y,Y,N,N,0,0.00021,N,N,2,31
LOGZ,rf0113,-0.03625,-0.20488,0.13239,-0.37352,0.21671,Y,Y,N,N,0,0.01247,N,N,1,30
AGNFRAC,rf0115,0,#NAME?,0.15789,#NAME?,0.68421,Y,Y,Y,N,0.76013,0.00327,Y,N,1,0
LOGQ,rf0115,6.10858,6.01647,6.20068,5.97042,6.33884,Y,Y,N,N,0,0.00124,N,N,1,30
LOGZ,rf0115,-0.24704,-0.41568,-0.07841,-0.58432,0.04807,Y,Y,N,N,0,0.0001,N,N,1,25
AGNFRAC,rf0117,0,#NAME?,0.07895,#NAME?,0.18421,Y,Y,Y,N,0.83984,0,Y,N,1,0
LOGQ,rf0117,6.15463,6.10858,6.24674,6.01647,6.29279,Y,Y,N,N,0,0.00001,N,N,1,31
LOGZ,rf0117,-0.66864,-1.09023,-0.45784,-1.25887,-0.33136,Y,Y,N,N,0.04806,0.00001,N,N,1,15
AGNFRAC,rf0118,0.15789,0.10526,0.28947,0.07895,0.47368,Y,Y,N,N,0,0.00026,N,N,1,6
LOGQ,rf0118,5.78621,5.69411,5.92437,5.64805,6.06253,Y,Y,N,N,0,0.00001,N,N,1,23
LOGZ,rf0118,-0.58432,-1.04807,0.00591,-1.25887,inf,Y,Y,N,N,0.04016,0.05015,N,N,3,17
AGNFRAC,rf0119,1,0.97368,inf,0.97368,inf,Y,Y,N,Y,0,1,N,Y,1,38
LOGQ,rf0119,6.33884,6.29279,6.38489,6.29279,6.38489,Y,Y,N,Y,0,0,N,N,1,35
LOGZ,rf0119,-1.30103,#NAME?,-1.25887,#NAME?,-1.25887,Y,Y,Y,N,1,0,Y,N,1,0
AGNFRAC,rf0120,0,0.10526,0.81579,#NAME?,0.97368,N,Y,Y,N,0.08229,0.0404,N,N,2,0
LOGQ,rf0120,5.55595,5.46384,5.74016,5.41779,5.83226,Y,Y,N,N,0,0,N,N,1,18
LOGZ,rf0120,-1.30103,-1.21671,-0.62648,#NAME?,-0.2892,N,Y,Y,N,0.13678,0.00034,N,N,1,0
AGNFRAC,rf0122,1,0.97368,inf,0.97368,inf,Y,Y,N,Y,0,1,N,Y,1,38
LOGQ,rf0122,6.33884,6.29279,6.38489,6.29279,6.38489,Y,Y,N,Y,0,0,N,N,1,35
LOGZ,rf0122,-1.30103,#NAME?,-1.25887,#NAME?,-1.25887,Y,Y,Y,N,1,0,Y,N,1,0
AGNFRAC,rf0125,0.52632,0.44737,0.71053,0.36842,0.86842,Y,Y,N,N,0,0.00656,N,N,1,20
LOGQ,rf0125,5.74016,5.64805,5.83226,5.55595,5.92437,Y,Y,N,N,0,0,N,N,1,22
LOGZ,rf0125,0.00591,-0.20488,0.13239,-0.41568,0.21671,Y,Y,N,N,0,0.01816,N,N,1,31
AGNFRAC,rf0126,1,0.97368,inf,0.97368,inf,Y,Y,N,Y,0,1,N,Y,1,38
