Line,Galaxy Name,In_lhood?,Obs,Model,Resid_Stds,Obs_S/N
ariv4711,rf0008,Y,0.01213,0.00009,0.02307,0.02325
hbeta,rf0008,Y,1.00000,1.00000,0.00000,31.01034
oiii4959,rf0008,Y,0.09624,0.11782,-0.75523,3.36936
oiii5007,rf0008,Y,0.21956,0.35152,-4.58408,7.62680
hei5875,rf0008,Y,0.09600,0.11778,-0.86073,3.79467
oi6300,rf0008,Y,0.02792,0.98401,-43.13644,1.25952
nii6548,rf0008,Y,0.29594,0.39448,-10.25333,30.79445
halpha,rf0008,Y,2.86000,2.83123,0.78729,78.26470
nii6584,rf0008,Y,0.89042,1.16286,-9.39855,30.71795
sii6717,rf0008,Y,0.23359,3.48912,-130.98165,9.39814
sii6731,rf0008,Y,0.16906,2.59277,-105.82444,7.38173
ariii7136,rf0008,Y,-0.04334,0.27539,-13.49757,-1.83521
oii3726,rf0010,Y,-223.51843,4.01229,-inf,-inf
oii3729,rf0010,Y,0.00000,5.47511,-inf,
neiii3869,rf0010,Y,0.33755,0.95331,-26.79104,14.68607
oiii4363,rf0010,Y,0.05380,0.00922,2.90641,3.50733
hgamma,rf0010,Y,0.56584,0.47202,5.25275,31.68031
heii4685,rf0010,Y,0.00000,0.09941,-inf,
ariv4711,rf0010,Y,0.00000,0.00039,-0.00339,0.00000
hbeta,rf0010,Y,1.00000,1.00000,0.00000,63.89095
oiii4959,rf0010,Y,0.73713,0.41078,21.35212,48.22810
oiii5007,rf0010,Y,2.21207,1.22563,49.99751,112.11878
hei5875,rf0010,Y,0.07194,0.10521,-2.58221,5.58470
oi6300,rf0010,Y,0.10549,0.73597,-63.77135,10.66992
nii6548,rf0010,Y,0.10365,0.23573,-43.12672,33.84628
halpha,rf0010,Y,2.86000,2.82719,1.83944,160.35536
nii6584,rf0010,Y,0.31146,0.69487,-41.50754,33.71830
sii6717,rf0010,Y,0.53102,2.83442,-187.37349,43.19665
sii6731,rf0010,Y,0.35267,2.11789,-178.85919,35.73386
ariii7136,rf0010,Y,0.05753,0.29863,-24.96898,5.95743
oii3726,rf0011,Y,0.00000,2.04281,-inf,
oii3729,rf0011,Y,398942042601045705248311607296.00000,2.76856,825333.26469,825333.26469
neiii3869,rf0011,Y,0.12867,0.12309,0.07510,1.72932
oiii4363,rf0011,Y,0.02680,0.00233,0.49480,0.54185
hgamma,rf0011,Y,0.43530,0.47645,-0.83997,8.88586
heii4685,rf0011,Y,0.00000,0.00009,-inf,
ariv4711,rf0011,Y,0.00000,0.00005,-inf,
hbeta,rf0011,Y,1.00000,1.00000,0.00000,22.00847
oiii4959,rf0011,Y,0.24073,0.20059,0.98822,5.92682
oiii5007,rf0011,Y,0.71373,0.59849,2.57336,15.93762
hei5875,rf0011,Y,0.17514,0.10950,1.85420,4.94697
oi6300,rf0011,Y,0.16203,0.11011,1.74439,5.44355
nii6548,rf0011,Y,0.27308,0.43220,-14.21739,24.39870
halpha,rf0011,Y,2.86000,2.80775,1.06793,58.45497
nii6584,rf0011,Y,0.82291,1.27406,-13.36415,24.37621
sii6717,rf0011,Y,0.78900,1.09152,-8.10455,21.13751
sii6731,rf0011,Y,0.51171,0.82795,-9.76292,15.79741
ariii7136,rf0011,Y,0.01275,0.17587,-5.38694,0.42118
oii3726,rf0013,Y,0.00000,1.39492,-inf,
oii3729,rf0013,Y,62373085004878792.00000,1.84997,500463.60176,500463.60176
neiii3869,rf0013,Y,0.95305,1.01730,-7.15321,106.10731
oiii4363,rf0013,Y,0.08416,0.06849,2.51697,13.52124
hgamma,rf0013,Y,0.52970,0.47511,9.04123,87.72693
heii4685,rf0013,Y,0.25361,0.14841,4.34983,10.48571
ariv4711,rf0013,Y,0.02861,0.01950,0.53921,1.69472
hbeta,rf0013,Y,1.00000,1.00000,0.00000,137.37950
oiii4959,rf0013,Y,1.74974,2.63808,-86.58398,170.54115
oiii5007,rf0013,Y,5.26247,7.87084,-138.46934,279.36728
hei5875,rf0013,Y,0.10966,0.11421,-0.91500,22.07007
oi6300,rf0013,Y,0.17049,0.11952,9.31130,31.14752
nii6548,rf0013,Y,0.73253,0.73336,-0.24252,211.76381
halpha,rf0013,Y,2.86000,2.79488,5.02493,220.68609
nii6584,rf0013,Y,2.20391,2.16184,4.03218,211.23177
sii6717,rf0013,Y,0.77262,0.65889,15.05849,102.30164
sii6731,rf0013,Y,0.58596,0.50987,11.00667,84.75632
ariii7136,rf0013,Y,0.11527,0.26548,-27.73712,21.28508
oii3726,rf0014,Y,0.00000,1.49306,-inf,
oii3729,rf0014,Y,0.00000,2.02145,-inf,
neiii3869,rf0014,Y,0.20552,0.10937,0.95988,2.05172
oiii4363,rf0014,Y,-0.10978,0.00325,-1.55072,-1.50608
hgamma,rf0014,Y,0.76752,0.47746,3.99844,10.58021
heii4685,rf0014,Y,0.00000,0.00006,-inf,
ariv4711,rf0014,Y,0.00000,0.00011,-inf,
hbeta,rf0014,Y,1.00000,1.00000,0.00000,14.52794
oiii4959,rf0014,Y,0.37366,0.33823,0.56099,5.91693
oiii5007,rf0014,Y,1.21594,1.00912,2.93398,17.24958
hei5875,rf0014,Y,0.13348,0.11398,0.33162,2.27009
oi6300,rf0014,Y,0.12128,0.04408,1.60013,2.51381
nii6548,rf0014,Y,0.12454,0.41733,-21.00115,8.93338
halpha,rf0014,Y,2.86000,2.81479,0.78927,49.92436
nii6584,rf0014,Y,0.37515,1.23022,-20.33465,8.92138
sii6717,rf0014,Y,0.79601,0.62613,3.33244,15.61499
sii6731,rf0014,Y,0.54925,0.47608,1.45822,10.94670
ariii7136,rf0014,Y,0.11952,0.15696,-0.63744,2.03474
oii3726,rf0015,Y,1147854754181710217216.00000,1.30690,4663402.89785,4663402.89785
oii3729,rf0015,Y,0.00000,1.77869,-inf,
neiii3869,rf0015,Y,0.04297,0.21929,-137.13305,33.41976
oiii4363,rf0015,Y,0.01575,0.00717,7.65402,14.04722
hgamma,rf0015,Y,0.51713,0.47609,33.76947,425.46172
heii4685,rf0015,Y,0.00000,0.00010,-inf,
ariv4711,rf0015,Y,0.00000,0.00037,-inf,
hbeta,rf0015,Y,1.00000,1.00000,0.00000,636.90648
oiii4959,rf0015,Y,0.06927,0.67913,-588.30340,66.82230
oiii5007,rf0015,Y,0.15198,2.02623,-1692.65719,137.25983
hei5875,rf0015,Y,0.06261,0.11230,-51.19194,64.48947
oi6300,rf0015,Y,0.05717,0.04288,13.98548,55.95660
nii6548,rf0015,Y,0.36176,0.24142,179.37773,539.26360
halpha,rf0015,Y,2.86000,2.81229,11.77261,705.72948
nii6584,rf0015,Y,1.08322,0.71167,183.62932,535.35149
sii6717,rf0015,Y,0.36495,0.48260,-77.97045,241.87136
sii6731,rf0015,Y,0.27992,0.36503,-61.88970,203.52668
ariii7136,rf0015,Y,0.00132,0.17355,-166.60222,1.27955
oii3726,rf0016,Y,0.00000,3.87436,-inf,
oii3729,rf0016,Y,16.36080,5.28320,inf,inf
neiii3869,rf0016,Y,0.08878,0.91200,-24.90149,2.68556
oiii4363,rf0016,Y,-0.15785,0.00857,-4.09668,-3.88564
hgamma,rf0016,Y,0.52379,0.47204,1.28063,12.96257
heii4685,rf0016,Y,0.00000,0.10291,-inf,
ariv4711,rf0016,Y,0.00000,0.00038,-inf,
hbeta,rf0016,Y,1.00000,1.00000,0.00000,19.93865
oiii4959,rf0016,Y,0.29445,0.39510,-2.03159,5.94353
oiii5007,rf0016,Y,1.23386,1.17879,1.03996,23.30040
hei5875,rf0016,Y,-0.25980,0.11262,-7.97663,-5.56452
oi6300,rf0016,Y,0.43985,0.70568,-4.30963,7.13077
nii6548,rf0016,Y,0.80088,0.60619,7.44991,30.64554
halpha,rf0016,Y,2.86000,2.82370,0.42882,33.78809
nii6584,rf0016,Y,2.41443,1.78695,7.96036,30.63012
sii6717,rf0016,Y,1.18032,2.76284,-22.43973,16.73658
sii6731,rf0016,Y,0.71583,2.06625,-19.82183,10.50717
ariii7136,rf0016,Y,-0.06434,0.29261,-5.65666,-1.01966
oii3726,rf0017,Y,0.00000,0.99149,-inf,
oii3729,rf0017,Y,0.00000,1.35837,-inf,
neiii3869,rf0017,Y,0.12890,0.40040,-9.76450,4.63609
oiii4363,rf0017,Y,0.06059,0.01510,2.46202,3.27960
hgamma,rf0017,Y,0.49076,0.47465,0.79084,24.08338
heii4685,rf0017,Y,0.14238,0.00026,0.86334,0.86491
ariv4711,rf0017,Y,0.03744,0.00150,0.65749,0.68486
hbeta,rf0017,Y,1.00000,1.00000,0.00000,50.16413
oiii4959,rf0017,Y,0.53613,1.19625,-35.66255,28.96357
oiii5007,rf0017,Y,1.57151,3.56918,-84.37906,66.37883
hei5875,rf0017,Y,0.09506,0.10808,-0.89530,6.53435
oi6300,rf0017,Y,0.09850,0.04526,4.45206,8.23598
nii6548,rf0017,Y,0.14092,0.10616,8.94843,36.27779
halpha,rf0017,Y,2.86000,2.80982,2.27117,129.43444
nii6584,rf0017,Y,0.42499,0.31296,9.56151,36.27146
sii6717,rf0017,Y,0.64452,0.39011,17.69301,44.82394
sii6731,rf0017,Y,0.45663,0.29340,13.10336,36.65669
ariii7136,rf0017,Y,0.05926,0.18718,-11.19331,5.18540
oii3726,rf0019,Y,0.00000,0.99162,-inf,
oii3729,rf0019,Y,89577571802559069290496.00000,1.35785,52982.03019,52982.03019
neiii3869,rf0019,Y,0.43510,0.38247,0.19484,1.61077
oiii4363,rf0019,Y,0.17096,0.01428,0.74766,0.81582
hgamma,rf0019,Y,0.14449,0.47486,-1.38345,0.60503
heii4685,rf0019,Y,0.12105,0.00022,0.12002,0.12024
ariv4711,rf0019,Y,0.25847,0.00137,0.51483,0.51758
hbeta,rf0019,Y,1.00000,1.00000,0.00000,4.82090
oiii4959,rf0019,Y,0.34922,1.15546,-4.64729,2.01293
oiii5007,rf0019,Y,1.57156,3.44745,-10.59204,8.87361
hei5875,rf0019,Y,0.27991,0.10865,0.90146,1.47333
oi6300,rf0019,Y,-0.02741,0.04375,-0.56297,-0.21686
nii6548,rf0019,Y,0.10987,0.11340,-0.09772,3.04122
halpha,rf0019,Y,2.86000,2.81058,0.30653,17.73887
nii6584,rf0019,Y,0.33119,0.33429,-0.02844,3.03936
sii6717,rf0019,Y,0.53327,0.38556,1.20189,4.33918
sii6731,rf0019,Y,0.45085,0.29010,1.40051,3.92809
ariii7136,rf0019,Y,0.11578,0.18495,-0.55160,0.92321
oii3726,rf0020,Y,48.55062,3.96401,13.82573,15.05492
oii3729,rf0020,Y,233799423707284635648.00000,5.40803,191337.59976,191337.59976
neiii3869,rf0020,Y,0.20571,0.93880,-6.43652,1.80611
oiii4363,rf0020,Y,0.30864,0.00899,3.75567,3.86836
hgamma,rf0020,Y,0.50890,0.47203,0.48303,6.66831
heii4685,rf0020,Y,0.50206,0.10067,0.85300,1.06693
ariv4711,rf0020,Y,4.24256,0.00039,3.14658,3.14686
hbeta,rf0020,Y,1.00000,1.00000,0.00000,14.68163
oiii4959,rf0020,Y,0.20386,0.40536,-3.08862,3.12484
oiii5007,rf0020,Y,0.60883,1.20941,-9.27525,9.40275
hei5875,rf0020,Y,0.12465,0.10782,0.26988,1.99902
oi6300,rf0020,Y,0.14851,0.72545,-11.40382,2.93547
nii6548,rf0020,Y,0.28387,0.36637,-5.14104,17.69097
halpha,rf0020,Y,2.86000,2.82591,0.58815,49.33613
nii6584,rf0020,Y,0.84922,1.08001,-4.76839,17.54623
sii6717,rf0020,Y,0.84930,2.80969,-36.20490,15.68518
sii6731,rf0020,Y,0.59575,2.10005,-30.70936,12.16193
ariii7136,rf0020,Y,-0.00322,0.29654,-5.46420,-0.05869
oii3726,rf0022,Y,9.20695,2.73919,0.52070,0.74123
oii3729,rf0022,Y,0.00000,3.71890,-inf,
neiii3869,rf0022,Y,0.64633,0.61362,1.03505,20.45617
oiii4363,rf0022,Y,0.04747,0.01245,1.65196,2.23905
hgamma,rf0022,Y,0.43145,0.47492,-2.01055,19.95285
heii4685,rf0022,Y,0.25129,0.05785,0.09008,0.11702
ariv4711,rf0022,Y,0.15619,0.00078,1.37938,1.38626
hbeta,rf0022,Y,1.00000,1.00000,0.00000,49.78888
oiii4959,rf0022,Y,0.67066,0.71410,-2.12303,32.78086
oiii5007,rf0022,Y,2.10993,2.13055,-0.85990,87.96821
hei5875,rf0022,Y,0.14077,0.10629,1.94608,7.94547
oi6300,rf0022,Y,0.34623,0.25361,5.92833,22.16118
nii6548,rf0022,Y,0.53437,0.42186,18.66665,88.65626
halpha,rf0022,Y,2.86000,2.80524,2.43808,127.32948
nii6584,rf0022,Y,1.60507,1.24357,19.88464,88.28731
sii6717,rf0022,Y,0.91174,1.48237,-31.41344,50.19209
sii6731,rf0022,Y,0.66092,1.11811,-29.12131,42.09729
ariii7136,rf0022,Y,0.09581,0.24732,-10.26619,6.49176
oii3726,rf0023,Y,0.00000,1.31118,-inf,
oii3729,rf0023,Y,2510049535236129792.00000,1.79328,87923.20563,87923.20563
neiii3869,rf0023,Y,-0.04791,0.37984,-5.98941,-0.67084
oiii4363,rf0023,Y,0.05492,0.01271,0.97568,1.26939
hgamma,rf0023,Y,0.42912,0.47478,-0.97744,9.18498
heii4685,rf0023,Y,0.11082,0.00025,0.69451,0.69609
ariv4711,rf0023,Y,0.00000,0.00083,-inf,
hbeta,rf0023,Y,1.00000,1.00000,0.00000,24.83350
oiii4959,rf0023,Y,0.50898,1.01078,-12.71350,12.89524
oiii5007,rf0023,Y,1.80302,3.01576,-24.41684,36.30155
hei5875,rf0023,Y,0.08341,0.10794,-0.73339,2.49385
oi6300,rf0023,Y,0.09046,0.06110,1.25516,3.86750
nii6548,rf0023,Y,0.10965,0.14522,-4.55502,14.04329
halpha,rf0023,Y,2.86000,2.80819,1.09162,60.25751
nii6584,rf0023,Y,0.32995,0.42808,-4.16680,14.00988
sii6717,rf0023,Y,0.61303,0.52664,2.79150,19.80836
sii6731,rf0023,Y,0.44710,0.39639,1.97556,17.41756
ariii7136,rf0023,Y,0.15161,0.19485,-1.57465,5.52166
oii3726,rf0024,Y,28483266190209.73047,1.36760,19650.87113,19650.87113
oii3729,rf0024,Y,0.00000,1.84389,-inf,
neiii3869,rf0024,Y,0.11707,0.02436,1.81647,2.29372
oiii4363,rf0024,Y,0.09113,0.00039,2.52282,2.53371
hgamma,rf0024,Y,0.50436,0.47937,0.67174,13.55858
heii4685,rf0024,Y,0.00479,0.00002,0.00368,0.00370
ariv4711,rf0024,Y,0.07704,0.00001,0.37626,0.37630
hbeta,rf0024,Y,1.00000,1.00000,0.00000,30.35192
oiii4959,rf0024,Y,0.07978,0.04860,1.00179,2.56342
oiii5007,rf0024,Y,0.34668,0.14500,6.58489,11.31941
hei5875,rf0024,Y,0.13132,0.10770,0.82125,4.56630
oi6300,rf0024,Y,0.14530,0.07202,3.03661,6.02089
nii6548,rf0024,Y,0.32654,0.72633,-47.01752,38.40273
halpha,rf0024,Y,2.86000,2.82343,1.10573,86.46836
nii6584,rf0024,Y,0.98371,2.14107,-45.12664,38.35594
sii6717,rf0024,Y,0.76278,1.04129,-9.81802,26.88946
sii6731,rf0024,Y,0.53954,0.79519,-10.77251,22.73500
ariii7136,rf0024,Y,0.04556,0.10940,-2.75771,1.96782
oii3726,rf0025,Y,2811.24958,0.52663,0.49927,0.49936
oii3729,rf0025,Y,0.00000,0.45015,-inf,
neiii3869,rf0025,Y,11.24794,1.50094,53.58893,61.84111
oiii4363,rf0025,Y,-2.13926,0.23817,-22.16795,-19.94720
hgamma,rf0025,Y,-1.06544,0.47576,-14.07048,-9.72703
heii4685,rf0025,Y,0.00000,0.37393,-inf,
ariv4711,rf0025,Y,0.30854,0.10117,0.12917,0.19219
hbeta,rf0025,Y,1.00000,1.00000,0.00000,9.88011
oiii4959,rf0025,Y,0.03841,4.77570,-52.12306,0.42258
oiii5007,rf0025,Y,1.14609,14.24848,-141.60812,12.38666
hei5875,rf0025,Y,0.03631,0.09446,-0.56098,0.35034
oi6300,rf0025,Y,0.38612,0.04250,5.00219,5.62083
nii6548,rf0025,Y,0.46749,0.30179,7.49572,21.14762
halpha,rf0025,Y,2.86000,2.75480,1.14879,31.23163
nii6584,rf0025,Y,1.39330,0.88962,7.55399,20.89616
sii6717,rf0025,Y,0.70959,0.12798,7.70387,9.39904
sii6731,rf0025,Y,0.89431,0.14351,11.07541,13.19239
ariii7136,rf0025,Y,0.08123,0.15882,-0.99261,1.03928
oii3726,rf0028,Y,0.00000,4.01229,-inf,
oii3729,rf0028,Y,-339.30670,5.47511,-inf,-inf
neiii3869,rf0028,Y,-0.07247,0.95331,-7.00085,-0.49463
oiii4363,rf0028,Y,-0.14470,0.00922,-1.79044,-1.68322
hgamma,rf0028,Y,0.51232,0.47202,0.45825,5.82564
heii4685,rf0028,Y,0.09462,0.09941,-0.01574,0.31091
ariv4711,rf0028,Y,0.19996,0.00039,0.50971,0.51072
hbeta,rf0028,Y,1.00000,1.00000,0.00000,13.13254
oiii4959,rf0028,Y,0.36050,0.41078,-0.67688,4.85311
oiii5007,rf0028,Y,1.05072,1.22563,-2.20076,13.22007
hei5875,rf0028,Y,0.26998,0.10521,2.41337,3.95440
oi6300,rf0028,Y,0.09694,0.73597,-12.53460,1.90136
nii6548,rf0028,Y,0.14957,0.23573,-5.58435,9.69443
halpha,rf0028,Y,2.86000,2.82719,0.45717,39.85437
nii6584,rf0028,Y,0.45124,0.69487,-5.23533,9.69665
sii6717,rf0028,Y,0.88251,2.83442,-34.44820,15.57495
sii6731,rf0028,Y,0.36627,2.11789,-27.16412,5.68008
ariii7136,rf0028,Y,-0.24118,0.29863,-3.73093,-1.66696
oii3726,rf0029,Y,3.28722,1.82051,7.34550,16.46286
oii3729,rf0029,Y,1.79066,2.47613,-5.11849,13.37106
neiii3869,rf0029,Y,0.18400,0.23775,-2.05018,7.01832
oiii4363,rf0029,Y,0.00371,0.00632,-0.15125,0.21441
hgamma,rf0029,Y,0.54101,0.47581,3.28474,27.25790
heii4685,rf0029,Y,0.00000,0.00013,-inf,
ariv4711,rf0029,Y,0.05707,0.00022,1.69310,1.69955
hbeta,rf0029,Y,1.00000,1.00000,0.00000,46.80756
oiii4959,rf0029,Y,0.64044,0.53028,5.27014,30.64050
oiii5007,rf0029,Y,1.56286,1.58214,-0.70697,57.29215
hei5875,rf0029,Y,0.11442,0.10943,0.34192,7.83558
oi6300,rf0029,Y,0.10803,0.08210,2.21919,9.24556
nii6548,rf0029,Y,0.17122,0.28108,-24.28389,37.85066
halpha,rf0029,Y,2.86000,2.80739,1.67870,91.26153
nii6584,rf0029,Y,0.51548,0.82856,-22.94568,37.77974
sii6717,rf0029,Y,0.57940,0.78120,-13.41417,38.51558
sii6731,rf0029,Y,0.42916,0.59051,-11.13376,29.61533
ariii7136,rf0029,Y,0.08414,0.19163,-8.13855,6.37137
oii3726,rf0030,Y,11.26005,3.79912,inf,inf
oii3729,rf0030,Y,1.77743,5.19727,-9.25985,4.81271
neiii3869,rf0030,Y,0.10943,0.83867,-30.80594,4.62251
oiii4363,rf0030,Y,-0.00301,0.00430,-0.43194,-0.17790
hgamma,rf0030,Y,0.40920,0.47184,-3.38311,22.09825
heii4685,rf0030,Y,0.14085,0.08355,inf,inf
ariv4711,rf0030,Y,0.00000,0.00018,-inf,
hbeta,rf0030,Y,1.00000,1.00000,0.00000,46.70307
oiii4959,rf0030,Y,0.17406,0.20333,-1.78183,10.59347
oiii5007,rf0030,Y,0.52408,0.60666,-4.19281,26.60914
hei5875,rf0030,Y,0.10597,0.11456,-0.59851,7.38313
oi6300,rf0030,Y,0.09328,0.89580,-64.08944,7.44958
nii6548,rf0030,Y,0.30024,0.39275,-15.37770,49.91012
halpha,rf0030,Y,2.86000,2.82946,0.97376,91.18690
nii6584,rf0030,Y,0.90471,1.15775,-13.94605,49.86124
sii6717,rf0030,Y,0.72202,3.26100,-143.15558,40.71013
sii6731,rf0030,Y,0.50681,2.42760,-116.20846,30.66219
ariii7136,rf0030,Y,0.06398,0.28246,-15.84227,4.63890
oii3726,rf0031,Y,30.50640,3.96401,111.91468,128.62874
oii3729,rf0031,Y,5.59178,5.40803,6.82430,207.67468
neiii3869,rf0031,Y,0.01850,0.93880,-830.54230,16.69236
oiii4363,rf0031,Y,0.01514,0.00899,7.27765,17.92112
hgamma,rf0031,Y,0.50643,0.47203,31.07155,457.42541
heii4685,rf0031,Y,0.06247,0.10067,-4.95446,8.10171
ariv4711,rf0031,Y,0.00000,0.00039,-inf,
hbeta,rf0031,Y,1.00000,1.00000,0.00000,588.03303
oiii4959,rf0031,Y,0.09062,0.40536,-349.99783,100.77145
oiii5007,rf0031,Y,0.28982,1.20941,-804.37491,253.51310
hei5875,rf0031,Y,0.08580,0.10782,-25.61965,99.80889
oi6300,rf0031,Y,0.05502,0.72545,-722.84484,59.32349
nii6548,rf0031,Y,0.37196,0.36637,6.68961,445.22297
halpha,rf0031,Y,2.86000,2.82591,6.13834,514.90936
nii6584,rf0031,Y,1.11288,1.08001,13.04593,441.64166
sii6717,rf0031,Y,0.49678,2.80969,-1218.32675,261.67635
sii6731,rf0031,Y,0.38236,2.10005,-1023.11721,227.75006
ariii7136,rf0031,Y,0.03324,0.29654,-241.85370,30.52919
oii3726,rf0032,Y,-1085.73729,4.01229,-inf,-inf
